dBroodingTime,dForagingTime,dDeathTime,gtime,event,dispersal_avg,dispersal_std,num_female,num_male,fem_avg,fem_std,femLarv_avg,femLarv_std,malLarv_avg,malLarv_std,totLarv_avg,totLarv_std,beta0_avg,beta0_std,beta1_avg,beta1_std,beta2_avg,beta2_std,beta3_avg,beta3_std,beta4_avg,beta4_std
20,4,12,52.0001,4926,-5,2.04196e-05,1002,219,1,0.0632456,0,1.29846,1,0.886566,2,1.02078,-6.67495e-06,0.000161804,1.60688e-05,0.000355934,1.02843e-05,0.000327427,6.05852e-07,1.3748e-05,-2.23016e-06,0.000195115
20,4,12,104.002,9177,-5.00001,0.000362496,1005,288,1,0.0707107,1,0.940213,1,0.996494,2,1.25499,1.10983e-05,0.000554281,2.86357e-05,0.000545861,3.40304e-05,0.00059013,1.12416e-06,0.000123366,-2.70315e-05,0.000491864
20,4,12,156.002,13646,-5,0.000403603,1006,568,1,0.0774597,1,1.48189,1,1.43073,3,1.82893,2.08009e-05,0.000748187,2.37116e-05,0.000671394,5.85739e-05,0.000702454,5.01942e-06,0.000285889,-2.99415e-05,0.00051484
20,4,12,208.002,18027,-5.00001,0.000399398,1007,494,1,0.083666,1,1.18617,1,1.2145,2,1.73378,2.74286e-05,0.000805506,9.98219e-06,0.000726532,7.94209e-05,0.000792343,-1.07817e-06,0.000345044,-3.43673e-05,0.000516738
20,4,12,260,22400,-4.99997,0.000557735,1008,774,1,0.1,1,1.64134,1,1.76465,3,2.22845,3.00131e-05,0.000879964,-9.0687e-06,0.000721371,6.41957e-05,0.000886355,1.18421e-05,0.000471125,-3.02783e-05,0.000565951
20,4,12,312,26856,-4.99999,0.000774612,1008,571,1,0.1,1,1.27789,1,1.36235,3,1.65861,2.08206e-05,0.000944873,-1.40966e-05,0.000833559,4.23838e-05,0.00101442,1.67405e-05,0.000592983,-1.71684e-05,0.000512223
20,4,12,364,31305,-4.99998,0.000686246,1010,869,1,0.1,1,1.77482,1,1.76494,3,2.32228,2.0863e-05,0.000985654,1.20188e-06,0.00084411,5.70287e-05,0.000966216,1.97229e-05,0.000802276,-1.7795e-05,0.000544505
20,4,12,416,35718,-4.99999,0.000734344,1009,625,1,0.0948683,1,1.39642,1,1.38347,3,1.72743,2.09328e-05,0.000985104,1.62701e-05,0.000936926,4.67729e-05,0.000964418,1.84067e-05,0.000880652,-8.31871e-06,0.000616958
20,4,12,468,40135,-4.99996,0.0009416,1007,902,1,0.083666,2,1.52971,2,1.53167,4,2.2383,2.85782e-05,0.0011284,2.41121e-05,0.000984938,3.42131e-05,0.000993484,8.61456e-06,0.000913003,-9.55524e-06,0.000603698
20,4,12,520,44500,-4.99993,0.00107365,1006,630,1,0.0774597,1,1.4128,1,1.45808,3,1.80555,1.14374e-05,0.00119761,1.66855e-05,0.00101014,2.60078e-05,0.000960601,2.88561e-06,0.00107791,6.88031e-07,0.000701392
20,4,12,572.002,48937,-4.99993,0.00123684,1006,917,1,0.0774597,2,1.50566,2,1.53264,4,2.25389,2.22414e-05,0.00123798,-9.48928e-06,0.00117219,3.90594e-05,0.000935017,1.52336e-05,0.00106463,-7.01403e-06,0.000714255
