dForagingSD,gtime,event,choice_int_avg,choice_int_std,choice_slope_avg,choice_slope_std,dispersal_avg,dispersal_std,num_female,num_male,fem_avg,fem_std,femLarv_avg,femLarv_std,malLarv_avg,malLarv_std,totLarv_avg,totLarv_std
0.5,1630.05,483246,-0.00104541,0.0262211,-0.000697422,0.0266886,-4.99862,0.0264375,1036,5123,1,0.194936,2,2.94092,2,3.00217,5,5.16546
0.5,1640.05,486214,-0.000867632,0.0261933,-0.000738623,0.0268388,-4.99909,0.0269583,1033,5502,1,0.187083,3,2.88669,3,2.98094,6,5.35584
0.5,1650.05,489176,-0.000572596,0.026038,-0.000674375,0.0267911,-4.99942,0.0274682,1030,5893,1,0.184391,3,3.11849,3,3.09386,6,5.68269
0.5,1660.05,492141,-0.000784061,0.0265646,-0.000831497,0.0270698,-4.99947,0.0275942,1031,6284,1,0.176068,3,3.24176,3,3.23589,6,5.91304
0.5,1670.05,495089,-0.000288291,0.0266583,-0.000671466,0.0266185,-4.99916,0.0274534,1028,6670,1,0.167332,3,3.38984,3,3.46915,6,6.30048
0.5,1680.05,498049,-0.000703138,0.0265781,-0.000824042,0.0269351,-4.99978,0.0273999,1027,7065,1,0.164317,3,3.5097,3,3.59458,6,6.58749
0.5,1690.05,500976,-0.00093882,0.0267827,-0.000582595,0.0271297,-4.99962,0.0270262,1026,7434,1,0.161245,3,3.60832,3,3.81811,7,6.80191
0.5,1700.05,503923,-0.000317512,0.0271897,-0.000517284,0.0265305,-4.99995,0.026381,1025,3927,1,0.158114,2,2.42425,2,2.56281,5,4.2158
0.5,1710.05,506850,-0.000684975,0.027285,-0.000691083,0.0264743,-5.00016,0.0265797,1024,4323,1,0.154919,2,2.64688,2,2.76043,5,4.57143
0.5,1720.05,509809,-0.00068569,0.0271078,-0.000702059,0.0268735,-5.00033,0.0262587,1026,4694,1,0.161245,2,2.85394,2,2.93513,5,4.96266
0.5,1730.05,512743,-0.000106855,0.0275035,-0.00109162,0.0268397,-5.00035,0.0264012,1024,5110,1,0.154919,3,2.824,3,2.93394,6,5.14772
0.5,1740.05,515660,-0.000254972,0.0275603,-0.00082697,0.0264243,-5.00064,0.0262808,1026,5483,1,0.167332,3,2.96732,3,3.09354,6,5.46013
0.5,1750.05,518613,-1.8872e-06,0.0284355,-0.000983535,0.026225,-5.0007,0.0266003,1024,5895,1,0.161245,3,3.14022,3,3.20811,6,5.79405
0.5,1760.05,521576,0.000419259,0.029564,-0.00118556,0.0266662,-5.00111,0.0267594,1029,6302,1,0.176068,3,3.28649,3,3.44543,6,6.1696
0.5,1770.05,524539,0.000892412,0.0299853,-0.0010831,0.026028,-5.0011,0.0265946,1026,6681,1,0.167332,3,3.37802,3,3.57001,6,6.44298
0.5,1780.05,527464,0.000915605,0.0298352,-0.00102326,0.0268116,-5.00083,0.0266219,1028,7038,1,0.173205,3,3.47189,3,3.73537,6,6.72406
0.5,1790.05,530413,0.000455583,0.0298228,-0.00119168,0.0268129,-5.00097,0.026863,1026,7414,1,0.167332,3,3.59861,3,3.86626,7,6.88375
0.5,1800.05,533346,0.000514707,0.0302037,-0.00123258,0.0267726,-5.00137,0.0274795,1028,3851,1,0.173205,2,2.46536,2,2.48938,5,4.25899
0.5,1810.05,536310,0.000691464,0.030865,-0.00127695,0.0269931,-5.00166,0.0282542,1032,4228,1,0.184391,2,2.62907,2,2.64972,5,4.49589
0.5,1820.05,539258,0.000938782,0.0317263,-0.00101532,0.0270572,-5.00165,0.0288687,1031,4609,1,0.181659,2,2.83178,2,2.79714,5,4.82255
0.5,1830.05,542219,0.000897599,0.0313432,-0.00102102,0.0281969,-5.00168,0.0292284,1033,4982,1,0.187083,3,2.80945,3,2.86339,6,5.11097
0.5,1840.05,545171,0.000950128,0.0311506,-0.000919054,0.0284602,-5.00163,0.0286688,1032,5336,1,0.178885,3,3.00932,3,3.04631,6,5.51942
0.5,1850.05,548142,0.000459989,0.0311962,-0.00136498,0.0294703,-5.00183,0.0285739,1036,5717,1,0.194936,3,3.23682,3,3.1356,6,5.86029
0.5,1860.05,551103,0.000801031,0.0330888,-0.00156655,0.0289632,-5.00213,0.0292288,1036,6124,1,0.189737,3,3.31014,3,3.27948,6,6.05855
0.5,1870.05,554084,0.00087047,0.0331909,-0.00160883,0.0291319,-5.00246,0.0288921,1034,6506,1,0.184391,3,3.41892,3,3.36601,6,6.28037
0.5,1880.05,557050,0.000333003,0.0338446,-0.00223604,0.0296945,-5.00226,0.0290472,1033,6905,1,0.181659,3,3.49156,3,3.43846,6,6.43957
0.5,1890.05,560047,0.000528307,0.033981,-0.00241644,0.0300479,-5.00199,0.0292251,1034,7301,1,0.184391,3,3.64404,3,3.56819,6,6.72956
0.5,1900.05,562990,0.000507622,0.0338496,-0.00245781,0.0303164,-5.00227,0.0294754,1034,3878,1,0.184391,2,2.33452,2,2.37002,4,4.15945
0.5,1910.05,565993,7.59854e-05,0.0341606,-0.002772,0.0299893,-5.00225,0.0291084,1033,4303,1,0.187083,2,2.54814,2,2.55108,5,4.38782
0.5,1920.05,568930,0.000176958,0.0343023,-0.0028285,0.030038,-5.00205,0.0297744,1034,4689,1,0.189737,2,2.73057,2,2.73788,5,4.71911
0.5,1930.05,571911,0.000365917,0.033705,-0.00278322,0.0302979,-5.00177,0.0298451,1035,5069,1,0.192354,2,2.93292,2,2.96057,5,5.08989
0.5,1940.05,574846,-9.75554e-05,0.0332314,-0.0028017,0.0302966,-5.00186,0.0303327,1035,5456,1,0.192354,3,2.99048,3,2.87715,6,5.34444
0.5,1950.05,577829,0.000476311,0.0333778,-0.00294223,0.0308204,-5.00207,0.0308908,1038,5823,1,0.2,3,3.14579,3,3.05008,6,5.64739
0.5,1960.05,580768,0.000376466,0.0336761,-0.00322744,0.0308065,-5.00193,0.0313882,1037,6209,1,0.197484,3,3.2749,3,3.17443,6,5.91219
0.5,1970.05,583768,0.000109561,0.0333664,-0.00311598,0.0308305,-5.00214,0.0316523,1036,6635,1,0.2,3,3.46843,3,3.3432,6,6.28355
0.5,1980.05,586736,-0.000218546,0.0334888,-0.00333908,0.0307963,-5.00213,0.0312865,1042,6999,1,0.214476,3,3.58818,3,3.51937,7,6.52587
0.5,1990.05,589743,-0.000441628,0.0337761,-0.00311926,0.0301121,-5.00232,0.0309264,1044,7421,1,0.219089,3,3.60763,3,3.59527,6,6.74781
0.5,2000.05,592705,-0.00058707,0.0346876,-0.00298469,0.030388,-5.00246,0.0304426,1044,3915,1,0.219089,2,2.41185,2,2.44622,5,4.18318
0.5,2010.05,595711,-5.55311e-05,0.0354767,-0.00306346,0.0300058,-5.0025,0.0304662,1043,4314,1,0.216795,2,2.70851,2,2.71201,5,4.6522
0.5,2020.05,598706,0.000155373,0.035382,-0.00302028,0.0297974,-5.00228,0.0304013,1043,4706,1,0.216795,2,2.95753,2,2.91925,5,5.10363
0.5,2030.05,601714,5.08437e-05,0.0371499,-0.00292127,0.0303719,-5.00245,0.0307622,1045,5127,1,0.221359,3,3.0133,3,2.89016,6,5.41655
0.5,2040.05,604717,-0.000152485,0.0376079,-0.00312727,0.0302837,-5.00242,0.0311486,1046,5530,1,0.223607,3,3.08415,3,3.05729,6,5.64154
0.5,2050.05,607734,6.82754e-07,0.0379802,-0.00323712,0.0301146,-5.00226,0.0305661,1043,5891,1,0.216795,3,3.20281,3,3.14706,6,5.87997
0.5,2060.05,610740,-0.000600179,0.0369415,-0.00386057,0.0308734,-5.00258,0.0309436,1046,6278,1,0.228035,3,3.35604,3,3.25638,6,6.11384
0.5,2070.05,613755,-0.000289494,0.0362045,-0.00388214,0.0311142,-5.00244,0.0321498,1042,6687,1,0.214476,3,3.48411,3,3.39249,6,6.37683
0.5,2080.05,616724,-0.000554245,0.0375586,-0.00398934,0.0307598,-5.00273,0.0322303,1044,7062,1,0.219089,3,3.5286,3,3.37565,6,6.42402
0.5,2090.05,619727,-0.000932826,0.0371491,-0.00395549,0.0310606,-5.00254,0.0326525,1043,7410,1,0.212132,3,3.64198,3,3.51056,6,6.64575
0.5,2100.05,622683,-0.000684195,0.0372569,-0.00401825,0.0316443,-5.00236,0.0325156,1041,3908,1,0.212132,2,2.48294,2,2.36178,5,4.11959
0.5,2110.05,625673,-0.000434388,0.0369156,-0.00393361,0.031228,-5.00238,0.0322846,1044,4304,1,0.228035,2,2.70573,2,2.68701,5,4.59924
0.5,2120.05,628682,-5.56733e-05,0.0371688,-0.00422974,0.0312973,-5.00251,0.0316848,1040,4682,1,0.204939,2,2.9019,3,2.73167,6,4.89336
0.5,2130.05,631664,-0.000577099,0.0361625,-0.00368667,0.0313023,-5.00252,0.0314983,1044,5083,1,0.214476,3,2.88531,3,2.91548,6,5.22905
0.5,2140.05,634663,-0.000407736,0.0361093,-0.00368677,0.0310663,-5.00238,0.03125,1044,5476,1,0.214476,3,3.03859,3,3.08756,6,5.60071
0.5,2150.05,637669,-0.000135434,0.0363655,-0.00418689,0.0318516,-5.00227,0.031301,1046,5861,1,0.219089,3,3.25038,3,3.29439,6,6.00733
0.5,2160.05,640650,-0.000185937,0.0361861,-0.00432021,0.0328821,-5.00226,0.0315314,1043,6217,1,0.212132,3,3.40103,3,3.47477,6,6.34752
0.5,2170.05,643630,-0.000530082,0.0357488,-0.00396752,0.0335571,-5.00199,0.0313567,1046,6603,1,0.223607,3,3.58664,3,3.63731,7,6.63069
0.5,2180.05,646609,-0.000546856,0.0355816,-0.00363584,0.0335305,-5.0016,0.0309669,1042,7005,1,0.214476,3,3.69297,3,3.7554,7,6.84989
0.5,2190.05,649608,-0.000138772,0.0362691,-0.00384873,0.0340444,-5.00142,0.0309357,1042,7403,1,0.214476,3,3.81117,3,3.9656,7,7.15633
0.5,2200.05,652600,0.00020163,0.0366626,-0.00416674,0.0343151,-5.00177,0.0305117,1040,3945,1,0.209762,2,2.48978,2,2.45744,5,4.26427
0.5,2210.05,655573,0.000451584,0.0364742,-0.00405626,0.0339225,-5.00168,0.0311507,1039,4325,1,0.207364,2,2.753,2,2.70647,5,4.69489
0.5,2220.05,658522,0.000884906,0.0362724,-0.00452231,0.03456,-5.00158,0.0312665,1041,4727,1,0.212132,3,2.81443,3,2.70703,6,4.9999
0.5,2230.05,661520,0.000728645,0.0364276,-0.00450474,0.0343719,-5.00135,0.0314966,1042,5115,1,0.214476,3,3.0527,3,2.92575,6,5.4669
0.5,2240.05,664506,0.000595644,0.035651,-0.00487506,0.0341962,-5.0014,0.0314303,1044,5524,1,0.223607,3,3.29166,3,3.1415,6,5.91692
0.5,2250.05,667520,0.000662751,0.0351516,-0.00480226,0.0346976,-5.00167,0.0314605,1042,5907,1,0.219089,3,3.54641,3,3.33886,6,6.36765
0.5,2260.05,670491,0.000352264,0.0354942,-0.00453771,0.0350958,-5.00181,0.0318309,1040,6308,1,0.219089,3,3.73979,3,3.52605,6,6.79242
0.5,2270.05,673455,0.000115389,0.0350125,-0.00453888,0.03535,-5.00186,0.0316073,1036,6666,1,0.204939,3,3.88098,3,3.71416,7,7.06435
0.5,2280.05,676440,-3.94378e-05,0.0346991,-0.00477069,0.0356087,-5.00144,0.0321924,1039,7039,1,0.212132,3,4.03373,3,3.88922,7,7.41896
0.5,2290.05,679422,0.000229898,0.0355073,-0.0051313,0.0360963,-5.00142,0.0321389,1040,7446,1,0.214476,3,4.23556,3,4.10427,7,7.79917
0.5,2300.05,682376,0.000138697,0.0357154,-0.00529163,0.0364707,-5.00109,0.0317585,1037,3904,1,0.202485,2,2.75445,2,2.79875,5,4.86991
0.5,2310.05,685364,-5.22209e-05,0.0361629,-0.00544295,0.0359371,-5.0014,0.0313853,1036,4284,1,0.2,2,3.02506,2,3.10483,5,5.37392
0.5,2320.05,688343,0.000266413,0.0357915,-0.00556694,0.0359225,-5.00124,0.0311624,1038,4671,1,0.209762,3,3.01844,3,3.12522,6,5.63152
0.5,2330.05,691325,-0.000329166,0.036097,-0.00579125,0.0361245,-5.00131,0.0312977,1042,5045,1,0.219089,3,3.13321,3,3.34649,6,5.97796
0.5,2340.05,694293,-0.000351401,0.0362538,-0.00557171,0.036302,-5.00144,0.0313628,1041,5449,1,0.216795,3,3.32355,3,3.52534,6,6.33309
0.5,2350.05,697274,-0.000209895,0.0354561,-0.00583442,0.0364409,-5.00173,0.0317319,1037,5836,1,0.207364,3,3.4434,3,3.74366,6,6.71327
0.5,2360.05,700233,-0.000360622,0.0350432,-0.00602847,0.037291,-5.00173,0.0311761,1034,6231,1,0.2,3,3.59263,3,3.99487,7,7.0241
0.5,2370.05,703195,-0.000310243,0.034934,-0.00566905,0.0368458,-5.00169,0.0306045,1036,6620,1,0.204939,3,3.78246,3,4.2019,7,7.40345
0.5,2380.05,706170,-0.000130417,0.0355777,-0.00572636,0.0370543,-5.00174,0.0314851,1036,7017,1,0.204939,3,3.96951,3,4.32816,7,7.71246
0.5,2390.05,709182,0.000161989,0.0358211,-0.0062217,0.0370611,-5.00116,0.031963,1041,7405,1,0.216795,3,4.18629,3,4.42278,7,8.02521
0.5,2400.05,712155,-0.000102419,0.036271,-0.00670964,0.0376613,-5.00104,0.0319675,1037,3943,1,0.202485,2,2.70537,2,2.85202,5,4.94297
0.5,2410.05,715135,0.000220772,0.0366865,-0.00695239,0.0376652,-5.00127,0.032559,1036,4317,1,0.2,2,2.91839,2,3.07441,5,5.31686
0.5,2420.05,718089,-4.44424e-05,0.0370671,-0.00727576,0.0383302,-5.00101,0.0322879,1035,4680,1,0.192354,3,2.94398,3,3.13289,6,5.59625
0.5,2430.05,721054,-0.000337738,0.0362608,-0.00751646,0.038489,-5.00042,0.0321755,1035,5087,1,0.197484,3,3.07636,3,3.1939,6,5.79474
0.5,2440.05,724024,-0.00063212,0.0368772,-0.00747648,0.038792,-5.00075,0.0326904,1037,5486,1,0.202485,3,3.32926,3,3.39279,6,6.23434
0.5,2450.05,726997,-0.000138452,0.0370995,-0.00694771,0.037853,-5.00091,0.032698,1042,5860,1,0.214476,3,3.56062,3,3.63401,6,6.69851
0.5,2460.05,729991,0.000566121,0.0377803,-0.00712945,0.0381736,-5.00083,0.0328579,1041,6269,1,0.207364,3,3.71806,3,3.81602,6,7.07842
0.5,2470.05,732972,0.000947632,0.0386831,-0.0073799,0.0378514,-5.00089,0.0324471,1039,6657,1,0.202485,3,3.80026,3,3.8982,7,7.16547
0.5,2480.05,735923,0.000154844,0.0387295,-0.00760135,0.0383962,-5.00073,0.0316063,1039,7041,1,0.202485,3,3.95765,3,4.09732,7,7.50327
0.5,2490.05,738905,0.00041298,0.0383572,-0.00722744,0.0383101,-5.00083,0.031377,1038,7411,1,0.194936,3,4.09744,3,4.23993,7,7.76338
0.5,2500.05,741900,0.000440259,0.0385609,-0.00750042,0.0386588,-5.00079,0.0312935,1034,3910,1,0.189737,2,2.6565,2,2.70222,5,4.66615
0.5,2510.05,744854,0.000308024,0.0387538,-0.00737405,0.0387222,-5.00131,0.0325177,1032,4287,1,0.178885,2,2.90276,2,2.92404,5,5.06814
0.5,2520.05,747821,0.000407016,0.0388919,-0.00768049,0.0391002,-5.00069,0.0330003,1035,4667,1,0.192354,3,2.97658,2,3.11047,5,5.48534
0.5,2530.05,750788,0.00107206,0.0391591,-0.0073987,0.0384452,-5.00094,0.0328811,1033,5055,1,0.187083,3,3.0723,3,3.09128,6,5.62201
0.5,2540.05,753776,0.000960316,0.0388069,-0.00730273,0.0386112,-5.00156,0.0334764,1039,5435,1,0.207364,3,3.22645,3,3.21714,6,5.92503
0.5,2550.05,756759,0.000935266,0.0384412,-0.00756722,0.0387186,-5.00092,0.0325156,1040,5837,1,0.214476,3,3.41292,3,3.38571,6,6.29944
0.5,2560.05,759726,0.00112126,0.0384009,-0.00737202,0.0383694,-5.00044,0.032493,1039,6230,1,0.212132,3,3.55823,3,3.50371,6,6.59234
0.5,2570.05,762708,0.00131485,0.0396473,-0.00715006,0.0377603,-4.99958,0.0324413,1040,6635,1,0.214476,3,3.56819,3,3.69053,6,6.79794
0.5,2580.05,765703,0.00132932,0.0398592,-0.00741676,0.0376539,-4.99972,0.0324596,1040,7028,1,0.219089,3,3.70216,3,3.72653,6,6.97718
0.5,2590.05,768680,0.00107063,0.0398378,-0.00792623,0.0379902,-4.99958,0.0326331,1042,7393,1,0.219089,3,3.83979,3,3.90205,7,7.21692
0.5,2600.05,771651,0.00107949,0.039691,-0.00787619,0.0383206,-4.99951,0.0329749,1040,3939,1,0.214476,2,2.58283,2,2.45703,5,4.40432
0.5,2610.05,774616,0.00155491,0.0399194,-0.00752556,0.0379879,-4.99908,0.032662,1040,4312,1,0.214476,2,2.79285,2,2.71072,5,4.77242
0.5,2620.05,777617,0.00148475,0.0397826,-0.0065393,0.037317,-4.99937,0.0321051,1043,4711,1,0.221359,2,2.98831,3,2.77164,6,5.0709
0.5,2630.05,780608,0.00147162,0.0391941,-0.00646421,0.0372437,-5.00032,0.0320627,1043,5102,1,0.221359,3,2.9995,3,2.96091,6,5.469
0.5,2640.05,783623,0.0014537,0.0402329,-0.00684182,0.0380672,-5.0006,0.0323662,1041,5498,1,0.212132,3,3.19014,3,3.16323,6,5.85978
0.5,2650.05,786588,0.001641,0.0401963,-0.00679737,0.0372878,-5.00027,0.0324092,1041,5885,1,0.212132,3,3.36571,3,3.30998,6,6.18336
0.5,2660.05,789576,0.00159025,0.0403579,-0.00695875,0.0374428,-5.00057,0.0320051,1040,6297,1,0.209762,3,3.58343,3,3.40984,6,6.4903
0.5,2670.05,792556,0.00132979,0.0397747,-0.00681278,0.037645,-5.00073,0.0320375,1042,6667,1,0.214476,3,3.73243,3,3.55921,6,6.79654
0.5,2680.05,795542,0.00113965,0.0393408,-0.00684979,0.0378666,-5.00072,0.0320392,1039,7066,1,0.216795,3,3.87866,3,3.77081,7,7.10331
0.5,2690.05,798528,0.000734034,0.0394823,-0.00697245,0.0380621,-5.00074,0.0318848,1038,7442,1,0.204939,3,3.96308,3,3.92785,7,7.29479
0.5,2700.05,801500,0.00128745,0.039099,-0.00640087,0.0375077,-5.00037,0.0319604,1036,3942,1,0.2,2,2.59865,2,2.63685,5,4.51752
0.5,2710.05,804506,0.00127625,0.0388472,-0.00661017,0.0375836,-5.00065,0.0327588,1039,4357,1,0.212132,2,2.84025,2,2.91599,5,4.97594
0.5,2720.05,807463,0.00191658,0.0395371,-0.0065368,0.0377979,-5.00038,0.0336151,1040,4748,1,0.209762,3,2.89206,2,3.16006,6,5.36638
0.5,2730.05,810452,0.00121503,0.0385984,-0.00645804,0.038253,-5.00001,0.0337219,1036,5127,1,0.194936,3,3.03496,3,3.15991,6,5.66604
0.5,2740.05,813422,0.00139231,0.0394218,-0.00687245,0.0382951,-4.99999,0.033164,1041,5468,1,0.212132,3,3.2596,3,3.32506,6,6.09073
0.5,2750.05,816404,0.00188959,0.0398964,-0.007297,0.0386296,-4.99982,0.0332139,1040,5844,1,0.214476,3,3.32911,3,3.39647,6,6.22117
0.5,2760.05,819399,0.00174782,0.0403541,-0.0078441,0.0390767,-4.99949,0.0334524,1040,6222,1,0.214476,3,3.44151,3,3.5623,6,6.50077
0.5,2770.05,822369,0.00166002,0.040297,-0.00807264,0.0393641,-4.99935,0.0330489,1036,6625,1,0.204939,3,3.52321,3,3.71753,6,6.75078
0.5,2780.05,825350,0.00172448,0.0399764,-0.00795867,0.0389694,-4.99929,0.0341993,1031,7029,1,0.181659,3,3.71874,3,3.82126,7,6.98291
0.5,2790.05,828298,0.00179986,0.0412046,-0.00784291,0.038567,-4.99912,0.0340361,1031,7421,1,0.181659,3,3.8726,3,3.97693,7,7.31198
0.5,2800.05,831261,0.00108538,0.0408626,-0.00759351,0.0386077,-4.99919,0.0343667,1028,3914,1,0.173205,2,2.57468,2,2.60308,5,4.51054
0.5,2810.05,834189,0.000972804,0.0409526,-0.00747541,0.0384625,-4.99937,0.0350342,1029,4281,1,0.170294,2,2.79482,2,2.84464,5,4.88989
0.5,2820.05,837139,0.00110939,0.0417582,-0.00767268,0.038453,-4.99878,0.035671,1027,4686,1,0.164317,2,3.00083,2,3.06708,5,5.28205
0.5,2830.05,840097,0.0014409,0.0419162,-0.00798604,0.039536,-4.99879,0.0353225,1029,5107,1,0.176068,3,3.00932,3,3.10789,6,5.59294
0.5,2840.05,843062,0.000873118,0.0413004,-0.00847597,0.0400892,-4.99842,0.0351367,1029,5505,1,0.170294,3,3.28618,3,3.255,6,6.02843
0.5,2850.05,846007,0.000807067,0.0414065,-0.00854845,0.0401805,-4.9982,0.0357965,1031,5857,1,0.181659,3,3.39043,3,3.40661,6,6.29317
0.5,2860.05,848955,0.00141042,0.0406672,-0.00879887,0.0400612,-4.99806,0.0355799,1030,6217,1,0.178885,3,3.47822,3,3.56511,6,6.52855
0.5,2870.05,851906,0.00115367,0.0407617,-0.00907954,0.0401008,-4.99801,0.0355418,1026,6581,1,0.173205,3,3.53327,3,3.69378,6,6.74507
0.5,2880.05,854837,0.000723348,0.0402232,-0.00950979,0.0402988,-4.99776,0.0362645,1028,6981,1,0.167332,3,3.71658,3,3.75673,6,7.0241
0.5,2890.05,857822,0.000535974,0.0405608,-0.00971508,0.039999,-4.99765,0.03611,1030,7362,1,0.173205,3,3.7667,3,3.97957,6,7.29719
0.5,2900.05,860777,0.000124084,0.0406467,-0.00972493,0.0402813,-4.99736,0.0362421,1033,3863,1,0.187083,2,2.40416,2,2.46495,4,4.34856
0.5,2910.05,863752,-0.000134977,0.0398494,-0.0100166,0.0401338,-4.99713,0.0368042,1035,4267,1,0.197484,2,2.62526,2,2.69017,5,4.62828
0.5,2920.05,866728,0.000101185,0.0395883,-0.0101444,0.0397609,-4.99716,0.0363905,1032,4652,1,0.189737,2,2.75772,2,2.93104,5,4.9974
0.5,2930.05,869688,-0.000351736,0.040141,-0.00958901,0.0391396,-4.99725,0.0363985,1031,5043,1,0.187083,2,3.01364,2,3.1607,5,5.47357
0.5,2940.05,872654,-0.000743101,0.0402923,-0.00977268,0.0395772,-4.99703,0.0364341,1031,5431,1,0.187083,3,3.04319,3,3.15785,6,5.73088
0.5,2950.05,875590,-0.000497136,0.0402386,-0.00917698,0.0385463,-4.99697,0.0364636,1031,5834,1,0.187083,3,3.23775,3,3.32791,6,6.07157
0.5,2960.05,878555,-0.000715886,0.0394052,-0.00896894,0.0383622,-4.99752,0.036426,1033,6191,1,0.192354,3,3.39765,3,3.48626,6,6.40062
0.5,2970.05,881535,-0.00129763,0.0395227,-0.00879537,0.0383037,-4.99746,0.0366552,1037,6587,1,0.212132,3,3.65116,3,3.64596,6,6.79014
0.5,2980.05,884486,-0.00123684,0.039586,-0.00890568,0.0383417,-4.99774,0.0360486,1035,6981,1,0.197484,3,3.71901,3,3.74059,6,6.93693
0.5,2990.05,887462,-0.00139738,0.03955,-0.00911991,0.0386056,-4.99806,0.0363953,1035,7393,1,0.197484,3,3.92046,3,3.94094,7,7.26368
0.5,3000.05,890458,-0.00138888,0.0397543,-0.00977401,0.0394689,-4.99776,0.0364432,1038,3884,1,0.204939,2,2.6732,2,2.64178,5,4.56344
0.5,3010.05,893426,-0.000869561,0.038855,-0.00926365,0.0384393,-4.99752,0.0372792,1039,4275,1,0.207364,2,2.87976,2,2.84763,5,4.92646
0.5,3020.05,896413,-0.00120477,0.0388561,-0.00893621,0.038202,-4.99799,0.0379882,1038,4676,1,0.204939,2,2.99633,2,3.09871,5,5.2792
0.5,3030.05,899370,-0.00136122,0.0390506,-0.00848416,0.0375533,-4.99801,0.0382579,1036,5060,1,0.209762,3,3.03233,3,3.145,6,5.57136
0.5,3040.05,902371,-0.0017173,0.039929,-0.00880101,0.0380194,-4.99752,0.0384783,1036,5500,1,0.204939,3,3.2263,3,3.33991,6,5.98181
0.5,3050.05,905352,-0.00182517,0.0396026,-0.00900297,0.0380486,-4.99806,0.0382289,1035,5921,1,0.202485,3,3.33991,3,3.44209,6,6.21892
0.5,3060.05,908349,-0.00211381,0.0396981,-0.00915489,0.0382867,-4.99813,0.0385334,1037,6309,1,0.212132,3,3.4667,3,3.61967,6,6.58073
0.5,3070.05,911295,-0.00226505,0.0398714,-0.00951681,0.038796,-4.99817,0.0384463,1040,6667,1,0.219089,3,3.59207,3,3.72156,6,6.83176
0.5,3080.05,914295,-0.00234733,0.0401089,-0.00944183,0.0382022,-4.9991,0.0388557,1037,7073,1,0.207364,3,3.7486,3,3.84435,6,7.11948
0.5,3090.05,917267,-0.00296162,0.0399715,-0.00943742,0.0379279,-4.99909,0.039055,1038,7460,1,0.209762,3,3.8842,3,4.00375,6,7.41276
0.5,3100.05,920247,-0.00325336,0.0393496,-0.0101273,0.038639,-4.99916,0.0386936,1035,3950,1,0.202485,2,2.4501,2,2.56203,5,4.32747
0.5,3110.05,923224,-0.00326682,0.0394991,-0.00988329,0.0382376,-4.99988,0.0391767,1034,4349,1,0.194936,2,2.64613,2,2.74244,5,4.65134
0.5,3120.05,926184,-0.00322116,0.0380724,-0.00990451,0.0381483,-4.9996,0.0390687,1030,4737,1,0.184391,2,2.85535,2,2.8962,5,4.98648
0.5,3130.05,929145,-0.00310171,0.0383239,-0.00955236,0.0379653,-4.99982,0.0386157,1031,5109,1,0.192354,2,3.00932,2,3.13097,5,5.35341
0.5,3140.05,932136,-0.00290341,0.0381592,-0.00991472,0.0385577,-4.99941,0.0380848,1028,5510,1,0.178885,2,3.21854,2,3.22847,5,5.65562
0.5,3150.05,935076,-0.0033863,0.0388963,-0.00962075,0.0384846,-4.99966,0.0379101,1025,5901,1,0.170294,3,3.19218,3,3.21636,6,5.89602
0.5,3160.05,938047,-0.00365089,0.0398392,-0.00989468,0.0392496,-4.99925,0.0380824,1025,6314,1,0.164317,3,3.28253,3,3.37313,6,6.16725
0.5,3170.05,940998,-0.00368234,0.0397482,-0.00958807,0.0391167,-4.99932,0.0383908,1024,6688,1,0.161245,3,3.41702,3,3.53186,6,6.46699
0.5,3180.05,943918,-0.00352322,0.0403411,-0.00997566,0.0387678,-4.99926,0.0381074,1025,7081,1,0.164317,3,3.52746,3,3.66279,6,6.71409
0.5,3190.05,946865,-0.003361,0.0403581,-0.0106057,0.0399007,-4.99903,0.0381253,1029,7468,1,0.176068,3,3.61704,3,3.80289,6,6.92611
0.5,3200.05,949838,-0.00412609,0.041009,-0.0109122,0.0400593,-4.99904,0.0384919,1029,3976,1,0.181659,2,2.40894,2,2.42734,4,4.30151
0.5,3210.05,952820,-0.00560238,0.0417676,-0.0111126,0.0404554,-4.99796,0.0398014,1034,4387,1,0.194936,2,2.61763,2,2.67432,5,4.64693
0.5,3220.05,955816,-0.00524883,0.0421988,-0.0110586,0.0402915,-4.99827,0.0399267,1036,4789,1,0.2,2,2.86583,2,2.85377,5,5.04827
0.5,3230.05,958789,-0.0055584,0.0422739,-0.0106844,0.0401908,-4.99747,0.0403728,1040,5141,1,0.214476,2,3.13465,2,3.10065,5,5.49145
0.5,3240.05,961799,-0.00535616,0.0429282,-0.010743,0.0404938,-4.99812,0.0398279,1039,5536,1,0.216795,2,3.2263,2,3.26313,5,5.78368
0.5,3250.05,964764,-0.00493618,0.0420594,-0.0113833,0.0427463,-4.99869,0.0402693,1038,5909,1,0.214476,3,3.23944,3,3.20203,6,5.96012
0.5,3260.05,967760,-0.0048103,0.0423972,-0.0115198,0.0429326,-4.99919,0.0399072,1039,6326,1,0.216795,3,3.36749,3,3.3243,6,6.19992
0.5,3270.05,970774,-0.00537141,0.0415466,-0.0117283,0.0427367,-4.99961,0.0403215,1036,6712,1,0.209762,3,3.38083,3,3.41218,6,6.345
0.5,3280.05,973714,-0.00557217,0.0418422,-0.0115151,0.0424105,-4.99869,0.0405371,1034,7076,1,0.2,3,3.42403,3,3.54302,6,6.53139
