dBroodingTime,dForagingTime,dDeathTime,gtime,event,dispersal_avg,dispersal_std,num_female,num_male,fem_avg,fem_std,femLarv_avg,femLarv_std,malLarv_avg,malLarv_std,totLarv_avg,totLarv_std,beta0_avg,beta0_std,beta1_avg,beta1_std,beta2_avg,beta2_std,beta3_avg,beta3_std,beta4_avg,beta4_std
4,20,12,52,4878,-5,0.00030389,1001,141,1,0.0316228,1,1.2227,1,1.20748,2,1.90237,9.2965e-06,0.000293981,-2.64322e-06,8.35858e-05,1.29315e-07,0.000222949,0,0,8.87652e-06,0.000213055
4,20,12,104.006,9230,-5.00002,0.000472366,1002,264,1,0.0447214,1,1.25539,1,1.247,2,1.9862,9.80595e-07,0.000377871,8.83424e-07,0.000359346,9.10475e-06,0.000418822,2.29033e-06,0.000355409,3.36571e-05,0.00061774
4,20,12,156.002,13635,-5.00001,0.000593849,1003,539,1,0.0547723,1,1.84065,1,1.83603,3,2.8194,-8.15378e-06,0.000551851,-2.01609e-06,0.000370708,1.40357e-05,0.000451507,1.05347e-05,0.000389372,4.08599e-05,0.000651495
4,20,12,208.002,18053,-5,0.000720953,1004,466,1,0.0632456,1,1.49833,1,1.44776,2,2.33431,3.03869e-07,0.000613174,-6.82666e-06,0.000393737,1.26744e-05,0.000456768,4.90461e-07,0.000455111,2.9988e-05,0.000603328
4,20,12,260.002,22509,-4.99998,0.000703347,1004,727,1,0.0632456,2,1.81466,1,1.96163,4,2.895,-2.3001e-06,0.000618696,-5.50186e-06,0.000472322,1.2474e-05,0.000562561,9.81578e-06,0.000604783,2.03957e-05,0.000720768
4,20,12,312.002,26966,-4.99998,0.000727347,1008,507,1,0.0894427,1,1.5843,1,1.61895,3,2.33731,-1.62626e-05,0.000760065,-2.00841e-05,0.000593918,1.62905e-05,0.000746702,2.37417e-06,0.000774024,2.47369e-05,0.000815467
4,20,12,364.004,31364,-4.99999,0.000772766,1009,766,1,0.104881,2,1.76125,2,1.82209,4,2.96446,-2.12677e-05,0.000772731,-3.25139e-05,0.000690352,1.13045e-05,0.000779243,-2.27318e-06,0.000752697,3.48911e-05,0.000877109
4,20,12,416.002,35887,-4.99997,0.000846377,1010,562,1,0.109545,1,1.61679,1,1.60966,3,2.32702,-8.029e-06,0.00078156,-2.62679e-05,0.00073301,2.11341e-05,0.000978483,-1.38313e-05,0.000809351,3.28655e-05,0.000926362
4,20,12,468.002,40333,-4.99997,0.000862192,1006,803,1,0.1,2,1.87776,2,1.80914,4,3.06774,-1.57989e-05,0.000818174,-4.20011e-05,0.000858012,1.00118e-05,0.0010082,-1.20309e-05,0.000820992,3.53817e-05,0.000872408
4,20,12,520.004,44761,-4.99997,0.000864311,1008,649,1,0.1,1,1.71581,1,1.65136,3,2.47649,-3.95901e-06,0.000890082,-4.38054e-05,0.00085481,4.58377e-06,0.00103156,-2.89565e-06,0.000904529,1.17838e-05,0.000915153
4,20,12,572.002,49195,-4.99996,0.000963557,1008,883,1,0.1,2,1.88812,2,1.82318,4,3.08788,4.13265e-06,0.000971617,-5.06617e-05,0.000899206,-2.52229e-06,0.00115491,-1.03615e-05,0.000944463,2.63287e-05,0.00100327
4,20,12,624.004,53674,-4.99999,0.000980627,1009,619,1,0.114018,1,1.73609,1,1.75642,3,2.55558,-9.06509e-06,0.00110114,-7.01459e-05,0.00108757,1.74909e-05,0.00120933,-1.26622e-05,0.00097218,2.35481e-05,0.00107369
4,20,12,676.002,58120,-4.99998,0.00102062,1010,903,1,0.109545,2,1.82181,2,1.87697,4,3.06953,-4.13386e-06,0.00118157,-6.25095e-05,0.00106823,1.58862e-05,0.00116825,-2.53884e-05,0.00104426,1.87338e-05,0.00106979
4,20,12,728.004,62610,-4.99996,0.00103764,1010,611,1,0.109545,1,1.83875,1,1.80056,3,2.67638,1.67524e-05,0.00113423,-6.36498e-05,0.00104123,1.67639e-05,0.00109577,-2.30699e-05,0.00105939,8.21401e-06,0.00111844
4,20,12,780.002,67075,-4.99994,0.00107741,1011,845,1,0.114018,2,1.85822,2,1.93054,4,3.21528,-1.69086e-06,0.00110557,-5.05344e-05,0.00116107,-1.13139e-05,0.00126797,-2.09264e-05,0.00106516,-8.82759e-06,0.0012509
4,20,12,832.002,71550,-4.99996,0.00113688,1012,650,1,0.118322,1,1.86253,1,1.85391,3,2.76767,-4.63431e-06,0.00114485,-3.12829e-05,0.00109473,9.2693e-06,0.00131728,-2.56075e-05,0.00106916,2.02538e-05,0.00124336
4,20,12,884.002,76019,-4.99997,0.00109409,1011,901,1,0.130384,2,1.92458,2,1.87697,4,3.187,4.25762e-06,0.00117684,-3.68878e-05,0.00107891,1.4922e-05,0.00122945,-4.56947e-05,0.00109597,2.6366e-05,0.0012392
4,20,12,936.002,80528,-4.99995,0.00112729,1014,654,1,0.134164,1,1.78857,1,1.89921,3,2.70629,3.47802e-05,0.00121267,-3.93327e-05,0.00108751,1.75363e-05,0.00129588,-3.99904e-05,0.00114409,-8.05389e-06,0.00122017
4,20,12,988.008,84997,-4.99994,0.00120537,1015,926,1,0.130384,2,1.86574,2,1.92769,4,3.17852,3.60869e-05,0.00121238,-4.59549e-05,0.00114404,4.11801e-06,0.00139557,-2.29444e-05,0.0011773,-3.16898e-05,0.00121819
4,20,12,1040,89558,-4.99994,0.00125246,1015,711,1,0.130384,1,1.98116,1,1.92666,3,2.96294,6.7704e-06,0.00118399,-5.98124e-05,0.00118227,-1.75561e-05,0.00139645,2.87224e-06,0.00111266,-2.00952e-05,0.00119645
4,20,12,1092,94131,-4.99994,0.0012843,1016,984,1,0.134164,2,2.03396,2,2.03224,4,3.49929,1.84141e-05,0.00108517,-4.55532e-05,0.00111654,-2.9936e-05,0.00141954,1.84064e-05,0.00124296,-2.09427e-05,0.00130118
4,20,12,1144,98563,-4.99992,0.00129667,1017,721,1,0.13784,1,1.90026,1,1.90421,3,2.88739,1.09927e-05,0.00113722,-3.63235e-05,0.00113549,-3.08991e-05,0.00142869,2.5779e-05,0.00126388,-2.14559e-05,0.00131418
4,20,12,1196.01,103044,-4.99995,0.00139845,1019,999,1,0.144914,2,1.87457,2,1.9238,4,3.27338,6.87201e-07,0.00113401,-3.0062e-05,0.00113733,-2.55031e-05,0.00134885,1.64914e-05,0.00126899,-1.27624e-05,0.00130427
4,20,12,1248,107570,-4.99993,0.00138625,1020,713,1,0.148324,1,2.02682,1,1.92847,3,2.9965,3.04563e-06,0.00108182,-3.43875e-05,0.00116137,-2.1338e-05,0.00138594,3.03251e-05,0.00130231,-1.30666e-05,0.00129859
4,20,12,1300,112062,-4.99993,0.00136713,1018,963,1,0.141421,2,2.03224,2,1.90971,4,3.34739,1.15908e-05,0.00117212,-2.55498e-05,0.00120566,-2.82479e-05,0.00140973,4.14468e-05,0.0013105,-1.2657e-05,0.00130862
