dBroodingTime,dForagingTime,dDeathTime,gtime,event,dispersal_avg,dispersal_std,num_female,num_male,fem_avg,fem_std,femLarv_avg,femLarv_std,malLarv_avg,malLarv_std,totLarv_avg,totLarv_std,beta0_avg,beta0_std,beta1_avg,beta1_std,beta2_avg,beta2_std,beta3_avg,beta3_std,beta4_avg,beta4_std
4,12,12,52.0015,6959,-4.99979,0.00410014,1001,256,1,0.0316228,1,1.53428,1,1.59499,3,2.19955,-1.82579e-05,0.000577364,5.39818e-05,0.00370449,9.07738e-05,0.00236616,3.73059e-05,0.00461246,0.000240422,0.00568309
4,12,12,104,13495,-5.0001,0.00678971,1003,452,1,0.0547723,1,1.60717,1,1.61183,3,2.3197,-0.000156433,0.00333339,7.35492e-05,0.00606944,0.000104872,0.00443106,-1.88716e-05,0.00436053,0.000202853,0.00683207
4,12,12,156,20088,-5.00022,0.00633019,1006,868,1,0.0774597,2,2.04108,2,2.02163,4,3.3715,-6.84218e-05,0.0060276,-4.50433e-05,0.00841408,-1.16303e-05,0.00494075,-4.84554e-05,0.00567676,0.000120087,0.00813335
4,12,12,208.001,26707,-5.00016,0.00579305,1010,726,1,0.1,2,1.63951,2,1.67183,4,2.60557,-9.87903e-05,0.00683666,-0.000269497,0.0116449,-0.000268021,0.00823048,2.12931e-05,0.00638491,0.000133395,0.00792745
4,12,12,260,33321,-5.00031,0.00585496,1008,1140,1,0.0894427,2,2.20477,2,2.19545,5,3.49728,-0.00021965,0.00573445,-0.000179317,0.0117551,-0.000408677,0.00877292,9.38637e-05,0.00679112,0.000256633,0.00839253
4,12,12,312,40007,-5.00017,0.00550163,1007,865,1,0.0948683,2,1.83929,2,1.7567,4,2.86094,-0.000510167,0.00765801,-0.000561711,0.0137225,-0.000483625,0.0092995,0.000142043,0.00782421,0.000334207,0.0100524
4,12,12,364,46520,-5.00012,0.00671478,1007,1267,1,0.083666,2,2.36178,2,2.34926,5,3.76842,-0.00031686,0.00909456,-0.000906214,0.0153484,-0.000582196,0.00876996,4.11336e-05,0.00784758,0.000466061,0.00965594
4,12,12,416,53175,-5.00017,0.00792111,1012,874,1,0.109545,2,1.77088,2,1.87216,4,2.99783,-0.000435635,0.0093023,-0.000768442,0.0158495,-0.000521641,0.00925731,0.000347451,0.00886774,0.00029996,0.0115052
4,12,12,468.004,59797,-5.00034,0.0104703,1011,1302,1,0.104881,2,2.34606,2,2.47083,5,3.96573,-0.000586672,0.00981394,-0.000649783,0.0162116,-0.000705779,0.0102715,0.000279416,0.00902013,0.000461968,0.0112527
4,12,12,520,66477,-5.00058,0.0113605,1014,953,1,0.118322,2,1.90526,2,1.9624,4,3.2232,-0.000520022,0.0101379,-0.000465377,0.0146497,-0.000601976,0.0101726,-6.44416e-05,0.0105179,-0.000151108,0.0116461
4,12,12,572,73218,-5.00052,0.0118177,1010,1381,1,0.109545,2,2.4976,2,2.6163,5,4.15849,-0.000331473,0.0111088,-0.000542514,0.0160344,-0.000625018,0.0104246,0.000447282,0.00903783,0.000206947,0.0144367
4,12,12,624,79962,-5.00032,0.012614,1009,953,1,0.104881,2,2.06495,2,2.09571,4,3.49399,-0.000324712,0.0111604,-0.000175263,0.0166972,-0.000577946,0.010139,0.000373588,0.00916459,0.000187885,0.0152132
4,12,12,676,86663,-4.99999,0.0149054,1010,1384,1,0.1,2,2.59654,3,2.52349,5,4.3715,-0.000331919,0.0113116,-0.000503193,0.0170216,-0.000555728,0.0104907,0.000572378,0.00895739,0.000209344,0.0154693
4,12,12,728,93272,-4.99998,0.0152953,1010,978,1,0.1,2,2.05718,2,2.08734,4,3.48497,-0.000447375,0.0114303,-0.000437448,0.0178406,-0.00075231,0.0115116,0.000778206,0.0104969,0.000350084,0.0154201
4,12,12,780,99983,-5.00005,0.0165947,1011,1393,1,0.114018,2,2.64216,2,2.54224,5,4.27902,-0.000416283,0.0119969,-0.000709182,0.0170045,-0.000679551,0.0113154,0.000660549,0.011042,0.000202262,0.0155445
4,12,12,832,106679,-4.99998,0.0169645,1012,1025,1,0.109545,2,2.16264,2,2.12462,5,3.48468,-0.000840368,0.0119277,-0.000386176,0.0166238,-0.000636791,0.0121451,0.000497427,0.0122313,-0.000105229,0.0165883
4,12,12,884,113354,-5.00016,0.0172032,1013,1449,1,0.114018,3,2.51515,3,2.52091,6,4.36337,-0.00114665,0.0128406,-0.000570229,0.0173707,-0.000783314,0.0122161,0.000163239,0.0132639,0.000177393,0.017808
4,12,12,936,119965,-5.00019,0.0175134,1015,1052,1,0.122474,2,2.18197,2,2.19727,5,3.55345,-0.00103455,0.0132323,-0.000183659,0.0172665,-0.00123175,0.012523,0.00031148,0.0131705,0.000276023,0.0182825
