dForagingMean,dSurvTransitionBroodingForaging,dSurvTransitionForagingBrooding,event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_choices,num_foraging,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,num_femlarva,num_malelarva,num_adults,beta0,beta1,beta2,beta3,beta4
0.5,0.9,0.9,0,0.00425755,24,24,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.88186,1,0,1,-0.166613,-0.375077,-0.0320452,-0.0391051,0.322077
0.5,0.9,0.9,1,0.00697227,8,8,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.07041,1,0,1,-0.148984,-0.375647,-0.0909914,0.0556983,0.0273608
0.5,0.9,0.9,2,0.0660917,19,19,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.25018,1,0,1,-0.148984,-0.107241,-0.204438,-0.0926024,0.112897
0.5,0.9,0.9,3,0.0956029,14,14,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.07559,0,1,1,-0.208294,0.151403,0.0439786,-0.0317702,0.00914342
0.5,0.9,0.9,4,0.136609,16,16,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.999,1,0,1,-0.213897,0.0155576,0.0623619,0.163349,-0.0576602
0.5,0.9,0.9,5,0.146045,23,23,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.09467,1,0,1,-0.128612,-0.156882,-0.0828275,0.20748,0.0130617
0.5,0.9,0.9,6,0.192449,2,2,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.74896,1,0,1,-0.213897,0.0155576,0.125072,0.151116,-0.0265405
0.5,0.9,0.9,7,0.194369,10,10,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.02506,0,1,1,-0.302235,-0.0218002,0.0699766,-0.000869319,-0.0506885
0.5,0.9,0.9,8,0.208678,5,5,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.94447,0,1,1,-0.270593,-0.417269,-0.102032,0.0680247,-0.115863
0.5,0.9,0.9,9,0.260353,9,9,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.74189,1,0,1,-0.302178,-0.0361287,0.0661376,0.220857,0.194735
0.5,0.9,0.9,10,0.266721,12,12,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.79345,1,0,1,-0.28584,-0.183486,-0.0390406,0.193828,0.0783586
0.5,0.9,0.9,11,0.303376,3,3,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.12558,0,1,1,-0.258179,-0.099554,-0.167956,-0.00968286,-0.0506885
0.5,0.9,0.9,12,0.319966,1,1,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.07802,1,0,1,-0.359061,-0.367324,0.125072,-0.0481852,-0.0637632
0.5,0.9,0.9,13,0.444288,4,4,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.92691,0,1,1,-0.302178,-0.278217,0.0253023,-0.0265433,0.159956
0.5,0.9,0.9,14,0.491033,17,17,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.79649,1,0,1,-0.300923,-0.3136,-0.244419,-0.139788,0.134222
0.5,0.9,0.9,15,0.578271,22,22,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.88547,0,1,1,-0.211343,-0.0777777,0.118488,-0.168793,-0.00500623
0.5,0.9,0.9,16,0.616791,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.91143,1,0,1,-0.28272,-0.0658272,0.0528828,0.240384,-0.0491795
0.5,0.9,0.9,17,0.626461,7,7,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.06311,1,0,1,-0.266936,-0.34006,0.0282263,-0.0154207,-0.00684151
0.5,0.9,0.9,18,0.627568,13,13,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.97068,0,1,1,-0.218922,0.0212609,0.0413173,0.165371,0.163532
0.5,0.9,0.9,19,0.682962,11,11,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.91727,1,0,1,-0.130758,-0.146616,-0.0517915,0.113319,0.00914342
0.5,0.9,0.9,20,0.696922,6,6,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.02506,0,1,1,-0.0999784,-0.180206,-0.17117,0.00481861,0.320002
0.5,0.9,0.9,21,0.846583,18,18,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.13152,0,1,1,-0.178211,-0.0750324,-0.0410066,-0.11767,0.0510006
0.5,0.9,0.9,22,0.857754,20,20,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.3605,1,0,1,-0.263853,-0.196442,-0.172952,-0.0210846,0.0271901
0.5,0.9,0.9,23,0.862953,15,15,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.84318,0,1,1,-0.312797,-0.264428,-0.0069261,0.0834148,0.0780533
0.5,0.9,0.9,24,0.972432,21,21,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.9481,0,1,1,-0.121248,-0.380618,-0.0765972,-0.097781,0.0683554
0.5,0.9,0.9,25,4.00426,24,24,-1,-1,1,-1,0,0,1,0,1,1,0,1,-1,-4.88186,1,1,1,-0.166613,-0.375077,-0.0320452,-0.0391051,0.322077
0.5,0.9,0.9,26,4.00697,8,8,-1,-1,1,-1,0,1,1,0,1,1,0,1,-1,-5.07041,1,1,1,-0.148984,-0.375647,-0.0909914,0.0556983,0.0273608
0.5,0.9,0.9,27,4.06609,19,19,-1,-1,1,-1,1,1,1,0,1,1,0,1,-1,-5.25018,1,0,1,-0.148984,-0.107241,-0.204438,-0.0926024,0.112897
0.5,0.9,0.9,28,4.0956,14,14,-1,-1,1,-1,1,0,1,0,0,1,0,1,-1,-5.07559,0,1,1,-0.208294,0.151403,0.0439786,-0.0317702,0.00914342
0.5,0.9,0.9,29,4.13661,16,16,-1,-1,1,-1,0,1,1,0,1,1,0,1,-1,-4.999,1,1,1,-0.213897,0.0155576,0.0623619,0.163349,-0.0576602
0.5,0.9,0.9,30,4.14604,23,23,-1,-1,1,-1,0,1,1,0,1,1,0,1,-1,-5.09467,2,0,1,-0.128612,-0.156882,-0.0828275,0.20748,0.0130617
0.5,0.9,0.9,31,4.19245,2,2,-1,-1,1,-1,0,0,1,0,1,1,0,1,-1,-4.74896,2,0,1,-0.213897,0.0155576,0.125072,0.151116,-0.0265405
0.5,0.9,0.9,32,4.19437,10,10,-1,-1,1,-1,1,0,1,0,0,1,0,1,-1,-5.02506,0,1,1,-0.302235,-0.0218002,0.0699766,-0.000869319,-0.0506885
0.5,0.9,0.9,33,4.20868,5,5,-1,-1,1,-1,1,1,1,0,0,1,0,1,-1,-4.94447,0,1,1,-0.270593,-0.417269,-0.102032,0.0680247,-0.115863
0.5,0.9,0.9,34,4.26035,9,9,-1,-1,1,-1,1,1,1,0,1,1,0,1,-1,-4.74189,1,0,1,-0.302178,-0.0361287,0.0661376,0.220857,0.194735
0.5,0.9,0.9,35,4.26672,12,12,-1,-1,1,-1,1,0,1,0,1,1,0,1,-1,-4.79345,1,0,1,-0.28584,-0.183486,-0.0390406,0.193828,0.0783586
0.5,0.9,0.9,36,4.30338,3,3,-1,-1,1,-1,0,0,1,0,0,1,0,1,-1,-5.12558,0,2,1,-0.258179,-0.099554,-0.167956,-0.00968286,-0.0506885
0.5,0.9,0.9,37,4.31997,1,1,-1,-1,1,-1,0,0,1,0,1,1,0,1,-1,-5.07802,2,0,1,-0.359061,-0.367324,0.125072,-0.0481852,-0.0637632
0.5,0.9,0.9,38,4.44429,4,4,-1,-1,1,-1,0,0,1,0,0,1,0,1,-1,-4.92691,1,1,1,-0.302178,-0.278217,0.0253023,-0.0265433,0.159956
0.5,0.9,0.9,39,4.49103,17,17,-1,-1,1,-1,0,1,1,0,1,1,0,1,-1,-4.79649,1,1,1,-0.300923,-0.3136,-0.244419,-0.139788,0.134222
0.5,0.9,0.9,40,4.57827,22,22,-1,-1,1,-1,0,1,1,0,0,1,0,1,-1,-4.88547,1,1,1,-0.211343,-0.0777777,0.118488,-0.168793,-0.00500623
0.5,0.9,0.9,41,4.61679,0,0,-1,-1,1,-1,0,0,1,0,1,1,0,1,-1,-4.91143,1,1,1,-0.28272,-0.0658272,0.0528828,0.240384,-0.0491795
0.5,0.9,0.9,42,4.62646,7,7,-1,-1,1,-1,0,1,1,0,1,1,0,1,-1,-5.06311,2,0,1,-0.266936,-0.34006,0.0282263,-0.0154207,-0.00684151
0.5,0.9,0.9,43,4.62757,13,13,-1,-1,1,-1,0,1,1,0,0,1,0,1,-1,-4.97068,0,2,1,-0.218922,0.0212609,0.0413173,0.165371,0.163532
0.5,0.9,0.9,44,4.68296,11,11,-1,-1,1,-1,0,1,1,0,1,1,0,1,-1,-4.91727,2,0,1,-0.130758,-0.146616,-0.0517915,0.113319,0.00914342
0.5,0.9,0.9,45,4.69692,6,6,-1,-1,1,-1,1,1,1,0,0,1,0,1,-1,-5.02506,0,1,1,-0.0999784,-0.180206,-0.17117,0.00481861,0.320002
0.5,0.9,0.9,46,4.84658,18,18,-1,-1,1,-1,0,1,1,0,0,1,0,1,-1,-5.13152,0,2,1,-0.178211,-0.0750324,-0.0410066,-0.11767,0.0510006
0.5,0.9,0.9,47,4.85775,20,20,-1,-1,1,-1,0,1,1,0,1,1,0,1,-1,-5.3605,2,0,1,-0.263853,-0.196442,-0.172952,-0.0210846,0.0271901
0.5,0.9,0.9,48,4.86295,15,15,-1,-1,1,-1,0,1,1,0,0,1,0,1,-1,-4.84318,0,2,1,-0.312797,-0.264428,-0.0069261,0.0834148,0.0780533
0.5,0.9,0.9,49,4.97243,21,21,-1,-1,1,-1,0,1,1,0,0,1,0,1,-1,-4.9481,1,1,1,-0.121248,-0.380618,-0.0765972,-0.097781,0.0683554
0.5,0.9,0.9,50,8.00426,24,24,-1,-1,1,-1,0,1,2,0,1,2,0,1,-1,-4.88186,2,1,1,-0.166613,-0.375077,-0.0320452,-0.0391051,0.322077
0.5,0.9,0.9,51,8.00697,8,8,-1,-1,1,-1,1,1,2,0,1,2,0,1,-1,-5.07041,1,1,1,-0.148984,-0.375647,-0.0909914,0.0556983,0.0273608
0.5,0.9,0.9,52,8.06609,19,19,-1,-1,1,-1,1,0,2,1,1,1,0,1,-1,-5.25018,0,0,1,-0.148984,-0.107241,-0.204438,-0.0926024,0.112897
0.5,0.9,0.9,53,8.0956,14,14,-1,-1,1,-1,0,1,2,1,0,1,0,1,-1,-5.07559,1,1,1,-0.208294,0.151403,0.0439786,-0.0317702,0.00914342
