dForagingSD,event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_choices,num_foraging,,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,choice_int,choice_slope,num_femlarva,num_malelarva,num_adults
0.5,39,4.05059,6,6,-1,-1,1,-1,0,1,1,0,0,1,0,1,-1,-4.947,0.0652198,-0.0816728,1,1,1
0.5,40,4.09354,11,11,-1,-1,1,-1,0,0,1,0,1,1,0,1,-1,-5.16394,-0.0235547,0.00467213,1,1,1
0.5,41,4.23029,21,21,-1,-1,1,-1,0,1,1,0,1,1,0,1,-1,-4.88446,0.0568353,-0.0900338,1,1,1
0.5,42,4.39555,10,10,-1,-1,1,-1,0,1,1,0,0,1,0,1,-1,-5,-0.135643,0.0182936,1,1,1
0.5,43,4.59439,12,12,-1,-1,1,-1,0,0,1,0,0,1,0,1,-1,-4.99919,-0.026864,-0.159548,1,1,1
0.5,44,4.681,20,20,-1,-1,1,-1,0,1,1,0,0,1,0,1,-1,-4.89367,0,-0.056364,0,2,1
0.5,45,4.7536,3,3,-1,-1,1,-1,0,0,1,0,0,1,0,1,-1,-4.9888,0.0465618,-0.13857,0,2,1
0.5,46,4.84218,9,9,-1,-1,1,-1,0,1,1,0,1,1,0,1,-1,-4.95511,0.092434,-0.0743677,1,1,1
0.5,47,4.9392,5,5,-1,-1,1,-1,0,0,1,0,1,1,0,1,-1,-5,0.0395246,-0.0272446,1,1,1
0.5,48,4.94534,14,14,-1,-1,1,-1,0,1,1,0,1,1,0,1,-1,-5.04304,0.0345929,0.0221749,2,0,1
0.5,49,4.9535,2,2,-1,-1,1,-1,0,1,1,0,0,1,0,1,-1,-5.09853,0.0186948,-0.172232,0,2,1
0.5,50,6.16223,0,0,-1,-1,1,-1,1,0,2,1,0,1,0,1,-1,-5.01346,-0.0367344,-0.0302045,0,0,1
0.5,51,6.22824,1,1,-1,-1,1,-1,1,0,2,1,1,1,0,1,-1,-5.00036,-0.0411995,0,0,0,1
0.5,52,6.30765,8,8,-1,-1,1,-1,1,0,2,1,0,1,0,1,-1,-5.00401,-0.153078,-0.0378185,0,0,1
0.5,53,6.35449,18,18,-1,-1,1,-1,1,0,2,1,1,1,0,1,-1,-5,0,0,0,0,1
0.5,54,6.38519,4,4,-1,-1,1,-1,1,0,2,1,1,1,0,1,-1,-4.94791,0.00447892,0,0,0,1
0.5,55,7.04168,16,16,-1,-1,1,-1,0,1,2,1,1,1,0,1,-1,-4.93691,0,0,1,1,1
0.5,56,7.05059,6,6,-1,-1,1,-1,1,1,2,0,1,2,0,1,-1,-4.947,0.0652198,-0.0816728,1,1,1
0.5,57,7.05223,13,13,-1,-1,1,-1,0,1,2,1,0,1,0,1,-1,-5.00443,0.0430322,-0.0609229,1,0,1
0.5,58,7.21744,7,7,-1,-1,1,-1,0,0,2,1,0,1,0,1,-1,-4.98641,-0.0387703,-0.053701,1,0,1
0.5,59,7.23029,21,21,-1,-1,1,-1,1,1,2,0,1,2,0,1,-1,-4.88446,0.0568353,-0.0900338,1,1,1
0.5,60,7.38447,19,19,-1,-1,1,-1,0,0,2,1,1,1,0,1,-1,-5.19804,-0.0174261,0,0,1,1
0.5,61,7.39555,10,10,-1,-1,1,-1,1,1,2,0,1,2,0,1,-1,-5,-0.135643,0.0182936,1,1,1
0.5,62,7.42132,24,24,-1,-1,1,-1,0,0,2,1,0,1,0,1,-1,-4.96915,-0.0235547,-0.056364,0,1,1
0.5,63,7.43262,15,15,-1,-1,1,-1,0,1,2,1,0,1,0,1,-1,-5,0.0589452,-0.0738904,1,1,1
0.5,64,7.43957,23,23,-1,-1,1,-1,0,0,2,1,1,1,0,1,-1,-4.93143,0.0345929,0.0221749,0,1,1
0.5,65,7.45682,22,22,-1,-1,1,-1,0,1,2,1,1,1,0,1,-1,-5.11618,0.0178597,-0.105455,0,1,1
0.5,66,7.48274,17,17,-1,-1,1,-1,0,1,2,1,1,1,0,1,-1,-5.00538,0.00123311,-0.0228945,1,0,1
0.5,67,7.681,20,20,-1,-1,1,-1,1,0,2,0,0,2,0,1,-1,-4.89367,0,-0.056364,0,1,1
0.5,68,7.84218,9,9,-1,-1,1,-1,1,1,2,0,1,2,0,1,-1,-4.95511,0.092434,-0.0743677,0,1,1
0.5,69,7.94534,14,14,-1,-1,1,-1,1,0,2,0,2,2,0,1,-1,-5.04304,0.0345929,0.0221749,1,0,1
0.5,70,7.9535,2,2,-1,-1,1,-1,1,0,2,0,0,2,0,1,-1,-5.09853,0.0186948,-0.172232,0,1,1
0.5,71,8.09354,11,11,-1,-1,1,-1,0,0,2,0,1,2,0,1,-1,-5.16394,-0.0235547,0.00467213,2,1,1
0.5,72,8.59439,12,12,-1,-1,1,-1,0,1,2,0,1,2,0,1,-1,-4.99919,-0.026864,-0.159548,2,1,1
0.5,73,8.7536,3,3,-1,-1,1,-1,0,0,2,0,0,2,0,1,-1,-4.9888,0.0465618,-0.13857,0,3,1
0.5,74,8.9392,5,5,-1,-1,1,-1,0,1,2,0,1,2,0,1,-1,-5,0.0395246,-0.0272446,2,1,1
0.5,75,9.39555,10,10,-1,-1,1,-1,1,1,3,1,1,2,0,0,9.39555,-5,-0.135643,0.0182936,1,1,0
0.5,76,10.0417,16,16,-1,-1,1,-1,1,0,3,1,1,2,0,1,-1,-4.93691,0,0,0,1,1
0.5,77,10.0506,6,6,-1,-1,1,-1,1,1,3,1,1,2,0,1,-1,-4.947,0.0652198,-0.0816728,1,0,1
0.5,78,10.0522,13,13,-1,-1,1,-1,1,0,3,1,1,2,0,1,-1,-5.00443,0.0430322,-0.0609229,1,0,1
0.5,79,10.1622,0,0,-1,-1,1,-1,0,1,3,2,0,1,0,1,-1,-5.01346,-0.0367344,-0.0302045,1,0,1
0.5,80,10.2282,1,1,-1,-1,1,-1,0,1,3,2,1,1,0,1,-1,-5.00036,-0.0411995,0,0,1,1
0.5,81,10.2303,21,21,-1,-1,1,-1,1,0,3,1,1,2,0,1,-1,-4.88446,0.0568353,-0.0900338,1,1,1
0.5,82,10.3077,8,8,-1,-1,1,-1,0,0,3,2,0,1,0,1,-1,-5.00401,-0.153078,-0.0378185,1,0,1
0.5,83,10.3545,18,18,-1,-1,1,-1,0,1,3,2,1,1,0,1,-1,-5,0,0,1,0,1
0.5,84,10.3852,4,4,-1,-1,1,-1,0,0,3,2,1,1,0,1,-1,-4.94791,0.00447892,0,0,1,1
0.5,85,10.4326,15,15,-1,-1,1,-1,1,0,3,1,1,2,0,1,-1,-5,0.0589452,-0.0738904,1,0,1
0.5,86,10.4568,22,22,-1,-1,1,-1,1,1,3,1,1,2,0,1,-1,-5.11618,0.0178597,-0.105455,0,1,1
0.5,87,10.4827,17,17,-1,-1,1,-1,1,1,3,1,2,2,0,1,-1,-5.00538,0.00123311,-0.0228945,1,0,1
0.5,88,10.8422,9,9,-1,-1,1,-1,1,1,3,1,1,2,0,1,-1,-4.95511,0.092434,-0.0743677,0,0,1
0.5,89,11.2174,7,7,-1,-1,1,-1,0,0,3,1,1,2,0,1,-1,-4.98641,-0.0387703,-0.053701,1,1,1
0.5,90,11.3845,19,19,-1,-1,1,-1,0,0,3,1,1,2,0,1,-1,-5.19804,-0.0174261,0,1,1,1
0.5,91,11.4213,24,24,-1,-1,1,-1,0,1,3,1,0,2,0,1,-1,-4.96915,-0.0235547,-0.056364,0,2,1
0.5,92,11.4396,23,23,-1,-1,1,-1,0,0,3,1,1,2,0,1,-1,-4.93143,0.0345929,0.0221749,1,1,1
0.5,93,11.5944,12,12,-1,-1,1,-1,1,1,3,0,2,3,0,1,-1,-4.99919,-0.026864,-0.159548,1,1,1
0.5,94,11.681,20,20,-1,-1,1,-1,0,1,3,1,0,2,0,1,-1,-4.89367,0,-0.056364,0,2,1
0.5,95,11.9392,5,5,-1,-1,1,-1,1,1,3,0,2,3,0,1,-1,-5,0.0395246,-0.0272446,2,1,1
0.5,96,11.9453,14,14,-1,-1,1,-1,0,0,3,1,2,2,0,1,-1,-5.04304,0.0345929,0.0221749,1,1,1
0.5,97,11.9535,2,2,-1,-1,1,-1,0,1,3,1,0,2,0,1,-1,-5.09853,0.0186948,-0.172232,1,1,1
0.5,98,12.0935,11,11,-1,-1,1,-1,0,1,3,0,2,3,0,1,-1,-5.16394,-0.0235547,0.00467213,3,1,1
0.5,99,12.7536,3,3,-1,-1,1,-1,0,1,3,0,0,3,0,1,-1,-4.9888,0.0465618,-0.13857,1,3,1
0.5,100,13.0506,6,6,-1,-1,1,-1,1,0,4,2,1,2,0,1,-1,-4.947,0.0652198,-0.0816728,0,0,1
0.5,101,13.1622,0,0,-1,-1,1,-1,1,1,4,2,1,2,0,1,-1,-5.01346,-0.0367344,-0.0302045,1,0,1
0.5,102,13.2282,1,1,-1,-1,1,-1,1,1,4,2,1,2,0,1,-1,-5.00036,-0.0411995,0,0,0,1
0.5,103,13.3545,18,18,-1,-1,1,-1,1,1,4,2,2,2,0,1,-1,-5,0,0,0,0,1
0.5,104,13.4568,22,22,-1,-1,1,-1,1,0,4,2,1,2,0,1,-1,-5.11618,0.0178597,-0.105455,0,0,1
0.5,105,13.4827,17,17,-1,-1,1,-1,1,0,4,2,2,2,0,1,-1,-5.00538,0.00123311,-0.0228945,0,0,1
0.5,106,13.8422,9,9,-1,-1,1,-1,1,1,4,2,1,2,0,1,-1,-4.95511,0.092434,-0.0743677,0,0,1
0.5,107,14.0417,16,16,-1,-1,1,-1,0,0,4,2,1,2,0,1,-1,-4.93691,0,0,1,1,1
0.5,108,14.0522,13,13,-1,-1,1,-1,0,1,4,2,1,2,0,1,-1,-5.00443,0.0430322,-0.0609229,1,1,1
0.5,109,14.2303,21,21,-1,-1,1,-1,0,0,4,2,1,2,0,1,-1,-4.88446,0.0568353,-0.0900338,2,1,1
0.5,110,14.3077,8,8,-1,-1,1,-1,0,1,4,2,1,2,0,1,-1,-5.00401,-0.153078,-0.0378185,2,0,1
0.5,111,14.3852,4,4,-1,-1,1,-1,0,0,4,2,1,2,0,1,-1,-4.94791,0.00447892,0,1,1,1
0.5,112,14.4213,24,24,-1,-1,1,-1,1,0,4,1,0,3,0,1,-1,-4.96915,-0.0235547,-0.056364,0,1,1
0.5,113,14.4326,15,15,-1,-1,1,-1,0,0,4,2,1,2,0,1,-1,-5,0.0589452,-0.0738904,1,1,1
0.5,114,14.5944,12,12,-1,-1,1,-1,1,0,4,1,2,3,0,1,-1,-4.99919,-0.026864,-0.159548,1,1,1
0.5,115,14.681,20,20,-1,-1,1,-1,1,1,4,1,0,3,0,1,-1,-4.89367,0,-0.056364,0,2,1
0.5,116,14.7536,3,3,-1,-1,1,-1,1,1,4,0,1,4,0,0,14.7536,-4.9888,0.0465618,-0.13857,1,3,0
