dForagingSD,gtime,event,choice_int_avg,choice_int_std,choice_slope_avg,choice_slope_std,dispersal_avg,dispersal_std,num_female,num_male,fem_avg,fem_std,femLarv_avg,femLarv_std,malLarv_avg,malLarv_std,totLarv_avg,totLarv_std
0.5,850.067,250606,0.00144899,0.0209567,0.000389941,0.0200326,-5.00054,0.0199762,1026,5916,1,0.167332,3,3.01231,3,2.95246,6,5.34518
0.5,860.067,253560,0.00158643,0.0211336,0.000249016,0.0200132,-5.00067,0.0198477,1025,6313,1,0.164317,3,3.13911,3,3.04204,6,5.59946
0.5,870.067,256506,0.00164021,0.0215519,0.000376137,0.0202079,-5.00071,0.019923,1024,6681,1,0.161245,3,3.24746,3,3.17679,6,5.8672
0.5,880.067,259426,0.0020052,0.0219522,0.000686823,0.0201729,-5.00075,0.0199514,1025,7064,1,0.164317,3,3.33706,3,3.26067,6,6.05326
0.5,890.067,262377,0.00206749,0.0222435,0.000879728,0.0209936,-5.0007,0.0201016,1021,7427,1,0.151658,3,3.46612,3,3.3216,6,6.28291
0.5,900.067,265276,0.00199234,0.0225423,0.000853791,0.0212076,-5.00068,0.0194069,1022,3834,1,0.154919,2,2.35011,2,2.30955,5,3.9384
0.5,910.067,268209,0.00202304,0.0226943,0.00115275,0.0208121,-5.00066,0.0199425,1023,4185,1,0.158114,2,2.53969,2,2.61036,5,4.37287
0.5,920.067,271165,0.00189975,0.022343,0.00084534,0.0212785,-5.00049,0.0198149,1025,4586,1,0.164317,2,2.79267,2,2.751,5,4.74542
0.5,930.067,274097,0.00197969,0.0225227,0.000691244,0.0210872,-5.00063,0.0204837,1023,4975,1,0.158114,2,2.96749,2,2.89845,5,5.06429
0.5,940.067,277034,0.00213621,0.0229001,0.000758215,0.0213046,-5.00074,0.020565,1022,5337,1,0.154919,3,2.9105,3,2.90431,6,5.2627
0.5,950.067,279943,0.00190677,0.0224017,0.000547671,0.021497,-5.00068,0.0202322,1020,5691,1,0.148324,3,3.05205,3,3.0035,6,5.52811
0.5,960.067,282845,0.00169601,0.0219017,0.00078813,0.0219567,-5.00069,0.0209587,1021,6086,1,0.151658,3,3.15452,3,3.18324,6,5.81171
0.5,970.067,285773,0.00185678,0.0224184,0.000439995,0.0221245,-5.00082,0.0208371,1020,6478,1,0.154919,3,3.2842,3,3.32656,6,6.06795
0.5,980.067,288696,0.00180981,0.0223907,0.000552713,0.0222718,-5.0006,0.0206116,1024,6865,1,0.161245,3,3.44746,3,3.44703,6,6.36907
0.5,990.067,291636,0.00152498,0.0228183,0.00028132,0.0222615,-5.00057,0.0206077,1026,7283,1,0.167332,3,3.56272,3,3.56749,6,6.59879
0.5,1000.07,294604,0.00180907,0.0228917,0.000415412,0.0223983,-5.00028,0.0203274,1027,3840,1,0.170294,2,2.51118,2,2.3715,5,4.16221
0.5,1010.07,297540,0.0016776,0.0229724,0.0004564,0.022079,-5.00017,0.0206102,1028,4230,1,0.173205,2,2.69981,2,2.58322,5,4.47795
0.5,1020.07,300480,0.00186489,0.0230788,0.000606485,0.0220373,-4.99998,0.0206908,1027,4640,1,0.170294,2,2.89707,2,2.72654,5,4.82442
0.5,1030.07,303441,0.00164253,0.0230533,0.00088364,0.0222749,-4.99977,0.0209818,1025,5044,1,0.164317,3,2.93701,3,2.66777,6,5.07711
0.5,1040.07,306377,0.0013422,0.0227088,0.00098293,0.0224241,-5.00008,0.021349,1026,5432,1,0.167332,3,3.05696,3,2.82843,6,5.3661
0.5,1050.07,309322,0.00124168,0.0226938,0.00101962,0.0223145,-5.00017,0.0205868,1024,5833,1,0.154919,3,3.19359,3,2.94635,6,5.63045
0.5,1060.08,312289,0.000879515,0.0223617,0.000898687,0.0220017,-5.00004,0.0204811,1027,6231,1,0.170294,3,3.26787,3,3.04615,6,5.82683
0.5,1070.1,315240,0.000788102,0.0226882,0.000731742,0.0221458,-5.00018,0.0209982,1026,6582,1,0.173205,3,3.42023,3,3.17065,6,6.08662
0.5,1080.11,318170,0.000767023,0.02312,0.000876436,0.0221369,-5.00041,0.0207483,1027,6969,1,0.170294,3,3.57281,3,3.34335,6,6.40617
0.5,1090.11,321119,0.00113921,0.023348,0.0011726,0.0225241,-5.0003,0.0210971,1027,7338,1,0.170294,3,3.7272,3,3.45717,6,6.67188
0.5,1100.11,324074,0.00127965,0.0241313,0.00108966,0.0221575,-5.0003,0.0217159,1027,3905,1,0.170294,2,2.4684,2,2.35924,5,4.10402
0.5,1110.11,327024,0.00126185,0.0243349,0.0012036,0.0220225,-5.00026,0.0215027,1027,4332,1,0.170294,2,2.63856,2,2.61247,5,4.46285
0.5,1120.11,329970,0.0015126,0.024697,0.000871263,0.0217469,-5.00058,0.0213464,1028,4763,1,0.184391,2,2.80963,2,2.80535,5,4.79541
0.5,1130.11,332922,0.00150759,0.0247509,0.000943426,0.021831,-5.00075,0.0211821,1029,5149,1,0.187083,3,2.85902,2,2.99182,6,5.06073
0.5,1140.11,335863,0.00120433,0.0251051,0.000823748,0.0217519,-5.00059,0.0215777,1033,5507,1,0.202485,3,3.01181,3,3.04335,6,5.46891
0.5,1150.11,338838,0.00130431,0.0251157,0.0006481,0.0220254,-5.00031,0.0219313,1033,5927,1,0.202485,3,3.13528,3,3.18983,6,5.7842
0.5,1160.11,341782,0.000950857,0.0249378,0.000405905,0.0223951,-5.00011,0.022486,1028,6319,1,0.178885,3,3.23898,3,3.33377,6,6.03283
0.5,1170.11,344731,0.00103562,0.0243448,0.000440751,0.0225488,-5.00002,0.0233394,1027,6719,1,0.176068,3,3.34365,3,3.53469,6,6.37197
0.5,1180.11,347703,0.00132977,0.0253627,0.000386953,0.0223033,-5.00007,0.0237381,1026,7129,1,0.173205,3,3.54133,3,3.68822,6,6.72651
0.5,1190.11,350643,0.00121804,0.0252567,0.000424207,0.0218643,-5.00009,0.023682,1025,7538,1,0.170294,3,3.6908,3,3.81195,6,7.02759
0.5,1200.11,353565,0.00109642,0.0250879,0.000467429,0.0215358,-5.00005,0.0238793,1026,3922,1,0.173205,2,2.32809,2,2.62336,4,4.46497
0.5,1210.11,356483,0.0016025,0.0257299,0.000443082,0.0211093,-5.00008,0.0240439,1025,4301,1,0.170294,2,2.55793,2,2.81833,5,4.68828
0.5,1220.11,359451,0.0011125,0.024861,0.000103301,0.0216095,-4.9999,0.0237666,1027,4723,1,0.176068,2,2.73038,2,3.04532,5,5.08793
0.5,1230.11,362401,0.00113982,0.0247371,-0.000192674,0.0216142,-4.99992,0.0241611,1026,5113,1,0.173205,2,2.97338,3,3.07522,6,5.37289
0.5,1240.11,365329,0.00112089,0.0243717,4.8593e-06,0.0218388,-4.99964,0.0242419,1025,5474,1,0.170294,3,2.98295,3,3.26956,6,5.72695
0.5,1250.11,368273,0.000489746,0.0243537,-0.000257259,0.0218631,-4.99964,0.0249766,1025,5828,1,0.164317,3,3.11223,3,3.42768,6,6.05698
0.5,1260.11,371181,0.000481976,0.0248657,-0.000271483,0.0221822,-4.99955,0.02499,1026,6200,1,0.167332,3,3.30938,3,3.56595,6,6.38686
0.5,1270.11,374133,0.000102355,0.0250616,-0.000439926,0.0220685,-4.99937,0.025232,1027,6585,1,0.170294,3,3.42257,3,3.73149,6,6.66723
0.5,1280.11,377076,-0.000222114,0.0255404,-0.000694386,0.0226974,-4.99943,0.0260119,1026,7003,1,0.167332,3,3.5488,3,3.79051,6,6.87808
0.5,1290.11,380030,-0.00067573,0.0256812,-0.000688357,0.022744,-4.99932,0.0260057,1023,7399,1,0.151658,3,3.50842,3,3.64005,6,6.676
0.5,1300.11,382969,-0.000661331,0.0260641,-0.000462704,0.0227834,-4.99938,0.0265479,1023,3820,1,0.151658,2,2.26053,2,2.35945,4,4.12007
0.5,1310.11,385915,-0.000135574,0.0264672,-0.000752896,0.0238951,-4.99942,0.026375,1023,4201,1,0.151658,2,2.49279,2,2.59403,5,4.4008
0.5,1320.11,388830,-0.000223812,0.0263635,-0.00101038,0.0235185,-4.99953,0.0263163,1024,4597,1,0.154919,2,2.71072,2,2.82913,5,4.78769
0.5,1330.11,391785,7.72322e-05,0.0273688,-0.000955781,0.0232085,-4.99978,0.0266088,1029,4980,1,0.170294,2,2.94109,2,3.01098,5,5.18093
0.5,1340.11,394733,0.000204091,0.0263957,-0.000999022,0.023168,-5.00004,0.0265812,1027,5351,1,0.164317,3,2.95719,3,2.96715,6,5.39843
0.5,1350.11,397663,0.000443669,0.0256414,-0.000856551,0.024168,-5.00002,0.0266404,1027,5710,1,0.164317,3,3.09225,3,3.11673,6,5.6588
0.5,1360.11,400590,0.00100456,0.026027,-0.00115065,0.0247776,-4.99986,0.026572,1026,6113,1,0.161245,3,3.21123,3,3.33122,6,5.97955
0.5,1370.11,403545,0.000970424,0.0263099,-0.00089193,0.0246941,-5.00037,0.0273839,1024,6485,1,0.154919,3,3.32926,3,3.47347,6,6.28275
0.5,1380.11,406473,0.000645392,0.0265307,-0.00101406,0.0247025,-5.00066,0.0273428,1023,6884,1,0.158114,3,3.47951,3,3.59361,7,6.47742
0.5,1390.13,409408,0.000437087,0.02656,-0.00112633,0.0248385,-5.00082,0.0276186,1020,7251,1,0.154919,3,3.57099,3,3.7542,7,6.71967
0.5,1400.13,412335,0.000535301,0.0267714,-0.00123301,0.0245713,-5.00072,0.0280296,1022,3730,1,0.154919,2,2.37023,2,2.43064,5,4.03609
0.5,1410.14,415265,0.000578385,0.0262887,-0.000870062,0.0257764,-5.00091,0.0283699,1022,4103,1,0.154919,2,2.56203,2,2.66421,5,4.4299
0.5,1420.15,418200,0.000814827,0.0264844,-0.00113998,0.0260999,-5.00137,0.0285585,1021,4466,1,0.151658,2,2.75518,3,2.70943,5,4.79375
0.5,1430.15,421137,0.00119799,0.0267302,-0.00116951,0.0258016,-5.00094,0.0287097,1019,4846,1,0.144914,2,2.79088,3,2.85324,6,4.86477
0.5,1440.15,424029,0.00125908,0.0267559,-0.00112968,0.0253817,-5.00038,0.0286137,1018,5233,1,0.148324,3,2.77489,3,2.9995,6,5.18507
0.5,1450.15,426965,0.000974865,0.0270278,-0.00123083,0.0261178,-5.0007,0.0288075,1021,5629,1,0.151658,3,2.92489,3,3.11191,6,5.46708
0.5,1460.15,429880,0.000609597,0.0271475,-0.00108095,0.0262409,-5.0008,0.028712,1024,5977,1,0.161245,3,3.08853,3,3.21092,6,5.73855
0.5,1470.15,432820,0.000569483,0.0278646,-0.00115299,0.0260608,-5.00064,0.0287388,1025,6361,1,0.164317,3,3.18025,3,3.30832,6,5.98256
0.5,1480.15,435746,0.000211955,0.0282897,-0.0013296,0.0260219,-5.00117,0.0298761,1025,6750,1,0.164317,3,3.23187,3,3.42885,6,6.14459
0.5,1490.15,438678,0.000383813,0.0283147,-0.00128092,0.0266306,-5.00098,0.0305217,1024,7116,1,0.154919,3,3.42053,3,3.5481,7,6.39727
0.5,1500.15,441615,-6.19603e-05,0.0284553,-0.00127784,0.0266142,-5.00087,0.0307501,1025,3745,1,0.158114,2,2.29652,2,2.35627,5,3.98773
0.5,1510.16,444565,0.000690982,0.0294805,-0.00107499,0.0263358,-5.00081,0.0308538,1023,4099,1,0.151658,2,2.51217,2,2.55049,5,4.32666
0.5,1520.16,447496,0.000389696,0.0291764,-0.00137724,0.0274003,-5.00079,0.0309992,1022,4473,1,0.148324,2,2.69963,2,2.72544,5,4.64693
0.5,1530.17,450428,8.74131e-05,0.0293745,-0.00156373,0.0270341,-5.00052,0.0311766,1022,4857,1,0.148324,3,2.71054,2,2.85026,5,4.93771
0.5,1540.18,453346,-0.000295345,0.0297264,-0.00167412,0.026972,-5.00047,0.0311981,1023,5245,1,0.151658,3,2.85026,3,2.8233,6,5.11771
0.5,1550.18,456297,-3.17572e-05,0.029775,-0.0019091,0.0267913,-5.00054,0.0306942,1024,5647,1,0.154919,3,3.04286,3,2.99483,6,5.49145
0.5,1560.18,459235,-0.000249341,0.0296376,-0.00162148,0.0264078,-5.00079,0.0309995,1022,6057,1,0.148324,3,3.18292,3,3.15262,6,5.79051
0.5,1570.18,462174,-0.000168487,0.0306542,-0.00176973,0.0269877,-5.00036,0.0315429,1027,6466,1,0.170294,3,3.28755,3,3.35455,6,6.09664
0.5,1580.18,465141,8.35044e-05,0.0304259,-0.00179301,0.0271374,-5.00082,0.0319374,1028,6826,1,0.173205,3,3.42958,3,3.45861,6,6.35138
0.5,1590.18,468096,0.000462057,0.0306978,-0.00156917,0.0270572,-5.00137,0.0320327,1027,7223,1,0.170294,3,3.57085,3,3.61649,7,6.55988
0.5,1600.18,471028,0.000645943,0.0308433,-0.00145491,0.0273567,-5.00124,0.0326828,1028,3822,1,0.173205,2,2.42961,2,2.34051,5,4.03968
0.5,1610.18,473976,0.000384898,0.0302386,-0.00108807,0.0274633,-5.001,0.0326937,1028,4235,1,0.167332,2,2.58882,2,2.55636,5,4.35029
0.5,1620.18,476922,0.000203297,0.0302505,-0.00112278,0.0277566,-5.00053,0.0331797,1027,4614,1,0.170294,2,2.86339,2,2.80874,5,4.82369
0.5,1630.18,479852,0.000426053,0.0288566,-0.00106408,0.0275949,-5.00095,0.0323436,1028,5011,1,0.173205,3,2.80838,3,2.75627,6,4.96387
0.5,1640.18,482800,0.000351612,0.0296115,-0.000812429,0.0275912,-5.00089,0.0325853,1030,5421,1,0.178885,3,2.99266,3,2.9177,6,5.31554
0.5,1650.18,485765,0.000513042,0.0296555,-0.000807292,0.0276216,-5.00101,0.0326164,1031,5762,1,0.181659,3,3.145,3,2.98312,6,5.52558
0.5,1660.18,488715,-5.97826e-05,0.0288213,-0.000744666,0.0274834,-5.0015,0.0326991,1032,6152,1,0.184391,3,3.24977,3,3.06007,6,5.74326
0.5,1670.18,491678,0.000109272,0.0289465,-0.00103601,0.0275209,-5.00169,0.0329072,1033,6567,1,0.187083,3,3.33856,3,3.23234,6,6.0213
0.5,1680.18,494635,0.000328663,0.0293354,-0.000829194,0.0271569,-5.00159,0.0331521,1038,6952,1,0.204939,3,3.52775,3,3.34559,6,6.30666
0.5,1690.18,497605,0.000142653,0.0289067,-0.000852884,0.0273874,-5.00159,0.0328521,1038,7312,1,0.204939,3,3.6487,3,3.40132,6,6.49938
0.5,1700.18,500554,0.000186984,0.0288852,-0.000847977,0.0271916,-5.00175,0.0327542,1034,3835,1,0.189737,2,2.42631,2,2.42528,5,4.07615
0.5,1710.18,503528,0.00036989,0.0289718,-0.000689917,0.0276189,-5.0016,0.0325985,1036,4204,1,0.2,2,2.65838,2,2.68384,5,4.42335
0.5,1720.18,506491,0.000137353,0.0282968,-0.000595757,0.0278655,-5.00119,0.0325686,1035,4613,1,0.197484,3,2.7291,2,2.9177,6,4.83146
0.5,1730.18,509464,-0.000651123,0.0287509,-0.000731162,0.0276493,-5.00097,0.0336732,1032,5007,1,0.189737,3,2.90259,3,2.8471,6,5.12318
0.5,1740.18,512419,-0.000616134,0.0288244,-0.00100209,0.0282842,-5.00068,0.0335936,1028,5371,1,0.178885,3,3.08626,3,2.99883,6,5.50491
0.5,1750.18,515360,-0.000468998,0.0285662,-0.00100302,0.0282203,-5.00036,0.0327091,1028,5754,1,0.178885,3,3.25038,3,3.1399,6,5.83541
0.5,1760.18,518306,-0.00017958,0.0291411,-0.00113619,0.0290307,-5.00019,0.0329147,1027,6125,1,0.170294,3,3.46006,3,3.3237,6,6.2486
0.5,1770.18,521215,-0.00033882,0.0293111,-0.00087285,0.0289239,-5.0001,0.0335872,1025,6488,1,0.164317,3,3.65568,3,3.46324,7,6.48568
0.5,1780.18,524154,-0.000303601,0.0292673,-0.000977905,0.0288421,-5.00034,0.0336814,1024,6854,1,0.161245,3,3.83236,3,3.58734,7,6.75885
0.5,1790.18,527082,-0.000636943,0.0291352,-0.000773186,0.0285518,-5.00029,0.0340414,1023,7233,1,0.158114,3,3.95032,3,3.77227,7,7.07623
0.5,1800.18,530004,-0.00108402,0.0285522,-0.000554714,0.0282762,-5.00008,0.0341186,1022,3845,1,0.148324,2,2.66458,2,2.61094,5,4.50367
0.5,1810.18,532926,-0.00106255,0.0282902,-0.000746088,0.0281938,-4.9999,0.0344337,1020,4221,1,0.141421,2,2.92181,2,2.86217,5,4.94985
0.5,1820.18,535851,-0.00155618,0.0289997,-0.00107884,0.0279757,-4.99964,0.0343027,1024,4612,1,0.154919,3,2.93513,3,2.78927,6,5.13605
0.5,1830.18,538776,-0.00165274,0.0291956,-0.000571619,0.0272164,-4.99985,0.0339332,1029,4965,1,0.170294,3,3.15991,3,2.93837,6,5.5477
0.5,1840.18,541731,-0.00205684,0.029052,-0.000619758,0.0277342,-5.00037,0.0343002,1030,5331,1,0.173205,3,3.33512,3,3.07262,6,5.86958
0.5,1850.19,544677,-0.00272646,0.0283386,-0.000595471,0.0278006,-5.00084,0.0348861,1031,5740,1,0.176068,3,3.46049,3,3.27093,6,6.22784
0.5,1860.19,547639,-0.00267629,0.0285012,-0.000750839,0.0278162,-5.00088,0.0352475,1034,6171,1,0.189737,3,3.5385,3,3.32566,6,6.3766
0.5,1870.2,550620,-0.00254869,0.0287591,-0.00130834,0.0280411,-5.00097,0.0355521,1031,6555,1,0.181659,3,3.5968,3,3.44761,6,6.56346
0.5,1880.2,553561,-0.00254382,0.0285587,-0.0015774,0.0284507,-5.0013,0.0354531,1031,6930,1,0.176068,3,3.77571,3,3.65294,7,6.86134
0.5,1890.2,556484,-0.00258606,0.0283022,-0.00138357,0.0288847,-5.00142,0.0354352,1028,7295,1,0.167332,3,3.995,3,3.72022,7,7.15695
0.5,1900.2,559460,-0.00250454,0.028194,-0.00181513,0.0290926,-5.0014,0.035672,1030,3858,1,0.178885,2,2.64726,2,2.3677,5,4.3188
0.5,1910.2,562421,-0.00293909,0.0284085,-0.00192349,0.0291916,-5.0015,0.035815,1029,4255,1,0.170294,2,2.7837,2,2.57915,5,4.65715
0.5,1920.2,565387,-0.0030695,0.0290132,-0.00205258,0.0301029,-5.00117,0.0357378,1027,4637,1,0.164317,2,2.92353,2,2.79821,5,4.9969
0.5,1930.2,568344,-0.00304248,0.0294249,-0.00205593,0.0299007,-5.00124,0.0360179,1032,4994,1,0.184391,3,3.00316,2,2.94449,5,5.32851
0.5,1940.2,571314,-0.00323994,0.0295894,-0.00179399,0.0295969,-5.00108,0.0359084,1034,5363,1,0.184391,3,3.12714,3,2.94058,6,5.51942
0.5,1950.2,574280,-0.00343543,0.0294437,-0.00187009,0.0289409,-5.00095,0.0359852,1031,5748,1,0.176068,3,3.21901,3,3.02258,6,5.72224
0.5,1960.2,577253,-0.00334727,0.0292773,-0.00187722,0.0290998,-5.00097,0.0357371,1028,6145,1,0.173205,3,3.39013,3,3.19531,6,6.05995
0.5,1970.2,580213,-0.00353019,0.0290034,-0.00166673,0.0295729,-5.00072,0.0354676,1028,6524,1,0.167332,3,3.44514,3,3.30424,6,6.24332
0.5,1980.2,583164,-0.00393168,0.0300045,-0.00186486,0.0291849,-5.00063,0.0352223,1026,6913,1,0.161245,3,3.53143,3,3.30318,6,6.31949
0.5,1990.2,586085,-0.00360361,0.030457,-0.00162641,0.0284711,-5.00036,0.0347296,1027,7300,1,0.164317,3,3.64157,3,3.36407,6,6.49184
0.5,2000.2,589043,-0.00363942,0.0307513,-0.00160987,0.0292212,-5.00043,0.0347583,1027,3862,1,0.164317,2,2.39228,2,2.34329,4,4.205
0.5,2010.2,591990,-0.00339893,0.0306752,-0.00190368,0.0292623,-5.00014,0.0348753,1027,4264,1,0.164317,2,2.61878,2,2.56729,5,4.50233
0.5,2020.2,594921,-0.00388865,0.0299592,-0.00181809,0.0294473,-5.00039,0.0352566,1029,4662,1,0.170294,2,2.85132,2,2.755,5,4.87791
0.5,2030.2,597861,-0.00392473,0.0305301,-0.00201373,0.0291917,-5.00065,0.0354348,1031,5068,1,0.176068,2,3.01563,3,2.77327,6,5.11752
0.5,2040.22,600813,-0.00402232,0.0310425,-0.00211379,0.0297156,-5.00046,0.0353493,1029,5467,1,0.170294,3,3.04007,3,2.95398,6,5.48306
0.5,2050.22,603760,-0.00404005,0.0311704,-0.00192625,0.0297273,-5.00037,0.0350982,1029,5838,1,0.170294,3,3.18638,3,3.09419,6,5.76585
0.5,2060.22,606734,-0.00345451,0.0310738,-0.00148509,0.0299515,-5.00061,0.0341118,1031,6235,1,0.176068,3,3.39529,3,3.2311,6,6.1185
0.5,2070.22,609660,-0.00303116,0.0310152,-0.00144384,0.0297964,-5.00044,0.0345596,1028,6621,1,0.167332,3,3.53695,3,3.36363,6,6.40562
0.5,2080.22,612604,-0.00234857,0.031488,-0.00152091,0.0299644,-5.00035,0.0352095,1028,6991,1,0.167332,3,3.66074,3,3.54217,6,6.76003
0.5,2090.22,615555,-0.00216962,0.0314033,-0.0014483,0.0293942,-5.00019,0.0358215,1026,7329,1,0.161245,3,3.78167,3,3.64157,7,6.91361
0.5,2100.22,618497,-0.00200847,0.0319474,-0.00166061,0.0301781,-5.00007,0.0360212,1027,3880,1,0.164317,2,2.51456,2,2.52864,5,4.41599
0.5,2110.22,621453,-0.00198725,0.0333338,-0.00168872,0.0305464,-4.99975,0.0362178,1025,4274,1,0.158114,2,2.74991,2,2.78675,5,4.8551
0.5,2120.23,624392,-0.00227315,0.0332453,-0.00138531,0.0308972,-4.99963,0.0362609,1025,4640,1,0.158114,2,2.9685,2,3.03051,5,5.2756
0.5,2130.23,627313,-0.00233321,0.0329119,-0.00146085,0.0315448,-4.99986,0.0368556,1027,5008,1,0.164317,3,3.05238,3,3.01181,6,5.55392
0.5,2140.23,630283,-0.00228479,0.0328885,-0.0015396,0.0320831,-5.00024,0.037628,1031,5429,1,0.181659,3,3.17017,3,3.20936,6,5.88099
0.5,2150.23,633207,-0.00204262,0.0331782,-0.00153753,0.0313356,-4.99972,0.0381451,1033,5788,1,0.187083,3,3.31904,3,3.3922,6,6.23258
0.5,2160.23,636189,-0.00245199,0.0332086,-0.00195578,0.0306976,-4.99944,0.0378984,1033,6158,1,0.192354,3,3.41057,3,3.55331,6,6.49554
0.5,2170.23,639134,-0.00235734,0.0331399,-0.00110413,0.0306817,-4.99903,0.0372249,1029,6541,1,0.197484,3,3.60472,3,3.72304,6,6.89108
0.5,2180.23,642059,-0.00233251,0.0330995,-0.000835246,0.0305129,-4.99909,0.0371776,1030,6925,1,0.173205,3,3.73698,3,3.7921,7,7.01534
0.5,2190.23,645035,-0.00231201,0.0326329,-0.000723636,0.0304736,-4.99986,0.0387652,1032,7328,1,0.184391,3,3.90154,3,4.01734,7,7.42112
0.5,2200.23,648004,-0.00217439,0.0326337,-0.000685625,0.0308925,-4.99961,0.039115,1030,3892,1,0.184391,2,2.61477,2,2.66158,5,4.60554
0.5,2210.23,650956,-0.00188682,0.0321119,-0.0007914,0.030307,-4.99974,0.0386708,1030,4285,1,0.178885,2,2.86671,2,2.9336,5,5.05312
0.5,2220.23,653904,-0.00191365,0.0324882,-0.000762551,0.0301752,-4.99978,0.038517,1030,4684,1,0.184391,2,3.1132,3,3.005,5,5.5187
0.5,2230.23,656864,-0.00196547,0.0319582,-0.0010601,0.0306173,-4.99951,0.038361,1033,5069,1,0.192354,3,3.16165,3,3.2039,6,5.85244
0.5,2240.23,659839,-0.0020275,0.0318593,-0.00102,0.0306757,-4.99928,0.0379727,1029,5447,1,0.181659,3,3.26971,3,3.42987,6,6.20943
0.5,2250.23,662786,-0.00237599,0.0324021,-0.000979047,0.03071,-4.99955,0.0375428,1034,5862,1,0.194936,3,3.45369,3,3.50571,6,6.47889
0.5,2260.23,665729,-0.00282795,0.0319047,-0.00137575,0.0312029,-4.99984,0.0371973,1037,6257,1,0.202485,3,3.69012,3,3.64143,6,6.86637
0.5,2270.23,668720,-0.00256821,0.0318877,-0.00110275,0.0314842,-5.00031,0.0373575,1038,6667,1,0.204939,3,3.86212,3,3.77412,6,7.17231
0.5,2280.23,671683,-0.00258682,0.0322955,-0.000868578,0.0316329,-5.00092,0.037997,1035,7054,1,0.192354,3,4.01983,3,3.96812,6,7.55864
0.5,2290.23,674653,-0.00263645,0.0321536,-0.00131731,0.0316126,-5.00064,0.0378557,1037,7395,1,0.192354,3,3.93154,3,3.90589,7,7.31936
0.5,2300.23,677646,-0.00257971,0.0325298,-0.00191863,0.030898,-5.00058,0.0374182,1038,3893,1,0.2,2,2.4779,2,2.51674,5,4.33705
0.5,2310.23,680603,-0.0027676,0.0329943,-0.00193161,0.0310775,-5.00032,0.0376938,1038,4273,1,0.2,2,2.65876,2,2.728,5,4.62699
0.5,2320.23,683602,-0.00327884,0.033392,-0.00216425,0.0311958,-5.00026,0.0376295,1040,4682,1,0.209762,2,2.84165,2,2.9416,5,5.05609
0.5,2330.23,686581,-0.0031211,0.0329308,-0.00256196,0.0313693,-4.99953,0.0379817,1040,5052,1,0.204939,3,2.84746,3,3.02754,6,5.33835
0.5,2340.23,689583,-0.00326692,0.0331941,-0.00210542,0.0316274,-4.99952,0.0379346,1038,5469,1,0.209762,3,3.03924,3,3.15737,6,5.67168
0.5,2350.23,692570,-0.00334382,0.0330299,-0.00205793,0.0314336,-4.99923,0.0369229,1042,5888,1,0.214476,3,3.20796,3,3.21854,6,5.91997
0.5,2360.23,695551,-0.00331058,0.0330312,-0.00194807,0.0317512,-4.99875,0.036707,1042,6258,1,0.214476,3,3.30636,3,3.36437,6,6.16644
0.5,2370.23,698540,-0.00293003,0.0326826,-0.00205151,0.0317805,-4.99912,0.0361626,1040,6669,1,0.209762,3,3.44529,3,3.55457,6,6.47202
0.5,2380.23,701527,-0.00332969,0.033529,-0.00197863,0.0317183,-4.99941,0.035952,1040,7045,1,0.214476,3,3.61317,3,3.64952,6,6.77643
0.5,2390.23,704498,-0.00262773,0.0322151,-0.00209485,0.0318981,-4.99934,0.0362332,1041,7450,1,0.221359,3,3.75912,3,3.88368,6,7.20888
0.5,2400.23,707466,-0.00277694,0.032037,-0.00169211,0.0314942,-4.99926,0.0372024,1039,3892,1,0.207364,2,2.43393,2,2.60538,4,4.56421
0.5,2410.23,710461,-0.00276527,0.0331522,-0.00163998,0.0316439,-4.9995,0.0375341,1041,4285,1,0.212132,2,2.71846,2,2.84587,5,4.8585
0.5,2420.23,713453,-0.00234204,0.0332521,-0.00188089,0.0315622,-4.99911,0.0371833,1041,4656,1,0.212132,2,2.94364,2,2.998,5,5.24471
0.5,2430.23,716440,-0.00255219,0.0332696,-0.00207611,0.0316741,-4.99889,0.0375275,1040,5068,1,0.209762,2,3.15848,3,3.00366,6,5.54076
0.5,2440.23,719446,-0.00303109,0.0332458,-0.0022974,0.0316096,-4.99878,0.0376525,1043,5478,1,0.216795,3,3.20047,3,3.12922,6,5.86728
0.5,2450.23,722438,-0.00288237,0.0335767,-0.00221986,0.031955,-4.99891,0.0379435,1040,5902,1,0.209762,3,3.46728,3,3.32054,6,6.29873
0.5,2460.23,725391,-0.00255817,0.033494,-0.00257272,0.0318884,-4.99887,0.0382128,1041,6277,1,0.216795,3,3.64555,3,3.44485,6,6.61007
0.5,2470.23,728365,-0.00272901,0.0337455,-0.00240952,0.0313767,-4.99883,0.0381412,1042,6681,1,0.214476,3,3.81982,3,3.61856,6,6.96829
0.5,2480.23,731361,-0.00226241,0.0330572,-0.00281593,0.0320705,-4.99949,0.0388856,1044,7054,1,0.223607,3,3.91216,3,3.83419,7,7.19819
0.5,2490.23,734337,-0.00199928,0.0333728,-0.00294789,0.0323284,-4.99959,0.0392333,1039,7422,1,0.202485,3,4.1363,3,4.01011,7,7.58208
0.5,2500.23,737313,-0.00182522,0.0334833,-0.00259071,0.0322693,-5.00012,0.0400055,1038,3934,1,0.2,2,2.64273,2,2.58263,5,4.49711
0.5,2510.23,740276,-0.00161812,0.0339215,-0.00263942,0.0322002,-5.00008,0.0404741,1039,4349,1,0.202485,2,2.89862,2,2.82436,5,4.94196
