dBroodingTime,dForagingTime,dDeathTime,gtime,event,dispersal_avg,dispersal_std,num_female,num_male,fem_avg,fem_std,femLarv_avg,femLarv_std,malLarv_avg,malLarv_std,totLarv_avg,totLarv_std,beta0_avg,beta0_std,beta1_avg,beta1_std,beta2_avg,beta2_std,beta3_avg,beta3_std,beta4_avg,beta4_std
12,20,12,52.0012,3633,-5.00005,0.00277149,993,86,0,0.996494,1,1.00648,1,1.0025,2,1.41351,-4.58952e-06,0.00222417,4.34608e-05,0.001933,0.00019887,0.00415075,-2.05629e-05,0.00167868,8.10046e-05,0.00255132
12,20,12,104.014,7028,-4.99995,0.00358431,1000,182,1,0,0,1.41633,0,1.36931,1,1.73061,-2.52516e-06,0.00211,0.000129962,0.0045267,0.000101583,0.00370338,-0.000147909,0.00436696,0.00018114,0.00339758
12,20,12,156.002,10348,-5.00003,0.00463224,998,374,0,1,1,1.42302,1,1.33903,2,2.16979,-9.69385e-05,0.00365332,0.000165763,0.00464213,9.89951e-05,0.00398378,-0.000104887,0.00446417,0.000137467,0.00367641
12,20,12,208.002,13677,-5.00005,0.00502219,1002,303,1,0.0447214,1,1.14368,1,1.0927,2,1.68701,-0.000140046,0.00408725,0.000230756,0.00545204,2.22684e-05,0.00454275,-3.77599e-05,0.00479848,0.000257479,0.00561006
12,20,12,260.002,16990,-4.99991,0.00614238,1001,494,1,0.0316228,1,1.5359,1,1.4543,3,2.17853,-0.000211047,0.00460226,0.000415829,0.00664496,4.95532e-05,0.00491611,-0.000188691,0.00644425,0.00028773,0.00621158
12,20,12,312.002,20317,-4.99994,0.00688902,1003,355,1,0.0547723,1,1.24016,1,1.17516,2,1.84255,-0.000196963,0.00518362,0.00037287,0.00677357,-1.45637e-05,0.00613804,-0.000211787,0.00643973,0.000424843,0.00666073
12,20,12,364.002,23617,-5.00012,0.00958927,1004,532,1,0.0632456,1,1.61028,1,1.54822,3,2.26009,-0.000160512,0.00530809,0.000377526,0.0067718,-1.92547e-05,0.00609238,-0.000246401,0.00659794,0.000414239,0.00719872
12,20,12,416.015,26957,-5.00029,0.00951312,1004,386,1,0.0632456,1,1.23734,1,1.2341,2,1.86118,3.37371e-06,0.0071913,0.000240808,0.00731318,6.84655e-05,0.00725054,-0.000258376,0.00737261,0.000105903,0.00778102
12,20,12,468.005,30277,-5.00039,0.00980418,1005,580,1,0.0707107,1,1.58082,1,1.61059,3,2.33388,0.000105282,0.00764639,0.000387128,0.00965693,4.65253e-05,0.007353,-0.000221828,0.00791705,0.000137654,0.0088574
12,20,12,520.002,33625,-5.00041,0.0102867,1005,420,1,0.0707107,1,1.26807,1,1.21778,2,1.91859,0.000280528,0.00893331,0.00058159,0.00984822,9.06347e-05,0.00902214,-0.000257111,0.00795257,0.00035676,0.00942067
12,20,12,572.006,36959,-5.0004,0.0102977,1005,616,1,0.0707107,1,1.55371,1,1.56461,3,2.26892,2.90138e-05,0.00843635,0.000534275,0.0106093,7.11162e-05,0.00909556,-0.000283786,0.00934574,0.000181338,0.00975036
12,20,12,624.002,40306,-5.0003,0.0111093,1006,461,1,0.0774597,1,1.2276,1,1.33417,2,1.99274,7.34902e-05,0.00905578,0.000535962,0.00978885,0.000227382,0.00992908,-0.000313482,0.00938597,0.000111826,0.00945259
12,20,12,676.002,43644,-5.00041,0.0107937,1007,647,1,0.083666,1,1.60873,1,1.63371,3,2.36368,0.000324261,0.00888634,0.000552606,0.00994965,0.000143131,0.0103741,-0.000408848,0.00990488,6.62041e-05,0.00987342
12,20,12,728.006,47030,-5.0004,0.010322,1006,426,1,0.0894427,1,1.41845,1,1.33566,2,2.19818,0.000457677,0.0102992,0.000596714,0.0110924,6.25024e-05,0.0106033,-0.000385903,0.0103814,0.000186697,0.010364
12,20,12,780.01,50359,-5.00042,0.0106635,1005,609,1,0.0707107,1,1.71143,1,1.70411,3,2.55088,0.000596882,0.0115911,0.000503409,0.0111695,0.000155059,0.011214,-0.00040467,0.0112365,0.000162234,0.0106323
12,20,12,832.005,53689,-5.00022,0.0101366,1007,463,1,0.0948683,1,1.38924,1,1.31377,2,2.17853,0.000377177,0.0114228,0.000280678,0.0102739,8.83118e-05,0.0113753,-0.000424593,0.0117176,0.000251495,0.0113669
12,20,12,884.005,57012,-5.00009,0.0108639,1009,658,1,0.0948683,1,1.72858,1,1.62757,3,2.4958,0.000123505,0.0122662,0.000222812,0.0104986,0.000170227,0.0111728,-0.000486072,0.0118996,0.000515339,0.0129782
12,20,12,936.006,60344,-5,0.010822,1007,499,1,0.0948683,1,1.3409,1,1.43979,2,2.24477,0.000147724,0.0124144,0.000319446,0.0111038,3.17543e-05,0.0116743,-0.000353091,0.0123458,0.000796391,0.0134862
12,20,12,988.016,63652,-5.00007,0.0109305,1006,680,1,0.0774597,1,1.65288,1,1.76664,3,2.52804,0.000268098,0.012665,0.000165434,0.0131877,1.60309e-05,0.0116711,-0.000407042,0.0121549,0.000629415,0.0141792
12,20,12,1040.01,66983,-5.00016,0.0112506,1007,493,1,0.083666,1,1.38456,1,1.48963,2,2.27288,0.000186044,0.0125043,3.97683e-05,0.0132535,-5.76757e-05,0.0120476,-0.000630481,0.0115967,0.000621374,0.0143902
