dBroodingTime,dForagingTime,dDeathTime,event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_choices,num_foraging,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,num_femlarva,num_malelarva,num_adults,beta0,beta1,beta2,beta3,beta4
12,12,12,0,0.0142698,23,23,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.89628,0,1,1,0.168348,0.262935,-0.171141,-0.0959205,-0.0135458
12,12,12,1,0.110387,14,14,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.98858,1,0,1,0.106889,0.127351,0.0357921,-0.0465876,0.140049
12,12,12,2,0.128784,7,7,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.81573,1,0,1,0.0938563,0.238273,-0.14552,-0.0573758,0.0953422
12,12,12,3,0.225305,9,9,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.80412,1,0,1,-0.0282958,0.0980106,-0.187731,0.0372189,0.1391
12,12,12,4,0.231208,3,3,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.81075,0,1,1,0.11556,0.187685,-0.134308,0.0599743,0.105858
12,12,12,5,0.264794,8,8,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.0432,0,1,1,0.0909424,0.127239,-0.141749,-0.0617164,0.113421
12,12,12,6,0.331138,21,21,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.77856,1,0,1,0.112028,0.104924,-0.128132,-0.0555963,0.0925459
12,12,12,7,0.366973,11,11,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.87399,1,0,1,0.0903665,0.0855461,-0.0608815,-0.0273345,-0.0767954
12,12,12,8,0.387349,0,0,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.92806,1,0,1,0.0317442,0.201929,-0.172687,0.0241214,0.0967807
12,12,12,9,0.418181,10,10,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.80135,1,0,1,0.0714161,0.156407,-0.129671,-0.0776565,0.141413
