dBroodingTime,dForagingTime,dDeathTime,gtime,event,dispersal_avg,dispersal_std,num_female,num_male,fem_avg,fem_std,femLarv_avg,femLarv_std,malLarv_avg,malLarv_std,totLarv_avg,totLarv_std,beta0_avg,beta0_std,beta1_avg,beta1_std,beta2_avg,beta2_std,beta3_avg,beta3_std,beta4_avg,beta4_std
4,20,12,52.0027,4991,-5.00003,0.000545709,1006,340,1,0.0774597,1,1.23976,1,1.23612,2,2.01271,1.98183e-05,0.00118122,1.41895e-05,0.000398283,1.50979e-05,0.000601266,-2.30272e-05,0.000641307,1.44098e-05,0.000456816
4,20,12,104.003,9311,-5.00003,0.000988867,1006,503,1,0.0774597,1,1.14324,0,1.51756,1,2.04304,-9.18324e-06,0.00156085,2.61976e-05,0.000842641,1.51977e-05,0.000847393,-8.04828e-06,0.000759655,3.4094e-05,0.00107308
4,20,12,156.003,13757,-5.00004,0.00113657,1013,951,1,0.114018,1,1.45293,1,1.47817,2,2.46698,-8.26239e-07,0.00220292,2.31603e-05,0.000905486,-3.55888e-06,0.0010791,-3.21752e-05,0.00135516,3.4884e-05,0.00136501
4,20,12,208.003,18266,-5,0.00128787,1013,752,1,0.114018,1,1.22107,1,1.30614,2,2.03985,-8.59477e-07,0.00210621,1.70118e-05,0.00149644,1.08931e-06,0.00108963,-3.34198e-05,0.00152585,2.42835e-05,0.00131607
4,20,12,260.004,22743,-4.99999,0.0014693,1011,1242,1,0.104881,1,1.56301,1,1.62512,2,2.71256,1.83613e-05,0.00221792,3.54757e-05,0.0016036,8.15265e-06,0.00111354,-6.9161e-05,0.00169339,6.47199e-06,0.00143541
4,20,12,312.003,27185,-4.99996,0.00157667,1012,944,1,0.109545,1,1.29653,1,1.2919,2,2.08183,8.06424e-05,0.00232487,8.3111e-05,0.00186704,3.47594e-06,0.00129999,-1.67408e-05,0.0016386,4.57765e-05,0.00195373
4,20,12,364.003,31647,-4.99997,0.00161695,1011,1424,1,0.104881,1,1.65922,1,1.67899,3,2.65594,0.000120224,0.00223128,9.27689e-05,0.00212981,-9.5792e-06,0.00142303,1.12567e-05,0.001778,0.000103821,0.00229451
4,20,12,416.003,36124,-4.99999,0.00171497,1012,1017,1,0.109545,1,1.36308,1,1.34387,2,2.20227,0.00011495,0.00213308,9.12238e-05,0.0021521,-5.04383e-05,0.00142518,-7.37003e-06,0.00189638,8.10905e-05,0.0024446
4,20,12,468.003,40638,-5,0.00188164,1011,1541,1,0.104881,1,1.69823,1,1.67601,3,2.64367,0.000108858,0.00189335,6.99329e-05,0.00221993,-0.000103394,0.00174815,-9.58539e-06,0.00203395,7.94392e-05,0.00249164
4,20,12,520.006,45060,-4.99996,0.00166847,1014,1094,1,0.118322,1,1.42548,1,1.36565,2,2.25366,0.000111747,0.00213845,4.85997e-05,0.00213324,-0.000128812,0.00181165,2.19998e-05,0.00214026,4.01548e-05,0.00228714
4,20,12,572.011,49599,-4.99993,0.00190692,1011,1562,1,0.104881,1,1.74671,1,1.64682,3,2.6831,9.50227e-05,0.00215852,9.22072e-05,0.00221978,-0.000139875,0.00201211,8.23603e-05,0.00214952,3.27288e-05,0.00244442
4,20,12,624.003,54000,-4.99993,0.00206298,1011,1147,1,0.104881,1,1.42794,1,1.39212,2,2.33816,9.07417e-05,0.0021755,9.3747e-05,0.00231229,-0.000156782,0.00209138,7.32321e-05,0.00217612,4.00008e-06,0.0024137
