dForagingMean,dSurvTransitionBroodingForaging,dSurvTransitionForagingBrooding,event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_choices,num_foraging,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,num_femlarva,num_malelarva,num_adults,beta0,beta1,beta2,beta3,beta4
0.5,0.95,0.95,0,0.085456,21,21,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.96163,1,0,1,-0.233717,-0.0443762,0.111402,-0.00565982,-0.0372792
0.5,0.95,0.95,1,0.162654,13,13,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.101,0,1,1,-0.339782,0.0249007,0.287428,-0.234625,-0.0117405
0.5,0.95,0.95,2,0.191802,9,9,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.98544,0,1,1,-0.0992829,-0.110485,-0.041419,-0.147113,-0.0142958
0.5,0.95,0.95,3,0.227489,0,0,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.13532,0,1,1,-0.360382,-0.193768,0.205299,-0.182824,-0.091717
0.5,0.95,0.95,4,0.247546,23,23,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.0428,0,1,1,-0.0452449,0.0386231,0.111638,-0.00565982,-0.0267993
0.5,0.95,0.95,5,0.306182,15,15,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.94941,1,0,1,-0.277562,0.0154826,0.115268,-0.0516534,-0.0828173
0.5,0.95,0.95,6,0.352435,7,7,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.97361,0,1,1,-0.278668,0.041184,0.0891861,-0.157936,0.0594637
0.5,0.95,0.95,7,0.389199,19,19,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.08186,0,1,1,-0.329209,-0.158667,0.277906,-0.036978,-0.00761651
0.5,0.95,0.95,8,0.416308,18,18,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.1026,1,0,1,-0.186071,-0.0119782,0.333828,0.00934713,-0.0852789
0.5,0.95,0.95,9,0.433597,20,20,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.98451,1,0,1,-0.344697,-0.227938,0.157863,-0.227332,0.0938005
0.5,0.95,0.95,10,0.441295,3,3,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.9002,1,0,1,-0.417637,0.00609652,0.261501,0.0395311,-0.0828173
0.5,0.95,0.95,11,0.455055,2,2,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.07338,1,0,1,-0.306082,-0.0774887,0.204835,0.0312368,0.180758
0.5,0.95,0.95,12,0.459008,4,4,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.99574,0,1,1,-0.238203,-0.0012197,0.27344,-0.257182,0.0228373
0.5,0.95,0.95,13,0.488752,5,5,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.98975,1,0,1,-0.22333,-0.251234,0.230129,0.0189846,0.205056
0.5,0.95,0.95,14,0.583197,10,10,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.93108,0,1,1,-0.305331,-0.14975,0.205299,-0.182824,0.0938005
0.5,0.95,0.95,15,0.589011,1,1,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.96418,1,0,1,-0.194206,-0.274175,0.0245584,0.135266,0.201938
0.5,0.95,0.95,16,0.597873,17,17,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.95541,0,1,1,-0.233717,0.0755479,0.111402,-0.00565982,-0.051417
0.5,0.95,0.95,17,0.640557,14,14,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.97541,0,1,1,-0.374307,-0.192095,0.213744,-0.228815,0.181699
0.5,0.95,0.95,18,0.643307,12,12,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.9002,0,1,1,-0.36511,0.129422,0.140358,-0.306827,0.0340916
0.5,0.95,0.95,19,0.729343,24,24,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.00477,0,1,1,-0.310278,-0.044198,0.251598,-0.288964,-0.0828173
0.5,0.95,0.95,20,0.734336,22,22,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.15807,1,0,1,-0.0880982,0.0154826,0.111638,-0.158097,-0.0267993
