dBroodingTime,dForagingTime,dDeathTime,gtime,event,dispersal_avg,dispersal_std,num_female,num_male,fem_avg,fem_std,femLarv_avg,femLarv_std,malLarv_avg,malLarv_std,totLarv_avg,totLarv_std,beta0_avg,beta0_std,beta1_avg,beta1_std,beta2_avg,beta2_std,beta3_avg,beta3_std,beta4_avg,beta4_std
20,12,12,52.0008,3628,-5,0.000283627,1001,144,1,0.0547723,0,1.07424,0,1.21737,1,1.19331,4.57723e-06,0.000400622,1.39019e-05,0.000310825,9.68648e-07,8.95599e-05,-3.37216e-06,0.000148707,-8.12324e-07,6.45866e-05
20,12,12,104.001,6993,-5.00001,0.000402554,1001,219,1,0.0547723,0,1.21778,0,1.35904,1,1.45121,-4.47486e-06,0.000492464,2.66921e-05,0.000477605,6.96079e-06,0.000219035,-3.37009e-06,0.000430485,2.60409e-06,0.000275985
20,12,12,156.001,10329,-5.00002,0.000498671,1004,405,1,0.0632456,1,1.21285,1,1.29615,2,1.84905,-1.77824e-06,0.000531446,2.36941e-05,0.000705399,1.68935e-05,0.000413578,1.20697e-06,0.000533318,-7.42672e-06,0.000301321
20,12,12,208.007,13665,-5.00002,0.000533898,1003,329,1,0.0547723,1,1.05451,1,1.09955,2,1.51096,9.12265e-06,0.000582817,9.14445e-06,0.000722908,2.47159e-05,0.000490439,-4.86117e-06,0.000602559,-9.1663e-06,0.000493375
20,12,12,260.01,16993,-5.00003,0.000670188,1006,515,1,0.0774597,1,1.38852,1,1.45979,3,1.93933,3.93069e-06,0.00060462,9.11718e-06,0.00072183,3.12228e-05,0.000520999,-1.24719e-05,0.000528833,5.27227e-06,0.000580155
20,12,12,312.001,20302,-5.00002,0.000743742,1005,398,1,0.0707107,1,1.08904,1,1.09499,2,1.55016,3.98886e-06,0.000647311,1.05157e-05,0.000723037,2.88474e-05,0.000557488,-6.76205e-06,0.000510522,1.45511e-05,0.000619295
20,12,12,364.001,23668,-5.00001,0.000798376,1006,624,1,0.0774597,1,1.38492,1,1.42021,3,1.95269,-2.57929e-06,0.000779459,-1.26123e-05,0.000747563,2.95513e-05,0.000630306,-8.63817e-06,0.000600591,9.41134e-06,0.000704551
20,12,12,416.001,26979,-5.00001,0.000795563,1008,428,1,0.0894427,1,1.10454,1,1.14149,2,1.60219,-4.22944e-06,0.000823326,-2.18274e-05,0.000686557,4.58903e-05,0.000673728,-5.22298e-06,0.000628456,1.65219e-05,0.000783238
20,12,12,468.001,30355,-5,0.000791391,1008,645,1,0.0894427,1,1.47071,1,1.42934,3,2.02089,-1.05006e-06,0.000781293,-2.78728e-05,0.000732072,6.26556e-05,0.000773602,-2.47723e-05,0.000711108,-6.9657e-06,0.000859307
20,12,12,520.001,33661,-4.99999,0.000914531,1009,454,1,0.0948683,1,1.18996,1,1.18237,2,1.72916,-8.11711e-06,0.000828923,-3.172e-05,0.000735785,6.1915e-05,0.000869421,-1.9536e-05,0.000689059,6.70361e-06,0.000919693
