dBroodingTime,dForagingTime,dDeathTime,event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_choices,num_foraging,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,num_femlarva,num_malelarva,num_adults,beta1,beta2,beta3,beta4,beta5
20,20,12,0,0.0549923,1,1,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-2.58547,1,0,1,1.71825,-1.30985,-0.344942,0.0855543,-0.771959
20,20,12,1,0.117537,23,23,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-2.54417,0,1,1,1.36556,-1.39961,-0.550393,-0.400499,-0.354764
20,20,12,2,0.193894,9,9,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-2.43304,1,0,1,1.11887,-1.57049,-0.86906,-0.504385,0.194871
20,20,12,3,0.19435,5,5,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-2.50756,1,0,1,1.23646,-1.87785,-0.0920506,-0.0364843,-0.79548
20,20,12,4,0.332771,22,22,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-2.54304,0,1,1,1.35235,-1.57611,-0.312369,-0.614562,-0.557432
20,20,12,5,0.346337,10,10,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-2.55073,0,1,1,1.36543,-1.47997,0.277988,-0.327826,-0.151874
20,20,12,6,0.351148,7,7,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-2.60877,1,0,1,1.42176,-1.71445,-0.0721958,-0.838784,-0.140283
20,20,12,7,0.388631,8,8,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-2.47822,0,1,1,1.59731,-1.87895,0.337242,-0.00976871,-0.685403
20,20,12,8,0.428281,2,2,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-2.79255,0,1,1,1.37756,-2.15031,0.23925,0.177797,-0.878282
20,20,12,9,0.443703,12,12,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-2.70094,0,1,1,1.59871,-1.37578,-0.514079,0.303301,0.107112
20,20,12,10,0.492427,4,4,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-2.53748,1,0,1,1.45263,-1.87578,-0.934992,-0.145668,-0.673921
20,20,12,11,0.512989,24,24,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-2.58097,1,0,1,1.40852,-1.70763,-0.587225,1.0302,-0.920372
20,20,12,12,0.521467,11,11,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-2.507,0,1,1,1.34026,-1.6098,-0.175262,-0.506481,-1.24598
20,20,12,13,0.578553,13,13,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-2.32623,1,0,1,1.70495,-1.77334,-0.316241,0.308496,-0.268356
20,20,12,14,0.603973,0,0,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-2.78626,0,1,1,1.16576,-1.69935,0.39373,0.536912,-0.778213
20,20,12,15,0.617599,14,14,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-2.6427,0,1,1,1.53549,-1.67832,-0.0527229,-0.495632,-0.118906
20,20,12,16,0.647458,16,16,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-2.57501,0,1,1,1.72229,-1.5946,0.182386,-0.0551141,0.0876584
20,20,12,17,0.690667,3,3,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-2.51396,1,0,1,1.02409,-1.77947,0.0261137,0.196304,-0.431348
20,20,12,18,0.708671,18,18,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-2.37323,0,1,1,1.06952,-1.65756,-0.310997,0.409497,-0.535511
20,20,12,19,0.745661,15,15,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-2.22993,0,1,1,1.7045,-1.55741,-0.170878,-0.145938,-0.462781
20,20,12,20,0.7701,21,21,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-2.5843,0,1,1,1.10508,-1.52594,0.2704,-0.600682,-0.838793
20,20,12,21,0.846124,20,20,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-2.26798,0,1,1,1.12395,-1.3423,0.18422,0.0941525,-0.446905
20,20,12,22,0.857178,17,17,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-2.59065,0,1,1,1.13774,-1.88698,0.0729408,-0.682121,-0.250939
20,20,12,23,0.916174,19,19,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-2.22535,1,0,1,1.0534,-1.82067,0.0286239,-0.567531,-0.278143
20,20,12,24,0.983757,6,6,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-2.50027,0,1,1,1.22853,-1.82696,-0.0168324,-0.736036,-0.536125
20,20,12,25,20.055,1,1,-1,-1,1,-1,0,1,1,0,1,1,0,1,-1,-2.58547,1,1,1,1.71825,-1.30985,-0.344942,0.0855543,-0.771959
20,20,12,26,20.1175,23,23,-1,-1,1,-1,1,0,1,0,0,1,0,1,-1,-2.54417,0,1,1,1.36556,-1.39961,-0.550393,-0.400499,-0.354764
