dBroodingTime,dForagingTime,dDeathTime,gtime,event,dispersal_avg,dispersal_std,num_female,num_male,fem_avg,fem_std,femLarv_avg,femLarv_std,malLarv_avg,malLarv_std,totLarv_avg,totLarv_std,beta0_avg,beta0_std,beta1_avg,beta1_std,beta2_avg,beta2_std,beta3_avg,beta3_std,beta4_avg,beta4_std
4,4,12,52.0003,12843,-5.00003,0.000498891,1006,724,1,0.0774597,2,1.67451,2,1.66973,4,2.60308,2.19179e-05,0.000687201,-1.12911e-05,0.000518341,1.52335e-05,0.000654941,3.3772e-06,0.000444238,2.1104e-06,0.000721169
4,4,12,104,25780,-5.00005,0.000798582,1008,1103,1,0.109545,2,1.9799,2,1.97585,5,2.91342,4.52097e-05,0.000928685,-2.48319e-08,0.000555791,-8.5523e-06,0.000811264,-5.56524e-06,0.000667139,1.3671e-05,0.00107434
4,4,12,156,38730,-5.00006,0.000812266,1014,2001,1,0.118322,4,2.67656,4,2.59788,8,4.49166,2.75571e-05,0.00103298,1.26126e-05,0.000686119,-2.04429e-05,0.000892763,2.05074e-05,0.000703985,1.40546e-05,0.00117271
4,4,12,208,51711,-5.0001,0.00102649,1014,1563,1,0.118322,3,2.36263,3,2.31322,6,3.9073,4.07273e-05,0.00118545,-1.37199e-05,0.000782316,-6.62283e-06,0.000924059,1.30579e-05,0.000792149,3.564e-06,0.00131339
4,4,12,260,64674,-5.00011,0.00102725,1011,2446,1,0.104881,4,3.17474,4,2.99349,8,5.39611,4.53698e-05,0.001283,-3.21229e-05,0.00113623,-3.44905e-05,0.00114778,-2.51189e-05,0.000939417,2.15957e-05,0.00128244
4,4,12,312.002,77616,-5.00012,0.00111621,1013,1774,1,0.122474,3,2.67918,3,2.57119,7,4.17768,1.24631e-05,0.00120324,-1.26886e-05,0.00122337,-4.08076e-05,0.00129957,-3.94406e-06,0.000913727,2.05075e-05,0.00134345
4,4,12,364.002,90626,-5.00017,0.00130339,1016,2653,1,0.126491,4,3.32671,4,3.2263,9,5.64199,2.78442e-05,0.00134547,1.40142e-05,0.00125801,-9.49976e-07,0.00140595,-4.6908e-05,0.00119877,6.33836e-05,0.00156688
4,4,12,416.002,103645,-5.00016,0.00122222,1015,1930,1,0.122474,3,2.72544,3,2.72342,7,4.45612,1.437e-05,0.00151531,2.82349e-05,0.00148458,3.67573e-05,0.00141509,-3.44607e-05,0.00134173,4.27419e-05,0.00154651
4,4,12,468.002,116661,-5.00014,0.00127797,1016,2812,1,0.126491,4,3.3231,4,3.27857,9,5.64925,-9.88839e-06,0.00161987,8.37878e-05,0.0016285,7.89485e-05,0.0014366,-2.62306e-05,0.00155159,5.05296e-05,0.00175796
4,4,12,520.002,129612,-5.00017,0.00138648,1015,2015,1,0.122474,4,2.62983,3,2.70592,7,4.48152,-1.94753e-05,0.00169577,8.93972e-05,0.00178646,5.55238e-05,0.00158709,1.59566e-05,0.00160558,8.40707e-06,0.00170944
4,4,12,572.002,142587,-5.00015,0.00137799,1013,2932,1,0.114018,4,3.27902,4,3.25284,9,5.5933,2.17358e-05,0.00191675,0.000102829,0.00178483,6.78574e-06,0.00172301,8.56246e-05,0.00172689,2.9102e-05,0.00189772
4,4,12,624.002,155580,-5.0001,0.00141997,1016,2185,1,0.141421,3,2.74809,3,2.82152,7,4.499,-3.02409e-05,0.00199477,0.000133448,0.00161549,3.11477e-05,0.00170637,8.50481e-05,0.00176919,5.62781e-05,0.00185017
4,4,12,676.002,168629,-5.0001,0.00164279,1013,3070,1,0.130384,4,3.27994,4,3.30515,9,5.64234,-3.7146e-05,0.00214769,3.82319e-05,0.00164103,2.9879e-05,0.00171266,7.04526e-05,0.00184319,6.08717e-06,0.0018054
4,4,12,728.003,181640,-5.0001,0.00180294,1016,2209,1,0.126491,4,2.75608,4,2.68384,8,4.60445,-9.83276e-05,0.00224787,2.60669e-05,0.00185637,4.55603e-05,0.00176014,0.000149344,0.00193627,3.18955e-05,0.00169683
4,4,12,780.003,194672,-5.0001,0.00179214,1018,3088,1,0.141421,4,3.52278,4,3.29515,9,5.97277,-0.000160175,0.0023496,4.66353e-06,0.00188455,1.07009e-05,0.00185143,0.000208474,0.00198632,4.14132e-05,0.00178236
4,4,12,832.003,207712,-5.00004,0.00169681,1015,2263,1,0.144914,4,2.89534,4,2.77381,8,4.88006,-0.000243253,0.00253112,-1.55487e-05,0.00205118,1.96947e-05,0.00197563,0.000193974,0.00201991,4.38177e-05,0.0018659
4,4,12,884.024,220773,-5.00008,0.00188266,1020,3115,1,0.148324,4,3.62615,5,3.4233,10,6.18805,-0.000259719,0.00258841,-2.56198e-05,0.00221322,9.99186e-05,0.00218204,0.000233883,0.00213631,9.04981e-05,0.0020214
4,4,12,936.024,233831,-5.00006,0.00190385,1021,2316,1,0.151658,4,2.94466,4,2.92113,8,5.11508,-0.000158293,0.00257103,-8.50822e-05,0.00219559,0.000117322,0.00224868,0.000143943,0.00220797,0.000121272,0.00212957
4,4,12,988.024,246860,-5.00006,0.00201155,1021,3203,1,0.144914,4,3.64129,4,3.51994,9,6.26267,-0.000174266,0.00257077,-4.89392e-05,0.0022933,6.62818e-05,0.00236138,9.66025e-05,0.00250976,5.14563e-05,0.00206796
