dForagingMean,dSurvTransitionBroodingForaging,dSurvTransitionForagingBrooding,event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_choices,num_foraging,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,num_femlarva,num_malelarva,num_adults,beta0,beta1,beta2,beta3,beta4
80,0.95,0.95,62,8.44906,22,22,-1,-1,1,-1,0,0,2,1,0,1,0,1,-1,-5.01471,0,1,1,0.164598,-0.0960533,0.106839,-0.0273209,0.0702463
80,0.95,0.95,63,8.49345,19,19,-1,-1,1,-1,0,0,2,0,0,2,0,1,-1,-4.87682,1,2,1,-0.201289,-0.196307,-0.18022,0.0382263,0.12318
80,0.95,0.95,64,8.50289,6,6,-1,-1,1,-1,0,1,2,0,1,2,0,1,-1,-4.96353,1,2,1,0.0968751,-0.204984,0.0935237,-0.127227,-0.387498
80,0.95,0.95,65,8.50843,1,1,-1,-1,1,-1,1,0,2,1,0,1,0,1,-1,-5.04864,0,0,1,-0.0201787,-0.0582877,-0.123513,-0.0669689,0.00162304
80,0.95,0.95,66,8.53004,21,21,-1,-1,1,-1,1,1,2,1,0,1,0,1,-1,-4.83651,0,0,1,-0.04398,-0.00849222,0.111076,0.245438,0.0767446
80,0.95,0.95,67,8.59132,24,24,-1,-1,1,-1,1,1,2,0,2,2,0,1,-1,-4.95669,1,0,1,0.0769325,0.155654,-0.0215433,-0.0118713,-0.02932
80,0.95,0.95,68,8.65406,12,12,-1,-1,1,-1,0,0,2,1,1,1,0,1,-1,-4.86263,0,1,1,-0.0167587,-0.0294148,0.0296067,-0.0731377,-0.163192
80,0.95,0.95,69,8.68612,23,23,-1,-1,1,-1,1,0,2,0,2,2,0,1,-1,-4.99525,1,0,1,0.0666186,0.142016,-0.208154,-0.246945,0.0127222
80,0.95,0.95,70,8.70253,3,3,-1,-1,1,-1,1,1,2,1,0,1,0,1,-1,-5.22075,0,0,1,0.0716476,-0.121502,-0.227567,-0.0957207,-0.136888
80,0.95,0.95,71,8.80391,18,18,-1,-1,1,-1,0,1,2,0,1,2,0,1,-1,-5.09296,1,2,1,0.171324,-0.196307,-0.0997379,0.0852764,0.23442
80,0.95,0.95,72,8.83872,7,7,-1,-1,1,-1,1,0,2,0,1,2,0,1,-1,-4.95306,1,0,1,-0.0201787,0.0852661,-0.123513,0.0949852,0.00162304
80,0.95,0.95,73,8.92633,16,16,-1,-1,1,-1,1,1,2,0,1,2,0,1,-1,-5.0186,0,1,1,-0.0568094,-0.109385,0.0740524,-0.00321599,0.0891483
80,0.95,0.95,74,8.98422,2,2,-1,-1,1,-1,1,0,2,0,1,2,0,1,-1,-4.83651,1,0,1,0.0749428,-0.196307,0.00878824,-0.131278,-0.00852137
80,0.95,0.95,75,12.0284,4,4,-1,-1,1,-1,0,0,3,1,1,2,0,1,-1,-4.88731,0,2,1,0.0909555,0.0905065,-0.170205,0.136112,-0.258888
80,0.95,0.95,76,12.1054,8,8,-1,-1,1,-1,0,0,3,2,0,1,0,1,-1,-4.95306,1,0,1,0.0394862,0.0278482,-0.0988226,0.219095,0.0891483
80,0.95,0.95,77,12.1322,14,14,-1,-1,1,-1,0,1,3,0,1,3,0,1,-1,-4.87441,2,2,1,0.13067,-0.0597425,-0.000514586,-0.129407,0.0558607
80,0.95,0.95,78,12.1443,13,13,-1,-1,1,-1,0,0,3,2,1,1,0,1,-1,-5.07187,1,0,1,0.176343,-0.0448755,0.057068,0.044053,0.0133707
80,0.95,0.95,79,12.1684,20,20,-1,-1,1,-1,1,1,3,0,1,3,0,1,-1,-5.20108,1,1,1,0.0968751,0.0967456,0.052997,-0.265628,0.343339
80,0.95,0.95,80,12.177,0,0,-1,-1,1,-1,0,1,3,0,0,3,0,1,-1,-5.08101,1,3,1,0.108491,-0.343651,-0.1574,0.137797,-0.121225
80,0.95,0.95,81,12.1868,15,15,-1,-1,1,-1,0,0,3,2,0,1,0,1,-1,-4.93609,1,0,1,0.106843,0.0300188,0.0432206,-0.140972,-0.155072
80,0.95,0.95,82,12.2148,9,9,-1,-1,1,-1,0,1,3,1,1,2,0,1,-1,-5.07737,2,0,1,0.0943089,-0.0198649,-0.00615074,-0.271863,0.147957
80,0.95,0.95,83,12.3376,5,5,-1,-1,1,-1,1,1,3,1,1,2,0,1,-1,-5.07187,0,0,1,0.158598,0.0378206,0.0193728,-0.278947,0.0221763
80,0.95,0.95,84,12.4224,17,17,-1,-1,1,-1,1,0,3,2,1,1,0,1,-1,-5.07403,0,0,1,-0.0649782,0.115202,-0.0397513,0.0813428,-0.0134921
80,0.95,0.95,85,12.4419,10,10,-1,-1,1,-1,1,1,3,2,0,1,0,1,-1,-4.76178,0,0,1,0.0666186,0.170525,-0.266786,0.179235,-0.208023
80,0.95,0.95,86,12.4491,22,22,-1,-1,1,-1,0,0,3,1,0,2,0,1,-1,-5.01471,1,1,1,0.164598,-0.0960533,0.106839,-0.0273209,0.0702463
80,0.95,0.95,87,12.4934,19,19,-1,-1,1,-1,0,0,3,0,1,3,0,1,-1,-4.87682,2,2,1,-0.201289,-0.196307,-0.18022,0.0382263,0.12318
80,0.95,0.95,88,12.5029,6,6,-1,-1,1,-1,1,0,3,0,1,3,0,1,-1,-4.96353,0,2,1,0.0968751,-0.204984,0.0935237,-0.127227,-0.387498
80,0.95,0.95,89,12.5084,1,1,-1,-1,1,-1,0,1,3,2,0,1,0,1,-1,-5.04864,0,1,1,-0.0201787,-0.0582877,-0.123513,-0.0669689,0.00162304
80,0.95,0.95,90,12.53,21,21,-1,-1,1,-1,1,0,3,2,0,1,0,1,-1,-4.83651,0,0,1,-0.04398,-0.00849222,0.111076,0.245438,0.0767446
80,0.95,0.95,91,12.5913,24,24,-1,-1,1,-1,1,0,3,1,2,2,0,1,-1,-4.95669,0,0,1,0.0769325,0.155654,-0.0215433,-0.0118713,-0.02932
80,0.95,0.95,92,12.6541,12,12,-1,-1,1,-1,0,0,3,1,1,2,0,1,-1,-4.86263,1,1,1,-0.0167587,-0.0294148,0.0296067,-0.0731377,-0.163192
80,0.95,0.95,93,12.6861,23,23,-1,-1,1,-1,0,0,3,1,2,2,0,1,-1,-4.99525,1,1,1,0.0666186,0.142016,-0.208154,-0.246945,0.0127222
80,0.95,0.95,94,12.7025,3,3,-1,-1,1,-1,1,1,3,2,0,1,0,1,-1,-5.22075,0,0,1,0.0716476,-0.121502,-0.227567,-0.0957207,-0.136888
80,0.95,0.95,95,12.8039,18,18,-1,-1,1,-1,1,0,3,0,1,3,0,1,-1,-5.09296,1,1,1,0.171324,-0.196307,-0.0997379,0.0852764,0.23442
80,0.95,0.95,96,12.8387,7,7,-1,-1,1,-1,0,0,3,1,1,2,0,1,-1,-4.95306,1,1,1,-0.0201787,0.0852661,-0.123513,0.0949852,0.00162304
80,0.95,0.95,97,12.9263,16,16,-1,-1,1,-1,1,0,3,1,1,2,0,1,-1,-5.0186,0,0,1,-0.0568094,-0.109385,0.0740524,-0.00321599,0.0891483
80,0.95,0.95,98,12.9842,2,2,-1,-1,1,-1,0,1,3,1,1,2,0,1,-1,-4.83651,2,0,1,0.0749428,-0.196307,0.00878824,-0.131278,-0.00852137
80,0.95,0.95,99,14.4224,17,17,-1,-1,1,-1,0,0,4,3,1,1,0,0,14.4224,-5.07403,0,0,0,-0.0649782,0.115202,-0.0397513,0.0813428,-0.0134921
80,0.95,0.95,100,14.5029,6,6,-1,-1,1,-1,0,0,4,1,1,3,0,0,14.5029,-4.96353,0,2,0,0.0968751,-0.204984,0.0935237,-0.127227,-0.387498
80,0.95,0.95,101,16.0284,4,4,-1,-1,1,-1,0,1,4,1,1,3,0,1,-1,-4.88731,1,2,1,0.0909555,0.0905065,-0.170205,0.136112,-0.258888
80,0.95,0.95,102,16.1054,8,8,-1,-1,1,-1,0,0,4,2,1,2,0,1,-1,-4.95306,1,1,1,0.0394862,0.0278482,-0.0988226,0.219095,0.0891483
80,0.95,0.95,103,16.1322,14,14,-1,-1,1,-1,1,1,4,0,2,4,0,1,-1,-4.87441,2,1,1,0.13067,-0.0597425,-0.000514586,-0.129407,0.0558607
80,0.95,0.95,104,16.1443,13,13,-1,-1,1,-1,0,0,4,2,2,2,0,1,-1,-5.07187,1,1,1,0.176343,-0.0448755,0.057068,0.044053,0.0133707
80,0.95,0.95,105,16.1684,20,20,-1,-1,1,-1,1,1,4,1,1,3,0,1,-1,-5.20108,0,1,1,0.0968751,0.0967456,0.052997,-0.265628,0.343339
80,0.95,0.95,106,16.177,0,0,-1,-1,1,-1,1,0,4,0,1,4,0,1,-1,-5.08101,1,1,1,0.108491,-0.343651,-0.1574,0.137797,-0.121225
80,0.95,0.95,107,16.1868,15,15,-1,-1,1,-1,0,1,4,2,1,2,0,1,-1,-4.93609,2,0,1,0.106843,0.0300188,0.0432206,-0.140972,-0.155072
80,0.95,0.95,108,16.2148,9,9,-1,-1,1,-1,1,1,4,1,2,3,0,1,-1,-5.07737,1,0,1,0.0943089,-0.0198649,-0.00615074,-0.271863,0.147957
80,0.95,0.95,109,16.3376,5,5,-1,-1,1,-1,1,1,4,2,1,2,0,1,-1,-5.07187,0,0,1,0.158598,0.0378206,0.0193728,-0.278947,0.0221763
80,0.95,0.95,110,16.4419,10,10,-1,-1,1,-1,1,1,4,3,0,1,0,1,-1,-4.76178,0,0,1,0.0666186,0.170525,-0.266786,0.179235,-0.208023
80,0.95,0.95,111,16.4491,22,22,-1,-1,1,-1,0,1,4,1,1,3,0,1,-1,-5.01471,1,2,1,0.164598,-0.0960533,0.106839,-0.0273209,0.0702463
80,0.95,0.95,112,16.4934,19,19,-1,-1,1,-1,0,1,4,0,2,4,0,1,-1,-4.87682,2,3,1,-0.201289,-0.196307,-0.18022,0.0382263,0.12318
80,0.95,0.95,113,16.5084,1,1,-1,-1,1,-1,1,1,4,2,0,2,0,1,-1,-5.04864,0,0,1,-0.0201787,-0.0582877,-0.123513,-0.0669689,0.00162304
80,0.95,0.95,114,16.53,21,21,-1,-1,1,-1,0,1,4,3,0,1,0,1,-1,-4.83651,1,0,1,-0.04398,-0.00849222,0.111076,0.245438,0.0767446
80,0.95,0.95,115,16.5913,24,24,-1,-1,1,-1,0,1,4,2,2,2,0,1,-1,-4.95669,1,0,1,0.0769325,0.155654,-0.0215433,-0.0118713,-0.02932
80,0.95,0.95,116,16.6541,12,12,-1,-1,1,-1,0,0,4,1,2,3,0,1,-1,-4.86263,2,1,1,-0.0167587,-0.0294148,0.0296067,-0.0731377,-0.163192
80,0.95,0.95,117,16.6861,23,23,-1,-1,1,-1,0,0,4,1,2,3,0,1,-1,-4.99525,1,2,1,0.0666186,0.142016,-0.208154,-0.246945,0.0127222
80,0.95,0.95,118,16.7025,3,3,-1,-1,1,-1,1,0,4,3,0,1,0,1,-1,-5.22075,0,0,1,0.0716476,-0.121502,-0.227567,-0.0957207,-0.136888
80,0.95,0.95,119,16.8039,18,18,-1,-1,1,-1,0,0,4,1,1,3,0,1,-1,-5.09296,1,2,1,0.171324,-0.196307,-0.0997379,0.0852764,0.23442
80,0.95,0.95,120,16.8387,7,7,-1,-1,1,-1,0,1,4,1,1,3,0,1,-1,-4.95306,2,1,1,-0.0201787,0.0852661,-0.123513,0.0949852,0.00162304
80,0.95,0.95,121,16.9263,16,16,-1,-1,1,-1,0,1,4,2,1,2,0,1,-1,-5.0186,1,0,1,-0.0568094,-0.109385,0.0740524,-0.00321599,0.0891483
80,0.95,0.95,122,16.9842,2,2,-1,-1,1,-1,1,1,4,1,2,3,0,1,-1,-4.83651,1,0,1,0.0749428,-0.196307,0.00878824,-0.131278,-0.00852137
80,0.95,0.95,123,18.0284,4,4,-1,-1,1,-1,1,1,5,1,2,4,0,0,18.0284,-4.88731,1,2,0,0.0909555,0.0905065,-0.170205,0.136112,-0.258888
80,0.95,0.95,124,18.4491,22,22,-1,-1,1,-1,1,1,5,1,1,4,0,0,18.4491,-5.01471,1,2,0,0.164598,-0.0960533,0.106839,-0.0273209,0.0702463
80,0.95,0.95,125,20.1054,8,8,-1,-1,1,-1,0,1,5,2,1,3,0,1,-1,-4.95306,1,2,1,0.0394862,0.0278482,-0.0988226,0.219095,0.0891483
80,0.95,0.95,126,20.1322,14,14,-1,-1,1,-1,1,0,5,1,2,4,0,1,-1,-4.87441,1,1,1,0.13067,-0.0597425,-0.000514586,-0.129407,0.0558607
80,0.95,0.95,127,20.1443,13,13,-1,-1,1,-1,0,1,5,2,2,3,0,1,-1,-5.07187,1,2,1,0.176343,-0.0448755,0.057068,0.044053,0.0133707
80,0.95,0.95,128,20.1684,20,20,-1,-1,1,-1,1,0,5,2,1,3,0,1,-1,-5.20108,0,0,1,0.0968751,0.0967456,0.052997,-0.265628,0.343339
80,0.95,0.95,129,20.177,0,0,-1,-1,1,-1,0,1,5,1,1,4,0,1,-1,-5.08101,1,2,1,0.108491,-0.343651,-0.1574,0.137797,-0.121225
80,0.95,0.95,130,20.1868,15,15,-1,-1,1,-1,1,0,5,2,2,3,0,1,-1,-4.93609,1,0,1,0.106843,0.0300188,0.0432206,-0.140972,-0.155072
80,0.95,0.95,131,20.2148,9,9,-1,-1,1,-1,1,1,5,2,2,3,0,1,-1,-5.07737,0,0,1,0.0943089,-0.0198649,-0.00615074,-0.271863,0.147957
80,0.95,0.95,132,20.3376,5,5,-1,-1,1,-1,1,0,5,3,1,2,0,1,-1,-5.07187,0,0,1,0.158598,0.0378206,0.0193728,-0.278947,0.0221763
80,0.95,0.95,133,20.4419,10,10,-1,-1,1,-1,1,0,5,4,0,1,0,1,-1,-4.76178,0,0,1,0.0666186,0.170525,-0.266786,0.179235,-0.208023
80,0.95,0.95,134,20.4934,19,19,-1,-1,1,-1,1,0,5,0,2,5,0,1,-1,-4.87682,1,3,1,-0.201289,-0.196307,-0.18022,0.0382263,0.12318
80,0.95,0.95,135,20.5084,1,1,-1,-1,1,-1,1,1,5,3,0,2,0,1,-1,-5.04864,0,0,1,-0.0201787,-0.0582877,-0.123513,-0.0669689,0.00162304
80,0.95,0.95,136,20.53,21,21,-1,-1,1,-1,1,0,5,3,1,2,0,1,-1,-4.83651,0,0,1,-0.04398,-0.00849222,0.111076,0.245438,0.0767446
80,0.95,0.95,137,20.5913,24,24,-1,-1,1,-1,1,0,5,2,3,3,0,1,-1,-4.95669,0,0,1,0.0769325,0.155654,-0.0215433,-0.0118713,-0.02932
80,0.95,0.95,138,20.6541,12,12,-1,-1,1,-1,0,0,5,1,3,4,0,1,-1,-4.86263,3,1,1,-0.0167587,-0.0294148,0.0296067,-0.0731377,-0.163192
80,0.95,0.95,139,20.6861,23,23,-1,-1,1,-1,0,0,5,1,2,4,0,1,-1,-4.99525,1,3,1,0.0666186,0.142016,-0.208154,-0.246945,0.0127222
80,0.95,0.95,140,20.7025,3,3,-1,-1,1,-1,0,0,5,4,0,1,0,1,-1,-5.22075,1,0,1,0.0716476,-0.121502,-0.227567,-0.0957207,-0.136888
80,0.95,0.95,141,20.8039,18,18,-1,-1,1,-1,0,0,5,1,1,4,0,1,-1,-5.09296,1,3,1,0.171324,-0.196307,-0.0997379,0.0852764,0.23442
80,0.95,0.95,142,20.8387,7,7,-1,-1,1,-1,1,0,5,1,2,4,0,1,-1,-4.95306,1,1,1,-0.0201787,0.0852661,-0.123513,0.0949852,0.00162304
80,0.95,0.95,143,20.9263,16,16,-1,-1,1,-1,1,1,5,2,2,3,0,1,-1,-5.0186,0,0,1,-0.0568094,-0.109385,0.0740524,-0.00321599,0.0891483
80,0.95,0.95,144,20.9842,2,2,-1,-1,1,-1,1,1,5,2,2,3,0,1,-1,-4.83651,0,0,1,0.0749428,-0.196307,0.00878824,-0.131278,-0.00852137
80,0.95,0.95,145,22.4934,19,19,-1,-1,1,-1,0,0,6,1,2,5,0,0,22.4934,-4.87682,1,3,0,-0.201289,-0.196307,-0.18022,0.0382263,0.12318
