dBroodingTime,dForagingTime,dDeathTime,event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_choices,num_foraging,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,num_femlarva,num_malelarva,num_adults,beta0,beta1,beta2,beta3,beta4
12,4,12,0,0.0206356,8,8,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.00536,0,1,1,0.0031842,0.00714448,0.00149029,0.00149998,-0.00170781
12,4,12,1,0.0536515,9,9,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.99685,1,0,1,0.00236907,0.00336988,0.000104055,0,0
12,4,12,2,0.0984691,23,23,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.01153,0,1,1,-0.00458269,0,0,-0.00642958,0
12,4,12,3,0.121808,6,6,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.9979,0,1,1,-0.0127376,0,0,0.00432316,0
12,4,12,4,0.194417,20,20,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5,1,0,1,-0.00670892,0.00277455,-7.32229e-05,0,0.00554981
12,4,12,5,0.198129,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5,1,0,1,0.0144621,0,-0.00138366,0,0.0229858
12,4,12,6,0.21289,13,13,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.99021,0,1,1,-0.000337958,0.00143102,0.00441975,-0.000268652,0.00368783
12,4,12,7,0.288891,17,17,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.00371,1,0,1,0,0,-9.41811e-05,-0.00273022,0.00498556
12,4,12,8,0.322188,15,15,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.00536,0,1,1,-0.00479669,0.00785053,-0.00843972,0.00237612,0
12,4,12,9,0.339409,11,11,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.00695,0,1,1,0,5.36309e-05,0,0.00549205,-0.00570423
12,4,12,10,0.373417,24,24,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.99687,0,1,1,0.0015181,-0.00129136,-0.000719247,0,-0.00110728
12,4,12,11,0.500958,1,1,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5,0,1,1,0.0034757,0.0108682,-0.0116726,0,0
12,4,12,12,0.510372,4,4,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5,1,0,1,0.0105067,-0.000539791,0.00283274,-0.00980177,0.000168622
12,4,12,13,0.51051,21,21,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.98621,0,1,1,0,-0.00411225,0.00551199,-0.00102134,0.0204741
12,4,12,14,0.600399,5,5,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,1,0,1,-0.00229497,0,-0.00560121,0,0.00317348
12,4,12,15,0.634803,7,7,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.99156,1,0,1,0,0,0.00182508,-0.00354433,0.0156574
12,4,12,16,0.665962,3,3,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,0,1,1,0.00030454,0.00685124,0.00220752,-0.00235332,0
12,4,12,17,0.667605,16,16,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.00885,1,0,1,-0.00170937,-0.0135718,0.00733844,0,0
12,4,12,18,0.672489,2,2,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,1,0,1,0.00428937,0,-0.0101112,0,0
12,4,12,19,0.688692,12,12,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.00476,1,0,1,-0.00973529,0,0,0,0
12,4,12,20,0.711859,18,18,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,1,0,1,0.0113074,0,0.00149029,-0.0146835,0
12,4,12,21,0.793472,19,19,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.00561,0,1,1,0,0,-0.0140715,0,0
12,4,12,22,0.872134,10,10,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5,0,1,1,0,-0.00520486,-0.000592193,0.00439745,0.00775865
12,4,12,23,0.924355,14,14,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.99592,0,1,1,-0.00676973,-0.00337948,0.00724407,0,0.00615288
12,4,12,24,0.96537,22,22,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.99101,0,1,1,0.00873675,0,-0.00142355,-0.00429186,0
12,4,12,25,4.05365,9,9,-1,-1,1,-1,1,0,1,0,1,1,0,1,-1,-4.99685,0,0,1,0.00236907,0.00336988,0.000104055,0,0
12,4,12,26,4.37342,24,24,-1,-1,1,-1,1,1,1,0,0,1,0,1,-1,-4.99687,0,1,1,0.0015181,-0.00129136,-0.000719247,0,-0.00110728
12,4,12,27,4.51051,21,21,-1,-1,1,-1,1,1,1,0,0,1,0,1,-1,-4.98621,0,1,1,0,-0.00411225,0.00551199,-0.00102134,0.0204741
12,4,12,28,4.6004,5,5,-1,-1,1,-1,1,1,1,0,1,1,0,1,-1,-5,1,0,1,-0.00229497,0,-0.00560121,0,0.00317348
12,4,12,29,4.6348,7,7,-1,-1,1,-1,1,1,1,0,1,1,0,1,-1,-4.99156,0,0,1,0,0,0.00182508,-0.00354433,0.0156574
12,4,12,30,4.66596,3,3,-1,-1,1,-1,1,0,1,0,0,1,0,1,-1,-5,0,1,1,0.00030454,0.00685124,0.00220752,-0.00235332,0
12,4,12,31,4.67249,2,2,-1,-1,1,-1,1,1,1,0,1,1,0,1,-1,-5,1,0,1,0.00428937,0,-0.0101112,0,0
12,4,12,32,4.71186,18,18,-1,-1,1,-1,1,1,1,0,1,1,0,1,-1,-5,1,0,1,0.0113074,0,0.00149029,-0.0146835,0
12,4,12,33,4.92436,14,14,-1,-1,1,-1,1,1,1,0,0,1,0,1,-1,-4.99592,0,0,1,-0.00676973,-0.00337948,0.00724407,0,0.00615288
12,4,12,34,8.37342,24,24,-1,-1,1,-1,1,1,2,1,0,1,0,1,-1,-4.99687,0,0,1,0.0015181,-0.00129136,-0.000719247,0,-0.00110728
12,4,12,35,8.51051,21,21,-1,-1,1,-1,1,1,2,1,0,1,0,1,-1,-4.98621,0,1,1,0,-0.00411225,0.00551199,-0.00102134,0.0204741
12,4,12,36,8.6004,5,5,-1,-1,1,-1,1,1,2,1,1,1,0,1,-1,-5,1,0,1,-0.00229497,0,-0.00560121,0,0.00317348
12,4,12,37,8.6348,7,7,-1,-1,1,-1,1,0,2,1,1,1,0,1,-1,-4.99156,0,0,1,0,0,0.00182508,-0.00354433,0.0156574
12,4,12,38,8.67249,2,2,-1,-1,1,-1,1,1,2,1,1,1,0,1,-1,-5,1,0,1,0.00428937,0,-0.0101112,0,0
12,4,12,39,8.71186,18,18,-1,-1,1,-1,1,0,2,1,1,1,0,1,-1,-5,1,0,1,0.0113074,0,0.00149029,-0.0146835,0
12,4,12,40,8.92436,14,14,-1,-1,1,-1,1,0,2,1,0,1,0,1,-1,-4.99592,0,0,1,-0.00676973,-0.00337948,0.00724407,0,0.00615288
12,4,12,41,12.0206,8,8,-1,-1,1,-1,0,0,1,0,0,1,0,1,-1,-5.00536,1,1,1,0.0031842,0.00714448,0.00149029,0.00149998,-0.00170781
12,4,12,42,12.0985,23,23,-1,-1,1,-1,0,1,1,0,0,1,0,1,-1,-5.01153,1,1,1,-0.00458269,0,0,-0.00642958,0
