dBroodingTime,dForagingTime,dDeathTime,gtime,event,dispersal_avg,dispersal_std,num_female,num_male,fem_avg,fem_std,femLarv_avg,femLarv_std,malLarv_avg,malLarv_std,totLarv_avg,totLarv_std,beta0_avg,beta0_std,beta1_avg,beta1_std,beta2_avg,beta2_std,beta3_avg,beta3_std,beta4_avg,beta4_std
20,12,12,52.0084,3641,-5,9.13698e-05,1000,160,1,0,0,1.1619,0,1.17303,1,1.22882,-1.0982e-06,0.000459362,5.39297e-06,0.000361423,-9.51621e-06,0.000241106,6.52497e-07,2.68899e-05,-4.36603e-06,0.000325441
20,12,12,104.005,7016,-4.99999,0.000406753,1003,226,1,0.0547723,0,1.25419,0,1.31833,1,1.48425,6.73344e-06,0.000508504,5.76233e-06,0.000361082,1.87422e-05,0.000567963,-1.45335e-06,0.000185536,3.83796e-06,0.000417001
20,12,12,156,10329,-4.99999,0.00040749,1004,405,1,0.0632456,1,1.20872,1,1.32023,2,1.91885,6.17697e-06,0.000583238,3.49387e-06,0.000520617,3.2483e-05,0.000660981,-9.33848e-06,0.00036718,-4.35895e-06,0.000491027
20,12,12,208.002,13639,-5,0.000560868,1004,339,1,0.0632456,1,1.06019,1,1.06254,2,1.47139,1.01481e-05,0.000590064,6.53469e-06,0.000509128,9.31287e-06,0.000781242,1.76211e-06,0.000425861,-1.41727e-05,0.000568941
20,12,12,260.002,16918,-5,0.000561699,1004,526,1,0.0632456,1,1.43631,1,1.42583,3,1.92666,3.91884e-06,0.000557108,1.42785e-05,0.00064601,3.41741e-06,0.000791172,-9.99397e-07,0.00043681,-1.40112e-05,0.000569609
20,12,12,312.011,20259,-5.00002,0.000769345,1005,398,1,0.0707107,1,1.1,1,1.15456,2,1.57766,-2.89411e-06,0.000477901,4.00407e-05,0.000739989,7.53426e-06,0.000733526,-6.70171e-06,0.000414315,-4.15827e-06,0.000713465
20,12,12,364.002,23540,-5.00002,0.000828279,1005,598,1,0.0707107,1,1.50233,1,1.53167,3,2.05353,1.89049e-05,0.000602281,4.11499e-05,0.000781506,2.64896e-05,0.000847539,6.88569e-06,0.000520235,-6.47404e-06,0.000722984
20,12,12,416.002,26873,-5.00003,0.000829426,1004,405,1,0.0774597,1,1.12561,1,1.17771,2,1.63707,2.70647e-05,0.000618448,5.37821e-05,0.000857473,1.95962e-05,0.000753024,1.12986e-05,0.000538817,-9.42326e-06,0.000762103
20,12,12,468.008,30224,-5.00002,0.000886756,1004,594,1,0.0774597,1,1.43213,1,1.53558,3,2.0374,1.97917e-05,0.000657768,5.86659e-05,0.000895727,2.22599e-05,0.000851767,-2.80933e-07,0.000546885,3.29635e-06,0.000840448
20,12,12,520,33580,-5.00003,0.000901306,1009,441,1,0.0948683,1,1.18533,1,1.20996,2,1.75812,2.2791e-05,0.000730114,6.20727e-05,0.000861029,2.95909e-05,0.000813657,4.54292e-06,0.00055676,1.54836e-05,0.000905275
20,12,12,572,36865,-5.00002,0.00091415,1008,629,1,0.0894427,1,1.5748,1,1.52742,3,2.1272,1.13059e-05,0.000719298,5.57488e-05,0.000940675,1.561e-05,0.000824004,9.88499e-06,0.000628549,1.81762e-05,0.000893566
20,12,12,624.002,40181,-5.00002,0.000929761,1009,455,1,0.104881,1,1.22801,1,1.23693,2,1.80721,1.2795e-05,0.000723666,3.72045e-05,0.00101613,3.62432e-06,0.000887974,3.41288e-06,0.000773594,2.16285e-05,0.000909315
20,12,12,676.002,43521,-4.99999,0.00107669,1012,637,1,0.109545,1,1.57099,1,1.58082,3,2.15523,2.48132e-05,0.000741915,3.87507e-05,0.0010072,1.12251e-05,0.000903514,8.02119e-06,0.000767703,2.27857e-05,0.000920351
20,12,12,728.002,46839,-5.00001,0.00106089,1015,494,1,0.130384,1,1.26016,1,1.24459,2,1.88016,2.06603e-05,0.000816308,3.47553e-05,0.0010545,7.65279e-06,0.000976658,-5.28314e-06,0.000908448,4.16227e-05,0.000975564
20,12,12,780.002,50181,-5,0.00111872,1014,687,1,0.134164,1,1.66673,1,1.57987,3,2.22531,1.18477e-05,0.000820765,1.30878e-05,0.00111232,-7.55223e-09,0.00105667,1.00679e-05,0.000978038,4.44854e-05,0.000999127
