dBroodingTime,dForagingTime,dDeathTime,gtime,event,dispersal_avg,dispersal_std,num_female,num_male,fem_avg,fem_std,femLarv_avg,femLarv_std,malLarv_avg,malLarv_std,totLarv_avg,totLarv_std,beta0_avg,beta0_std,beta1_avg,beta1_std,beta2_avg,beta2_std,beta3_avg,beta3_std,beta4_avg,beta4_std
4,4,12,52.0026,12874,-4.99983,0.00375083,1007,719,1,0.083666,2,1.72221,2,1.65952,4,2.62031,-7.79241e-05,0.005749,2.74147e-05,0.00294922,-0.000145074,0.00494272,-1.21236e-05,0.00349523,1.88061e-05,0.00303543
4,4,12,104.003,25741,-4.99986,0.00727093,1007,1054,1,0.0948683,2,2.01047,2,1.97611,5,3.01811,-0.000561377,0.00923363,-8.92721e-05,0.00741883,-0.00011099,0.00592693,4.78137e-05,0.00612615,0.000591121,0.00901021
4,4,12,156.003,38683,-4.99959,0.00964686,1009,1897,1,0.0948683,4,2.50839,3,2.84253,8,4.37561,-0.000958326,0.010061,-0.000500539,0.0111118,-0.000130728,0.00805693,0.000126316,0.00774075,6.45766e-05,0.0107202
4,4,12,208.007,51600,-4.99988,0.0106913,1013,1523,1,0.114018,3,2.31776,3,2.28517,6,3.8291,-0.00047245,0.0117383,-0.000687719,0.0118543,-0.000317494,0.0104069,-0.000496791,0.00915365,9.91957e-05,0.0117668
4,4,12,260.007,64560,-4.99979,0.0114669,1011,2412,1,0.114018,4,3.0376,4,2.90844,8,5.24156,-0.000650973,0.0131677,-0.00126719,0.0139065,-0.000103832,0.0128561,-0.000365257,0.0103487,0.000382256,0.0144995
4,4,12,312.007,77501,-5.00025,0.013532,1009,1769,1,0.0948683,3,2.55049,3,2.39165,7,3.92161,2.45214e-05,0.0132478,-0.00119366,0.0143792,0.000198636,0.0123336,-0.00021517,0.0119204,0.000725624,0.0160151
4,4,12,364.007,90446,-5.00034,0.0153518,1012,2598,1,0.109545,4,3.18277,4,3.13608,9,5.46653,0.000296719,0.0123373,-0.001316,0.0143655,2.30618e-05,0.0137378,-0.000327607,0.0139701,0.000501198,0.0155813
4,4,12,416.007,103374,-5.00003,0.0163548,1012,1886,1,0.109545,4,2.71937,4,2.56749,8,4.41894,0.000204443,0.0132106,-0.00122228,0.0157286,-0.000241843,0.0152661,-4.25316e-05,0.0140662,0.000983837,0.0160132
4,4,12,468.007,116348,-4.99975,0.0164152,1012,2743,1,0.109545,4,3.52619,4,3.38674,9,5.9607,0.000119348,0.015465,-0.00117389,0.0156408,-0.000135581,0.0157421,-0.000225978,0.0140738,0.000549837,0.0182294
4,4,12,520.007,129329,-4.99921,0.0163114,1015,1996,1,0.122474,3,2.93343,4,2.751,8,4.68732,-3.89933e-06,0.0159919,-0.000774583,0.0155891,0.000441808,0.0180621,-0.000444403,0.0160752,0.000513455,0.0188002
4,4,12,572.007,142334,-4.99939,0.0166774,1017,2925,1,0.130384,4,3.54344,4,3.57645,9,6.17211,-0.000512076,0.0179771,-0.000655666,0.0175907,-0.000177073,0.0188025,0.000206221,0.0170557,0.000980707,0.0190621
4,4,12,624.007,155367,-4.99952,0.0167033,1017,2108,1,0.130384,4,2.90706,4,2.80731,8,5.03627,8.24639e-05,0.0171521,-0.000670016,0.0169528,-0.000440869,0.0187556,0.000921824,0.0187994,0.000676965,0.0196313
4,4,12,676.007,168370,-4.9999,0.0173964,1015,2997,1,0.122474,4,3.59124,4,3.58246,9,6.37016,0.000496767,0.0176096,-0.000674357,0.016977,-0.000254196,0.0204773,0.00035796,0.0215045,0.000698969,0.0192575
4,4,12,728.007,181422,-5.00017,0.0170102,1020,2172,1,0.141421,4,3.04056,4,2.81354,8,5.10872,0.000648067,0.0198923,-0.000645861,0.0172073,0.000266403,0.0205334,0.000499772,0.0218979,-1.50855e-05,0.0203308
