dForagingSD,dForagingMean,event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_choices,num_foraging,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,choice_int,choice_slope,num_femlarva,num_malelarva,num_adults
0.5,1,910,253.258,4,4,-1,-1,1,-1,0,0,72,35,21,37,0,1,-1,-5.15306,-0.0100077,-0.00121488,6,2,1
0.5,1,911,253.855,13,13,-1,-1,1,-1,0,0,74,43,18,31,0,1,-1,-5.06782,0.0562335,-0.12991,3,0,1
0.5,1,912,253.905,5,5,-1,-1,1,-1,1,0,74,42,13,32,0,1,-1,-4.97351,-0.0324419,-0.0390477,1,2,1
0.5,1,913,253.97,21,21,-1,-1,1,-1,1,0,71,30,18,41,0,1,-1,-4.93527,0.0871568,-0.00588109,3,2,1
0.5,1,914,255.604,1,1,-1,-1,1,-1,1,0,72,32,19,40,0,1,-1,-5.01783,0,0,0,2,1
0.5,1,915,256.193,23,23,-1,-1,1,-1,0,1,74,40,16,34,0,1,-1,-4.96746,0.0727422,0,0,2,1
0.5,1,916,257.258,4,4,-1,-1,1,-1,0,1,73,35,22,38,0,1,-1,-5.15306,-0.0100077,-0.00121488,6,3,1
0.5,1,917,257.855,13,13,-1,-1,1,-1,0,0,75,43,19,32,0,1,-1,-5.06782,0.0562335,-0.12991,3,1,1
0.5,1,918,257.905,5,5,-1,-1,1,-1,0,0,75,43,13,32,0,1,-1,-4.97351,-0.0324419,-0.0390477,2,2,1
0.5,1,919,257.97,21,21,-1,-1,1,-1,0,1,72,31,18,41,0,1,-1,-4.93527,0.0871568,-0.00588109,3,3,1
0.5,1,920,259.193,23,23,-1,-1,1,-1,1,1,75,40,16,35,0,1,-1,-4.96746,0.0727422,0,0,2,1
0.5,1,921,259.604,1,1,-1,-1,1,-1,0,0,73,33,19,40,0,1,-1,-5.01783,0,0,1,2,1
0.5,1,922,260.258,4,4,-1,-1,1,-1,1,1,74,35,22,39,0,1,-1,-5.15306,-0.0100077,-0.00121488,5,3,1
0.5,1,923,260.97,21,21,-1,-1,1,-1,1,1,73,31,18,42,0,1,-1,-4.93527,0.0871568,-0.00588109,1,2,1
0.5,1,924,261.855,13,13,-1,-1,1,-1,0,1,76,43,19,33,0,1,-1,-5.06782,0.0562335,-0.12991,4,1,1
0.5,1,925,261.905,5,5,-1,-1,1,-1,0,0,76,43,14,33,0,1,-1,-4.97351,-0.0324419,-0.0390477,3,2,1
0.5,1,926,262.193,23,23,-1,-1,1,-1,1,0,76,41,16,35,0,1,-1,-4.96746,0.0727422,0,0,2,1
0.5,1,927,263.258,4,4,-1,-1,1,-1,1,0,75,36,22,39,0,1,-1,-5.15306,-0.0100077,-0.00121488,5,3,1
0.5,1,928,263.604,1,1,-1,-1,1,-1,0,0,74,33,20,41,0,1,-1,-5.01783,0,0,2,2,1
0.5,1,929,263.97,21,21,-1,-1,1,-1,1,1,74,32,18,42,0,1,-1,-4.93527,0.0871568,-0.00588109,0,2,1
0.5,1,930,264.855,13,13,-1,-1,1,-1,1,1,77,43,20,34,0,1,-1,-5.06782,0.0562335,-0.12991,4,1,1
0.5,1,931,265.905,5,5,-1,-1,1,-1,0,1,77,43,15,34,0,1,-1,-4.97351,-0.0324419,-0.0390477,4,2,1
0.5,1,932,266.193,23,23,-1,-1,1,-1,0,0,77,42,16,35,0,1,-1,-4.96746,0.0727422,0,1,2,1
0.5,1,933,266.97,21,21,-1,-1,1,-1,1,0,75,33,18,42,0,1,-1,-4.93527,0.0871568,-0.00588109,0,2,1
0.5,1,934,267.258,4,4,-1,-1,1,-1,0,1,76,37,22,39,0,1,-1,-5.15306,-0.0100077,-0.00121488,6,3,1
0.5,1,935,267.604,1,1,-1,-1,1,-1,0,1,75,33,21,42,0,1,-1,-5.01783,0,0,3,2,1
0.5,1,936,267.855,13,13,-1,-1,1,-1,1,0,78,44,20,34,0,1,-1,-5.06782,0.0562335,-0.12991,4,1,1
0.5,1,937,268.905,5,5,-1,-1,1,-1,1,0,78,43,16,35,0,1,-1,-4.97351,-0.0324419,-0.0390477,4,2,1
0.5,1,938,270.193,23,23,-1,-1,1,-1,0,0,78,42,17,36,0,1,-1,-4.96746,0.0727422,0,2,2,1
0.5,1,939,270.258,4,4,-1,-1,1,-1,1,0,77,37,23,40,0,1,-1,-5.15306,-0.0100077,-0.00121488,5,3,1
0.5,1,940,270.604,1,1,-1,-1,1,-1,1,1,76,33,22,43,0,1,-1,-5.01783,0,0,3,0,1
0.5,1,941,270.97,21,21,-1,-1,1,-1,0,1,76,34,18,42,0,1,-1,-4.93527,0.0871568,-0.00588109,1,2,1
0.5,1,942,271.855,13,13,-1,-1,1,-1,0,1,79,45,20,34,0,1,-1,-5.06782,0.0562335,-0.12991,5,1,1
0.5,1,943,272.905,5,5,-1,-1,1,-1,0,1,79,44,16,35,0,1,-1,-4.97351,-0.0324419,-0.0390477,4,3,1
0.5,1,944,273.604,1,1,-1,-1,1,-1,1,1,77,34,22,43,0,1,-1,-5.01783,0,0,2,0,1
0.5,1,945,273.97,21,21,-1,-1,1,-1,1,1,77,34,19,43,0,1,-1,-4.93527,0.0871568,-0.00588109,1,2,1
0.5,1,946,274.193,23,23,-1,-1,1,-1,0,0,79,42,18,37,0,1,-1,-4.96746,0.0727422,0,2,3,1
0.5,1,947,274.258,4,4,-1,-1,1,-1,0,1,78,38,23,40,0,1,-1,-5.15306,-0.0100077,-0.00121488,5,4,1
0.5,1,948,274.855,13,13,-1,-1,1,-1,1,1,80,45,21,35,0,1,-1,-5.06782,0.0562335,-0.12991,4,1,1
0.5,1,949,275.905,5,5,-1,-1,1,-1,1,0,80,44,16,36,0,1,-1,-4.97351,-0.0324419,-0.0390477,3,3,1
0.5,1,950,276.604,1,1,-1,-1,1,-1,1,0,78,35,22,43,0,1,-1,-5.01783,0,0,1,0,1
0.5,1,951,276.97,21,21,-1,-1,1,-1,1,0,78,35,19,43,0,1,-1,-4.93527,0.0871568,-0.00588109,0,2,1
0.5,1,952,277.258,4,4,-1,-1,1,-1,1,0,79,38,23,41,0,1,-1,-5.15306,-0.0100077,-0.00121488,4,4,1
0.5,1,953,277.855,13,13,-1,-1,1,-1,1,1,81,46,21,35,0,1,-1,-5.06782,0.0562335,-0.12991,3,1,1
0.5,1,954,278.193,23,23,-1,-1,1,-1,0,0,80,42,18,38,0,1,-1,-4.96746,0.0727422,0,3,3,1
0.5,1,955,279.905,5,5,-1,-1,1,-1,0,1,81,45,16,36,0,1,-1,-4.97351,-0.0324419,-0.0390477,4,3,1
0.5,1,956,280.604,1,1,-1,-1,1,-1,0,0,79,36,22,43,0,1,-1,-5.01783,0,0,1,1,1
0.5,1,957,280.855,13,13,-1,-1,1,-1,1,0,82,47,21,35,0,1,-1,-5.06782,0.0562335,-0.12991,3,0,1
0.5,1,958,280.97,21,21,-1,-1,1,-1,0,0,79,36,19,43,0,1,-1,-4.93527,0.0871568,-0.00588109,1,2,1
0.5,1,959,281.258,4,4,-1,-1,1,-1,0,0,80,39,23,41,0,1,-1,-5.15306,-0.0100077,-0.00121488,5,4,1
0.5,1,960,281.905,5,5,-1,-1,1,-1,1,1,82,45,17,37,0,0,281.905,-4.97351,-0.0324419,-0.0390477,4,3,0
0.5,1,961,282.193,23,23,-1,-1,1,-1,0,1,81,42,19,39,0,1,-1,-4.96746,0.0727422,0,3,4,1
0.5,1,962,284.604,1,1,-1,-1,1,-1,0,1,80,36,22,44,0,1,-1,-5.01783,0,0,2,1,1
0.5,1,963,284.855,13,13,-1,-1,1,-1,0,0,83,48,21,35,0,1,-1,-5.06782,0.0562335,-0.12991,4,0,1
0.5,1,964,284.97,21,21,-1,-1,1,-1,0,1,80,36,20,44,0,1,-1,-4.93527,0.0871568,-0.00588109,2,2,1
0.5,1,965,285.193,23,23,-1,-1,1,-1,1,1,82,42,19,40,0,1,-1,-4.96746,0.0727422,0,3,1,1
0.5,1,966,285.258,4,4,-1,-1,1,-1,0,0,81,39,24,42,0,1,-1,-5.15306,-0.0100077,-0.00121488,5,5,1
0.5,1,967,287.604,1,1,-1,-1,1,-1,1,1,81,36,23,45,0,1,-1,-5.01783,0,0,1,1,1
0.5,1,968,287.97,21,21,-1,-1,1,-1,1,1,81,36,21,45,0,1,-1,-4.93527,0.0871568,-0.00588109,2,2,1
0.5,1,969,288.193,23,23,-1,-1,1,-1,1,1,83,43,19,40,0,1,-1,-4.96746,0.0727422,0,3,1,1
0.5,1,970,288.855,13,13,-1,-1,1,-1,0,1,84,48,22,36,0,1,-1,-5.06782,0.0562335,-0.12991,4,1,1
0.5,1,971,289.258,4,4,-1,-1,1,-1,0,0,82,39,24,43,0,1,-1,-5.15306,-0.0100077,-0.00121488,5,6,1
0.5,1,972,290.604,1,1,-1,-1,1,-1,1,1,82,37,23,45,0,1,-1,-5.01783,0,0,0,1,1
0.5,1,973,290.97,21,21,-1,-1,1,-1,1,0,82,37,21,45,0,1,-1,-4.93527,0.0871568,-0.00588109,1,2,1
0.5,1,974,291.193,23,23,-1,-1,1,-1,1,0,84,44,19,40,0,1,-1,-4.96746,0.0727422,0,2,1,1
0.5,1,975,291.855,13,13,-1,-1,1,-1,1,0,85,48,22,37,0,1,-1,-5.06782,0.0562335,-0.12991,3,1,1
0.5,1,976,293.258,4,4,-1,-1,1,-1,0,0,83,39,24,44,0,1,-1,-5.15306,-0.0100077,-0.00121488,5,7,1
0.5,1,977,293.604,1,1,-1,-1,1,-1,1,1,83,38,23,45,0,1,-1,-5.01783,0,0,0,1,1
0.5,1,978,294.97,21,21,-1,-1,1,-1,0,0,83,38,21,45,0,1,-1,-4.93527,0.0871568,-0.00588109,2,2,1
0.5,1,979,295.193,23,23,-1,-1,1,-1,0,1,85,45,19,40,0,1,-1,-4.96746,0.0727422,0,3,1,1
0.5,1,980,295.855,13,13,-1,-1,1,-1,0,0,86,49,22,37,0,1,-1,-5.06782,0.0562335,-0.12991,4,1,1
0.5,1,981,296.604,1,1,-1,-1,1,-1,1,0,84,39,23,45,0,1,-1,-5.01783,0,0,0,0,1
0.5,1,982,297.258,4,4,-1,-1,1,-1,0,0,84,39,24,45,0,1,-1,-5.15306,-0.0100077,-0.00121488,6,7,1
0.5,1,983,298.193,23,23,-1,-1,1,-1,1,1,86,45,20,41,0,1,-1,-4.96746,0.0727422,0,1,1,1
0.5,1,984,298.97,21,21,-1,-1,1,-1,0,1,84,38,22,46,0,1,-1,-4.93527,0.0871568,-0.00588109,3,2,1
0.5,1,985,299.855,13,13,-1,-1,1,-1,0,1,87,49,23,38,0,1,-1,-5.06782,0.0562335,-0.12991,4,2,1
0.5,1,986,300.604,1,1,-1,-1,1,-1,0,0,85,40,23,45,0,1,-1,-5.01783,0,0,0,1,1
0.5,1,987,301.193,23,23,-1,-1,1,-1,1,1,87,46,20,41,0,1,-1,-4.96746,0.0727422,0,1,1,1
0.5,1,988,301.258,4,4,-1,-1,1,-1,0,1,85,39,25,46,0,1,-1,-5.15306,-0.0100077,-0.00121488,7,7,1
0.5,1,989,301.97,21,21,-1,-1,1,-1,1,0,85,38,23,47,0,1,-1,-4.93527,0.0871568,-0.00588109,2,2,1
0.5,1,990,302.855,13,13,-1,-1,1,-1,1,1,88,49,23,39,0,1,-1,-5.06782,0.0562335,-0.12991,3,2,1
0.5,1,991,304.193,23,23,-1,-1,1,-1,1,1,88,47,20,41,0,1,-1,-4.96746,0.0727422,0,1,1,1
0.5,1,992,304.258,4,4,-1,-1,1,-1,1,1,86,39,26,47,0,1,-1,-5.15306,-0.0100077,-0.00121488,3,6,1
0.5,1,993,304.604,1,1,-1,-1,1,-1,0,1,86,40,23,46,0,1,-1,-5.01783,0,0,1,1,1
0.5,1,994,305.855,13,13,-1,-1,1,-1,1,0,89,50,23,39,0,1,-1,-5.06782,0.0562335,-0.12991,3,1,1
0.5,1,995,305.97,21,21,-1,-1,1,-1,0,1,86,39,23,47,0,1,-1,-4.93527,0.0871568,-0.00588109,3,2,1
0.5,1,996,307.193,23,23,-1,-1,1,-1,1,1,89,48,20,41,0,1,-1,-4.96746,0.0727422,0,0,1,1
0.5,1,997,307.258,4,4,-1,-1,1,-1,1,0,87,40,26,47,0,1,-1,-5.15306,-0.0100077,-0.00121488,3,5,1
0.5,1,998,307.604,1,1,-1,-1,1,-1,1,1,87,40,24,47,0,1,-1,-5.01783,0,0,1,1,1
0.5,1,999,308.97,21,21,-1,-1,1,-1,1,1,87,39,24,48,0,1,-1,-4.93527,0.0871568,-0.00588109,2,2,1
0.5,1,1000,309.855,13,13,-1,-1,1,-1,0,0,90,51,23,39,0,1,-1,-5.06782,0.0562335,-0.12991,3,2,1
0.5,1,1001,310.193,23,23,-1,-1,1,-1,1,0,90,49,20,41,0,1,-1,-4.96746,0.0727422,0,0,0,1
0.5,1,1002,310.604,1,1,-1,-1,1,-1,1,0,88,41,24,47,0,1,-1,-5.01783,0,0,0,1,1
0.5,1,1003,311.258,4,4,-1,-1,1,-1,0,1,88,41,26,47,0,1,-1,-5.15306,-0.0100077,-0.00121488,4,5,1
0.5,1,1004,311.97,21,21,-1,-1,1,-1,1,0,88,40,24,48,0,1,-1,-4.93527,0.0871568,-0.00588109,2,2,1
0.5,1,1005,313.855,13,13,-1,-1,1,-1,0,0,91,51,23,40,0,1,-1,-5.06782,0.0562335,-0.12991,4,2,1
0.5,1,1006,314.193,23,23,-1,-1,1,-1,0,0,91,50,20,41,0,1,-1,-4.96746,0.0727422,0,1,0,1
0.5,1,1007,314.258,4,4,-1,-1,1,-1,1,0,89,41,27,48,0,1,-1,-5.15306,-0.0100077,-0.00121488,4,5,1
0.5,1,1008,314.604,1,1,-1,-1,1,-1,0,1,89,42,24,47,0,1,-1,-5.01783,0,0,1,1,1
0.5,1,1009,315.97,21,21,-1,-1,1,-1,0,1,89,41,24,48,0,1,-1,-4.93527,0.0871568,-0.00588109,3,2,1
0.5,1,1010,317.604,1,1,-1,-1,1,-1,1,0,90,42,25,48,0,1,-1,-5.01783,0,0,0,0,1
0.5,1,1011,317.855,13,13,-1,-1,1,-1,0,1,92,51,24,41,0,1,-1,-5.06782,0.0562335,-0.12991,4,3,1
0.5,1,1012,318.193,23,23,-1,-1,1,-1,0,0,92,50,21,42,0,1,-1,-4.96746,0.0727422,0,2,0,1
0.5,1,1013,318.258,4,4,-1,-1,1,-1,0,1,90,42,27,48,0,1,-1,-5.15306,-0.0100077,-0.00121488,4,6,1
0.5,1,1014,318.97,21,21,-1,-1,1,-1,1,0,90,41,25,49,0,1,-1,-4.93527,0.0871568,-0.00588109,1,2,1
0.5,1,1015,320.193,23,23,-1,-1,1,-1,0,0,93,50,22,43,0,0,320.193,-4.96746,0.0727422,0,2,0,0
0.5,1,1016,320.855,13,13,-1,-1,1,-1,1,1,93,51,24,42,0,1,-1,-5.06782,0.0562335,-0.12991,3,3,1
0.5,1,1017,321.258,4,4,-1,-1,1,-1,1,1,91,42,27,49,0,1,-1,-5.15306,-0.0100077,-0.00121488,4,5,1
0.5,1,1018,321.604,1,1,-1,-1,1,-1,0,1,91,43,25,48,0,1,-1,-5.01783,0,0,0,1,1
0.5,1,1019,322.97,21,21,-1,-1,1,-1,0,0,91,42,25,49,0,1,-1,-4.93527,0.0871568,-0.00588109,1,3,1
0.5,1,1020,323.855,13,13,-1,-1,1,-1,1,0,94,52,24,42,0,1,-1,-5.06782,0.0562335,-0.12991,3,3,1
0.5,1,1021,324.258,4,4,-1,-1,1,-1,1,0,92,43,27,49,0,1,-1,-5.15306,-0.0100077,-0.00121488,4,4,1
0.5,1,1022,324.604,1,1,-1,-1,1,-1,1,0,92,43,25,49,0,1,-1,-5.01783,0,0,0,1,1
0.5,1,1023,326.97,21,21,-1,-1,1,-1,0,0,92,42,25,50,0,1,-1,-4.93527,0.0871568,-0.00588109,2,3,1
0.5,1,1024,327.855,13,13,-1,-1,1,-1,0,1,95,53,24,42,0,1,-1,-5.06782,0.0562335,-0.12991,3,4,1
0.5,1,1025,328.258,4,4,-1,-1,1,-1,0,1,93,44,27,49,0,1,-1,-5.15306,-0.0100077,-0.00121488,5,4,1
0.5,1,1026,328.604,1,1,-1,-1,1,-1,0,1,93,44,25,49,0,1,-1,-5.01783,0,0,0,2,1
0.5,1,1027,330.855,13,13,-1,-1,1,-1,1,1,96,53,24,43,0,1,-1,-5.06782,0.0562335,-0.12991,3,3,1
0.5,1,1028,330.97,21,21,-1,-1,1,-1,0,0,93,42,26,51,0,1,-1,-4.93527,0.0871568,-0.00588109,2,4,1
0.5,1,1029,331.258,4,4,-1,-1,1,-1,1,1,94,44,28,50,0,1,-1,-5.15306,-0.0100077,-0.00121488,5,3,1
0.5,1,1030,331.604,1,1,-1,-1,1,-1,1,1,94,44,25,50,0,1,-1,-5.01783,0,0,0,2,1
0.5,1,1031,333.855,13,13,-1,-1,1,-1,1,0,97,54,24,43,0,1,-1,-5.06782,0.0562335,-0.12991,2,2,2
0.5,1,1032,334.258,4,4,-1,-1,1,-1,1,0,95,45,28,50,0,1,-1,-5.15306,-0.0100077,-0.00121488,4,3,1
0.5,1,1033,334.604,1,1,-1,-1,1,-1,1,1,95,45,25,50,0,1,-1,-5.01783,0,0,0,1,1
0.5,1,1034,334.97,21,21,-1,-1,1,-1,0,1,94,42,26,52,0,1,-1,-4.93527,0.0871568,-0.00588109,2,5,1
0.5,1,1035,337.604,1,1,-1,-1,1,-1,1,1,96,46,25,50,0,1,-1,-5.01783,0,0,0,0,1
0.5,1,1036,337.855,13,13,-1,-1,1,-1,0,1,98,55,24,43,0,1,-1,-5.06782,0.0562335,-0.12991,2,3,2
0.5,1,1037,337.855,13,478,13,-1,1,373,0,1,0,0,0,0,334.518,1,-1,-4.88846,0.131699,-0.0447134,3,3,2
0.5,1,1038,337.97,21,21,-1,-1,1,-1,1,0,95,42,26,53,0,1,-1,-4.93527,0.0871568,-0.00588109,2,4,1
0.5,1,1039,338.258,4,4,-1,-1,1,-1,0,1,96,46,28,50,0,1,-1,-5.15306,-0.0100077,-0.00121488,4,4,1
0.5,1,1040,340.604,1,1,-1,-1,1,-1,1,0,97,47,25,50,0,1,-1,-5.01783,0,0,0,0,1
0.5,1,1041,340.855,13,478,13,-1,1,373,1,1,1,0,1,1,334.518,1,-1,-4.88846,0.131699,-0.0447134,3,3,2
0.5,1,1042,340.855,13,13,-1,-1,1,-1,1,0,99,55,24,44,0,1,-1,-5.06782,0.0562335,-0.12991,3,3,2
0.5,1,1043,341.258,4,4,-1,-1,1,-1,1,1,97,46,28,51,0,1,-1,-5.15306,-0.0100077,-0.00121488,4,3,1
0.5,1,1044,341.97,21,21,-1,-1,1,-1,0,0,96,43,26,53,0,1,-1,-4.93527,0.0871568,-0.00588109,2,5,1
0.5,1,1045,343.855,13,478,13,-1,1,373,1,1,2,1,1,1,334.518,1,-1,-4.88846,0.131699,-0.0447134,3,2,2
0.5,1,1046,344.258,4,4,-1,-1,1,-1,1,0,98,47,28,51,0,1,-1,-5.15306,-0.0100077,-0.00121488,4,3,1
0.5,1,1047,344.604,1,1,-1,-1,1,-1,0,0,98,48,25,50,0,1,-1,-5.01783,0,0,1,0,1
0.5,1,1048,344.855,13,13,-1,-1,1,-1,0,1,100,56,24,44,0,1,-1,-5.06782,0.0562335,-0.12991,3,3,2
0.5,1,1049,345.97,21,21,-1,-1,1,-1,0,1,97,43,26,54,0,1,-1,-4.93527,0.0871568,-0.00588109,3,5,1
0.5,1,1050,346.855,13,478,13,-1,1,373,1,0,3,2,1,1,334.518,1,-1,-4.88846,0.131699,-0.0447134,3,2,2
0.5,1,1051,347.855,13,13,-1,-1,1,-1,1,0,101,56,24,45,0,1,-1,-5.06782,0.0562335,-0.12991,3,2,2
0.5,1,1052,348.258,4,4,-1,-1,1,-1,0,1,99,48,28,51,0,1,-1,-5.15306,-0.0100077,-0.00121488,5,3,1
0.5,1,1053,348.604,1,1,-1,-1,1,-1,0,1,99,48,26,51,0,1,-1,-5.01783,0,0,1,1,1
0.5,1,1054,348.97,21,21,-1,-1,1,-1,1,0,98,43,27,55,0,1,-1,-4.93527,0.0871568,-0.00588109,3,5,1
0.5,1,1055,350.855,13,478,13,-1,1,373,0,0,4,3,1,1,334.518,1,-1,-4.88846,0.131699,-0.0447134,3,3,2
0.5,1,1056,351.258,4,4,-1,-1,1,-1,1,1,100,48,29,52,0,1,-1,-5.15306,-0.0100077,-0.00121488,5,2,1
0.5,1,1057,351.604,1,1,-1,-1,1,-1,1,0,100,48,26,52,0,1,-1,-5.01783,0,0,1,0,1
0.5,1,1058,351.855,13,13,-1,-1,1,-1,0,1,102,57,24,45,0,1,-1,-5.06782,0.0562335,-0.12991,4,3,2
0.5,1,1059,352.97,21,21,-1,-1,1,-1,0,0,99,44,27,55,0,1,-1,-4.93527,0.0871568,-0.00588109,4,5,1
0.5,1,1060,354.258,4,4,-1,-1,1,-1,1,0,101,49,29,52,0,1,-1,-5.15306,-0.0100077,-0.00121488,4,2,1
0.5,1,1061,354.855,13,478,13,-1,1,373,0,0,5,3,1,2,334.518,1,-1,-4.88846,0.131699,-0.0447134,4,4,2
0.5,1,1062,354.855,13,13,-1,-1,1,-1,1,1,103,57,25,46,0,1,-1,-5.06782,0.0562335,-0.12991,4,4,2
0.5,1,1063,355.604,1,1,-1,-1,1,-1,0,1,101,49,26,52,0,1,-1,-5.01783,0,0,1,1,1
0.5,1,1064,356.97,21,21,-1,-1,1,-1,0,0,100,44,28,56,0,1,-1,-4.93527,0.0871568,-0.00588109,5,5,1
0.5,1,1065,357.604,1,1,-1,-1,1,-1,1,1,102,49,26,53,0,0,357.604,-5.01783,0,0,1,1,0
0.5,1,1066,357.855,13,13,-1,-1,1,-1,1,1,104,58,25,46,0,1,-1,-5.06782,0.0562335,-0.12991,4,4,2
0.5,1,1067,358.258,4,4,-1,-1,1,-1,0,1,102,50,29,52,0,1,-1,-5.15306,-0.0100077,-0.00121488,4,3,1
0.5,1,1068,358.855,13,478,13,-1,1,373,0,1,6,3,1,3,334.518,1,-1,-4.88846,0.131699,-0.0447134,5,4,2
0.5,1,1069,360.855,13,13,-1,-1,1,-1,1,1,105,59,25,46,0,1,-1,-5.06782,0.0562335,-0.12991,4,4,2
0.5,1,1070,360.97,21,21,-1,-1,1,-1,0,0,101,44,29,57,0,1,-1,-4.93527,0.0871568,-0.00588109,5,6,1
0.5,1,1071,361.258,4,4,-1,-1,1,-1,1,1,103,50,29,53,0,1,-1,-5.15306,-0.0100077,-0.00121488,3,2,1
0.5,1,1072,361.855,13,478,13,-1,1,373,1,1,7,3,2,4,334.518,1,-1,-4.88846,0.131699,-0.0447134,4,3,2
0.5,1,1073,363.855,13,13,-1,-1,1,-1,1,1,106,60,25,46,0,1,-1,-5.06782,0.0562335,-0.12991,3,3,2
0.5,1,1074,364.258,4,4,-1,-1,1,-1,1,0,104,51,29,53,0,1,-1,-5.15306,-0.0100077,-0.00121488,3,2,1
0.5,1,1075,364.855,13,478,13,-1,1,373,1,1,8,4,2,4,334.518,1,-1,-4.88846,0.131699,-0.0447134,3,2,2
0.5,1,1076,364.97,21,21,-1,-1,1,-1,0,0,102,44,29,58,0,1,-1,-4.93527,0.0871568,-0.00588109,5,7,1
0.5,1,1077,366.855,13,13,-1,-1,1,-1,1,0,107,61,25,46,0,1,-1,-5.06782,0.0562335,-0.12991,2,1,2
0.5,1,1078,367.855,13,478,13,-1,1,373,1,1,9,5,2,4,334.518,1,-1,-4.88846,0.131699,-0.0447134,1,1,2
0.5,1,1079,368.258,4,4,-1,-1,1,-1,0,1,105,52,29,53,0,1,-1,-5.15306,-0.0100077,-0.00121488,3,3,1
0.5,1,1080,368.97,21,21,-1,-1,1,-1,0,1,103,44,29,59,0,1,-1,-4.93527,0.0871568,-0.00588109,5,8,1
0.5,1,1081,370.855,13,13,-1,-1,1,-1,0,1,108,62,25,46,0,1,-1,-5.06782,0.0562335,-0.12991,2,1,2
0.5,1,1082,370.855,13,478,13,-1,1,373,1,0,10,6,2,4,334.518,1,-1,-4.88846,0.131699,-0.0447134,1,1,2
0.5,1,1083,371.258,4,4,-1,-1,1,-1,1,0,106,52,29,54,0,1,-1,-5.15306,-0.0100077,-0.00121488,3,3,1
0.5,1,1084,371.97,21,21,-1,-1,1,-1,1,1,104,44,29,60,0,1,-1,-4.93527,0.0871568,-0.00588109,5,8,1
0.5,1,1085,373.855,13,13,-1,-1,1,-1,1,0,109,62,26,47,0,1,-1,-5.06782,0.0562335,-0.12991,0,0,2
0.5,1,1086,374.855,13,478,13,-1,1,373,0,0,11,7,2,4,334.518,1,-1,-4.88846,0.131699,-0.0447134,0,1,2
0.5,1,1087,374.97,21,21,-1,-1,1,-1,1,1,105,45,29,60,0,1,-1,-4.93527,0.0871568,-0.00588109,4,7,1
0.5,1,1088,375.258,4,4,-1,-1,1,-1,0,1,107,53,29,54,0,1,-1,-5.15306,-0.0100077,-0.00121488,4,3,1
0.5,1,1089,377.855,13,13,-1,-1,1,-1,0,1,110,63,26,47,0,1,-1,-5.06782,0.0562335,-0.12991,0,2,2
0.5,1,1090,377.97,21,21,-1,-1,1,-1,1,0,106,46,29,60,0,1,-1,-4.93527,0.0871568,-0.00588109,4,6,1
0.5,1,1091,378.258,4,4,-1,-1,1,-1,1,1,108,53,30,55,0,1,-1,-5.15306,-0.0100077,-0.00121488,2,2,1
0.5,1,1092,378.855,13,478,13,-1,1,373,0,1,12,7,2,5,334.518,1,-1,-4.88846,0.131699,-0.0447134,1,2,2
0.5,1,1093,380.855,13,13,-1,-1,1,-1,1,0,111,63,26,48,0,1,-1,-5.06782,0.0562335,-0.12991,0,2,2
0.5,1,1094,381.258,4,4,-1,-1,1,-1,1,1,109,54,30,55,0,1,-1,-5.15306,-0.0100077,-0.00121488,2,2,1
0.5,1,1095,381.855,13,478,13,-1,1,373,1,1,13,7,3,6,334.518,1,-1,-4.88846,0.131699,-0.0447134,0,2,2
0.5,1,1096,381.97,21,21,-1,-1,1,-1,0,1,107,47,29,60,0,1,-1,-4.93527,0.0871568,-0.00588109,5,6,1
0.5,1,1097,384.258,4,4,-1,-1,1,-1,1,0,110,55,30,55,0,1,-1,-5.15306,-0.0100077,-0.00121488,1,2,1
0.5,1,1098,384.855,13,13,-1,-1,1,-1,0,0,112,64,26,48,0,1,-1,-5.06782,0.0562335,-0.12991,0,3,2
0.5,1,1099,384.855,13,478,13,-1,1,373,1,1,14,8,3,6,334.518,1,-1,-4.88846,0.131699,-0.0447134,0,2,2
0.5,1,1100,384.97,21,21,-1,-1,1,-1,1,0,108,47,30,61,0,1,-1,-4.93527,0.0871568,-0.00588109,5,6,1
0.5,1,1101,387.855,13,478,13,-1,1,373,1,1,15,9,3,6,334.518,1,-1,-4.88846,0.131699,-0.0447134,0,2,2
0.5,1,1102,388.258,4,4,-1,-1,1,-1,0,0,111,56,30,55,0,1,-1,-5.15306,-0.0100077,-0.00121488,2,2,1
0.5,1,1103,388.855,13,13,-1,-1,1,-1,0,1,113,64,26,49,0,1,-1,-5.06782,0.0562335,-0.12991,0,3,2
0.5,1,1104,388.97,21,21,-1,-1,1,-1,0,1,109,48,30,61,0,1,-1,-4.93527,0.0871568,-0.00588109,5,7,1
0.5,1,1105,390.855,13,478,13,-1,1,373,1,0,16,10,3,6,334.518,1,-1,-4.88846,0.131699,-0.0447134,0,2,2
0.5,1,1106,391.855,13,13,-1,-1,1,-1,1,0,114,64,26,50,0,1,-1,-5.06782,0.0562335,-0.12991,0,1,2
0.5,1,1107,391.97,21,21,-1,-1,1,-1,1,0,110,48,30,62,0,1,-1,-4.93527,0.0871568,-0.00588109,3,7,1
0.5,1,1108,392.258,4,4,-1,-1,1,-1,0,1,112,56,31,56,0,1,-1,-5.15306,-0.0100077,-0.00121488,3,2,1
