dForagingMean,dSurvTransitionBroodingForaging,dSurvTransitionForagingBrooding,event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_choices,num_foraging,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,num_femlarva,num_malelarva,num_adults,beta0,beta1,beta2,beta3,beta4
0.5,1,1,0,0.0104185,6,6,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.081,1,0,1,-0.144906,-0.165673,-0.0693639,-0.0134429,0.0312177
0.5,1,1,1,0.129755,11,11,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.00203,0,1,1,-0.144906,0.0931797,0,0.00372928,-0.0193787
0.5,1,1,2,0.168693,7,7,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.05328,0,1,1,-0.193893,0.0488303,0.00863698,0.00372928,-0.0397501
0.5,1,1,3,0.31549,19,19,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.03362,1,0,1,-0.241867,0.0290364,0.0348766,-0.0146266,0.0289848
0.5,1,1,4,0.323992,4,4,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.91485,0,1,1,-0.18686,0.0415719,0,0.00652367,0.0997061
0.5,1,1,5,0.466946,13,13,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.98852,1,0,1,-0.183367,0.0931797,0.0227153,0.0937178,-0.0824702
0.5,1,1,6,0.468603,21,21,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.01538,0,1,1,-0.18686,0.0182084,0,-0.0328987,0.0994338
0.5,1,1,7,0.471167,22,22,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.91485,1,0,1,-0.12873,0.0290364,0.0034609,-0.0343485,0.063439
0.5,1,1,8,0.500252,10,10,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.0121,1,0,1,-0.136072,-0.138846,0.0245344,-0.178454,-0.00187045
0.5,1,1,9,0.536835,17,17,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.06516,1,0,1,-0.109465,-0.179763,-0.0585687,0.0937178,-0.0884574
0.5,1,1,10,0.53793,8,8,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.94781,0,1,1,-0.124926,0.0219031,0.0400183,0.0326812,0
0.5,1,1,11,0.555169,3,3,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.03706,0,1,1,-0.19128,0.103956,0.0585061,0.0244602,0.0518432
0.5,1,1,12,0.610284,20,20,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.98142,0,1,1,-0.290238,-0.0177135,-0.0735151,0.0877157,-0.156437
0.5,1,1,13,0.658886,5,5,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.95453,0,1,1,-0.142753,-0.013511,0,0.0244602,0.149562
0.5,1,1,14,0.673838,12,12,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.91485,1,0,1,-0.0704134,0.131677,0.0402666,0,-0.031281
0.5,1,1,15,0.732387,24,24,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.95046,0,1,1,-0.0314705,-0.130222,0.0751817,-0.0185413,0
0.5,1,1,16,0.733636,1,1,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.03536,1,0,1,-0.183367,-0.165673,-0.169242,0.0937178,0.067916
0.5,1,1,17,0.774119,14,14,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.00203,0,1,1,-0.144906,0.0488303,-0.0560303,0.00372928,-0.0543331
0.5,1,1,18,0.801513,23,23,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.00547,0,1,1,-0.290238,-0.231766,0.0078622,-0.015805,-0.0217387
0.5,1,1,19,0.810441,15,15,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.01259,0,1,1,-0.0534034,-0.00705343,-0.0136611,0.0197652,-0.0413859
0.5,1,1,20,0.915433,9,9,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.91485,1,0,1,-0.153629,-0.114087,0.0535223,0.0764782,0.0048377
0.5,1,1,21,0.927852,2,2,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,0,1,1,-0.14387,0.0191743,0.0658574,0.0197252,-0.0403204
0.5,1,1,22,0.934087,18,18,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.05491,1,0,1,-0.16366,0,0.0603753,-0.0450922,0.0691217
0.5,1,1,23,0.967358,16,16,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.99398,1,0,1,0.0251253,-0.0253241,0.0306642,0,0.0469492
0.5,1,1,24,0.970622,0,0,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.89546,1,0,1,-0.0419843,0.0581411,0.0669629,-0.0762836,-0.0714477
