dBroodingTime,dForagingTime,dDeathTime,gtime,event,dispersal_avg,dispersal_std,num_female,num_male,fem_avg,fem_std,femLarv_avg,femLarv_std,malLarv_avg,malLarv_std,totLarv_avg,totLarv_std,beta0_avg,beta0_std,beta1_avg,beta1_std,beta2_avg,beta2_std,beta3_avg,beta3_std,beta4_avg,beta4_std
4,12,12,52.0013,6880,-4.99998,0.00044882,1003,262,1,0.0707107,1,1.44948,1,1.50632,3,2.11566,-4.0282e-06,0.000210109,6.32325e-06,0.000408441,2.42277e-06,0.000294018,1.91282e-05,0.000457229,-1.16934e-05,0.000407851
4,12,12,104.001,13447,-4.99997,0.00058627,1006,480,1,0.0774597,1,1.5975,1,1.57162,3,2.30217,-2.75027e-07,0.000288766,9.83446e-06,0.000435536,-8.50608e-06,0.000364946,1.51638e-05,0.000502832,-1.00091e-05,0.000419637
4,12,12,156.005,20066,-4.99997,0.00056728,1006,862,1,0.0774597,2,2.05475,2,2.02756,4,3.44514,-4.23989e-06,0.000427974,1.2816e-05,0.000665443,-1.4089e-05,0.000493217,5.15512e-06,0.000574987,-1.09399e-05,0.000465243
4,12,12,208.008,26611,-5,0.000755392,1008,739,1,0.0894427,1,1.87697,1,1.9718,3,2.81478,8.79625e-06,0.000694273,2.26796e-05,0.000779845,5.71383e-06,0.000750492,4.57255e-06,0.000749457,-1.89709e-06,0.000645266
4,12,12,260.001,33252,-4.99998,0.000884701,1010,1150,1,0.1,2,2.22463,2,2.24187,5,3.55373,1.52284e-05,0.000876779,2.7219e-05,0.000805074,5.15256e-05,0.00102536,1.4145e-05,0.000834959,-1.54036e-06,0.000767235
4,12,12,312.001,39971,-4.99999,0.000888134,1010,875,1,0.126491,2,1.81521,2,1.8477,4,2.96159,-6.91525e-06,0.000935698,2.45522e-05,0.000886411,3.34679e-05,0.00112175,9.18229e-06,0.000848573,3.16213e-05,0.000762082
4,12,12,364.013,46578,-4.99997,0.00100109,1012,1303,1,0.109545,2,2.31862,2,2.31409,5,3.7112,1.22033e-05,0.000963604,3.85017e-05,0.00112605,5.47721e-05,0.00107545,1.51177e-05,0.00103768,3.64091e-05,0.00092572
4,12,12,416.001,53257,-4.99995,0.00100712,1011,924,1,0.104881,2,1.91677,2,1.81659,4,3.06464,-6.08184e-07,0.00101136,9.07361e-06,0.00124674,5.07591e-05,0.00112644,3.13122e-05,0.0011192,2.31795e-05,0.00101714
4,12,12,468.008,59871,-4.99992,0.00107496,1013,1351,1,0.114018,2,2.45479,2,2.35393,5,3.90628,7.20234e-06,0.00107571,1.54981e-05,0.00115215,1.21233e-05,0.00125496,2.28693e-05,0.00118891,2.4975e-05,0.00110138
4,12,12,520.014,66547,-4.99995,0.0010714,1014,962,1,0.118322,2,1.98015,2,1.82291,4,3.0617,1.89652e-05,0.00114186,4.12707e-05,0.00117995,1.19197e-05,0.00117677,1.76159e-05,0.00128072,2.22578e-05,0.00118307
