dBroodingTime,dForagingTime,dDeathTime,gtime,event,dispersal_avg,dispersal_std,num_female,num_male,fem_avg,fem_std,femLarv_avg,femLarv_std,malLarv_avg,malLarv_std,totLarv_avg,totLarv_std,beta0_avg,beta0_std,beta1_avg,beta1_std,beta2_avg,beta2_std,beta3_avg,beta3_std,beta4_avg,beta4_std
12,12,12,60.0003,5071,-5.00001,0.000554749,1001,391,1,0.0316228,0,1.34239,0,1.38996,1,1.7193,-6.66541e-06,0.000297086,4.5028e-05,0.000822692,-3.83818e-05,0.00082655,-1.22023e-05,0.000314985,-3.44299e-06,0.000278625
12,12,12,120,10163,-5.00002,0.000590618,1003,664,1,0.083666,0,1.43805,0,1.43283,1,1.85499,-1.48915e-05,0.000419718,4.73194e-05,0.000975735,-3.65461e-05,0.00112665,1.45607e-05,0.00100425,3.43841e-05,0.000829082
12,12,12,180,15257,-5.00005,0.000833048,1005,1231,1,0.0707107,1,1.48526,1,1.44776,2,2.36728,-3.08937e-05,0.000756734,2.46382e-05,0.00110964,-3.88829e-05,0.00112818,1.40624e-05,0.00115635,6.59812e-05,0.00120915
12,12,12,240.002,20352,-5.00005,0.00114686,1005,1006,1,0.0707107,1,1.21943,1,1.23572,2,1.91677,-3.19608e-05,0.0012488,4.09546e-05,0.00124623,-5.62065e-05,0.00127666,9.17504e-06,0.00117537,7.99015e-05,0.00131451
12,12,12,300.002,25466,-5.00004,0.0012003,1010,1565,1,0.1,1,1.56365,1,1.57353,2,2.61897,-5.78497e-05,0.00139692,4.9368e-05,0.00134189,-8.14546e-05,0.00143783,4.457e-05,0.00148204,9.77221e-05,0.00137881
12,12,12,360.002,30595,-5.00006,0.00135504,1013,1189,1,0.114018,1,1.37913,1,1.26254,2,2.05572,-6.38529e-05,0.00125606,4.2254e-05,0.00121292,-9.07619e-05,0.00164565,5.23436e-05,0.00160533,9.27083e-05,0.00168067
12,12,12,420.002,35737,-5.00012,0.00153659,1016,1764,1,0.126491,1,1.59656,1,1.54013,2,2.57352,-4.27749e-05,0.00121542,5.47699e-05,0.00135374,-4.22172e-05,0.00184429,5.28999e-05,0.00165709,5.68053e-05,0.00171404
12,12,12,480.002,40869,-5.00011,0.00160807,1013,1371,1,0.122474,1,1.33304,1,1.38636,2,2.14872,-3.29958e-05,0.00149974,5.85684e-05,0.00137212,-1.50659e-05,0.00164043,3.5927e-05,0.0016732,1.28329e-05,0.00179843
12,12,12,540.002,46025,-5.00011,0.00191267,1016,898,1,0.126491,1,1.09407,1,1.04547,2,1.5906,-7.36175e-05,0.00185061,0.000141743,0.00166917,2.44613e-05,0.00160086,3.58306e-05,0.00171201,1.19923e-05,0.00205564
12,12,12,600.002,51174,-5.00006,0.00199399,1015,1494,1,0.122474,1,1.50532,1,1.45739,2,2.43105,-4.34388e-05,0.0021405,0.000149976,0.00175214,2.14553e-05,0.00176923,2.35582e-05,0.00179807,2.69981e-05,0.00204486
12,12,12,660.002,56317,-5.00005,0.00215701,1018,1047,1,0.134164,1,1.13754,1,1.1149,2,1.74213,-4.89244e-05,0.00221816,0.000117366,0.00186111,6.12033e-05,0.00184433,1.8904e-05,0.00184534,3.85213e-05,0.0020643
12,12,12,720.002,61474,-5.00008,0.00208142,1020,1653,1,0.141421,1,1.52643,1,1.48896,2,2.45255,2.84979e-05,0.00226632,9.87246e-05,0.00190853,5.65052e-05,0.00184905,-3.319e-06,0.00176188,1.80595e-05,0.00215075
12,12,12,780.002,66658,-5.00004,0.00225982,1025,1170,1,0.158114,1,1.26412,1,1.23045,2,1.97687,6.36747e-05,0.00227966,9.21174e-05,0.0021377,6.71574e-05,0.00179567,-2.16271e-05,0.0018248,3.40385e-06,0.00206462
12,12,12,840.002,71864,-5.00005,0.0023539,1029,1737,1,0.176068,1,1.63493,1,1.62972,3,2.50898,8.10307e-05,0.0021844,7.39109e-05,0.00255474,6.1196e-05,0.00192465,1.09985e-05,0.00202805,-2.17049e-06,0.00217298
12,12,12,900.002,77068,-5.00005,0.00233308,1025,1255,1,0.170294,1,1.46969,1,1.39212,2,2.30174,0.000141262,0.00222798,0.000124075,0.00232919,0.000100384,0.00186101,-3.07624e-05,0.00203022,2.99774e-05,0.00205548
