dBroodingTime,dForagingTime,dDeathTime,gtime,event,dispersal_avg,dispersal_std,num_female,num_male,fem_avg,fem_std,femLarv_avg,femLarv_std,malLarv_avg,malLarv_std,totLarv_avg,totLarv_std,beta0_avg,beta0_std,beta1_avg,beta1_std,beta2_avg,beta2_std,beta3_avg,beta3_std,beta4_avg,beta4_std
4,20,12,52.0022,4952,-5.00013,0.00344948,1000,180,1,0,1,1.24016,1,1.2182,2,1.90263,8.24427e-05,0.00271939,0.000133114,0.00300086,-2.45419e-05,0.00252811,-1.37783e-05,0.00254055,0.00011486,0.00441306
4,20,12,104.003,9338,-4.99998,0.00483318,997,292,0,1.0005,1,1.26846,1,1.36162,2,2.02064,0.000139404,0.00450342,-7.04899e-06,0.0047676,3.28933e-05,0.00384716,5.30813e-05,0.00338996,0.000406198,0.00654029
4,20,12,156.002,13865,-4.99992,0.00503685,1003,520,1,0.0547723,1,1.79944,1,1.88441,3,2.67002,0.000139331,0.00525945,-0.000130841,0.00608612,2.16446e-06,0.00540587,0.00012022,0.00380462,0.000324805,0.00675641
4,20,12,208.002,18294,-4.99998,0.0057306,1003,446,1,0.0547723,1,1.46356,1,1.50964,3,2.16726,0.000127815,0.00657595,-0.000301839,0.0068057,-0.000238153,0.00681186,7.56309e-05,0.00515287,-1.02881e-05,0.00698882
4,20,12,260.002,22674,-5.00007,0.00578652,1002,699,1,0.0632456,1,1.9685,1,2.01792,3,3.02109,0.000146513,0.00680502,-0.000136404,0.00615985,-0.000225103,0.0071066,3.88361e-05,0.00502202,8.15845e-05,0.00855835
4,20,12,312.002,27144,-5.00004,0.00597075,1002,501,1,0.0447214,1,1.54661,1,1.62727,3,2.31301,9.04655e-05,0.0068385,-0.000120098,0.00635798,-0.000236443,0.00717111,6.06927e-05,0.0056555,0.000212614,0.00911437
4,20,12,364.002,31605,-4.99968,0.00735375,1003,756,1,0.0547723,2,1.84337,2,1.84337,4,3.06366,0.000139582,0.00745624,9.51324e-05,0.00849057,-0.000293418,0.00827462,0.000103366,0.00722544,0.000217859,0.0089158
4,20,12,416.004,36034,-4.99992,0.00808611,1003,551,1,0.0707107,1,1.70176,1,1.63493,3,2.44315,0.000156967,0.00759672,0.000140272,0.00885802,3.67507e-05,0.00978705,0.000157769,0.00668967,0.000103022,0.00910178
4,20,12,468.002,40475,-4.99963,0.00983038,1004,803,1,0.0632456,2,1.87136,2,1.90053,4,3.15911,4.55026e-05,0.00903622,0.00027794,0.00982716,6.29012e-05,0.00931995,2.02844e-05,0.00716589,0.000226355,0.00958165
4,20,12,520.006,44933,-4.99975,0.010611,1005,571,1,0.0707107,1,1.69794,1,1.7604,3,2.54047,0.000116942,0.00888895,-0.000119056,0.00997415,0.000259144,0.0103799,5.44713e-05,0.00921919,0.000275408,0.0104474
4,20,12,572.004,49382,-4.99989,0.0104842,1006,849,1,0.0894427,2,1.84255,2,1.87963,4,3.13656,0.000325698,0.00857129,-0.00011489,0.0106334,0.000285,0.0109822,-3.22532e-06,0.00947326,0.000210785,0.0113026
4,20,12,624.002,53813,-4.99972,0.0116215,1007,590,1,0.0948683,1,1.70734,1,1.79611,3,2.6117,0.00024563,0.00906665,-8.004e-05,0.0101055,0.000504016,0.0109358,-6.4216e-05,0.0115683,0.000494135,0.0124087
4,20,12,676.002,58229,-4.99984,0.0132707,1009,851,1,0.104881,2,1.82538,2,1.92873,4,3.14579,0.000101611,0.00939575,-0.000125253,0.0100064,0.00045696,0.0119224,-3.17646e-05,0.0116698,0.000125455,0.013357
4,20,12,728.002,62667,-4.99959,0.0125974,1011,651,1,0.104881,1,1.78382,1,1.80499,3,2.69481,0.00013448,0.0100611,-0.000392811,0.0105518,0.000449657,0.011515,-0.000119973,0.012073,-0.000204967,0.0130056
4,20,12,780.003,67144,-4.99969,0.0125673,1008,897,1,0.0894427,2,2.02435,2,1.95627,4,3.41218,0.000375099,0.01028,-0.000469411,0.0108195,0.000579719,0.0118404,2.44736e-05,0.0123981,-8.76285e-05,0.0126358
4,20,12,832.002,71543,-4.99962,0.0130678,1009,631,1,0.0948683,1,1.78885,1,1.80582,3,2.74718,0.000225343,0.0104575,-0.000371766,0.0107378,0.000493058,0.0123144,0.000221544,0.0137296,-0.000187012,0.0127886
