dBroodingTime,dForagingTime,dDeathTime,gtime,event,dispersal_avg,dispersal_std,num_female,num_male,fem_avg,fem_std,femLarv_avg,femLarv_std,malLarv_avg,malLarv_std,totLarv_avg,totLarv_std,beta0_avg,beta0_std,beta1_avg,beta1_std,beta2_avg,beta2_std,beta3_avg,beta3_std,beta4_avg,beta4_std
20,20,12,52.0181,3036,-5.00002,0.000334687,1000,83,1,0.0447214,0,1.20333,0,1.09407,1,1.20706,-2.00578e-06,5.48207e-05,-1.65591e-06,4.32547e-05,0,0,-6.33165e-06,0.000257298,0,0
20,20,12,112.013,6095,-5,0.000341428,1000,148,1,0.0447214,0,1.32816,0,1.20789,1,1.46116,-1.73657e-06,0.000508135,-2.43651e-07,0.000248308,7.93786e-06,0.000507594,3.84897e-07,0.000321646,4.69452e-06,0.000186083
20,20,12,172.043,9130,-4.99999,0.000469743,1001,305,1,0.0547723,1,1.25936,1,1.19331,2,1.83358,-1.95991e-05,0.00066835,-3.65818e-06,0.000396715,1.32778e-05,0.000446042,3.84513e-07,0.000321485,5.90858e-06,0.000380585
20,20,12,232.082,12177,-4.99998,0.000528292,1001,280,1,0.0547723,1,1.02323,1,1.06489,2,1.53655,-1.95991e-05,0.00066835,3.99312e-07,0.00043016,1.45492e-05,0.000523561,-3.46751e-07,0.000330332,1.49257e-05,0.00043939
20,20,12,292.007,15228,-4.99998,0.000534203,1007,429,1,0.104881,1,1.32891,1,1.36565,2,2.13237,-1.63179e-05,0.000675941,-7.37932e-06,0.000446452,1.69963e-05,0.000526778,-1.06336e-05,0.000402066,1.51916e-05,0.000734183
20,20,12,352.06,18290,-4.99998,0.000549784,1007,370,1,0.104881,1,1.2145,1,1.21778,2,1.83248,-2.34648e-05,0.000781091,2.46945e-06,0.000574668,2.69991e-05,0.000609338,-3.11129e-05,0.000523754,1.21387e-05,0.000855241
20,20,12,412.035,21357,-4.99999,0.000602398,1007,292,1,0.104881,1,0.997998,1,0.998499,2,1.39535,-3.4027e-05,0.000684189,4.87986e-06,0.000584372,3.08592e-05,0.000665429,-3.39024e-05,0.0005803,6.80084e-06,0.00094097
20,20,12,472.002,24414,-5.00001,0.000582423,1007,477,1,0.104881,1,1.34796,1,1.32816,2,2.08638,-2.2446e-05,0.000737735,2.4612e-06,0.000659553,3.1053e-05,0.000665448,-3.30423e-05,0.000582136,-1.71978e-06,0.000973062
20,20,12,532.04,27483,-5,0.000634217,1006,348,1,0.1,1,1.19038,1,1.16748,2,1.68701,-7.33028e-06,0.000732389,7.82375e-06,0.000712279,3.16653e-05,0.00082001,-3.48114e-05,0.000596387,-2.86429e-06,0.000976348
20,20,12,592.018,30557,-4.99998,0.000750733,1006,517,1,0.1,1,1.46287,1,1.43771,2,2.28889,-4.78462e-07,0.000674114,6.51422e-06,0.00081629,5.41468e-06,0.000976008,-3.64071e-05,0.000759087,-3.22984e-05,0.00100663
