dBroodingTime,dForagingTime,dDeathTime,event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_choices,num_foraging,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,num_femlarva,num_malelarva,num_adults,beta0,beta1,beta2,beta3,beta4
4,12,12,0,0.031368,11,11,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,0,1,1,0.00729635,0,-0.0101703,0,0.00880149
4,12,12,1,0.0322754,10,10,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.99999,1,0,1,0.00246579,-0.00695316,-0.0158751,0,-0.00228996
4,12,12,2,0.057479,6,6,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5,0,1,1,0.00599885,0,0,-0.00070274,0.00266122
4,12,12,3,0.0789167,13,13,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.00785,0,1,1,-0.0120008,-0.00148859,-0.00866322,0.000377386,0
4,12,12,4,0.133485,20,20,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,1,0,1,-0.00432059,0,0,0,0.00152488
4,12,12,5,0.144653,12,12,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5,0,1,1,-0.0102822,-0.00303037,0,-0.00504597,0
4,12,12,6,0.180035,1,1,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.01248,0,1,1,-0.00102299,0.00152621,0,-0.000614614,-0.00419783
4,12,12,7,0.227065,17,17,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.00679,0,1,1,-0.0074031,-0.00400474,-0.00866322,0.00304241,0.00450821
4,12,12,8,0.244968,0,0,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,1,0,1,-0.00731222,0,-0.00589426,0,-0.00086184
4,12,12,9,0.425292,15,15,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.99059,0,1,1,0.00183962,-0.0076413,-0.012625,0,0.00512302
4,12,12,10,0.43265,5,5,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.9982,0,1,1,-0.00481924,0,0,0,0
4,12,12,11,0.506672,24,24,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,1,0,1,0,-0.00325144,-0.00118035,0,-0.0175936
