dBroodingTime,dForagingTime,dDeathTime,gtime,event,dispersal_avg,dispersal_std,num_female,num_male,fem_avg,fem_std,femLarv_avg,femLarv_std,malLarv_avg,malLarv_std,totLarv_avg,totLarv_std,beta0_avg,beta0_std,beta1_avg,beta1_std,beta2_avg,beta2_std,beta3_avg,beta3_std,beta4_avg,beta4_std
4,12,12,52.0002,6847,-5.00002,0.000311676,1001,259,1,0.0547723,1,1.4384,1,1.46014,2,2.28714,1.80734e-06,0.000141115,4.92368e-06,0.000412367,6.58225e-06,0.000394653,7.20807e-06,0.000287257,9.8293e-06,0.000275154
4,12,12,104.001,13465,-5.00002,0.000445034,1005,431,1,0.0707107,1,1.5729,1,1.62234,3,2.24589,-7.07655e-06,0.000517219,1.50412e-05,0.000728749,5.84876e-06,0.000477975,3.43793e-05,0.000532332,1.32526e-05,0.000583785
4,12,12,156.001,20059,-5.00002,0.000544004,1007,819,1,0.083666,2,1.99975,2,1.99223,4,3.29211,-1.00715e-05,0.000720218,1.32649e-05,0.000814168,2.42773e-05,0.000596035,2.63544e-05,0.00071405,4.22513e-05,0.000756323
4,12,12,208.001,26710,-5.00005,0.00066828,1006,724,1,0.0774597,2,1.63034,2,1.72134,4,2.6659,3.72033e-07,0.000763156,8.68991e-06,0.000920451,1.32789e-05,0.000545044,5.70357e-06,0.000850417,4.48493e-05,0.000764179
4,12,12,260.001,33348,-5.00005,0.00075438,1007,1134,1,0.083666,2,2.2289,2,2.21517,5,3.57253,-1.31454e-05,0.000786213,-5.82456e-06,0.000822879,1.61743e-05,0.000863021,-2.47742e-05,0.000889855,2.34559e-05,0.000826579
4,12,12,312.001,39913,-5.00005,0.000790814,1009,878,1,0.0948683,2,1.68375,2,1.77511,4,2.75681,-3.08908e-05,0.000862894,-2.56294e-05,0.000927685,3.47626e-05,0.000894795,-3.95354e-05,0.000970108,3.57289e-05,0.000805748
4,12,12,364.001,46544,-5.00005,0.000812895,1015,1319,1,0.122474,2,2.23002,2,2.39291,5,3.70446,-3.46601e-05,0.000908504,-3.74886e-05,0.000960987,3.9273e-05,0.000920258,-3.53165e-05,0.000921676,3.09171e-05,0.00082825
4,12,12,416.003,53213,-5.00009,0.000924904,1017,910,1,0.130384,2,1.8558,2,1.79081,4,2.9266,-3.37601e-05,0.00115878,-2.53725e-05,0.00096569,4.31126e-05,0.000928209,-2.98844e-05,0.00103322,5.19942e-07,0.000872707
4,12,12,468.001,59849,-5.00009,0.00105291,1018,1358,1,0.134164,2,2.38998,2,2.39854,5,3.8607,-4.78583e-05,0.00117602,-7.31557e-07,0.00109006,6.72554e-05,0.0010242,-3.61361e-05,0.00115007,7.15713e-06,0.000986767
4,12,12,520.001,66581,-5.00008,0.00110307,1020,962,1,0.141421,2,1.91442,2,1.90499,4,3.15119,-5.62004e-05,0.0012896,-8.03718e-06,0.00112522,9.93206e-05,0.00116274,-2.58484e-05,0.00119402,7.52542e-06,0.00116835
4,12,12,572.001,73279,-5.00008,0.00113393,1024,1407,1,0.154919,2,2.51356,2,2.37466,5,3.93256,-4.63296e-05,0.00128523,2.0094e-05,0.00101797,7.11243e-05,0.00110834,-1.87686e-05,0.00119823,5.12327e-06,0.00123514
4,12,12,624.001,80044,-5.00007,0.00122674,1020,1072,1,0.148324,2,1.91311,2,1.96316,4,3.20531,-3.49857e-05,0.00133623,1.63551e-05,0.00107101,0.000118178,0.00138939,-2.49843e-05,0.00124683,1.89472e-05,0.00120351
4,12,12,676.001,86735,-5.00003,0.00116473,1022,1513,1,0.148324,2,2.44683,2,2.47588,5,4.00787,1.68798e-06,0.00125082,1.88361e-05,0.00120248,0.000101096,0.00118686,1.24778e-05,0.00132789,3.69938e-05,0.00124212
4,12,12,728.001,93482,-5.00003,0.0013122,1022,1122,1,0.161245,2,2.05718,2,1.95806,5,3.15468,7.03018e-06,0.00118666,-9.70655e-06,0.00128245,8.25512e-05,0.00119209,1.79592e-06,0.0014321,5.01617e-05,0.00123749
4,12,12,780.001,100220,-5,0.0014219,1019,1566,1,0.144914,2,2.58708,3,2.3467,6,4.03038,-3.9528e-05,0.00123992,-2.38009e-05,0.00134265,6.39593e-05,0.00116373,-1.65629e-05,0.00155735,3.82382e-05,0.00129882
4,12,12,832.001,106927,-5.00002,0.00142931,1017,1134,1,0.13784,2,2.07678,2,2.24366,5,3.41599,-6.17141e-05,0.00134411,-1.42417e-06,0.0013987,6.94508e-05,0.00123634,8.15591e-06,0.00160117,6.24991e-05,0.00144616
4,12,12,884.001,113515,-5.00003,0.00143353,1014,1581,1,0.134164,2,2.52606,3,2.36368,5,4.11898,-6.40857e-05,0.00142054,-3.54513e-05,0.00131829,4.22593e-05,0.00127373,4.90884e-06,0.0016062,3.90176e-05,0.00149203
4,12,12,936.003,120209,-5.00002,0.00150786,1016,1143,1,0.126491,2,2.07316,2,2.02386,5,3.245,-4.78342e-05,0.0014658,-6.26554e-05,0.00141517,4.53187e-05,0.00136714,3.36992e-05,0.00163419,3.84502e-05,0.00152369
4,12,12,988.001,126869,-5.00004,0.00153699,1012,1566,1,0.118322,2,2.43742,2,2.56496,5,4.03931,-3.91123e-05,0.00136467,-4.87838e-05,0.00133313,3.10197e-05,0.00142278,7.0078e-05,0.00163581,3.78636e-05,0.00160823
4,12,12,1040,133503,-5.00005,0.00151876,1014,1167,1,0.118322,2,2.09952,2,2.14149,5,3.4138,-6.26983e-05,0.00151645,-6.69183e-05,0.00144517,4.47122e-05,0.00150549,9.7052e-05,0.00166325,8.98086e-06,0.00151372
4,12,12,1092,140170,-5.00009,0.0015298,1012,1611,1,0.109545,2,2.59172,2,2.59596,5,4.18545,-2.82656e-05,0.00160931,-1.78347e-05,0.00146526,8.98026e-06,0.00135528,7.34356e-05,0.00175297,6.23479e-05,0.00141504
4,12,12,1144,146805,-5.00011,0.00145207,1010,1163,1,0.1,2,2.21653,2,2.18266,5,3.48267,-3.81991e-05,0.00176505,7.61557e-06,0.00152246,5.25853e-05,0.00139049,6.20382e-05,0.00178589,2.84581e-05,0.00141246
4,12,12,1196,153428,-5.00005,0.00158099,1011,1599,1,0.104881,3,2.4025,2,2.59596,5,4.25406,-4.91801e-05,0.00179049,3.68834e-05,0.00146258,4.81725e-05,0.00139896,4.47401e-05,0.00180143,4.17607e-05,0.00138476
4,12,12,1248,159990,-5.00006,0.00156245,1012,1227,1,0.109545,2,2.11755,2,2.19795,5,3.46944,-4.72341e-05,0.00183806,2.38828e-05,0.00152649,7.80678e-05,0.00142481,4.33186e-05,0.0018531,3.33709e-05,0.00154699
4,12,12,1300,166533,-5.00004,0.00157368,1011,1672,1,0.104881,2,2.51038,2,2.64518,5,4.23804,-5.5254e-05,0.00195728,3.6221e-05,0.00162205,8.6928e-05,0.00145878,5.60442e-05,0.00199122,4.67785e-05,0.00163315
4,12,12,1352,173146,-5.00005,0.00164755,1008,1266,1,0.0894427,2,2.17715,2,2.21517,5,3.56637,-7.88791e-05,0.00202296,6.42397e-05,0.00184488,7.63662e-05,0.00153993,8.48323e-06,0.00206887,5.18541e-05,0.00170792
4,12,12,1404,179742,-5.00004,0.0018112,1007,877,1,0.083666,2,1.69588,2,1.6389,4,2.65443,-7.20898e-05,0.00200332,6.19294e-05,0.00187506,7.16558e-05,0.00157619,6.08003e-05,0.00226321,7.69619e-05,0.00180183
4,12,12,1456,186311,-5.00004,0.00191158,1008,1306,1,0.0894427,2,2.22351,2,2.17394,5,3.50856,-2.5025e-05,0.00207811,6.38009e-05,0.00193311,8.23073e-05,0.00173444,4.48221e-05,0.00234504,8.85877e-05,0.00179921
4,12,12,1508,192949,-5.00006,0.00187453,1009,915,1,0.0948683,2,1.73321,2,1.71843,4,2.74827,2.87001e-05,0.00216408,5.25209e-05,0.00195598,4.64952e-05,0.00170847,0.000143938,0.0022734,0.000118704,0.00190974
4,12,12,1560,199580,-5.00004,0.00203618,1009,1352,1,0.0948683,2,2.36538,2,2.29456,5,3.75153,-1.76149e-05,0.00222686,-6.67746e-06,0.00195122,-2.70092e-06,0.00176581,0.000107303,0.0022333,7.47109e-05,0.00210214
4,12,12,1612,206139,-5.00007,0.00207965,1011,945,1,0.104881,2,1.80388,2,1.75385,4,2.8681,6.21907e-06,0.00214494,6.66575e-06,0.00194925,-6.10882e-05,0.00180769,0.000108728,0.0022473,6.43224e-05,0.00219252
4,12,12,1664,212778,-5.00011,0.00202731,1012,1349,1,0.109545,2,2.36538,2,2.3341,5,3.78748,1.28636e-05,0.00232448,1.6304e-06,0.00192715,-6.88039e-05,0.00179464,0.000118508,0.00221318,7.43624e-05,0.00230669
4,12,12,1716,219528,-5.00003,0.00209849,1014,890,1,0.118322,2,1.84554,2,1.82428,4,2.9796,3.13059e-06,0.00236328,-4.86439e-05,0.00192545,-7.10799e-05,0.00182413,0.000213542,0.00231458,7.96002e-05,0.00233653
4,12,12,1768.01,226139,-5.00004,0.00204872,1011,1302,1,0.114018,2,2.3326,2,2.34201,5,3.72854,2.92165e-05,0.00240763,-4.56579e-05,0.0020001,-3.46827e-05,0.0018365,0.000222342,0.00238121,4.54265e-05,0.00232355
4,12,12,1820,232820,-5.00006,0.00199427,1010,867,1,0.1,2,1.86548,2,1.93959,4,3.09225,2.72544e-06,0.00243731,-6.16273e-05,0.0020584,-3.35324e-05,0.00182632,0.000195094,0.0024272,0.000109239,0.00233515
4,12,12,1872,239369,-5.00001,0.00195881,1007,1298,1,0.104881,2,2.38621,2,2.52883,5,3.93865,-6.09278e-05,0.00247652,-7.49247e-05,0.00210822,-4.8336e-05,0.0018823,0.000151367,0.00245131,0.000137596,0.00236448
4,12,12,1924,245950,-4.99996,0.00207314,1009,954,1,0.0948683,2,1.84526,2,1.98595,4,3.10532,-2.32469e-05,0.002399,-8.13682e-05,0.00223825,-3.30266e-05,0.00188975,0.000116937,0.00245474,0.000104806,0.00243647
4,12,12,1976,252616,-4.99997,0.0021288,1010,1372,1,0.1,2,2.40375,2,2.43475,5,3.86212,-2.47887e-05,0.00247009,-4.19343e-05,0.00221601,-4.85275e-05,0.00191099,0.000132725,0.00234659,6.5056e-05,0.00240507
4,12,12,2028,259183,-5.00002,0.00212362,1010,986,1,0.1,2,1.91625,2,1.99374,4,3.22692,-6.18954e-05,0.00234784,-9.12267e-06,0.00220184,-4.31796e-05,0.00194043,0.000125522,0.00238278,7.79476e-05,0.00235731
4,12,12,2080,265754,-5,0.00214593,1011,1423,1,0.104881,2,2.40541,2,2.55891,5,4.05315,-4.15238e-05,0.0023478,-6.5869e-05,0.00218402,-2.43663e-05,0.00189737,0.000147061,0.00244318,6.07728e-05,0.00249498
4,12,12,2132,272341,-4.99995,0.0020989,1011,1047,1,0.104881,2,1.8942,2,1.99374,4,3.23929,-1.1293e-05,0.00228307,-6.67221e-05,0.00221649,-3.93239e-05,0.00194343,0.000127344,0.0023337,9.21763e-05,0.00252538
4,12,12,2184,278972,-4.99997,0.00214118,1006,1467,1,0.0894427,2,2.39499,2,2.44438,5,3.92747,-2.16051e-05,0.00228334,-4.15339e-05,0.00224985,-3.9897e-06,0.00201473,0.00012289,0.00237788,7.26593e-06,0.00254752
4,12,12,2236,285631,-4.99998,0.00213832,1010,1151,1,0.1,2,1.94397,2,2.12603,5,3.19296,-4.26504e-05,0.00237547,2.4452e-05,0.0023121,2.68032e-05,0.00203341,0.000187261,0.00252265,-3.8497e-05,0.0025909
4,12,12,2288,292231,-4.99998,0.00211088,1011,1553,1,0.104881,2,2.48012,3,2.41578,6,4.07075,-4.903e-05,0.00235334,4.59177e-05,0.00234614,-1.23324e-05,0.00219566,0.000194755,0.00254762,-3.70301e-05,0.00265032
4,12,12,2340,298808,-4.99995,0.0020964,1010,1163,1,0.126491,2,2.13401,2,2.14523,5,3.32986,-5.73376e-05,0.00232309,4.43952e-05,0.002381,-3.90262e-05,0.00228779,0.00013262,0.00247441,-1.76908e-05,0.00275028
4,12,12,2392,305495,-5.00002,0.00214726,1014,1586,1,0.118322,3,2.34798,3,2.41164,6,4.0131,-0.000111968,0.00234747,4.43537e-05,0.00241279,-6.96555e-05,0.00223196,0.000163464,0.00251897,-7.33048e-05,0.0028843
4,12,12,2444.03,312150,-5.00001,0.00220916,1012,1156,1,0.109545,2,2.22306,2,2.23249,5,3.51568,-0.000133609,0.00241088,0.000106614,0.00247055,-8.61109e-05,0.00224396,0.000142385,0.00260388,-8.85138e-05,0.00292723
4,12,12,2496,318751,-5,0.00235844,1010,1572,1,0.1,3,2.4077,2,2.53279,5,4.18927,-9.2246e-05,0.00254081,9.72825e-05,0.00249657,-7.40042e-05,0.00231055,0.000156705,0.0026122,-2.57473e-05,0.0030028
4,12,12,2548,325332,-5,0.00236257,1010,1180,1,0.1,2,2.20703,2,2.12061,5,3.47361,-7.66638e-05,0.00268371,9.21008e-05,0.00251245,-6.06276e-05,0.00232711,1.988e-05,0.00260061,-5.46881e-05,0.00306396
4,12,12,2600,331976,-5,0.00228128,1006,1621,1,0.1,3,2.48375,3,2.44499,6,4.22599,-3.02674e-05,0.00267545,4.38994e-05,0.00259332,-0.000109993,0.0024229,6.28267e-05,0.00261839,-8.96494e-05,0.00302306
4,12,12,2652,338613,-4.99999,0.00228899,1008,1224,1,0.0894427,2,2.24655,2,2.28998,5,3.59569,-4.56468e-05,0.002666,5.82285e-05,0.00266011,-0.000106969,0.00245325,6.16041e-05,0.00265602,-0.000160344,0.00301796
4,12,12,2704,345232,-4.99994,0.00237822,1008,807,1,0.0894427,2,1.71026,1,1.90184,4,2.67656,8.83191e-06,0.00278818,3.75072e-05,0.00269911,-7.73711e-05,0.00250875,-2.0424e-05,0.00262303,-0.000137029,0.00298547
4,12,12,2756,351897,-4.99996,0.00239228,1009,1195,1,0.0948683,2,2.22598,2,2.1822,5,3.50614,2.53292e-05,0.00279951,2.3284e-05,0.00278066,-0.000154919,0.00258408,-6.86676e-05,0.00254358,-5.36804e-05,0.0031282
4,12,12,2808,358490,-5.00001,0.00242856,1008,857,1,0.0894427,2,1.66373,2,1.71056,4,2.7302,7.69454e-05,0.00285604,-5.47269e-05,0.0028369,-0.000174462,0.00259328,6.94771e-07,0.0025821,-3.91201e-05,0.00307862
4,12,12,2860,365140,-5.00001,0.0024415,1009,1300,1,0.0948683,2,2.2289,2,2.3839,5,3.75247,0.000100714,0.00291052,-6.46729e-05,0.00280568,-0.00016759,0.00259384,-2.64337e-05,0.00269989,-3.07021e-05,0.00301914
4,12,12,2912,371781,-4.99998,0.00240866,1012,879,1,0.109545,2,1.75613,2,1.78494,4,2.85762,9.48893e-05,0.0029256,-6.57041e-05,0.00289015,-0.000168302,0.00266056,-4.33618e-05,0.00268937,-6.67775e-05,0.00311139
4,12,12,2964,378446,-4.99997,0.00246294,1010,1337,1,0.118322,2,2.33367,2,2.42054,5,3.78906,6.60139e-05,0.0029729,-3.87662e-05,0.00296515,-0.000156349,0.00276688,-8.63879e-06,0.00264641,2.03402e-05,0.00321198
4,12,12,3016,384992,-5.00002,0.00245272,1011,958,1,0.104881,2,1.8363,2,1.89631,4,3.09613,0.00012241,0.00300579,1.67678e-06,0.00293324,-0.000159304,0.00280038,9.17202e-05,0.00265217,5.48793e-05,0.00318259
4,12,12,3068,391615,-5.00003,0.0024375,1013,1348,1,0.122474,2,2.44622,2,2.41143,5,3.94854,0.000104554,0.00297434,-1.07e-05,0.00298304,-0.000142292,0.00276465,0.000117306,0.00272332,6.14146e-05,0.00327
4,12,12,3120,398196,-5.00004,0.00245159,1008,929,1,0.109545,2,1.79499,2,1.886,4,2.98312,9.64677e-05,0.00293678,-5.65877e-05,0.00299229,-0.000153382,0.00274766,7.62924e-05,0.00270377,2.72608e-05,0.00327812
4,12,12,3172,404867,-5.00011,0.0026154,1013,1376,1,0.114018,2,2.30825,2,2.39019,5,3.75886,-2.23891e-05,0.00301261,-0.000109618,0.0030608,-0.000184196,0.00285835,8.76809e-05,0.00280359,9.49689e-05,0.00332009
4,12,12,3224,411518,-5.00009,0.002666,1015,1029,1,0.122474,2,1.99975,2,1.90866,4,3.30606,-3.78905e-05,0.00300777,-0.000254885,0.00304579,-0.000160133,0.00284713,-5.77245e-05,0.00288499,9.37553e-05,0.00347504
4,12,12,3276,418244,-5.00014,0.00271377,1013,1416,1,0.114018,2,2.54323,2,2.5012,5,4.0775,1.42365e-05,0.00302232,-0.000291975,0.00308142,-0.000142668,0.00293487,-4.1805e-06,0.0029497,3.50795e-05,0.0034754
4,12,12,3328,424928,-5.00018,0.0026796,1014,1026,1,0.118322,2,2.0693,2,2.03494,5,3.23558,-4.43154e-05,0.00300102,-0.000224331,0.00314634,-0.000134667,0.00289798,-2.9803e-06,0.00290435,-4.9744e-05,0.00357597
4,12,12,3380,431615,-5.00013,0.00265498,1021,1431,1,0.144914,3,2.34606,3,2.27332,6,3.93548,-7.0223e-05,0.00296848,-0.000235068,0.00307198,-0.00012554,0.0029226,-1.78494e-05,0.00290006,-3.78651e-05,0.00356711
4,12,12,3432,438275,-5.00012,0.00277732,1023,1102,1,0.151658,2,2.09141,2,1.91651,5,3.17978,-0.000199993,0.0031055,-0.000221208,0.00307239,-0.000179122,0.00292136,-2.79023e-05,0.00302231,-3.52962e-05,0.00351822
4,12,12,3484,445019,-5.00015,0.00280326,1023,1529,1,0.158114,2,2.60308,2,2.504,5,4.0445,-0.000198485,0.00304435,-0.000293538,0.00316666,-0.000129809,0.00295835,-5.32447e-05,0.00301303,-0.000136434,0.00349456
4,12,12,3536,451705,-5.00017,0.00285305,1025,1113,1,0.164317,2,2.09428,2,2.05961,5,3.32626,-0.000218511,0.00312323,-0.000353614,0.00319643,-0.000105201,0.00301643,-0.000104772,0.00304349,-0.000220552,0.00364201
4,12,12,3588,458396,-5.00018,0.0028524,1018,1559,1,0.134164,2,2.52725,2,2.53338,5,4.13122,-0.000249074,0.00321996,-0.00034816,0.00327134,-4.89861e-05,0.00299805,-3.77002e-05,0.00307386,-0.000108495,0.00363379
4,12,12,3640,464973,-5.00016,0.00286536,1020,1175,1,0.148324,2,2.02015,2,2.06228,5,3.25638,-0.000175969,0.00323119,-0.000322237,0.00332344,-1.69629e-05,0.0029351,-1.83193e-05,0.00307512,-0.00013507,0.00373555
4,12,12,3692,471666,-5.0002,0.00285751,1015,1611,1,0.122474,2,2.5548,2,2.58882,5,4.22599,-0.000199642,0.00327985,-0.000303444,0.0033753,-6.87564e-05,0.00299841,-8.25607e-06,0.00306703,-0.00018106,0.00378851
4,12,12,3744,478303,-5.00019,0.00278025,1017,1182,1,0.130384,2,2.13659,2,2.13659,5,3.42199,-0.000241358,0.00331579,-0.00030224,0.00351075,-7.34851e-05,0.00301057,-3.77861e-05,0.0030924,-0.000201469,0.00382572
4,12,12,3796,485001,-5.0001,0.00270272,1015,1598,1,0.130384,2,2.57099,3,2.40915,6,4.12916,-0.000263296,0.003367,-0.000292767,0.00352932,-2.58691e-05,0.00306142,3.72198e-07,0.00317844,-0.000219314,0.0037764
