1,0,0,0,0,
1,0.500501,0,0,0,
1,1.001,0,0,0,
1,1.5015,0,0,0,
1,2.002,0,0,0,
1,2.5025,0,0,0,
1,3.003,0,0,0,
1,3.5035,0,0,0,
1,4.004,0,0,0,
1,4.5045,0,0,0,
1,5.00501,0,0,0,
1,5.50551,0,0,0,
1,6.00601,0,0,0,
1,6.50651,0,0,0,
1,7.00701,0,0,0,
1,7.50751,0,0,0,
1,8.00801,0,0,0,
1,8.50851,0,0,0,
1,9.00901,0,0,0,
1,9.50951,0,0,0,
1,10.01,0,0,0,
1,10.5105,0,0,0,
1,11.011,0,0,0,
1,11.5115,0,0,0,
1,12.012,0,0,0,
1,12.5125,0,0,0,
1,13.013,0,0,0,
1,13.5135,0,0,0,
1,14.014,0,0,0,
1,14.5145,0,0,0,
1,15.015,0,0,0,
1,15.5155,0,0,0,
1,16.016,0,0,0,
1,16.5165,0,0,0,
1,17.017,0,0,0,
1,17.5175,0,0,0,
1,18.018,0,0,0,
1,18.5185,0,0,0,
1,19.019,0,0,0,
1,19.5195,0,0,0,
1,20.02,0,0,0,
1,20.5205,0,0,0,
1,21.021,0,0,0,
1,21.5215,0,0,0,
1,22.022,0,0,0,
1,22.5225,0,0,0,
1,23.023,0,0,0,
1,23.5235,0,0,0,
1,24.024,0,0,0,
1,24.5245,0,0,0,
1,25.025,0,0,0,
1,25.5255,0,0,0,
1,26.026,0,0,0,
1,26.5265,0,0,0,
1,27.027,0,0,0,
1,27.5275,0,0,0,
1,28.028,0,0,0,
1,28.5285,0,0,0,
1,29.029,0,0,0,
1,29.5295,0,0,0,
1,30.03,0,0,0,
1,30.5305,0,0,0,
1,31.031,0,0,0,
1,31.5315,0,0,0,
1,32.032,0,0,0,
1,32.5325,0,0,0,
1,33.033,0,0,0,
1,33.5335,0,0,0,
1,34.034,0,0,0,
1,34.5345,0,0,0,
1,35.035,0,0,0,
1,35.5355,0,0,0,
1,36.036,0,0,0,
1,36.5365,0,0,0,
1,37.037,0,0,0,
1,37.5375,0,0,0,
1,38.038,0,0,0,
1,38.5385,0,0,0,
1,39.039,0,0,0,
1,39.5395,0,0,0,
1,40.04,0,0,0,
1,40.5405,0,0,0,
1,41.041,0,0,0,
1,41.5415,0,0,0,
1,42.042,0,0,0,
1,42.5425,0,0,0,
1,43.043,0,0,0,
1,43.5435,0,0,0,
1,44.044,0,0,0,
1,44.5445,0,0,0,
1,45.045,0,0,0,
1,45.5455,0,0,0,
1,46.046,0,0,0,
1,46.5465,0,0,0,
1,47.047,0,0,0,
1,47.5475,0,0,0,
1,48.048,0,0,0,
1,48.5485,0,0,0,
1,49.049,0,0,0,
1,49.5495,0,0,0,
1,50.0501,0,0,0,
1,50.5506,0,0,0,
1,51.0511,0,0,0,
1,51.5516,0,0,0,
1,52.0521,0,0,0,
1,52.5526,0,0,0,
1,53.0531,0,0,0,
1,53.5536,0,0,0,
1,54.0541,0,0,0,
1,54.5546,0,0,0,
1,55.0551,0,0,0,
1,55.5556,0,0,0,
1,56.0561,0,0,0,
1,56.5566,0,0,0,
1,57.0571,0,0,0,
1,57.5576,0,0,0,
1,58.0581,0,0,0,
1,58.5586,0,0,0,
1,59.0591,0,0,0,
1,59.5596,0,0,0,
1,60.0601,0,0,0,
1,60.5606,0,0,0,
1,61.0611,0,0,0,
1,61.5616,0,0,0,
1,62.0621,0,0,0,
1,62.5626,0,0,0,
1,63.0631,0,0,0,
1,63.5636,0,0,0,
1,64.0641,0,0,0,
1,64.5646,0,0,0,
1,65.0651,0,0,0,
1,65.5656,0,0,0,
1,66.0661,0,0,0,
1,66.5666,0,0,0,
1,67.0671,0,0,0,
1,67.5676,0,0,0,
1,68.0681,0,0,0,
1,68.5686,0,0,0,
1,69.0691,0,0,0,
1,69.5696,0,0,0,
1,70.0701,0,0,0,
1,70.5706,0,0,0,
1,71.0711,0,0,0,
1,71.5716,0,0,0,
1,72.0721,0,0,0,
1,72.5726,0,0,0,
1,73.0731,0,0,0,
1,73.5736,0,0,0,
1,74.0741,0,0,0,
1,74.5746,0,0,0,
1,75.0751,0,0,0,
1,75.5756,0,0,0,
1,76.0761,0,0,0,
1,76.5766,0,0,0,
1,77.0771,0,0,0,
1,77.5776,0,0,0,
1,78.0781,0,0,0,
1,78.5786,0,0,0,
1,79.0791,0,0,0,
1,79.5796,0,0,0,
1,80.0801,0,0,0,
1,80.5806,0,0,0,
1,81.0811,0,0,0,
1,81.5816,0,0,0,
1,82.0821,0,0,0,
1,82.5826,0,0,0,
1,83.0831,0,0,0,
1,83.5836,1.41048e-07,0,0,
1,84.0841,3.80829e-06,0,0,
1,84.5846,1.7631e-05,0,0,
1,85.0851,4.83794e-05,0,0,
1,85.5856,0.000102824,0,0,
1,86.0861,0.000187735,0,0,
1,86.5866,0.000309882,0,0,
1,87.0871,0.000476036,0,0,
1,87.5876,0.000692967,0,0,
1,88.0881,0.000967446,0,0,
1,88.5886,0.00130624,0,0,
1,89.0891,0.00171613,0,0,
1,89.5896,0.00220387,0,0,
1,90.0901,0.00277624,0,0,
1,90.5906,0.00344001,0,0,
1,91.0911,0.00420195,0,0,
1,91.5916,0.00506883,0,0,
1,92.0921,0.00604742,0,0,
1,92.5926,0.00714449,0,0,
1,93.0931,0.00836681,0,0,
1,93.5936,0.00972115,0,0,
1,94.0941,0.0112143,0,0,
1,94.5946,0.012853,0,0,
1,95.0951,0.014644,0,0,
1,95.5956,0.0165941,0,0,
1,96.0961,0.0187101,0,0,
1,96.5966,0.0209988,0,0,
1,97.0971,0.0234668,0,0,
1,97.5976,0.0261211,0,0,
1,98.0981,0.0289682,0,0,
1,98.5986,0.0320152,0,0,
1,99.0991,0.0352686,0,0,
1,99.5996,0.0387352,0,0,
1,100.1,0.0424219,0,0,
1,100.601,0.0463354,0,0,
1,101.101,0.0504825,0,0,
1,101.602,0.05487,0,0,
1,102.102,0.0595045,0,0,
1,102.603,0.0643929,0,0,
1,103.103,0.069542,0,0,
1,103.604,0.0749585,0,0,
1,104.104,0.0806493,0,0,
1,104.605,0.0866209,0,0,
1,105.105,0.0928803,0,0,
1,105.606,0.0994343,0,0,
1,106.106,0.106289,0,0,
1,106.607,0.113453,0,0,
1,107.107,0.120931,0,0,
1,107.608,0.12873,0,0,
1,108.108,0.136858,0,0,
1,108.609,0.145322,0,0,
1,109.109,0.154127,0,0,
1,109.61,0.16328,0,0,
1,110.11,0.17279,0,0,
1,110.611,0.182661,0,0,
1,111.111,0.192901,0,0,
1,111.612,0.203517,0,0,
1,112.112,0.214516,0,0,
1,112.613,0.225904,0,0,
1,113.113,0.237688,0,0,
1,113.614,0.249875,0,0,
1,114.114,0.262471,0,0,
1,114.615,0.275484,0,0,
1,115.115,0.28892,0,0,
1,115.616,0.302786,0,0,
1,116.116,0.317088,0,0,
1,116.617,0.331834,0,0,
1,117.117,0.34703,0,0,
1,117.618,0.362683,0,0,
1,118.118,0.3788,0,0,
1,118.619,0.395388,0,0,
1,119.119,0.412453,0,0,
1,119.62,0.430002,0,0,
1,120.12,0.448041,0,0,
1,120.621,0.466579,0,0,
1,121.121,0.48562,0,0,
1,121.622,0.505173,0,0,
1,122.122,0.525244,0,0,
1,122.623,0.54584,0,0,
1,123.123,0.566967,0,0,
1,123.624,0.588632,0,0,
1,124.124,0.610842,0,0,
1,124.625,0.633604,0,0,
1,125.125,0.656925,0,0,
1,125.626,0.68081,0,0,
1,126.126,0.705268,0,0,
1,126.627,0.730305,0,0,
1,127.127,0.755928,0,0,
1,127.628,0.782142,0,0,
1,128.128,0.808956,0,0,
1,128.629,0.836376,0,0,
1,129.129,0.864409,0,0,
1,129.63,0.893061,0,0,
1,130.13,0.92234,0,0,
1,130.631,0.952251,0,0,
1,131.131,0.982802,0,0,
1,131.632,1.014,0,0,
1,132.132,1.04585,0,0,
1,132.633,1.07836,0,0,
1,133.133,1.11154,0,0,
1,133.634,1.14539,0,0,
1,134.134,1.17992,0,0,
1,134.635,1.21514,0,0,
1,135.135,1.25106,0,0,
1,135.636,1.28767,0,0,
1,136.136,1.32499,0,0,
1,136.637,1.36303,0,0,
1,137.137,1.40179,0,0,
1,137.638,1.44127,0,0,
1,138.138,1.48149,0,0,
1,138.639,1.52245,0,0,
1,139.139,1.56416,0,0,
1,139.64,1.60662,0,0,
1,140.14,1.64985,0,0,
1,140.641,1.69384,0,0,
1,141.141,1.73861,0,0,
1,141.642,1.78416,0,0,
1,142.142,1.8305,0,0,
1,142.643,1.87763,0,0,
1,143.143,1.92557,0,0,
1,143.644,1.97432,0,0,
1,144.144,2.02388,0,0,
1,144.645,2.07427,0,0,
1,145.145,2.12548,0,0,
1,145.646,2.17753,0,0,
1,146.146,2.23042,0,0,
1,146.647,2.28417,0,0,
1,147.147,2.33877,0,0,
1,147.648,2.39423,0,0,
1,148.148,2.45056,0,0,
1,148.649,2.50777,0,0,
1,149.149,2.56586,0,0,
1,149.65,2.62485,0,0,
1,150.15,2.68473,0,0,
1,150.651,2.74551,0,0,
1,151.151,2.8072,0,0,
1,151.652,2.86982,0,0,
1,152.152,2.93335,0,0,
1,152.653,2.99782,0,0,
1,153.153,3.06322,0,0,
1,153.654,3.12957,0,0,
1,154.154,3.19687,0,0,
1,154.655,3.26513,0,0,
1,155.155,3.33435,0,0,
1,155.656,3.40455,0,0,
1,156.156,3.47572,0,0,
1,156.657,3.54788,0,0,
1,157.157,3.62103,0,0,
1,157.658,3.69518,0,0,
1,158.158,3.77033,0,0,
1,158.659,3.8465,0,0,
1,159.159,3.92368,0,0,
1,159.66,4.00189,0,0,
1,160.16,4.08114,0,0,
1,160.661,4.16142,0,0,
1,161.161,4.24275,0,0,
1,161.662,4.32513,0,0,
1,162.162,4.40857,0,0,
1,162.663,4.49308,0,0,
1,163.163,4.57866,0,0,
1,163.664,4.66532,0,0,
1,164.164,4.75306,0,0,
1,164.665,4.8419,0,0,
1,165.165,4.93184,0,0,
1,165.666,5.02289,0,0,
1,166.166,5.11505,0,0,
1,166.667,5.20833,2.0663e-46,0,
1,167.167,5.30274,1.12838e-06,0,
1,167.668,5.39828,9.02705e-06,0,
1,168.168,5.49497,3.04663e-05,0,
1,168.669,5.5928,7.22164e-05,0,
1,169.169,5.69178,0.000141048,0,
1,169.67,5.79193,0.00024373,0,
1,170.17,5.89324,0.000387035,0,
1,170.671,5.99573,0.000577731,0,
1,171.171,6.0994,0.00082259,0,
1,171.672,6.20426,0.00112838,0,
1,172.172,6.31032,0.00150188,0,
1,172.673,6.41757,0.00194984,0,
1,173.173,6.52604,0.00247905,0,
1,173.674,6.63571,0.00309628,0,
1,174.174,6.74662,0.00380829,0,
1,174.675,6.85875,0.00462185,0,
1,175.175,6.97211,0.00554374,0,
1,175.676,7.08672,0.00658072,0,
1,176.176,7.20258,0.00773957,0,
1,176.677,7.31969,0.00902705,0,
1,177.177,7.43806,0.0104499,0,
1,177.678,7.55771,0.012015,0,
1,178.178,7.67863,0.013729,0,
1,178.679,7.80083,0.0155987,0,
1,179.179,7.92433,0.017631,0,
1,179.68,8.04912,0.0198324,0,
1,180.18,8.17521,0.0222099,0,
1,180.681,8.30261,0.0247702,0,
1,181.181,8.43133,0.0275201,0,
1,181.682,8.56138,0.0304663,0,
1,182.182,8.69275,0.0336156,0,
1,182.683,8.82546,0.0369748,0,
1,183.183,8.95952,0.0405507,0,
1,183.684,9.09493,0.0443499,0,
1,184.184,9.23169,0.0483794,0,
1,184.685,9.36982,0.0526458,0,
1,185.185,9.50932,0.0571559,0,
1,185.686,9.65019,0.0619166,0,
1,186.186,9.79245,0.0669345,0,
1,186.687,9.93611,0.0722164,0,
1,187.187,10.0812,0.0777692,0,
1,187.688,10.2276,0.0835995,0,
1,188.188,10.3755,0.0897142,0,
1,188.689,10.5248,0.0961201,0,
1,189.189,10.6755,0.102824,0,
1,189.69,10.8276,0.109832,0,
1,190.19,10.9812,0.117152,0,
1,190.691,11.1362,0.12479,0,
1,191.191,11.2927,0.132753,0,
1,191.692,11.4506,0.141048,0,
1,192.192,11.61,0.149681,0,
1,192.693,11.7709,0.15866,0,
1,193.193,11.9333,0.16799,0,
1,193.694,12.0971,0.17768,0,
1,194.194,12.2624,0.187735,0,
1,194.695,12.4293,0.198162,0,
