dBroodingTime,dForagingTime,dDeathTime,gtime,event,dispersal_avg,dispersal_std,num_female,num_male,fem_avg,fem_std,femLarv_avg,femLarv_std,malLarv_avg,malLarv_std,totLarv_avg,totLarv_std,beta0_avg,beta0_std,beta1_avg,beta1_std,beta2_avg,beta2_std,beta3_avg,beta3_std,beta4_avg,beta4_std
20,4,12,52.0008,5000,-4.99979,0.00493277,1001,220,1,0.0316228,1,0.903881,0,1.32098,2,1.05736,-3.16495e-05,0.00100084,9.64495e-06,0.000305,0.000102565,0.00468181,0.000242315,0.00429707,-0.00012263,0.00273465
20,4,12,104.001,9290,-4.99982,0.00654011,1001,305,1,0.0316228,1,1.00896,1,0.937017,2,1.23045,-7.22422e-05,0.00259014,-0.000119811,0.0028966,8.61626e-05,0.00604914,0.000200302,0.00456576,-8.14286e-05,0.00398279
20,4,12,156.001,13555,-5.00005,0.00862404,1003,546,1,0.0707107,1,1.49499,1,1.41315,3,1.8,-0.000242012,0.00464536,-8.70117e-05,0.00302341,9.12137e-05,0.00561128,0.000246681,0.00492761,-0.000189453,0.00503829
20,4,12,208.001,17938,-5.00019,0.00921643,1005,472,1,0.0707107,1,1.1887,1,1.1619,2,1.71143,-1.74611e-05,0.00759895,-5.55696e-05,0.00395413,0.00016922,0.00585513,0.000165458,0.00623478,-0.0003652,0.00583201
20,4,12,260.006,22335,-5.00018,0.0092104,1007,758,1,0.083666,1,1.66763,1,1.69411,3,2.17509,7.46315e-05,0.00787728,-0.000132937,0.00632418,0.000171017,0.00632626,0.000132718,0.00626188,-0.000334404,0.00653949
20,4,12,312.003,26775,-5.00004,0.00957494,1007,557,1,0.083666,1,1.35093,1,1.31605,3,1.68612,0.000162254,0.00759526,-0.000229223,0.00822198,0.00017335,0.00650058,0.000149616,0.00695258,-0.000129012,0.00684464
20,4,12,364.002,31147,-4.99992,0.010196,1004,841,1,0.0632456,1,1.78857,2,1.49633,4,2.21811,0.000146474,0.00743556,-3.69322e-05,0.0114228,0.000204422,0.00743787,0.000329566,0.00849684,-0.00023019,0.00686341
20,4,12,416.004,35536,-4.99993,0.010216,1004,612,1,0.0774597,1,1.4,1,1.34722,3,1.73925,-1.23528e-05,0.00516461,-6.85545e-05,0.0117878,0.000243013,0.00768054,0.000291167,0.00873858,5.97636e-06,0.00878384
20,4,12,468.001,39962,-5.00016,0.0103816,1005,902,1,0.0707107,2,1.55048,2,1.46116,4,2.27706,1.99342e-05,0.00490832,-0.0001331,0.012178,0.000273775,0.00843512,0.000227854,0.00944984,0.000233846,0.0076659
20,4,12,520.002,44455,-5.00036,0.0109364,1007,653,1,0.083666,1,1.3225,1,1.41563,3,1.75756,0.000106871,0.0045454,-0.000339264,0.0128703,5.43086e-05,0.00929892,0.000197453,0.0102062,0.000183728,0.00909572
20,4,12,572.002,48866,-5.00035,0.0110412,1006,937,1,0.0774597,2,1.46969,2,1.5437,4,2.23897,0.000164998,0.00466773,-0.000367369,0.0135107,-0.000172874,0.00829538,0.000268024,0.0102556,0.000365186,0.00906528
20,4,12,624.003,53337,-5.00031,0.0111587,1005,674,1,0.0707107,1,1.45568,1,1.51228,3,1.90893,8.85216e-05,0.00548632,-0.000544435,0.0140671,-0.000325557,0.00991974,0.000100801,0.0104905,0.000692173,0.0104237
20,4,12,676.003,57677,-5.00022,0.0117017,1005,963,1,0.0707107,2,1.55081,2,1.57226,4,2.35053,-3.78177e-05,0.00745624,-0.000800168,0.0121789,-0.000107781,0.00996925,0.000122893,0.0119268,0.000876144,0.0113479
20,4,12,728.003,62088,-5.00016,0.0121032,1007,685,1,0.083666,1,1.45705,1,1.60094,3,1.91885,5.65639e-05,0.00825809,-0.000667855,0.0119852,-0.000148553,0.0100363,0.000168832,0.0119529,0.000847155,0.0116833
20,4,12,780.003,66612,-5.00033,0.0130795,1006,1000,1,0.0774597,2,1.57226,2,1.63003,4,2.37844,-0.000132711,0.00954025,-0.00055938,0.0122121,-0.000141664,0.0108005,9.91586e-05,0.0134243,0.000849737,0.0127268
20,4,12,832.002,71000,-5.00009,0.0134722,1006,750,1,0.0894427,1,1.53297,1,1.56429,3,2.00175,0.000262857,0.01068,-0.000660253,0.0126859,-0.000294584,0.0113817,0.000290925,0.0132568,0.000742993,0.0126782
20,4,12,884.004,75475,-5.00052,0.0143876,1006,1057,1,0.0894427,2,1.56269,2,1.64864,4,2.41826,0.000252473,0.0108034,-0.000714755,0.0116962,-0.000351401,0.0123846,0.000362271,0.0134426,0.000528769,0.0128016
20,4,12,936.002,79890,-5.00054,0.0144501,1008,719,1,0.0894427,1,1.57924,1,1.61524,3,2.06034,0.000134774,0.0114808,-0.000584408,0.0120377,-0.000167563,0.0122189,0.000414689,0.0139073,0.000668333,0.0129947
