dBroodingTime,dForagingTime,dDeathTime,gtime,event,dispersal_avg,dispersal_std,num_female,num_male,fem_avg,fem_std,femLarv_avg,femLarv_std,malLarv_avg,malLarv_std,totLarv_avg,totLarv_std,beta0_avg,beta0_std,beta1_avg,beta1_std,beta2_avg,beta2_std,beta3_avg,beta3_std,beta4_avg,beta4_std
20,12,12,52.0003,3601,-4.99998,0.000665416,999,132,0,0.9995,0,1.1606,0,1.16319,1,1.20996,7.928e-05,0.00138244,0,0,-6.20208e-05,0.00210276,3.41744e-05,0.00107961,-2.50833e-05,0.00079241
20,12,12,104.002,6981,-5.00004,0.00202051,1002,207,1,0.0447214,0,1.34981,0,1.28919,1,1.49666,6.16357e-05,0.00290338,9.53114e-05,0.00301552,-5.85276e-05,0.00293201,-9.02647e-05,0.00255033,-0.000149845,0.00427222
20,12,12,156,10302,-5.00003,0.00210374,1001,398,1,0.0547723,1,1.27436,1,1.21037,2,1.83494,3.77801e-05,0.0047438,0.000158295,0.00361184,-8.18209e-05,0.00303742,-0.000163266,0.00343708,-7.42645e-05,0.00537886
20,12,12,208,13637,-5.00016,0.00403499,1003,342,1,0.0547723,1,1.02421,1,1.00698,2,1.43003,5.88393e-05,0.00478589,0.000138597,0.00363505,-0.000102592,0.00306977,-0.000191763,0.00349273,-0.000165238,0.00646122
20,12,12,260.014,16931,-5.00031,0.00574059,1003,530,1,0.0547723,1,1.39678,1,1.32665,3,1.83385,0.000111171,0.00517968,0.000111828,0.00532923,-0.000153662,0.00273239,-0.000142364,0.00272994,-6.123e-06,0.00731822
20,12,12,312.002,20223,-5.00037,0.00594184,1003,394,1,0.0547723,1,1.11759,1,1.07657,2,1.52971,5.51357e-05,0.0053761,-0.00010474,0.00683966,-0.000208194,0.00302448,-0.000269225,0.00417357,3.80135e-06,0.00767361
20,12,12,364.006,23519,-5.00046,0.00624068,1004,610,1,0.0774597,1,1.43073,1,1.47648,3,1.9685,-5.38394e-05,0.0060139,-4.58102e-05,0.00736039,-0.000163633,0.00432442,-0.000455088,0.00465232,1.78231e-05,0.00768263
20,12,12,416.003,26809,-5.00035,0.00673893,1003,444,1,0.083666,1,1.1327,1,1.16319,2,1.65227,-1.48085e-05,0.00610166,-1.66705e-05,0.00729969,-0.000266004,0.00582497,-0.00038893,0.00567927,4.31826e-05,0.00777418
20,12,12,468.013,30154,-5.00029,0.00609731,1006,639,1,0.0774597,1,1.50964,1,1.49867,3,2.03002,-6.6276e-05,0.00630749,4.005e-05,0.00745402,-0.000491682,0.00711398,-0.000229197,0.0060293,-0.000110535,0.00792595
20,12,12,520.006,33501,-5.00017,0.00686573,1006,455,1,0.0774597,1,1.20789,1,1.13004,2,1.68048,-4.64679e-05,0.0075151,-3.11479e-05,0.00698012,-0.000370694,0.00641973,-0.00022649,0.00628967,-0.00013002,0.00726743
20,12,12,572.002,36821,-4.99991,0.00599231,1007,664,1,0.083666,1,1.57194,1,1.48795,3,2.09738,-4.05631e-05,0.00747318,3.42956e-05,0.00780306,-0.0003592,0.00667542,5.5401e-05,0.00775503,-0.000225184,0.00742045
20,12,12,624.001,40138,-4.99986,0.00573959,1008,471,1,0.0894427,1,1.25936,1,1.20208,2,1.82181,-0.000114095,0.00928489,5.46295e-05,0.00809166,-0.000427978,0.00819152,0.000133243,0.00831368,-0.000344595,0.00792872
20,12,12,676,43458,-4.99999,0.00722298,1006,678,1,0.1,1,1.60125,1,1.55788,3,2.1543,-5.80014e-05,0.00938009,9.72191e-05,0.00821061,-0.000450505,0.00835286,0.00019255,0.00850707,-0.00034528,0.00793658
20,12,12,728.001,46782,-4.99989,0.00697053,1010,516,1,0.1,1,1.28647,1,1.21573,2,1.86306,-4.64437e-06,0.00946561,4.11043e-05,0.00826413,-0.000715786,0.00824343,0.000133178,0.0086643,-0.000332826,0.00792572
20,12,12,780.001,50121,-5.00002,0.00800618,1008,714,1,0.0894427,1,1.59687,1,1.50466,3,2.16749,0.000132792,0.00947201,-0.000118786,0.00879445,-0.000593946,0.00924903,0.000183802,0.00860824,-0.000309271,0.00802771
