dBroodingTime,dForagingTime,dDeathTime,gtime,event,dispersal_avg,dispersal_std,num_female,num_male,fem_avg,fem_std,femLarv_avg,femLarv_std,malLarv_avg,malLarv_std,totLarv_avg,totLarv_std,beta0_avg,beta0_std,beta1_avg,beta1_std,beta2_avg,beta2_std,beta3_avg,beta3_std,beta4_avg,beta4_std
4,20,12,52.0021,5017,-4.99993,0.00152578,1001,168,1,0.0316228,1,1.29885,1,1.21943,2,1.96825,-2.058e-05,0.00282416,-6.69747e-05,0.00248226,0.00014298,0.00283717,-0.000122959,0.00274561,-2.49515e-05,0.00273066
4,20,12,104.001,9363,-4.99998,0.00208084,1002,249,1,0.0447214,1,1.22147,1,1.22188,2,1.8791,-0.000139948,0.00429117,4.82305e-05,0.00344068,0.000304049,0.00402881,-6.57888e-05,0.00341238,-7.84078e-05,0.00321084
4,20,12,156.001,13837,-5.0001,0.00362931,1001,508,1,0.0547723,1,1.78662,1,1.88096,3,2.75173,-0.000249865,0.00519895,0.000166405,0.00299739,0.000246,0.00421466,-5.40082e-05,0.00506208,-0.000219892,0.00416742
4,20,12,208.003,18153,-5.00001,0.00438605,1003,436,1,0.0547723,1,1.47513,1,1.5,2,2.35797,-0.000351746,0.00490608,5.7014e-05,0.00531167,0.000381179,0.00669468,8.93645e-06,0.00615708,-0.000213363,0.00522574
4,20,12,260.002,22513,-5,0.00426552,1005,710,1,0.0707107,1,1.91572,1,1.92016,3,2.90672,-0.000555144,0.00742863,6.42962e-05,0.00583225,0.000476244,0.00753121,-6.8775e-05,0.00703657,-2.67337e-05,0.00822775
4,20,12,312.001,26884,-4.9998,0.00432319,1004,544,1,0.0632456,1,1.53721,1,1.46697,3,2.2421,-0.000291257,0.00673333,-0.000148399,0.00746,0.000135144,0.00848213,-4.56842e-05,0.00730682,-0.000112316,0.00912496
4,20,12,364.003,31230,-4.99979,0.00433725,1005,824,1,0.0707107,1,1.90184,1,1.94602,3,2.94686,-0.000257474,0.00804871,-0.000241628,0.00783574,0.000143438,0.00841375,-0.000111402,0.00784789,-0.000244968,0.0106467
4,20,12,416.001,35667,-4.99985,0.00507599,1005,585,1,0.0707107,1,1.58177,1,1.62327,3,2.38013,-0.000260168,0.00809368,-0.000320772,0.00884009,0.000147012,0.00851899,-9.8416e-05,0.00767633,-8.0727e-05,0.0117205
4,20,12,468.007,40018,-4.99975,0.00898761,1007,885,1,0.083666,1,2.02731,2,1.83875,3,3.19953,-0.000270445,0.00909454,-0.000355881,0.00997467,4.07209e-06,0.00878952,-0.0001136,0.00775121,-0.000128575,0.0118385
4,20,12,520.001,44467,-4.99948,0.00994579,1005,622,1,0.083666,1,1.68434,1,1.62573,3,2.44867,-0.000249774,0.00943778,-0.000455893,0.0100859,-0.000107285,0.00980126,5.39732e-05,0.00842583,-4.3887e-05,0.0120873
