dBroodingTime,dForagingTime,dDeathTime,event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_choices,num_foraging,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,num_femlarva,num_malelarva,num_adults,beta0,beta1,beta2,beta3,beta4
20,4,12,0,0.0331924,21,21,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.00359,0,1,1,0,0,0,0,0.0112232
20,4,12,1,0.128583,17,17,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.00782,1,0,1,-0.00573662,0,0.00142654,0,7.8822e-05
20,4,12,2,0.188563,7,7,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.00642,1,0,1,0,0.00233716,0,-0.000697662,0
20,4,12,3,0.235792,23,23,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,0,1,1,-0.0156542,0,0,0,0.0116067
20,4,12,4,0.244966,14,14,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.00279,0,1,1,0,0,0,0.00215981,0.00280861
20,4,12,5,0.264591,9,9,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,0,1,1,0.000416712,0,-0.00593566,0,0.000346363
20,4,12,6,0.316664,10,10,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.00302,1,0,1,0,0,0,-0.00610293,0
20,4,12,7,0.346661,12,12,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.0133,0,1,1,-0.000598321,3.24735e-06,-0.0119439,-0.00554015,0.00377323
20,4,12,8,0.391592,15,15,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,0,1,1,0.00554922,0.00104419,0.00142654,0,0
20,4,12,9,0.394477,16,16,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,1,0,1,0,0.00313448,0.00310525,0,0
20,4,12,10,0.400311,22,22,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,1,0,1,0,0.00323105,6.45518e-05,0,-0.0092238
20,4,12,11,0.440547,3,3,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,0,1,1,0,0,0.001255,0,0
20,4,12,12,0.479129,18,18,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5,1,0,1,0.00554922,-0.00283164,0,0,-0.00320218
20,4,12,13,0.51338,19,19,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.00827,1,0,1,-0.00574423,0,-0.00226749,0,0
20,4,12,14,0.535416,20,20,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.00069,1,0,1,0,0,0,0,-0.00436659
20,4,12,15,0.538719,11,11,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,0,1,1,0,0,0.000726199,0.00216584,0
20,4,12,16,0.62348,4,4,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.99951,0,1,1,0.0110693,0,-0.00569469,0,0
20,4,12,17,0.665598,8,8,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,0,1,1,0.00351421,0,-0.000972323,0,0
20,4,12,18,0.69557,0,0,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.00894,0,1,1,-0.00168803,0.000628001,-0.00282139,0.00108281,0
20,4,12,19,0.707278,2,2,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.98422,1,0,1,0.00606608,0,-0.00202133,0.00828572,0
20,4,12,20,0.724198,1,1,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5,1,0,1,0,-0.000553402,0,-0.00297375,0
20,4,12,21,0.82365,24,24,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,1,0,1,-0.00293058,0,0,0,0
20,4,12,22,0.859362,6,6,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.00359,1,0,1,-0.0123515,0,-0.00282139,0,-0.0104527
20,4,12,23,0.886828,13,13,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5,0,1,1,0,0,0.00368312,0,0
20,4,12,24,0.952572,5,5,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.98978,0,1,1,0,-0.00333585,0,0.000171566,-0.0076672
20,4,12,25,4.03319,21,21,-1,-1,1,-1,1,0,1,0,0,1,0,1,-1,-5.00359,0,1,1,0,0,0,0,0.0112232
20,4,12,26,4.23579,23,23,-1,-1,1,-1,1,0,1,0,0,1,0,1,-1,-5,0,1,1,-0.0156542,0,0,0,0.0116067
20,4,12,27,4.24497,14,14,-1,-1,1,-1,1,0,1,0,0,1,0,1,-1,-5.00279,0,1,1,0,0,0,0.00215981,0.00280861
20,4,12,28,4.26459,9,9,-1,-1,1,-1,1,1,1,0,0,1,0,1,-1,-5,0,1,1,0.000416712,0,-0.00593566,0,0.000346363
20,4,12,29,4.31666,10,10,-1,-1,1,-1,1,0,1,0,1,1,0,1,-1,-5.00302,1,0,1,0,0,0,-0.00610293,0
20,4,12,30,4.39159,15,15,-1,-1,1,-1,1,0,1,0,0,1,0,1,-1,-5,0,1,1,0.00554922,0.00104419,0.00142654,0,0
20,4,12,31,4.39448,16,16,-1,-1,1,-1,1,0,1,0,1,1,0,1,-1,-5,0,0,1,0,0.00313448,0.00310525,0,0
20,4,12,32,4.40031,22,22,-1,-1,1,-1,1,1,1,0,1,1,0,1,-1,-5,1,0,1,0,0.00323105,6.45518e-05,0,-0.0092238
20,4,12,33,4.44055,3,3,-1,-1,1,-1,1,1,1,0,0,1,0,1,-1,-5,0,1,1,0,0,0.001255,0,0
20,4,12,34,4.51338,19,19,-1,-1,1,-1,1,0,1,0,1,1,0,1,-1,-5.00827,1,0,1,-0.00574423,0,-0.00226749,0,0
20,4,12,35,4.53542,20,20,-1,-1,1,-1,1,1,1,0,1,1,0,1,-1,-5.00069,0,0,1,0,0,0,0,-0.00436659
20,4,12,36,4.53872,11,11,-1,-1,1,-1,1,1,1,0,0,1,0,1,-1,-5,0,1,1,0,0,0.000726199,0.00216584,0
20,4,12,37,4.6656,8,8,-1,-1,1,-1,1,0,1,0,0,1,0,1,-1,-5,0,1,1,0.00351421,0,-0.000972323,0,0
20,4,12,38,4.69557,0,0,-1,-1,1,-1,1,1,1,0,0,1,0,1,-1,-5.00894,0,1,1,-0.00168803,0.000628001,-0.00282139,0.00108281,0
20,4,12,39,4.82365,24,24,-1,-1,1,-1,1,0,1,0,1,1,0,1,-1,-5,1,0,1,-0.00293058,0,0,0,0
20,4,12,40,8.26459,9,9,-1,-1,1,-1,1,1,2,1,0,1,0,1,-1,-5,0,1,1,0.000416712,0,-0.00593566,0,0.000346363
20,4,12,41,8.40031,22,22,-1,-1,1,-1,1,1,2,1,1,1,0,1,-1,-5,1,0,1,0,0.00323105,6.45518e-05,0,-0.0092238
20,4,12,42,8.44055,3,3,-1,-1,1,-1,1,1,2,1,0,1,0,1,-1,-5,0,1,1,0,0,0.001255,0,0
20,4,12,43,8.53542,20,20,-1,-1,1,-1,1,1,2,1,1,1,0,1,-1,-5.00069,0,0,1,0,0,0,0,-0.00436659
20,4,12,44,8.53872,11,11,-1,-1,1,-1,1,1,2,1,0,1,0,1,-1,-5,0,1,1,0,0,0.000726199,0.00216584,0
20,4,12,45,12.2646,9,9,-1,-1,1,-1,1,0,3,2,0,1,0,1,-1,-5,0,0,1,0.000416712,0,-0.00593566,0,0.000346363
20,4,12,46,12.4003,22,22,-1,-1,1,-1,1,0,3,2,1,1,0,1,-1,-5,0,0,1,0,0.00323105,6.45518e-05,0,-0.0092238
20,4,12,47,12.4405,3,3,-1,-1,1,-1,1,0,3,2,0,1,0,1,-1,-5,0,0,1,0,0,0.001255,0,0
20,4,12,48,12.5354,20,20,-1,-1,1,-1,1,0,3,2,1,1,0,1,-1,-5.00069,0,0,1,0,0,0,0,-0.00436659
20,4,12,49,12.5387,11,11,-1,-1,1,-1,1,0,3,2,0,1,0,1,-1,-5,0,1,1,0,0,0.000726199,0.00216584,0
20,4,12,50,16.6956,0,0,-1,-1,1,-1,1,1,2,1,0,1,0,0,16.6956,-5.00894,0,1,0,-0.00168803,0.000628001,-0.00282139,0.00108281,0
20,4,12,51,20.1286,17,17,-1,-1,1,-1,0,1,1,0,1,1,0,1,-1,-5.00782,1,1,1,-0.00573662,0,0.00142654,0,7.8822e-05
20,4,12,52,20.1886,7,7,-1,-1,1,-1,0,1,1,0,1,1,0,1,-1,-5.00642,1,1,1,0,0.00233716,0,-0.000697662,0
