dBroodingTime,dForagingTime,dDeathTime,event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_choices,num_foraging,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,num_femlarva,num_malelarva,num_adults,beta1,beta2,beta3,beta4,beta5
4,12,12,0,0.016307,16,16,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.87498,0,1,1,0,0,-0.0611726,0,0.0213209
4,12,12,1,0.0367538,23,23,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.9605,0,1,1,0,0,0.158183,0,0
4,12,12,2,0.079975,18,18,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,0,1,1,0.0373843,-0.0550073,0.0193326,-0.00468976,0.0798838
4,12,12,3,0.0854823,8,8,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.92639,0,1,1,-0.0966338,0,-0.0163247,-0.0905785,-0.0626863
4,12,12,4,0.102139,12,12,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.89222,0,1,1,0.134485,-0.0850578,0.0697898,0.0777991,0
4,12,12,5,0.139537,13,13,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.89416,0,1,1,-0.0300636,0.0569385,0.0876936,-0.00165187,0
4,12,12,6,0.213936,5,5,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.93031,0,1,1,-0.000947672,0,-0.0814962,-0.0620859,-0.0596311
4,12,12,7,0.246674,22,22,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.01259,0,1,1,0.0450955,-0.00689388,0.112355,-0.0210049,0
4,12,12,8,0.275138,17,17,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.03104,0,1,1,0,0.0127843,0.0227864,-0.0795985,0
4,12,12,9,0.400466,10,10,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5,1,0,1,-0.0206134,0,-0.0611726,0.135525,-0.0216617
4,12,12,10,0.412918,0,0,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,1,0,1,0.112633,-0.0498882,0,0.0897399,-0.0243357
4,12,12,11,0.41985,11,11,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5,0,1,1,-0.0513057,0,0.0418993,-4.18408e-05,0
4,12,12,12,0.432475,2,2,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.12371,0,1,1,0,-0.0701931,-0.00223923,-0.133437,0.0930648
4,12,12,13,0.491766,15,15,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,1,0,1,0.0208795,0,0.0305419,-0.0332443,-0.129071
4,12,12,14,0.538993,14,14,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5,1,0,1,0,-0.0212262,-0.00805744,0,0.0765455
4,12,12,15,0.53927,3,3,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.99436,0,1,1,0,0,0,-0.0450213,-0.0380685
4,12,12,16,0.547592,9,9,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.04666,0,1,1,-0.108136,0,0,0.02341,0
4,12,12,17,0.555066,7,7,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.04168,0,1,1,-0.0437041,0,0,0.0244775,-0.0136825
4,12,12,18,0.58418,19,19,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.94562,0,1,1,0,0,0,0.0811967,-0.0647388
4,12,12,19,0.703579,20,20,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.95408,0,1,1,0,-0.0629147,0.129593,0,-0.0243357
4,12,12,20,0.717751,21,21,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.96112,1,0,1,0.0190854,-0.0417616,0,0.0266199,-0.0169864
4,12,12,21,0.835176,4,4,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.02888,0,1,1,0.00696273,0,0,0.0739447,0
4,12,12,22,0.928597,1,1,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.12371,1,0,1,0.0680931,-0.141311,0.0446591,0,0
4,12,12,23,0.974462,6,6,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.84618,1,0,1,0,0,-0.0487192,0,0.0062135
4,12,12,24,0.974657,24,24,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.8843,0,1,1,-0.0664397,0.0214125,-0.0125512,0.0266199,-0.0244525
4,12,12,25,4.01631,16,16,-1,-1,1,-1,0,1,1,0,0,1,0,1,-1,-4.87498,0,2,1,0,0,-0.0611726,0,0.0213209
4,12,12,26,4.13954,13,13,-1,-1,1,-1,0,0,1,0,0,1,0,1,-1,-4.89416,0,2,1,-0.0300636,0.0569385,0.0876936,-0.00165187,0
4,12,12,27,4.21394,5,5,-1,-1,1,-1,0,0,1,0,0,1,0,1,-1,-4.93031,0,2,1,-0.000947672,0,-0.0814962,-0.0620859,-0.0596311
4,12,12,28,4.40047,10,10,-1,-1,1,-1,0,1,1,0,1,1,0,1,-1,-5,1,1,1,-0.0206134,0,-0.0611726,0.135525,-0.0216617
4,12,12,29,4.41985,11,11,-1,-1,1,-1,0,0,1,0,0,1,0,1,-1,-5,1,1,1,-0.0513057,0,0.0418993,-4.18408e-05,0
4,12,12,30,4.53899,14,14,-1,-1,1,-1,0,0,1,0,1,1,0,1,-1,-5,1,1,1,0,-0.0212262,-0.00805744,0,0.0765455
4,12,12,31,4.54759,9,9,-1,-1,1,-1,0,0,1,0,0,1,0,1,-1,-5.04666,0,2,1,-0.108136,0,0,0.02341,0
4,12,12,32,4.58418,19,19,-1,-1,1,-1,0,0,1,0,0,1,0,1,-1,-4.94562,0,2,1,0,0,0,0.0811967,-0.0647388
4,12,12,33,4.70358,20,20,-1,-1,1,-1,0,0,1,0,0,1,0,1,-1,-4.95408,0,2,1,0,-0.0629147,0.129593,0,-0.0243357
4,12,12,34,4.83518,4,4,-1,-1,1,-1,0,0,1,0,0,1,0,1,-1,-5.02888,0,2,1,0.00696273,0,0,0.0739447,0
4,12,12,35,8.13954,13,13,-1,-1,1,-1,0,0,2,0,0,2,0,1,-1,-4.89416,0,3,1,-0.0300636,0.0569385,0.0876936,-0.00165187,0
4,12,12,36,8.21394,5,5,-1,-1,1,-1,0,1,2,0,0,2,0,1,-1,-4.93031,1,2,1,-0.000947672,0,-0.0814962,-0.0620859,-0.0596311
4,12,12,37,8.41985,11,11,-1,-1,1,-1,0,1,2,0,1,2,0,1,-1,-5,2,1,1,-0.0513057,0,0.0418993,-4.18408e-05,0
4,12,12,38,8.53899,14,14,-1,-1,1,-1,0,1,2,0,1,2,0,1,-1,-5,2,1,1,0,-0.0212262,-0.00805744,0,0.0765455
4,12,12,39,8.54759,9,9,-1,-1,1,-1,0,0,2,0,0,2,0,1,-1,-5.04666,0,3,1,-0.108136,0,0,0.02341,0
4,12,12,40,8.58418,19,19,-1,-1,1,-1,0,0,2,0,0,2,0,1,-1,-4.94562,1,2,1,0,0,0,0.0811967,-0.0647388
4,12,12,41,8.70358,20,20,-1,-1,1,-1,0,1,2,0,0,2,0,1,-1,-4.95408,1,2,1,0,-0.0629147,0.129593,0,-0.0243357
4,12,12,42,8.83518,4,4,-1,-1,1,-1,0,0,2,0,0,2,0,1,-1,-5.02888,0,3,1,0.00696273,0,0,0.0739447,0
4,12,12,43,12.0368,23,23,-1,-1,1,-1,1,1,1,0,0,1,0,1,-1,-4.9605,0,1,1,0,0,0.158183,0,0
4,12,12,44,12.08,18,18,-1,-1,1,-1,1,1,1,0,0,1,0,1,-1,-5,0,1,1,0.0373843,-0.0550073,0.0193326,-0.00468976,0.0798838
4,12,12,45,12.0855,8,8,-1,-1,1,-1,1,1,1,0,0,1,0,1,-1,-4.92639,0,1,1,-0.0966338,0,-0.0163247,-0.0905785,-0.0626863
4,12,12,46,12.1021,12,12,-1,-1,1,-1,1,1,1,0,0,1,0,1,-1,-4.89222,0,1,1,0.134485,-0.0850578,0.0697898,0.0777991,0
4,12,12,47,12.1395,13,13,-1,-1,1,-1,0,1,3,0,0,3,0,1,-1,-4.89416,0,4,1,-0.0300636,0.0569385,0.0876936,-0.00165187,0
4,12,12,48,12.2467,22,22,-1,-1,1,-1,1,0,1,0,0,1,0,1,-1,-5.01259,0,1,1,0.0450955,-0.00689388,0.112355,-0.0210049,0
4,12,12,49,12.2751,17,17,-1,-1,1,-1,1,0,1,0,0,1,0,1,-1,-5.03104,0,0,1,0,0.0127843,0.0227864,-0.0795985,0
4,12,12,50,12.4129,0,0,-1,-1,1,-1,1,1,1,0,1,1,0,1,-1,-5,1,0,1,0.112633,-0.0498882,0,0.0897399,-0.0243357
4,12,12,51,12.4325,2,2,-1,-1,1,-1,1,1,1,0,0,1,0,1,-1,-5.12371,0,1,1,0,-0.0701931,-0.00223923,-0.133437,0.0930648
4,12,12,52,12.4918,15,15,-1,-1,1,-1,1,1,1,0,1,1,0,1,-1,-5,1,0,1,0.0208795,0,0.0305419,-0.0332443,-0.129071
4,12,12,53,12.5393,3,3,-1,-1,1,-1,1,1,1,0,0,1,0,1,-1,-4.99436,0,1,1,0,0,0,-0.0450213,-0.0380685
4,12,12,54,12.5476,9,9,-1,-1,1,-1,0,0,3,0,0,3,0,1,-1,-5.04666,0,4,1,-0.108136,0,0,0.02341,0
4,12,12,55,12.5551,7,7,-1,-1,1,-1,1,0,1,0,0,1,0,1,-1,-5.04168,0,1,1,-0.0437041,0,0,0.0244775,-0.0136825
4,12,12,56,12.5842,19,19,-1,-1,1,-1,0,1,3,0,1,3,0,1,-1,-4.94562,2,2,1,0,0,0,0.0811967,-0.0647388
4,12,12,57,12.7178,21,21,-1,-1,1,-1,1,1,1,0,1,1,0,1,-1,-4.96112,1,0,1,0.0190854,-0.0417616,0,0.0266199,-0.0169864
4,12,12,58,12.8352,4,4,-1,-1,1,-1,0,0,3,0,0,3,0,1,-1,-5.02888,1,3,1,0.00696273,0,0,0.0739447,0
4,12,12,59,12.9286,1,1,-1,-1,1,-1,1,1,1,0,1,1,0,1,-1,-5.12371,1,0,1,0.0680931,-0.141311,0.0446591,0,0
4,12,12,60,12.9745,6,6,-1,-1,1,-1,1,1,1,0,1,1,0,1,-1,-4.84618,0,0,1,0,0,-0.0487192,0,0.0062135
4,12,12,61,12.9747,24,24,-1,-1,1,-1,1,0,1,0,0,1,0,1,-1,-4.8843,0,0,1,-0.0664397,0.0214125,-0.0125512,0.0266199,-0.0244525
4,12,12,62,16.0163,16,16,-1,-1,1,-1,1,1,2,0,0,2,0,1,-1,-4.87498,0,2,1,0,0,-0.0611726,0,0.0213209
4,12,12,63,16.2467,22,22,-1,-1,1,-1,0,1,2,1,0,1,0,1,-1,-5.01259,1,1,1,0.0450955,-0.00689388,0.112355,-0.0210049,0
4,12,12,64,16.2751,17,17,-1,-1,1,-1,0,1,2,1,0,1,0,1,-1,-5.03104,0,1,1,0,0.0127843,0.0227864,-0.0795985,0
4,12,12,65,16.4005,10,10,-1,-1,1,-1,1,1,2,0,1,2,0,1,-1,-5,1,1,1,-0.0206134,0,-0.0611726,0.135525,-0.0216617
4,12,12,66,16.5476,9,9,-1,-1,1,-1,0,0,4,0,0,4,0,1,-1,-5.04666,0,5,1,-0.108136,0,0,0.02341,0
4,12,12,67,16.5551,7,7,-1,-1,1,-1,0,0,2,1,0,1,0,1,-1,-5.04168,0,2,1,-0.0437041,0,0,0.0244775,-0.0136825
4,12,12,68,16.8352,4,4,-1,-1,1,-1,0,0,4,0,1,4,0,1,-1,-5.02888,1,4,1,0.00696273,0,0,0.0739447,0
4,12,12,69,16.9747,24,24,-1,-1,1,-1,0,1,2,1,0,1,0,1,-1,-4.8843,0,1,1,-0.0664397,0.0214125,-0.0125512,0.0266199,-0.0244525
4,12,12,70,20.2139,5,5,-1,-1,1,-1,1,1,3,0,1,3,0,1,-1,-4.93031,1,2,1,-0.000947672,0,-0.0814962,-0.0620859,-0.0596311
4,12,12,71,20.4198,11,11,-1,-1,1,-1,1,1,3,0,2,3,0,1,-1,-5,2,1,1,-0.0513057,0,0.0418993,-4.18408e-05,0
4,12,12,72,20.539,14,14,-1,-1,1,-1,1,1,3,0,2,3,0,1,-1,-5,2,1,1,0,-0.0212262,-0.00805744,0,0.0765455
4,12,12,73,20.5476,9,9,-1,-1,1,-1,0,0,5,0,0,5,0,1,-1,-5.04666,1,5,1,-0.108136,0,0,0.02341,0
4,12,12,74,20.5551,7,7,-1,-1,1,-1,0,0,3,1,0,2,0,1,-1,-5.04168,0,3,1,-0.0437041,0,0,0.0244775,-0.0136825
4,12,12,75,20.7036,20,20,-1,-1,1,-1,1,0,3,0,1,3,0,1,-1,-4.95408,1,2,1,0,-0.0629147,0.129593,0,-0.0243357
4,12,12,76,20.8352,4,4,-1,-1,1,-1,0,0,5,0,1,5,0,1,-1,-5.02888,2,4,1,0.00696273,0,0,0.0739447,0
4,12,12,77,24.0368,23,23,-1,-1,1,-1,1,0,2,1,0,1,0,1,-1,-4.9605,0,1,1,0,0,0.158183,0,0
4,12,12,78,24.08,18,18,-1,-1,1,-1,1,0,2,1,0,1,0,1,-1,-5,0,1,1,0.0373843,-0.0550073,0.0193326,-0.00468976,0.0798838
4,12,12,79,24.0855,8,8,-1,-1,1,-1,1,0,2,1,0,1,0,1,-1,-4.92639,0,1,1,-0.0966338,0,-0.0163247,-0.0905785,-0.0626863
4,12,12,80,24.1021,12,12,-1,-1,1,-1,1,0,2,1,0,1,0,1,-1,-4.89222,0,1,1,0.134485,-0.0850578,0.0697898,0.0777991,0
4,12,12,81,24.1395,13,13,-1,-1,1,-1,1,0,4,0,0,4,0,1,-1,-4.89416,0,2,1,-0.0300636,0.0569385,0.0876936,-0.00165187,0
4,12,12,82,24.4129,0,0,-1,-1,1,-1,1,0,2,1,1,1,0,1,-1,-5,0,0,1,0.112633,-0.0498882,0,0.0897399,-0.0243357
4,12,12,83,24.4325,2,2,-1,-1,1,-1,1,1,2,1,0,1,0,1,-1,-5.12371,0,1,1,0,-0.0701931,-0.00223923,-0.133437,0.0930648
4,12,12,84,24.4918,15,15,-1,-1,1,-1,1,0,2,1,1,1,0,1,-1,-5,0,0,1,0.0208795,0,0.0305419,-0.0332443,-0.129071
4,12,12,85,24.5393,3,3,-1,-1,1,-1,1,0,2,1,0,1,0,1,-1,-4.99436,0,0,1,0,0,0,-0.0450213,-0.0380685
4,12,12,86,24.5476,9,9,-1,-1,1,-1,0,1,6,0,1,6,0,1,-1,-5.04666,1,6,1,-0.108136,0,0,0.02341,0
4,12,12,87,24.5551,7,7,-1,-1,1,-1,0,1,4,1,0,3,0,1,-1,-5.04168,0,4,1,-0.0437041,0,0,0.0244775,-0.0136825
4,12,12,88,24.5842,19,19,-1,-1,1,-1,1,0,4,0,2,4,0,1,-1,-4.94562,2,1,1,0,0,0,0.0811967,-0.0647388
4,12,12,89,24.7178,21,21,-1,-1,1,-1,1,0,2,1,1,1,0,1,-1,-4.96112,0,0,1,0.0190854,-0.0417616,0,0.0266199,-0.0169864
4,12,12,90,24.8352,4,4,-1,-1,1,-1,0,0,6,0,2,6,0,1,-1,-5.02888,3,4,1,0.00696273,0,0,0.0739447,0
4,12,12,91,24.9286,1,1,-1,-1,1,-1,1,0,2,1,1,1,0,1,-1,-5.12371,0,0,1,0.0680931,-0.141311,0.0446591,0,0
4,12,12,92,24.9745,6,6,-1,-1,1,-1,1,0,2,1,1,1,0,1,-1,-4.84618,0,0,1,0,0,-0.0487192,0,0.0062135
