dBroodingTime,dForagingTime,dDeathTime,event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_choices,num_foraging,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,num_femlarva,num_malelarva,num_adults,beta0,beta1,beta2,beta3,beta4
4,20,12,0,0.00775405,12,12,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,0,1,1,0,-0.00224669,0,0,0.000212255
4,20,12,1,0.0447214,8,8,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5,1,0,1,0,0.00129175,0.0016384,-0.00520409,-0.00188609
4,20,12,2,0.0797624,13,13,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.99681,1,0,1,0.0054333,0,-0.00344058,0.011494,0
4,20,12,3,0.0821901,19,19,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5,0,1,1,-0.00108449,0,-0.00144759,0,-0.00202986
4,20,12,4,0.175317,17,17,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.99889,0,1,1,0,0.000941262,0.0052637,0.0106861,0.00482404
4,20,12,5,0.179834,6,6,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.00191,0,1,1,0,-0.00676678,-0.0107455,0,0
4,20,12,6,0.198146,0,0,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,0,1,1,0,0.00766086,0,-0.000174289,0.00117885
4,20,12,7,0.20026,14,14,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.00112,0,1,1,0,-3.95408e-05,0.00191978,0,0
4,20,12,8,0.264856,11,11,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,0,1,1,0,-0.00325066,0.0030397,0.0044018,0
4,20,12,9,0.276997,15,15,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5,1,0,1,0,0.000576484,0,0.00480669,0
4,20,12,10,0.307871,10,10,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.00325,1,0,1,0,0,0.00419607,-0.00287933,0
4,20,12,11,0.352656,9,9,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.00107,0,1,1,0.00531457,0,0,0,0.00262523
4,20,12,12,0.382472,21,21,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.99233,0,1,1,0.000647364,0,0,0,0
4,20,12,13,0.465458,24,24,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.00214,1,0,1,0.0159438,0,0.0054844,-0.00560122,0
4,20,12,14,0.537868,3,3,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,1,0,1,-0.00436761,0,0,0.00679931,-0.00945749
4,20,12,15,0.604322,18,18,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5,0,1,1,-0.000259733,0,0,-0.0020188,0.00271532
4,20,12,16,0.649464,4,4,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5,1,0,1,0,-0.0003194,0,0.00474112,0
4,20,12,17,0.650857,5,5,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5,1,0,1,0,0,0.00170487,0,0
4,20,12,18,0.706918,1,1,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.99692,1,0,1,-0.0032729,0.00143448,0,0,0
4,20,12,19,0.721644,22,22,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.00305,1,0,1,0,0.00260288,0,-0.00431485,-0.00238007
4,20,12,20,0.79236,2,2,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.00325,1,0,1,-0.00535824,0.00496005,-0.00275879,0,0.000617707
4,20,12,21,0.86231,20,20,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5,0,1,1,0.00689017,-3.95408e-05,0,0,0.00117436
