dBroodingTime,dForagingTime,dDeathTime,gtime,event,dispersal_avg,dispersal_std,num_female,num_male,fem_avg,fem_std,femLarv_avg,femLarv_std,malLarv_avg,malLarv_std,totLarv_avg,totLarv_std,beta0_avg,beta0_std,beta1_avg,beta1_std,beta2_avg,beta2_std,beta3_avg,beta3_std,beta4_avg,beta4_std
20,4,12,52.0023,4946,-5,7.78457e-05,1002,231,1,0.0447214,1,0.876356,0,1.35019,2,1.03779,-2.42212e-05,0.000692702,-2.03438e-05,0.000337337,5.83807e-07,0.000223505,1.36983e-05,0.000307032,-1.30106e-05,0.000286706
20,4,12,104.001,9252,-5.00001,0.000370862,1003,329,1,0.0547723,1,1.01341,1,0.946044,2,1.25379,-5.93785e-06,0.000776144,-3.14716e-05,0.000457293,-2.09007e-05,0.000457542,5.38403e-06,0.000404277,-5.65023e-06,0.000397668
20,4,12,156.001,13675,-4.99999,0.00058272,1006,602,1,0.0774597,1,1.46048,1,1.43388,3,1.80139,1.06441e-05,0.000731886,-3.38622e-05,0.000487737,-3.20247e-05,0.000524743,7.09225e-06,0.000439598,-7.64158e-06,0.000375529
20,4,12,208.003,18018,-4.99999,0.000587232,1007,495,1,0.083666,1,1.21696,1,1.16576,2,1.74356,7.03261e-06,0.000792845,-4.89933e-05,0.000568421,-1.77019e-05,0.000563739,-1.80956e-06,0.000507852,4.59904e-06,0.000489153
20,4,12,260.001,22330,-4.99997,0.000942389,1008,733,1,0.0894427,1,1.68967,1,1.62358,3,2.13939,3.34202e-06,0.000860469,-5.77373e-05,0.000702067,6.10116e-06,0.000691722,1.73418e-05,0.000636237,1.48591e-05,0.000562354
20,4,12,312.003,26693,-4.99999,0.000977695,1010,549,1,0.1,1,1.29846,1,1.30805,3,1.60717,-4.74966e-06,0.000881122,-5.72533e-05,0.000700125,-3.38713e-06,0.000802827,-1.45425e-05,0.000893169,2.33182e-05,0.000626799
20,4,12,364.002,31123,-5.00001,0.00116076,1010,837,1,0.1,2,1.5202,2,1.49131,4,2.21743,6.99474e-06,0.000931514,-5.88325e-05,0.000835675,4.26823e-06,0.000919024,-9.07464e-06,0.000884076,2.34451e-05,0.000626106
20,4,12,416.007,35635,-5.00001,0.00121442,1013,598,1,0.122474,1,1.32966,1,1.33229,3,1.68256,1.19112e-05,0.000973821,-7.2687e-05,0.000899137,1.43978e-05,0.000919586,-1.40846e-05,0.000850335,9.39306e-06,0.000657485
20,4,12,468.002,40019,-4.99999,0.00129296,1013,881,1,0.114018,2,1.43318,2,1.47479,4,2.12955,2.2493e-05,0.00105919,-6.89354e-05,0.000901876,8.46826e-06,0.00102228,-3.301e-05,0.000932623,1.08442e-05,0.00067276
20,4,12,520.002,44483,-5.00003,0.00119932,1009,641,1,0.0948683,1,1.38816,1,1.41845,3,1.73176,2.83603e-05,0.00117394,-6.29818e-05,0.000956941,-2.73186e-05,0.00108166,-2.71803e-05,0.000950585,-7.69255e-06,0.000837261
20,4,12,572.002,48980,-5.00001,0.00124668,1007,953,1,0.083666,2,1.48795,2,1.53101,4,2.28429,3.59644e-05,0.00114584,-5.08931e-05,0.00109025,-1.42722e-05,0.00118098,-2.00528e-05,0.000987414,-2.41159e-05,0.000779162
20,4,12,624.001,53336,-5.00001,0.00130165,1010,711,1,0.1,1,1.41351,1,1.49131,3,1.8868,5.42903e-05,0.001219,-3.54762e-05,0.00108039,4.53478e-06,0.0010865,-5.11051e-06,0.000992372,-3.18278e-05,0.000835719
20,4,12,676.001,57725,-5,0.00130714,1010,993,1,0.109545,2,1.55048,2,1.60468,4,2.36622,5.07615e-05,0.00136074,-1.4482e-05,0.00118643,1.4297e-05,0.00112369,-1.67594e-05,0.000997554,-2.01283e-05,0.000807167
20,4,12,728.001,62229,-4.99997,0.00138988,1013,712,1,0.114018,1,1.43527,1,1.497,3,1.92068,6.17115e-05,0.00137439,-1.07787e-05,0.00121545,1.25958e-05,0.00113583,2.19877e-06,0.00103555,-1.90862e-05,0.000867822
20,4,12,780.001,66634,-4.99993,0.00139468,1014,1010,1,0.118322,2,1.60966,2,1.53199,4,2.3639,5.55147e-05,0.00138952,-1.29363e-05,0.00133668,2.10571e-05,0.00119657,-9.0832e-07,0.00105021,-4.8885e-05,0.000912979
20,4,12,832.001,71123,-4.99995,0.00138821,1013,775,1,0.122474,1,1.51493,1,1.52676,3,1.98091,6.62285e-05,0.00143455,-8.49477e-06,0.00137478,2.98552e-05,0.0012277,4.21797e-06,0.00099436,-3.37717e-05,0.000932694
