dBroodingTime,dForagingTime,dDeathTime,event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_choices,num_foraging,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,num_femlarva,num_malelarva,num_adults,beta0,beta1,beta2,beta3,beta4
4,20,12,0,0.0893747,7,7,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.00786,1,0,1,0.0116456,0,-0.00109959,0.00810709,0.00624005
4,20,12,1,0.141017,15,15,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,0,1,1,0,0,0,0,0
4,20,12,2,0.160503,24,24,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.00296,1,0,1,0,-0.00505149,-0.0112558,0.00318008,-0.0067367
4,20,12,3,0.240245,18,18,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,1,0,1,0,-0.0103223,0.00741287,0,-0.00807646
4,20,12,4,0.273308,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5,1,0,1,0,0.00308883,0.00274306,0.0039019,0
4,20,12,5,0.316769,9,9,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.99232,1,0,1,-0.00684346,0.00219522,-0.000647382,0,-0.00525565
4,20,12,6,0.405246,3,3,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.99313,0,1,1,0.00047217,-0.00364975,0.00847516,-0.00290881,0
4,20,12,7,0.44784,14,14,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.0024,0,1,1,0,0,-0.00540204,-0.0138757,0.00287781
4,20,12,8,0.451975,1,1,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,1,0,1,0,0,0,0,0
4,20,12,9,0.47375,12,12,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.00468,0,1,1,0,0.00103554,0.000152318,0.00248754,0.00352747
4,20,12,10,0.485958,23,23,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5,0,1,1,0.0119023,-0.00810929,0,0,-0.00633914
4,20,12,11,0.515711,22,22,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.00558,1,0,1,0,0,-0.00117473,-0.00524331,0
4,20,12,12,0.525166,16,16,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,1,0,1,-0.00158822,0,-0.00279131,0.00323251,-0.00393047
4,20,12,13,0.559919,8,8,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.00437,1,0,1,0,0,0,-0.00924725,-0.00410008
4,20,12,14,0.60686,19,19,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.99361,1,0,1,-0.0112066,0,0,-0.00525708,0
4,20,12,15,0.6117,4,4,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.00101,0,1,1,0,0.000199077,-0.00167112,0,0.00470432
4,20,12,16,0.620565,13,13,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.00419,1,0,1,0.00818403,0.00518204,0,0,0.00406886
4,20,12,17,0.671793,10,10,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.01809,1,0,1,0,0,-0.00324049,0.00111261,0
4,20,12,18,0.690082,11,11,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,0,1,1,0,0.0005517,-0.00327742,-0.00290881,-0.00166765
4,20,12,19,0.77304,6,6,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.99915,1,0,1,0,-0.00878311,0,0,0
4,20,12,20,0.841467,5,5,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.00189,0,1,1,0,0,0.00460016,-0.000299606,0
4,20,12,21,0.851076,2,2,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.98822,0,1,1,0.000688423,-0.00494541,0.00813226,0,-0.0015703
4,20,12,22,0.911405,21,21,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,0,1,1,0,0,-0.00330208,-0.00691167,0
4,20,12,23,0.919864,17,17,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.99947,0,1,1,0.0091446,0,0.00974785,0,0
4,20,12,24,0.93404,20,20,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5,0,1,1,-0.0023342,0,0.00170624,-0.00675528,-0.00841384
4,20,12,25,4.1605,24,24,-1,-1,1,-1,0,1,1,0,1,1,0,1,-1,-5.00296,1,1,1,0,-0.00505149,-0.0112558,0.00318008,-0.0067367
4,20,12,26,4.27331,0,0,-1,-1,1,-1,0,1,1,0,1,1,0,1,-1,-5,1,1,1,0,0.00308883,0.00274306,0.0039019,0
4,20,12,27,4.47375,12,12,-1,-1,1,-1,0,1,1,0,0,1,0,1,-1,-5.00468,1,1,1,0,0.00103554,0.000152318,0.00248754,0.00352747
4,20,12,28,4.48596,23,23,-1,-1,1,-1,0,0,1,0,0,1,0,1,-1,-5,0,2,1,0.0119023,-0.00810929,0,0,-0.00633914
4,20,12,29,4.51571,22,22,-1,-1,1,-1,0,1,1,0,1,1,0,1,-1,-5.00558,1,1,1,0,0,-0.00117473,-0.00524331,0
4,20,12,30,4.55992,8,8,-1,-1,1,-1,0,0,1,0,1,1,0,1,-1,-5.00437,2,0,1,0,0,0,-0.00924725,-0.00410008
4,20,12,31,4.60686,19,19,-1,-1,1,-1,0,1,1,0,1,1,0,1,-1,-4.99361,1,1,1,-0.0112066,0,0,-0.00525708,0
4,20,12,32,4.6117,4,4,-1,-1,1,-1,0,1,1,0,0,1,0,1,-1,-5.00101,1,1,1,0,0.000199077,-0.00167112,0,0.00470432
4,20,12,33,4.62056,13,13,-1,-1,1,-1,0,1,1,0,1,1,0,1,-1,-5.00419,1,1,1,0.00818403,0.00518204,0,0,0.00406886
4,20,12,34,4.67179,10,10,-1,-1,1,-1,0,0,1,0,1,1,0,1,-1,-5.01809,1,1,1,0,0,-0.00324049,0.00111261,0
4,20,12,35,4.77304,6,6,-1,-1,1,-1,0,1,1,0,1,1,0,1,-1,-4.99915,1,1,1,0,-0.00878311,0,0,0
4,20,12,36,4.84147,5,5,-1,-1,1,-1,0,1,1,0,0,1,0,1,-1,-5.00189,0,2,1,0,0,0.00460016,-0.000299606,0
4,20,12,37,4.91986,17,17,-1,-1,1,-1,0,0,1,0,0,1,0,1,-1,-4.99947,0,2,1,0.0091446,0,0.00974785,0,0
4,20,12,38,4.93404,20,20,-1,-1,1,-1,0,1,1,0,0,1,0,1,-1,-5,0,2,1,-0.0023342,0,0.00170624,-0.00675528,-0.00841384
4,20,12,39,8.48596,23,23,-1,-1,1,-1,0,1,2,0,0,2,0,1,-1,-5,1,2,1,0.0119023,-0.00810929,0,0,-0.00633914
4,20,12,40,8.55992,8,8,-1,-1,1,-1,0,1,2,0,2,2,0,1,-1,-5.00437,2,1,1,0,0,0,-0.00924725,-0.00410008
4,20,12,41,8.67179,10,10,-1,-1,1,-1,0,0,2,0,1,2,0,1,-1,-5.01809,2,1,1,0,0,-0.00324049,0.00111261,0
4,20,12,42,8.91986,17,17,-1,-1,1,-1,0,1,2,0,0,2,0,1,-1,-4.99947,0,3,1,0.0091446,0,0.00974785,0,0
4,20,12,43,12.6718,10,10,-1,-1,1,-1,0,1,3,0,2,3,0,1,-1,-5.01809,3,1,1,0,0,-0.00324049,0.00111261,0
4,20,12,44,20.0894,7,7,-1,-1,1,-1,1,1,1,0,1,1,0,1,-1,-5.00786,0,0,1,0.0116456,0,-0.00109959,0.00810709,0.00624005
4,20,12,45,20.141,15,15,-1,-1,1,-1,1,0,1,0,0,1,0,1,-1,-5,0,1,1,0,0,0,0,0
4,20,12,46,20.2402,18,18,-1,-1,1,-1,1,0,1,0,1,1,0,1,-1,-5,1,0,1,0,-0.0103223,0.00741287,0,-0.00807646
4,20,12,47,20.3168,9,9,-1,-1,1,-1,1,1,1,0,1,1,0,1,-1,-4.99232,1,0,1,-0.00684346,0.00219522,-0.000647382,0,-0.00525565
4,20,12,48,20.4052,3,3,-1,-1,1,-1,1,1,1,0,0,1,0,1,-1,-4.99313,0,1,1,0.00047217,-0.00364975,0.00847516,-0.00290881,0
4,20,12,49,20.4478,14,14,-1,-1,1,-1,1,1,1,0,0,1,0,1,-1,-5.0024,0,1,1,0,0,-0.00540204,-0.0138757,0.00287781
4,20,12,50,20.452,1,1,-1,-1,1,-1,1,0,1,0,1,1,0,1,-1,-5,0,0,1,0,0,0,0,0
4,20,12,51,20.5252,16,16,-1,-1,1,-1,1,0,1,0,1,1,0,1,-1,-5,1,0,1,-0.00158822,0,-0.00279131,0.00323251,-0.00393047
4,20,12,52,20.6901,11,11,-1,-1,1,-1,1,1,1,0,0,1,0,1,-1,-5,0,1,1,0,0.0005517,-0.00327742,-0.00290881,-0.00166765
4,20,12,53,20.8511,2,2,-1,-1,1,-1,1,1,1,0,0,1,0,1,-1,-4.98822,0,1,1,0.000688423,-0.00494541,0.00813226,0,-0.0015703
4,20,12,54,20.9114,21,21,-1,-1,1,-1,1,1,1,0,0,1,0,1,-1,-5,0,1,1,0,0,-0.00330208,-0.00691167,0
4,20,12,55,24.141,15,15,-1,-1,1,-1,0,0,2,1,0,1,0,1,-1,-5,0,2,1,0,0,0,0,0
4,20,12,56,24.1605,24,24,-1,-1,1,-1,1,0,2,0,1,2,0,1,-1,-5.00296,1,1,1,0,-0.00505149,-0.0112558,0.00318008,-0.0067367
4,20,12,57,24.2402,18,18,-1,-1,1,-1,0,1,2,1,1,1,0,1,-1,-5,1,1,1,0,-0.0103223,0.00741287,0,-0.00807646
4,20,12,58,24.2733,0,0,-1,-1,1,-1,1,1,2,0,1,2,0,1,-1,-5,1,1,1,0,0.00308883,0.00274306,0.0039019,0
4,20,12,59,24.452,1,1,-1,-1,1,-1,0,0,2,1,1,1,0,1,-1,-5,0,1,1,0,0,0,0,0
4,20,12,60,24.4737,12,12,-1,-1,1,-1,1,0,2,0,1,2,0,1,-1,-5.00468,1,0,1,0,0.00103554,0.000152318,0.00248754,0.00352747
4,20,12,61,24.5157,22,22,-1,-1,1,-1,1,1,2,0,1,2,0,1,-1,-5.00558,1,1,1,0,0,-0.00117473,-0.00524331,0
4,20,12,62,24.5252,16,16,-1,-1,1,-1,0,1,2,1,1,1,0,1,-1,-5,2,0,1,-0.00158822,0,-0.00279131,0.00323251,-0.00393047
4,20,12,63,24.6069,19,19,-1,-1,1,-1,1,1,2,0,1,2,0,1,-1,-4.99361,1,1,1,-0.0112066,0,0,-0.00525708,0
4,20,12,64,24.6117,4,4,-1,-1,1,-1,1,0,2,0,1,2,0,1,-1,-5.00101,0,1,1,0,0.000199077,-0.00167112,0,0.00470432
