dBroodingTime,dForagingTime,dDeathTime,gtime,event,dispersal_avg,dispersal_std,num_female,num_male,fem_avg,fem_std,femLarv_avg,femLarv_std,malLarv_avg,malLarv_std,totLarv_avg,totLarv_std,beta0_avg,beta0_std,beta1_avg,beta1_std,beta2_avg,beta2_std,beta3_avg,beta3_std,beta4_avg,beta4_std
20,4,12,52.0007,4986,-4.99999,0.000396765,1004,443,1,0.0632456,0,1.09818,0,1.23045,1,1.26016,-1.02303e-05,0.000714706,1.37614e-05,0.000435825,-9.78276e-06,0.000428046,-3.95693e-05,0.000765742,1.22531e-05,0.000664515
20,4,12,104.001,9320,-5.00001,0.00061932,1007,630,1,0.083666,0,1.20208,0,1.22882,1,1.36418,2.79115e-06,0.00101925,-1.16068e-05,0.000752011,3.43997e-06,0.000798319,1.35044e-05,0.00120848,-4.73848e-06,0.000854093
20,4,12,156.001,13745,-5.00001,0.000806344,1010,1171,1,0.1,1,1.17558,1,1.16662,2,1.7655,-2.53019e-05,0.00118738,-2.66248e-05,0.00107528,8.1645e-06,0.00080588,2.24486e-05,0.00119747,1.66034e-05,0.000976195
20,4,12,208.002,18226,-5.00001,0.000827307,1010,931,1,0.1,0,1.36272,0,1.41351,1,1.72829,1.60072e-05,0.00139728,-6.10771e-05,0.00127513,-1.54979e-05,0.00109113,2.47521e-05,0.00137488,3.56644e-05,0.00104246
20,4,12,260,22611,-5.00001,0.00102838,1010,1507,1,0.1,1,1.31567,1,1.30422,2,2.002,2.54192e-05,0.00133111,-6.91416e-05,0.00128978,-1.19261e-05,0.00103074,2.6182e-05,0.00147871,5.63262e-05,0.00124054
20,4,12,312.001,27026,-5.00004,0.00123441,1015,1045,1,0.122474,1,1.0927,1,1.08397,2,1.53981,2.8771e-05,0.00162994,-7.45563e-05,0.00138405,-1.11801e-05,0.00127141,6.38233e-05,0.0015976,2.32345e-05,0.00120698
20,4,12,364.002,31532,-5.00001,0.00151019,1017,1603,1,0.130384,1,1.33116,1,1.32401,2,2.06954,6.51081e-05,0.00159537,-6.54565e-05,0.00158092,6.58652e-07,0.00142419,8.40722e-05,0.00163637,1.25027e-05,0.00120705
20,4,12,416,35997,-5,0.00158046,1019,1150,1,0.13784,1,1.10136,1,1.13754,2,1.61462,5.52821e-05,0.00162606,-5.46458e-05,0.00164414,-1.99933e-05,0.00170528,1.11915e-05,0.00194602,6.58485e-06,0.00124411
20,4,12,468,40470,-5.00003,0.001728,1023,1703,1,0.158114,1,1.40392,1,1.41563,2,2.24655,2.89749e-05,0.00171106,-3.70339e-05,0.00179555,-2.63294e-05,0.00170489,5.55889e-06,0.00210785,-5.73896e-06,0.00129469
20,4,12,520.001,44952,-5.00007,0.0018816,1022,1219,1,0.148324,1,1.1349,1,1.12694,2,1.65831,4.07616e-05,0.00183316,-5.45416e-05,0.00224518,3.7419e-05,0.00227153,-2.42767e-05,0.00219054,-3.00668e-05,0.00135351
