dBroodingTime,dForagingTime,dDeathTime,gtime,event,dispersal_avg,dispersal_std,num_female,num_male,fem_avg,fem_std,femLarv_avg,femLarv_std,malLarv_avg,malLarv_std,totLarv_avg,totLarv_std,beta0_avg,beta0_std,beta1_avg,beta1_std,beta2_avg,beta2_std,beta3_avg,beta3_std,beta4_avg,beta4_std
20,12,12,52.0002,3630,-4.9999,0.00333128,1001,144,1,0.0547723,0,1.15369,0,1.13049,1,1.16919,9.01769e-05,0.003302,1.08173e-05,0.00273383,-0.000181194,0.00390568,-4.05746e-05,0.00220876,0.000101501,0.00227715
20,12,12,104.002,7021,-4.99987,0.00439393,1002,208,1,0.0447214,0,1.26254,0,1.26689,1,1.43771,0.000176437,0.00642767,5.96393e-05,0.0031896,4.60931e-05,0.00572472,6.4058e-06,0.00266141,0.0001014,0.00227602
20,12,12,156,10317,-4.99991,0.0046193,1001,411,1,0.0547723,1,1.26649,1,1.21532,2,1.83657,0.000233495,0.00652519,0.000117236,0.0036636,7.55797e-05,0.00586094,-6.39344e-05,0.00346983,0.00012294,0.00289276
20,12,12,208,13614,-4.99985,0.00524332,1003,361,1,0.0547723,1,1.00399,1,1.00698,2,1.39499,0.0002855,0.00662178,5.2032e-05,0.0042352,9.00079e-05,0.00586664,-0.000127913,0.00446,6.18385e-05,0.00340512
20,12,12,260.003,16921,-4.99993,0.00563023,1004,548,1,0.0774597,1,1.35056,1,1.36125,2,2.08878,0.000154079,0.00549965,2.38579e-05,0.00515093,8.46953e-05,0.00617673,3.33828e-05,0.00638757,0.000102804,0.00364232
20,12,12,312.002,20268,-4.99998,0.00594117,1007,422,1,0.083666,1,1.13358,1,1.13137,2,1.65439,6.13646e-05,0.0062734,-2.55135e-05,0.00546984,3.26072e-05,0.00702934,-5.73044e-05,0.00624103,0.000185682,0.00390048
20,12,12,364.009,23597,-5.00008,0.00635108,1009,637,1,0.0948683,1,1.40748,1,1.46219,3,1.97155,0.000116265,0.00701966,-6.92005e-05,0.00563783,0.000198445,0.00643974,-1.67352e-05,0.00676171,0.000258146,0.00450434
20,12,12,416.002,26944,-5.00011,0.00725359,1007,460,1,0.083666,1,1.1371,1,1.13225,2,1.64651,0.000110256,0.00734867,-0.00014693,0.00615583,0.000180997,0.00763933,0.000215856,0.00806447,0.000242739,0.00495643
20,12,12,468,30261,-5.00009,0.00815714,1005,636,1,0.0707107,1,1.44361,1,1.4758,3,2.01097,9.67638e-05,0.0073057,-0.000229605,0.00686056,6.15497e-05,0.00800203,0.000216285,0.00807249,0.000253321,0.0047294
20,12,12,520.002,33593,-5.00014,0.0085899,1005,451,1,0.0707107,1,1.12739,1,1.16576,2,1.69706,9.68337e-05,0.0074756,-0.00030487,0.00780982,-3.01488e-05,0.00725853,0.00018736,0.00810237,0.000357151,0.005693
20,12,12,572.003,36922,-5.00032,0.0100752,1005,638,1,0.0707107,1,1.50765,1,1.48425,3,2.05183,0.000110302,0.00769512,-0.000263558,0.00806217,-0.000155892,0.0081638,0.000245317,0.00825466,0.000426781,0.0059835
