dBroodingTime,dForagingTime,dDeathTime,event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_choices,num_foraging,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,num_femlarva,num_malelarva,num_adults,beta0,beta1,beta2,beta3,beta4
20,12,12,0,0.0230281,1,1,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5,1,0,1,0,0,0,0.00383606,0
20,12,12,1,0.0620339,17,17,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,0,1,1,0,0,0,0,-0.00185877
20,12,12,2,0.064188,4,4,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.00033,0,1,1,0,0,0,0,0
20,12,12,3,0.0810579,18,18,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.9986,0,1,1,0,0,-0.00445317,0,-2.80022e-05
20,12,12,4,0.127399,6,6,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.00163,0,1,1,0.00379701,0,-0.000862532,0,0
20,12,12,5,0.146565,0,0,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.00473,0,1,1,0.00985541,0,0.00396054,0,0
20,12,12,6,0.225938,2,2,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,1,0,1,0.000524879,-0.0033521,0,0,0
20,12,12,7,0.237167,20,20,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.99865,0,1,1,0,-0.00675046,0,0.00135605,0
20,12,12,8,0.300328,3,3,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.00497,1,0,1,-0.000920559,0,-0.00685636,-0.00358129,-0.000412865
20,12,12,9,0.315185,7,7,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,1,0,1,0,0,0,0.00197941,-0.00308974
20,12,12,10,0.316826,8,8,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.00446,1,0,1,0,0,0,0,-0.00697671
20,12,12,11,0.32108,12,12,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5,1,0,1,-0.012373,0,0,0,-0.00613041
20,12,12,12,0.321608,13,13,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.99911,0,1,1,0.00360857,0.00654325,-0.00819118,0,0.00770874
20,12,12,13,0.326924,9,9,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.9846,1,0,1,-0.00126907,0,0,0,0
20,12,12,14,0.393811,10,10,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.00724,1,0,1,-0.00276904,-0.0114054,0,0,-0.00417855
20,12,12,15,0.403633,22,22,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5,0,1,1,0,-0.00256467,0,0,0.0101857
20,12,12,16,0.455656,14,14,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5,1,0,1,-0.00379927,0,0.00234409,-0.00690488,-0.000662967
20,12,12,17,0.559699,11,11,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,0,1,1,0,-0.00684239,0,-0.0137568,0
20,12,12,18,0.680552,15,15,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.01263,0,1,1,0,-0.0125401,-0.00819213,0.00259688,0.000577384
20,12,12,19,0.746247,24,24,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.00529,0,1,1,0.00789644,0,0.00670626,0.00278706,0
20,12,12,20,0.79179,21,21,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,0,1,1,0,-0.00585969,0,0,-0.00427018
20,12,12,21,0.838755,23,23,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,1,0,1,0,0.0044888,0.000794688,0.00217699,-0.00719674
20,12,12,22,0.881228,19,19,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5,1,0,1,-0.00298846,0.00431176,0,0,-0.00175162
20,12,12,23,0.930872,16,16,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5,1,0,1,0,0,0.000397453,0.00128331,0
20,12,12,24,0.960478,5,5,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5,0,1,1,0,0.00685395,0,0.00704726,-0.00332581
20,12,12,25,12.062,17,17,-1,-1,1,-1,1,0,1,0,0,1,0,1,-1,-5,0,1,1,0,0,0,0,-0.00185877
20,12,12,26,12.0811,18,18,-1,-1,1,-1,1,1,1,0,0,1,0,1,-1,-4.9986,0,1,1,0,0,-0.00445317,0,-2.80022e-05
