dBroodingTime,dForagingTime,dDeathTime,gtime,event,dispersal_avg,dispersal_std,num_female,num_male,fem_avg,fem_std,femLarv_avg,femLarv_std,malLarv_avg,malLarv_std,totLarv_avg,totLarv_std,beta0_avg,beta0_std,beta1_avg,beta1_std,beta2_avg,beta2_std,beta3_avg,beta3_std,beta4_avg,beta4_std
20,20,12,52.0031,3033,-5,0,999,77,0,0.9995,0,1.12116,0,1.18237,1,1.22107,-6.50693e-06,0.000172427,2.02088e-06,4.89638e-05,-3.62586e-06,0.000136594,1.71263e-06,5.4104e-05,2.77169e-06,0.000267789
20,20,12,112.184,6075,-5,0.000219313,999,197,0,0.9995,0,1.26689,0,1.29228,1,1.48829,-6.26022e-06,0.000529645,-8.75612e-06,0.00025529,-4.86234e-06,0.000256432,6.3554e-06,0.000238229,5.21787e-06,0.000340209
20,20,12,172.079,9114,-4.99999,0.000321965,1002,357,1,0.0632456,1,1.21861,1,1.18237,2,1.83875,-5.20789e-06,0.00051528,-6.9638e-06,0.000263433,-8.09493e-06,0.000275833,-5.32891e-08,0.000318085,3.36061e-06,0.000462536
20,20,12,232.022,12164,-4.99999,0.000525089,1003,302,1,0.0707107,1,1.12294,1,1.08628,2,1.57892,-4.51647e-06,0.000679339,-2.15045e-05,0.000490092,-3.35601e-06,0.000451225,-2.20691e-07,0.000425352,9.73461e-07,0.000523354
20,20,12,292.025,15222,-4.99999,0.000597998,1004,469,1,0.0774597,1,1.42653,1,1.35941,2,2.18884,-2.98347e-05,0.000771097,-8.89616e-06,0.000652987,2.71503e-06,0.000511261,-9.07194e-06,0.000521401,9.72492e-07,0.000523093
20,20,12,352.018,18288,-4.99998,0.000593933,1005,403,1,0.083666,1,1.23004,1,1.15152,2,1.79081,-3.19859e-05,0.000813242,-2.00694e-05,0.000647195,6.56754e-06,0.00049614,1.46887e-06,0.000751565,-7.01728e-07,0.000581077
20,20,12,412.009,21353,-4.99999,0.000657047,1007,306,1,0.0948683,1,1.03537,1,0.988433,2,1.42373,-3.23e-05,0.00081124,-3.64196e-05,0.000531348,-6.43813e-06,0.000584084,8.56911e-06,0.000736266,-7.83695e-06,0.000603065
20,20,12,472.035,24423,-5.00001,0.000732657,1009,479,1,0.104881,1,1.35019,1,1.31871,2,2.09141,-4.16934e-05,0.000835536,-3.16403e-05,0.000603337,7.5501e-06,0.000652493,2.70083e-05,0.000927756,-3.82736e-06,0.000723021
20,20,12,532.055,27504,-5.00002,0.000903397,1009,370,1,0.104881,1,1.11221,1,1.14499,2,1.65711,-4.73637e-05,0.000876302,-4.71798e-05,0.000723373,-7.66669e-06,0.000761108,3.89773e-05,0.00103109,-1.09198e-05,0.000739939
20,20,12,592.005,30585,-5.00002,0.00096354,1010,538,1,0.109545,1,1.40321,1,1.43631,2,2.26407,-4.84297e-05,0.000970204,-5.62321e-05,0.000791502,-2.47231e-05,0.000876062,2.90092e-05,0.00111492,-4.69048e-06,0.00087306
20,20,12,652.005,33665,-5.00003,0.00106774,1012,420,1,0.118322,1,1.25379,1,1.21161,2,1.89578,-6.33121e-05,0.00110212,-6.18954e-05,0.000813844,-1.95462e-05,0.000905031,3.89055e-05,0.00116135,-1.27016e-06,0.000937056
20,20,12,712.075,36754,-5.00002,0.00110396,1012,307,1,0.118322,1,1.03296,1,0.978264,2,1.43736,-5.70185e-05,0.0010411,-7.23447e-05,0.000978937,-3.09373e-05,0.000951982,2.46125e-05,0.00115063,-3.24038e-05,0.000935584
20,20,12,772.031,39841,-5.00003,0.00115207,1013,484,1,0.122474,1,1.37623,1,1.31377,2,2.11234,-5.4706e-05,0.00103823,-7.0112e-05,0.000969474,-3.45391e-05,0.000981558,2.68897e-05,0.00112805,-6.13872e-05,0.000997307
20,20,12,832.013,42935,-5.00003,0.00122539,1011,350,1,0.114018,1,1.21573,1,1.14105,2,1.71406,-4.11589e-05,0.00113977,-7.15248e-05,0.0010226,-3.76674e-05,0.000968489,1.23696e-05,0.00117997,-4.41778e-05,0.00107494
20,20,12,892.026,46022,-5.00003,0.00126843,1010,513,1,0.109545,1,1.50532,1,1.42338,3,2.1166,-5.02844e-05,0.00113827,-7.53102e-05,0.0010742,-2.08066e-05,0.00106471,-1.47851e-06,0.00124564,-3.55152e-05,0.00113056
20,20,12,952.046,49096,-5.00002,0.00133162,1012,397,1,0.118322,1,1.22556,1,1.24419,2,1.84662,-4.49632e-05,0.00119328,-0.000101754,0.00118268,-1.02586e-05,0.0012852,-9.22765e-06,0.00125939,-2.29349e-05,0.00115419
20,20,12,1012.01,52180,-5.00002,0.00138144,1012,312,1,0.118322,1,1.01538,1,0.991968,2,1.4384,-2.9443e-05,0.00115356,-9.77903e-05,0.00118527,-7.95352e-07,0.00133056,-2.64757e-05,0.00134925,-1.68134e-05,0.0011604
20,20,12,1072.03,55265,-5.00001,0.00139019,1011,450,1,0.114018,1,1.34796,1,1.37913,2,2.15893,-1.99776e-05,0.00114126,-7.2876e-05,0.00104749,6.48746e-06,0.00138757,-2.75926e-05,0.00142751,-1.04692e-05,0.00121939
20,20,12,1132.04,58342,-4.99999,0.00141274,1011,367,1,0.114018,1,1.13004,1,1.15152,2,1.68671,-1.78476e-05,0.00115889,-6.64548e-05,0.0010649,1.88224e-05,0.00140292,-2.72873e-05,0.00147436,-8.7119e-06,0.00131527
20,20,12,1192.05,61416,-4.99997,0.00138065,1012,543,1,0.118322,1,1.44153,1,1.45155,2,2.3569,-4.16361e-06,0.00122867,-6.64343e-05,0.00109224,1.04798e-05,0.00137563,-3.22521e-05,0.00145733,-1.53438e-05,0.00139178
20,20,12,1252.02,64505,-4.99993,0.00138421,1013,420,1,0.122474,1,1.28413,1,1.21737,2,1.92276,3.16678e-05,0.00128659,-7.06166e-05,0.00114521,5.34126e-06,0.00136951,-5.10564e-05,0.00146473,-4.18138e-05,0.00136823
20,20,12,1312,67593,-4.99996,0.0014145,1013,287,1,0.122474,1,1.0583,1,1.01686,2,1.44499,4.5602e-05,0.00131429,-7.70579e-05,0.001172,2.58542e-05,0.00139013,-3.56236e-05,0.0014575,-5.24479e-05,0.00136337
20,20,12,1372.02,70671,-4.99997,0.00144494,1014,466,1,0.126491,1,1.37695,1,1.35056,2,2.13916,6.01315e-05,0.00137706,-8.1202e-05,0.00118275,1.45513e-05,0.00138771,-3.87804e-05,0.00150136,-7.80616e-05,0.00141755
