dBroodingTime,dForagingTime,dDeathTime,gtime,pertime_foraging,num_foraging,num_choices,nest_id,dispersal,beta0,beta1,beta2,beta3,beta4,beta5
20,12,12,3692,0.326923,17,38,3837,-5,0,0,0,0,0
20,12,12,7748,0.383886,27,53,7489,-4.97984,-0.0536013,-0.05467,0,0,0
20,12,12,8528,0.312689,69,160,6555,-5.04907,0.029815,0,0,0.0928651,0.0531943
20,12,12,10764,0.416058,19,35,10553,-5.0367,0,0.00201035,0,-0.0395436,-0.0619522
20,12,12,12740,0.230769,11,33,12358,-4.91872,0.122732,0.0946733,0,0,0.00571682
20,12,12,19760,0.375,8,16,19024,-5.04912,-0.0979741,-0.0734813,0,0,0.082893
20,12,12,23608,0.375,25,50,22231,-4.78495,0.0299885,0.0437632,0.015331,-0.0468106,0.142532
20,12,12,25116,0.430693,58,104,22460,-5,-0.004472,-0.00640182,0.0113423,-0.112078,-0.0594442
20,12,12,25220,0.489796,8,13,24310,-4.96465,0,0.0123102,-0.0617089,0.0350043,0.161756
20,12,12,25272,0.375,10,20,24217,-5,-0.0378967,0.0241606,-0.0807066,0.151589,-0.0915714
20,12,12,28600,0.441624,29,51,26988,-5,-0.0227457,-0.0285902,-0.0177048,0.0152426,0.0200554
20,12,12,37128.1,0.38247,32,63,35022,-5.01528,0.139874,-0.0260005,0.0783115,0.0302301,-0.00661573
20,12,12,37232.1,0.252336,9,25,35640,-4.87975,-0.0618393,-0.0237077,-0.070274,-0.0191637,0.0717341
20,12,12,38636.1,0.375,40,80,36218,-4.9331,0.125187,-0.038584,0.0445198,-0.0308513,-0.0293052
20,12,12,41132.1,0,0,2,39711,-5.06846,-0.261021,-0.0218025,0.0113423,0.0189929,0.0651164
20,12,12,41496.1,0.31677,85,195,37068,-4.952,-0.0134882,0.0280806,-0.0136294,0.0848848,-0.101154
20,12,12,41704.1,0.473684,3,5,40211,-5,0.039491,-0.173468,-0.00116281,0.0672493,0.0642531
20,12,12,45084.1,0.440299,59,104,41959,-5.04452,-0.042561,-0.0759202,0.0114038,0.160869,-0.0668044
20,12,12,45240.1,0.375,60,120,41833,-4.93405,0.0862191,-0.0889576,-0.0559281,0.0678942,0.0178671
20,12,12,45968.1,0.351266,37,78,43153,-5,-0.14631,-0.0432089,0.062279,0.076522,0.0602542
20,12,12,46956.1,0.414894,13,24,44954,-5.10072,-0.00329523,-0.0557604,0.154695,0.0891875,0.033145
20,12,12,48620.1,0.538462,35,53,46149,-5,-0.132331,-0.09983,0.0608227,0.0387021,0.0401417
20,12,12,49140.1,0.375,14,28,46996,-5.04452,-0.00856528,-0.0431789,0.186002,0.121583,0.0443908
20,12,12,52780.1,0.347826,8,17,50702,-5.08978,-0.199336,-0.118641,0.0451043,0.0167376,0
20,12,12,52832.1,0.425676,63,114,49240,-4.94702,-0.0240103,-0.0950386,0.0271824,-0.0867672,0.257624
20,12,12,53872.1,0.375,68,136,49873,-4.93796,0.156768,-0.00560741,0.0114007,0.081638,-0.0510589
20,12,12,56212.1,0.375,27,54,53440,-4.90066,0.0141713,-0.0872616,0.148343,0.12318,0.230726
20,12,12,57980.1,0.130435,1,5,55857,-4.94397,0.033191,-0.0840483,-0.00627139,-0.0399584,0.0176941
20,12,12,67392.1,0.404762,17,32,64712,-4.97477,0.129337,-0.0904995,0.193454,-0.111929,0
20,12,12,70200.1,0.520295,47,73,67012,-5.10287,-0.0228677,-0.185297,0.0593022,-0.112393,0.0739438
20,12,12,73216.1,0.333333,40,88,69581,-4.87197,0.150318,-0.0685124,-0.0451374,-0.0717959,0.212451
20,12,12,76128.1,0.473684,9,15,73696,-4.95662,-0.0566208,-0.150425,0.126195,0.140505,0.030895
20,12,12,76752.1,0.493151,60,97,73069,-5.18537,-0.123136,-0.116236,0.0369319,-0.104706,0.0453194
20,12,12,77480.1,0.45,15,26,74861,-4.98865,-0.0702278,-0.302353,-0.135941,0.0626549,0.0714954
20,12,12,77844.1,0.478312,136,225,72239,-4.91316,-0.0413855,-0.11409,-0.0184328,-0.0212305,0
20,12,12,83356.1,0.230769,1,3,81041,-4.92128,-0.338588,-0.380192,0.0697186,0.235638,-0.0254739
20,12,12,83356.1,0.230769,2,6,81028,-4.90175,-0.0379503,-0.179397,-0.208954,0.18714,0.204573
20,12,12,85696.1,0.264706,6,16,83296,-5.04409,-0.290029,-0.0288217,0.0110774,-0.139169,0.128589
20,12,12,87308.1,0.381625,72,142,82908,-4.92256,0.00923864,-0.080817,-0.124542,-0.0231445,0.124263
20,12,12,88036.1,0.460581,111,189,83001,-4.94048,-0.375615,-0.101498,0.211954,-0.165559,-0.0357955
