dBroodingTime,dForagingTime,dDeathTime,event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_choices,num_foraging,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,num_femlarva,num_malelarva,num_adults,beta0,beta1,beta2,beta3,beta4
4,4,12,0,0.0265732,20,20,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.9993,0,1,1,0,0.014913,0.00257749,0.00342879,0
4,4,12,1,0.0454138,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.99191,0,1,1,-0.0017323,0.000885761,-0.00347026,0.010267,-0.00207405
4,4,12,2,0.0931332,8,8,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.99591,0,1,1,0.00300645,0,0.0114055,0,-0.0024708
4,4,12,3,0.146319,14,14,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.0174,0,1,1,-0.000559304,0.00431262,0.00437132,-0.0119466,-0.00687681
4,4,12,4,0.149165,19,19,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.00779,1,0,1,0.00224019,-0.00994961,0.0107568,0.0103658,-0.00849206
4,4,12,5,0.164423,7,7,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.00114,0,1,1,-0.00242096,0.00232837,-0.00306986,0.00104003,0.0105117
4,4,12,6,0.177944,18,18,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.00674,0,1,1,-0.00276767,-0.0151929,-0.0082353,-0.00800038,-0.0125178
4,4,12,7,0.183862,5,5,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.99104,1,0,1,0.00448544,0.00866869,-0.00632318,0.00235204,-0.00260507
4,4,12,8,0.216681,1,1,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.99922,0,1,1,-0.00114045,-0.00106739,-0.00698046,-0.00484463,-0.00168903
4,4,12,9,0.218564,23,23,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.0042,0,1,1,-0.00145065,0.0021263,0.00463149,0,0.00526171
4,4,12,10,0.240313,22,22,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.00474,0,1,1,0.00796133,-0.00765796,0.00437132,0,0
4,4,12,11,0.251163,6,6,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.00489,0,1,1,-0.000375417,0,0.00801983,-0.000724282,0.00383209
4,4,12,12,0.35876,10,10,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.00242,0,1,1,-0.0170462,0,0,-8.78889e-05,-0.00823195
4,4,12,13,0.394959,21,21,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5,1,0,1,-0.00212617,0.011252,0.0101443,-0.0118662,-0.00308192
4,4,12,14,0.404489,24,24,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.99915,1,0,1,0.00325474,-0.0108898,0,0,0.00140799
4,4,12,15,0.425582,3,3,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.00317,0,1,1,0,-0.00335759,0.00110047,0.00342879,-0.0204203
4,4,12,16,0.511027,4,4,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5,1,0,1,0,-0.00279663,0.00600624,-0.00283614,-0.0037989
4,4,12,17,0.5989,17,17,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.99932,0,1,1,0.00515769,0.00448791,-0.0100565,0,0.00661307
4,4,12,18,0.653789,2,2,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.00322,1,0,1,0.00457702,0.00591093,0.000611366,0.00626589,-0.0117142
4,4,12,19,0.694461,13,13,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.00902,1,0,1,-0.00854281,0.00534798,-0.0174255,0.00486561,0.0292001
4,4,12,20,0.738436,9,9,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.01939,1,0,1,-0.00710908,-0.0098292,0.00906516,-0.0287926,-0.00582168
