dBroodingTime,dForagingTime,dDeathTime,gtime,event,dispersal_avg,dispersal_std,num_female,num_male,fem_avg,fem_std,femLarv_avg,femLarv_std,malLarv_avg,malLarv_std,totLarv_avg,totLarv_std,beta0_avg,beta0_std,beta1_avg,beta1_std,beta2_avg,beta2_std,beta3_avg,beta3_std,beta4_avg,beta4_std
4,12,12,52.0071,7000,-5.00001,0.000494184,1005,590,1,0.0707107,1,1.34833,1,1.32476,2,2.14499,3.34323e-05,0.000841396,2.18895e-05,0.00107241,3.40156e-05,0.00125892,4.50799e-05,0.000980392,-2.36895e-05,0.000767998
4,12,12,104.005,13655,-5.00006,0.00102949,1012,911,1,0.109545,1,1.33267,1,1.3715,2,2.15893,2.05544e-05,0.000950936,3.39359e-05,0.000706219,-2.20325e-05,0.00146649,-1.35869e-05,0.00128347,-2.19302e-06,0.000948993
4,12,12,156.004,20287,-5.00006,0.00105118,1015,1720,1,0.122474,1,1.84445,1,1.86922,3,2.91307,3.62536e-06,0.000715188,1.39041e-05,0.000753588,5.94851e-06,0.00155934,-4.10324e-05,0.000989356,-4.19868e-05,0.00118508
4,12,12,208.004,26888,-5.00004,0.00136649,1021,1344,1,0.151658,1,1.48627,1,1.52774,2,2.45622,2.4775e-05,0.00102394,7.81715e-05,0.00127395,1.0275e-05,0.00151349,-6.05464e-05,0.00123402,-6.02255e-05,0.00142075
4,12,12,260.005,33557,-5.00002,0.00153959,1021,2183,1,0.144914,1,1.87083,1,1.98015,3,3.01081,2.11302e-05,0.00117275,9.02172e-05,0.00132561,4.71235e-05,0.00186033,-9.19326e-05,0.00139005,2.98817e-05,0.00212548
4,12,12,312.004,40276,-4.99999,0.00223685,1022,1654,1,0.148324,1,1.58934,1,1.63951,3,2.55029,4.83707e-05,0.00130578,8.83748e-06,0.00169804,4.51607e-05,0.00195589,-7.13388e-05,0.0014213,4.91458e-05,0.00223622
4,12,12,364.004,47007,-4.99997,0.00271057,1023,2425,1,0.151658,1,2.11211,1,2.17509,3,3.41555,7.65817e-06,0.00175908,3.53725e-05,0.00197963,5.42166e-05,0.00205135,-6.51198e-05,0.00156258,4.42508e-05,0.00224239
4,12,12,416.004,53665,-4.99995,0.00280985,1022,1738,1,0.154919,1,1.67809,1,1.61988,3,2.56749,-6.87726e-05,0.00202673,8.04132e-05,0.00200738,5.14439e-05,0.00218605,-0.000199174,0.0020132,8.19205e-05,0.00238099
4,12,12,468.005,60376,-4.99993,0.00303427,1020,2527,1,0.148324,1,2.17669,1,2.08878,3,3.38245,-6.61945e-05,0.00193642,0.000101193,0.00192775,0.000108762,0.00247924,-0.000206428,0.00213402,8.84243e-05,0.0024027
4,12,12,520.004,67138,-4.99987,0.00315192,1021,1800,1,0.144914,1,1.81494,1,1.80638,3,2.76966,-8.20822e-05,0.00208763,5.39324e-05,0.00202352,0.000172121,0.00265987,-0.000176103,0.00218272,7.40053e-05,0.00240197
