dBroodingTime,dForagingTime,dDeathTime,gtime,event,dispersal_avg,dispersal_std,num_female,num_male,fem_avg,fem_std,femLarv_avg,femLarv_std,malLarv_avg,malLarv_std,totLarv_avg,totLarv_std,beta0_avg,beta0_std,beta1_avg,beta1_std,beta2_avg,beta2_std,beta3_avg,beta3_std,beta4_avg,beta4_std
12,12,12,60.0017,5056,-4.99982,0.00299074,1000,195,1,0,1,1.0616,1,1.0849,2,1.46082,9.12473e-05,0.00219788,5.28362e-05,0.00124234,5.89405e-05,0.00179455,-0.000348618,0.0054405,-0.000119469,0.0031473
12,12,12,120.002,10133,-4.99989,0.00465197,1002,334,1,0.0632456,1,1.19457,1,1.21614,2,1.73954,3.11058e-06,0.00356789,0.000107082,0.00251627,8.92852e-05,0.00316165,-0.000447741,0.00671214,-8.84988e-05,0.00329219
12,12,12,180.002,15220,-4.99994,0.00466278,1004,640,1,0.0632456,1,1.72858,1,1.85176,3,2.48857,6.57532e-05,0.0067748,0.000226623,0.00431813,8.4666e-05,0.00393103,-0.000501787,0.00685765,-0.000139808,0.00533191
12,12,12,240.002,20314,-4.99994,0.00484716,1003,528,1,0.0547723,1,1.42232,1,1.49399,3,1.98822,0.000165752,0.0075381,0.000182879,0.0054254,-0.00011424,0.00378903,-0.000550446,0.00860317,-0.000106856,0.00692871
12,12,12,300.002,25408,-5.00001,0.0046527,1004,849,1,0.0632456,2,1.6879,2,1.71988,4,2.69017,8.78017e-06,0.00906449,0.000154139,0.00557813,0.000121684,0.00454181,-0.00037497,0.00813758,-0.000197864,0.00683308
12,12,12,360.002,30500,-5,0.00516007,1004,675,1,0.0774597,1,1.54499,1,1.71231,3,2.19659,7.51001e-05,0.00995695,0.000215155,0.00534416,1.61938e-05,0.00621864,-0.000297036,0.00879791,-0.00024705,0.00741374
12,12,12,420.002,35604,-4.9999,0.00594771,1006,975,1,0.0774597,2,1.6386,2,1.78578,4,2.72507,0.000326456,0.0101134,0.000268722,0.00527271,-1.20693e-05,0.0067908,-0.000316562,0.00930056,-0.000280083,0.00798007
12,12,12,480.002,40710,-5.00002,0.00761363,1005,764,1,0.083666,1,1.71026,1,1.78913,3,2.51595,-2.50428e-06,0.0104966,0.000346148,0.00595582,1.16948e-05,0.00742285,-0.000253415,0.0107243,-7.73387e-05,0.00839796
12,12,12,540.002,45801,-5.00002,0.0080438,1005,449,1,0.0948683,1,1.28102,1,1.2526,2,1.94422,-6.88143e-05,0.010445,0.000288467,0.00607787,-0.000226045,0.00939228,-0.000407427,0.0112175,-8.04395e-05,0.00852123
12,12,12,600.002,50920,-4.99947,0.0109248,1010,767,1,0.118322,2,1.60966,1,1.84499,3,2.71127,-7.25753e-05,0.0102517,0.000310384,0.00630002,-0.000265899,0.0103424,-0.00017299,0.0132051,-0.000174205,0.00909549
12,12,12,660.002,56040,-4.99949,0.0119561,1011,557,1,0.104881,1,1.41032,1,1.35499,3,1.89341,-0.000213785,0.0112972,0.000415969,0.00679713,-0.000335421,0.00864412,-0.000246813,0.0133261,-0.000322871,0.00954346
12,12,12,720.002,61155,-4.99947,0.0117717,1011,884,1,0.114018,2,1.69056,1,1.89473,4,2.62526,9.24854e-06,0.0111268,0.00028522,0.00707666,-0.000440069,0.00915382,-0.000130981,0.0127858,-0.000227939,0.0100179
12,12,12,780.002,66292,-4.99935,0.0121392,1012,640,1,0.109545,1,1.57131,1,1.52217,3,2.12744,0.000291068,0.0118633,-2.15122e-05,0.00836421,-0.000262935,0.0097708,-0.000128221,0.0134107,-8.14157e-05,0.0105195
12,12,12,840.002,71416,-4.99934,0.0130604,1012,927,1,0.109545,2,1.73147,2,1.7161,4,2.76279,9.58886e-05,0.0132607,-2.62342e-05,0.00920164,-0.000319931,0.00995137,7.51067e-06,0.0137649,-0.000336012,0.0116545
12,12,12,900.002,76553,-4.99955,0.0130565,1014,705,1,0.126491,1,1.67302,1,1.65136,3,2.31776,0.000111261,0.0134284,-0.000119805,0.00954413,-0.000330251,0.00922047,-0.000302185,0.014274,-0.000535777,0.0118791
