dForagingMean,dSurvTransitionBroodingForaging,dSurvTransitionForagingBrooding,event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_choices,num_foraging,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,num_femlarva,num_malelarva,num_adults,beta0,beta1,beta2,beta3,beta4
80,1,1,0,0.0182739,3,3,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,1,0,1,-0.0129563,-0.127225,0.129776,-0.0523358,0.0567568
80,1,1,1,0.0204895,8,8,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.93985,1,0,1,0.00608217,-0.0290131,0.129776,0.0989329,0.0773859
80,1,1,2,0.0322966,1,1,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.93361,0,1,1,-0.0484432,0.0656263,-0.142699,0.0146242,-0.0810435
80,1,1,3,0.0418684,14,14,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.96916,1,0,1,-0.105709,0.0132915,0.0676521,0.116112,-0.105813
80,1,1,4,0.0768639,21,21,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,0,1,1,-0.0129563,-0.0290131,0.129776,0.0136551,0.0567568
80,1,1,5,0.158067,17,17,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5,1,0,1,-0.0878229,0.00909362,-0.206749,0.117792,0.0590362
80,1,1,6,0.158759,5,5,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.97445,0,1,1,-0.026985,0.123067,-0.196006,0.00106226,-0.0632632
80,1,1,7,0.19971,19,19,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.93961,1,0,1,-0.0268776,-0.0523153,-0.00356531,-0.100283,-0.0590554
80,1,1,8,0.328827,7,7,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.97384,1,0,1,0.00100618,-0.00433411,0.00490708,-0.0123811,0.0615444
80,1,1,9,0.349611,9,9,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.95649,0,1,1,0.0361518,-0.127225,0.163048,0.0146242,0.0358292
80,1,1,10,0.366301,24,24,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.95249,1,0,1,-0.0992584,0.0132915,0.0676521,-0.0561804,-0.0940551
80,1,1,11,0.402586,13,13,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.07417,1,0,1,-0.0273029,0.0557203,-0.206749,0.136753,0.0590362
80,1,1,12,0.408699,6,6,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.96935,0,1,1,0.0209576,-0.0762848,0,0.0900587,-0.0168739
80,1,1,13,0.49068,23,23,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.97392,1,0,1,-0.0791117,-0.0203123,0,0.00271832,-0.0168739
80,1,1,14,0.537346,16,16,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.01839,0,1,1,-0.0290187,-0.0203123,-0.0190638,-0.0731017,0
80,1,1,15,0.556469,10,10,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5.02497,1,0,1,0.116971,0,-0.0857384,-0.0254157,-0.00835241
80,1,1,16,0.577067,2,2,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.95249,1,0,1,-0.00655373,-0.00059376,-0.0563967,0,0.00129761
80,1,1,17,0.578311,12,12,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.97028,1,0,1,0.0102439,0.0597845,-0.0782469,0.0439775,0.00129761
80,1,1,18,0.652844,11,11,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-4.97384,1,0,1,-0.0878229,-0.0128021,0.081785,0.116112,-0.0268779
80,1,1,19,0.707264,22,22,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5,0,1,1,-0.00222929,-0.00521117,0,0.0210643,-0.00920615
80,1,1,20,0.73453,18,18,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.05191,1,0,1,-0.0268776,-0.00767456,-0.0599093,-0.100283,-0.102641
80,1,1,21,0.772741,4,4,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-5,1,0,1,0.0364725,0.0269015,-0.10142,-0.0482292,0.0590786
80,1,1,22,0.774704,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5.02642,1,0,1,0.0397535,-0.00521117,0.00292394,0.0210865,0.0131985
80,1,1,23,0.884644,15,15,-1,-1,1,-1,0,1,0,0,0,0,0,1,-1,-4.93409,1,0,1,0.0063753,0.0354931,-0.147143,0.0514734,0.0302312
80,1,1,24,0.956452,20,20,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,-5,1,0,1,0.0102439,-0.0454049,0,0.0439775,0.00129761
80,1,1,25,4.01827,3,3,-1,-1,1,-1,1,0,1,0,1,1,0,1,-1,-5,0,0,1,-0.0129563,-0.127225,0.129776,-0.0523358,0.0567568
80,1,1,26,4.02049,8,8,-1,-1,1,-1,0,0,1,0,1,1,0,1,-1,-4.93985,1,1,1,0.00608217,-0.0290131,0.129776,0.0989329,0.0773859
80,1,1,27,4.0323,1,1,-1,-1,1,-1,0,1,1,0,0,1,0,1,-1,-4.93361,1,1,1,-0.0484432,0.0656263,-0.142699,0.0146242,-0.0810435
80,1,1,28,4.04187,14,14,-1,-1,1,-1,0,0,1,0,1,1,0,1,-1,-4.96916,1,1,1,-0.105709,0.0132915,0.0676521,0.116112,-0.105813
80,1,1,29,4.07686,21,21,-1,-1,1,-1,1,1,1,0,0,1,0,1,-1,-5,0,0,1,-0.0129563,-0.0290131,0.129776,0.0136551,0.0567568
80,1,1,30,4.15807,17,17,-1,-1,1,-1,0,0,1,0,1,1,0,1,-1,-5,2,0,1,-0.0878229,0.00909362,-0.206749,0.117792,0.0590362
80,1,1,31,4.15876,5,5,-1,-1,1,-1,1,0,1,0,0,1,0,1,-1,-4.97445,0,0,1,-0.026985,0.123067,-0.196006,0.00106226,-0.0632632
80,1,1,32,4.19971,19,19,-1,-1,1,-1,1,0,1,0,1,1,0,1,-1,-4.93961,0,0,1,-0.0268776,-0.0523153,-0.00356531,-0.100283,-0.0590554
80,1,1,33,4.32883,7,7,-1,-1,1,-1,1,1,1,0,1,1,0,1,-1,-4.97384,0,0,1,0.00100618,-0.00433411,0.00490708,-0.0123811,0.0615444
80,1,1,34,4.34961,9,9,-1,-1,1,-1,1,0,1,0,0,1,0,1,-1,-4.95649,0,0,1,0.0361518,-0.127225,0.163048,0.0146242,0.0358292
80,1,1,35,4.3663,24,24,-1,-1,1,-1,0,0,1,0,1,1,0,1,-1,-4.95249,1,1,1,-0.0992584,0.0132915,0.0676521,-0.0561804,-0.0940551
80,1,1,36,4.40259,13,13,-1,-1,1,-1,0,1,1,0,1,1,0,1,-1,-5.07417,1,1,1,-0.0273029,0.0557203,-0.206749,0.136753,0.0590362
80,1,1,37,4.4087,6,6,-1,-1,1,-1,0,1,1,0,0,1,0,1,-1,-4.96935,1,1,1,0.0209576,-0.0762848,0,0.0900587,-0.0168739
80,1,1,38,4.49068,23,23,-1,-1,1,-1,0,0,1,0,1,1,0,1,-1,-4.97392,1,1,1,-0.0791117,-0.0203123,0,0.00271832,-0.0168739
80,1,1,39,4.53735,16,16,-1,-1,1,-1,1,1,1,0,0,1,0,1,-1,-5.01839,0,0,1,-0.0290187,-0.0203123,-0.0190638,-0.0731017,0
80,1,1,40,4.55647,10,10,-1,-1,1,-1,1,1,1,0,1,1,0,1,-1,-5.02497,0,0,1,0.116971,0,-0.0857384,-0.0254157,-0.00835241
80,1,1,41,4.57707,2,2,-1,-1,1,-1,0,1,1,0,1,1,0,1,-1,-4.95249,1,1,1,-0.00655373,-0.00059376,-0.0563967,0,0.00129761
80,1,1,42,4.57831,12,12,-1,-1,1,-1,1,1,1,0,1,1,0,1,-1,-4.97028,0,0,1,0.0102439,0.0597845,-0.0782469,0.0439775,0.00129761
80,1,1,43,4.65284,11,11,-1,-1,1,-1,0,0,1,0,1,1,0,1,-1,-4.97384,1,1,1,-0.0878229,-0.0128021,0.081785,0.116112,-0.0268779
80,1,1,44,4.70726,22,22,-1,-1,1,-1,0,0,1,0,0,1,0,1,-1,-5,1,1,1,-0.00222929,-0.00521117,0,0.0210643,-0.00920615
80,1,1,45,4.73453,18,18,-1,-1,1,-1,0,1,1,0,1,1,0,1,-1,-5.05191,1,1,1,-0.0268776,-0.00767456,-0.0599093,-0.100283,-0.102641
80,1,1,46,4.77274,4,4,-1,-1,1,-1,1,0,1,0,1,1,0,1,-1,-5,0,0,1,0.0364725,0.0269015,-0.10142,-0.0482292,0.0590786
80,1,1,47,4.7747,0,0,-1,-1,1,-1,0,0,1,0,1,1,0,1,-1,-5.02642,2,0,1,0.0397535,-0.00521117,0.00292394,0.0210865,0.0131985
80,1,1,48,4.88464,15,15,-1,-1,1,-1,1,1,1,0,1,1,0,1,-1,-4.93409,0,0,1,0.0063753,0.0354931,-0.147143,0.0514734,0.0302312
80,1,1,49,4.95645,20,20,-1,-1,1,-1,0,1,1,0,1,1,0,1,-1,-5,2,0,1,0.0102439,-0.0454049,0,0.0439775,0.00129761
80,1,1,50,8.01827,3,3,-1,-1,1,-1,0,0,2,1,1,1,0,1,-1,-5,0,1,1,-0.0129563,-0.127225,0.129776,-0.0523358,0.0567568
80,1,1,51,8.02049,8,8,-1,-1,1,-1,0,1,2,0,1,2,0,1,-1,-4.93985,2,1,1,0.00608217,-0.0290131,0.129776,0.0989329,0.0773859
80,1,1,52,8.0323,1,1,-1,-1,1,-1,1,0,2,0,1,2,0,1,-1,-4.93361,0,1,1,-0.0484432,0.0656263,-0.142699,0.0146242,-0.0810435
80,1,1,53,8.04187,14,14,-1,-1,1,-1,0,0,2,0,1,2,0,1,-1,-4.96916,2,1,1,-0.105709,0.0132915,0.0676521,0.116112,-0.105813
80,1,1,54,8.07686,21,21,-1,-1,1,-1,1,1,2,1,0,1,0,1,-1,-5,0,0,1,-0.0129563,-0.0290131,0.129776,0.0136551,0.0567568
80,1,1,55,8.15807,17,17,-1,-1,1,-1,0,0,2,0,2,2,0,1,-1,-5,3,0,1,-0.0878229,0.00909362,-0.206749,0.117792,0.0590362
80,1,1,56,8.15876,5,5,-1,-1,1,-1,0,0,2,1,0,1,0,1,-1,-4.97445,0,1,1,-0.026985,0.123067,-0.196006,0.00106226,-0.0632632
80,1,1,57,8.19971,19,19,-1,-1,1,-1,0,0,2,1,1,1,0,1,-1,-4.93961,1,0,1,-0.0268776,-0.0523153,-0.00356531,-0.100283,-0.0590554
80,1,1,58,8.32883,7,7,-1,-1,1,-1,1,0,2,1,1,1,0,1,-1,-4.97384,0,0,1,0.00100618,-0.00433411,0.00490708,-0.0123811,0.0615444
80,1,1,59,8.34961,9,9,-1,-1,1,-1,0,0,2,1,0,1,0,1,-1,-4.95649,0,1,1,0.0361518,-0.127225,0.163048,0.0146242,0.0358292
80,1,1,60,8.3663,24,24,-1,-1,1,-1,0,0,2,0,1,2,0,1,-1,-4.95249,2,1,1,-0.0992584,0.0132915,0.0676521,-0.0561804,-0.0940551
80,1,1,61,8.40259,13,13,-1,-1,1,-1,1,0,2,0,1,2,0,1,-1,-5.07417,1,0,1,-0.0273029,0.0557203,-0.206749,0.136753,0.0590362
80,1,1,62,8.4087,6,6,-1,-1,1,-1,1,0,2,0,1,2,0,1,-1,-4.96935,1,0,1,0.0209576,-0.0762848,0,0.0900587,-0.0168739
80,1,1,63,8.49068,23,23,-1,-1,1,-1,0,0,2,0,1,2,0,1,-1,-4.97392,1,2,1,-0.0791117,-0.0203123,0,0.00271832,-0.0168739
80,1,1,64,8.53735,16,16,-1,-1,1,-1,1,1,2,1,0,1,0,1,-1,-5.01839,0,0,1,-0.0290187,-0.0203123,-0.0190638,-0.0731017,0
80,1,1,65,8.55647,10,10,-1,-1,1,-1,1,0,2,1,1,1,0,1,-1,-5.02497,0,0,1,0.116971,0,-0.0857384,-0.0254157,-0.00835241
80,1,1,66,8.57707,2,2,-1,-1,1,-1,1,1,2,0,1,2,0,1,-1,-4.95249,1,0,1,-0.00655373,-0.00059376,-0.0563967,0,0.00129761
80,1,1,67,8.57831,12,12,-1,-1,1,-1,1,1,2,1,1,1,0,1,-1,-4.97028,0,0,1,0.0102439,0.0597845,-0.0782469,0.0439775,0.00129761
80,1,1,68,8.65284,11,11,-1,-1,1,-1,0,1,2,0,1,2,0,1,-1,-4.97384,1,2,1,-0.0878229,-0.0128021,0.081785,0.116112,-0.0268779
80,1,1,69,8.70726,22,22,-1,-1,1,-1,0,1,2,0,1,2,0,1,-1,-5,1,2,1,-0.00222929,-0.00521117,0,0.0210643,-0.00920615
80,1,1,70,8.73453,18,18,-1,-1,1,-1,1,1,2,0,1,2,0,1,-1,-5.05191,1,0,1,-0.0268776,-0.00767456,-0.0599093,-0.100283,-0.102641
80,1,1,71,8.77274,4,4,-1,-1,1,-1,0,1,2,1,1,1,0,1,-1,-5,1,0,1,0.0364725,0.0269015,-0.10142,-0.0482292,0.0590786
80,1,1,72,8.7747,0,0,-1,-1,1,-1,0,1,2,0,2,2,0,1,-1,-5.02642,2,1,1,0.0397535,-0.00521117,0.00292394,0.0210865,0.0131985
80,1,1,73,8.88464,15,15,-1,-1,1,-1,1,0,2,1,1,1,0,1,-1,-4.93409,0,0,1,0.0063753,0.0354931,-0.147143,0.0514734,0.0302312
80,1,1,74,8.95645,20,20,-1,-1,1,-1,1,0,2,0,2,2,0,1,-1,-5,1,0,1,0.0102439,-0.0454049,0,0.0439775,0.00129761
80,1,1,75,12.0183,3,3,-1,-1,1,-1,0,1,3,1,1,2,0,1,-1,-5,0,2,1,-0.0129563,-0.127225,0.129776,-0.0523358,0.0567568
80,1,1,76,12.0205,8,8,-1,-1,1,-1,1,1,3,0,2,3,0,1,-1,-4.93985,2,0,1,0.00608217,-0.0290131,0.129776,0.0989329,0.0773859
80,1,1,77,12.0323,1,1,-1,-1,1,-1,0,1,3,1,1,2,0,1,-1,-4.93361,0,2,1,-0.0484432,0.0656263,-0.142699,0.0146242,-0.0810435
80,1,1,78,12.0419,14,14,-1,-1,1,-1,0,1,3,0,2,3,0,1,-1,-4.96916,2,2,1,-0.105709,0.0132915,0.0676521,0.116112,-0.105813
80,1,1,79,12.0769,21,21,-1,-1,1,-1,1,0,3,2,0,1,0,1,-1,-5,0,0,1,-0.0129563,-0.0290131,0.129776,0.0136551,0.0567568
