dForagingSD,dForagingMean,gtime,event,choice_int_avg,choice_int_std,choice_slope_avg,choice_slope_std,dispersal_avg,dispersal_std,num_female,num_male,fem_avg,fem_std,femLarv_avg,femLarv_std,malLarv_avg,malLarv_std,totLarv_avg,totLarv_std
0.5,1,3210.09,949318,-0.00213462,0.0387995,-0.0113869,0.0380877,-5.00048,0.0400644,1035,4355,1,0.187083,2,2.68347,2,2.67021,5,4.68562
0.5,1,3220.09,952293,-0.00227692,0.0387361,-0.0110645,0.0376714,-5.00088,0.0395624,1037,4746,1,0.192354,2,2.9165,2,2.91908,5,5.11889
0.5,1,3230.09,955271,-0.0028311,0.0386817,-0.0115201,0.0375281,-5.0005,0.0399654,1036,5120,1,0.189737,2,3.01778,2,3.17836,5,5.42706
0.5,1,3240.09,958257,-0.00313048,0.0389623,-0.0117727,0.0373629,-5.0002,0.0401703,1034,5531,1,0.184391,2,3.1399,3,3.11609,6,5.53561
0.5,1,3250.09,961216,-0.00296311,0.0394135,-0.0121726,0.0376541,-5.00081,0.0401615,1036,5910,1,0.189737,2,3.25546,3,3.21683,6,5.77564
0.5,1,3260.09,964191,-0.0030552,0.0396637,-0.0124655,0.0375556,-4.99994,0.0399409,1036,6317,1,0.189737,3,3.26313,3,3.34081,6,6.07198
0.5,1,3270.09,967185,-0.00261668,0.0405388,-0.0119767,0.0374896,-5.00015,0.0398685,1034,6725,1,0.184391,3,3.36303,3,3.44804,6,6.29484
0.5,1,3280.09,970174,-0.00227668,0.0410063,-0.0117649,0.0372111,-4.99967,0.0398647,1033,7122,1,0.181659,3,3.49271,3,3.59583,6,6.59992
0.5,1,3290.09,973114,-0.0025381,0.040356,-0.0119095,0.0374039,-4.99944,0.0398861,1031,7458,1,0.176068,3,3.65978,3,3.70459,6,6.88564
0.5,1,3300.09,976115,-0.00313378,0.040701,-0.0116443,0.0372903,-4.99975,0.0402099,1029,3907,1,0.176068,2,2.38369,2,2.28561,4,4.14825
0.5,1,3310.09,979073,-0.00381178,0.0402513,-0.0110954,0.0368849,-4.99919,0.0398025,1032,4303,1,0.178885,2,2.58592,2,2.55636,5,4.4486
0.5,1,3320.09,982047,-0.0039815,0.0405422,-0.0111088,0.0371142,-4.99903,0.0407722,1037,4702,1,0.192354,2,2.78083,2,2.77597,5,4.84613
0.5,1,3330.09,985020,-0.00448859,0.0410418,-0.0107436,0.0367086,-4.99911,0.0411857,1036,5113,1,0.189737,2,2.99883,2,2.995,5,5.25994
0.5,1,3340.09,988004,-0.00490588,0.0418353,-0.0104859,0.0362813,-4.99849,0.0414819,1036,5517,1,0.194936,3,2.98965,2,3.09176,5,5.49845
0.5,1,3350.09,990992,-0.00464597,0.0418978,-0.0102396,0.0362287,-4.99855,0.0415678,1033,5908,1,0.187083,3,3.18151,3,3.13831,6,5.81352
0.5,1,3360.09,993938,-0.00479544,0.042066,-0.0103341,0.0361591,-4.99803,0.0418681,1028,6302,1,0.173205,3,3.30318,3,3.27735,6,6.0724
0.5,1,3370.09,996896,-0.00531688,0.0421065,-0.00986544,0.0364746,-4.99864,0.0428116,1029,6673,1,0.176068,3,3.5286,3,3.38792,6,6.40445
0.5,1,3380.09,999843,-0.00544791,0.0419537,-0.00941468,0.0366288,-4.99923,0.0426698,1035,7081,1,0.192354,3,3.57673,3,3.5087,6,6.56415
0.5,1,3390.09,1002797,-0.0057065,0.042032,-0.00992847,0.0366375,-4.99928,0.0424785,1031,7461,1,0.187083,3,3.66074,3,3.58859,6,6.74352
0.5,1,3400.09,1005760,-0.00545709,0.0423495,-0.00982223,0.0365783,-4.99926,0.0429455,1038,3890,1,0.204939,2,2.40603,2,2.27508,4,4.16641
0.5,1,3410.09,1008762,-0.00500688,0.0421147,-0.0104188,0.0370881,-4.99866,0.0427857,1040,4276,1,0.209762,2,2.65085,2,2.4972,5,4.44331
0.5,1,3420.09,1011754,-0.00518408,0.0419064,-0.0103211,0.0368635,-4.9985,0.0426145,1043,4675,1,0.216795,2,2.79159,2,2.71072,5,4.74226
0.5,1,3430.09,1014762,-0.00509217,0.0421463,-0.0110527,0.0366352,-4.99823,0.0430965,1044,5097,1,0.219089,2,2.91445,2,2.82312,5,5.02494
0.5,1,3440.09,1017773,-0.0050921,0.0417752,-0.0110635,0.0362159,-4.99778,0.0441588,1043,5466,1,0.216795,2,3.08156,2,2.98161,5,5.3464
0.5,1,3450.09,1020752,-0.00527707,0.0415782,-0.011097,0.0362878,-4.99827,0.0439245,1043,5866,1,0.221359,3,2.98379,3,2.9653,6,5.46717
0.5,1,3460.09,1023764,-0.00542946,0.0419544,-0.0107911,0.036098,-4.99807,0.0444314,1045,6263,1,0.230217,3,3.14786,3,3.1305,6,5.78904
0.5,1,3470.09,1026755,-0.00503574,0.0416814,-0.0107228,0.0358667,-4.99802,0.044408,1046,6636,1,0.228035,3,3.15071,3,3.31542,6,6.02885
0.5,1,3480.09,1029756,-0.0046871,0.0406899,-0.0107558,0.0355791,-4.99884,0.0437443,1049,7008,1,0.234521,3,3.2553,3,3.39382,6,6.20089
0.5,1,3490.09,1032773,-0.00476467,0.0410762,-0.010715,0.0353803,-4.99845,0.0447208,1049,7409,1,0.234521,3,3.3608,3,3.41789,6,6.34815
0.5,1,3500.09,1035790,-0.00542967,0.0407424,-0.0109856,0.0360063,-4.99815,0.04498,1046,3890,1,0.228035,2,2.27112,2,2.35966,4,4.09512
0.5,1,3510.09,1038777,-0.00532921,0.0399628,-0.0108196,0.0360827,-4.99815,0.045522,1040,4249,1,0.209762,2,2.48697,2,2.59384,5,4.34293
0.5,1,3520.09,1041744,-0.00547149,0.0402305,-0.0112037,0.0363163,-4.99909,0.0459327,1038,4646,1,0.2,2,2.64424,2,2.79625,5,4.67793
0.5,1,3530.09,1044731,-0.00526422,0.0406352,-0.0110316,0.0358824,-4.9992,0.0452764,1037,5006,1,0.197484,2,2.84535,2,2.94618,5,5.01278
0.5,1,3540.09,1047697,-0.00536815,0.0406906,-0.0111455,0.0359878,-4.99918,0.0445607,1037,5391,1,0.197484,3,2.80713,3,2.91325,6,5.16711
0.5,1,3550.09,1050684,-0.00511257,0.0410062,-0.0115087,0.0363319,-4.99905,0.0442571,1039,5799,1,0.207364,3,2.95567,3,3.08561,6,5.47768
0.5,1,3560.09,1053659,-0.00531217,0.041461,-0.0116374,0.0363933,-4.99883,0.0443607,1036,6170,1,0.204939,3,3.18496,3,3.19202,6,5.81094
0.5,1,3570.09,1056643,-0.00542179,0.041643,-0.0123627,0.0365424,-4.99804,0.0442738,1034,6577,1,0.2,3,3.30878,3,3.21201,6,5.9879
0.5,1,3580.09,1059612,-0.00468367,0.0411092,-0.0128569,0.0362916,-4.99827,0.0438895,1035,6992,1,0.207364,3,3.30545,3,3.28892,6,6.10139
0.5,1,3590.09,1062582,-0.00478549,0.0406013,-0.0127986,0.0365339,-4.99841,0.0443159,1035,7377,1,0.207364,3,3.43118,3,3.4762,6,6.40242
0.5,1,3600.09,1065576,-0.00472964,0.0405707,-0.0133178,0.0369147,-4.99818,0.0437704,1036,3981,1,0.209762,2,2.23025,2,2.3776,4,4.07345
0.5,1,3610.09,1068552,-0.00498148,0.039907,-0.0143014,0.0372987,-4.99845,0.0434759,1035,4376,1,0.207364,2,2.4996,2,2.57721,5,4.30232
0.5,1,3620.09,1071555,-0.00431902,0.0403317,-0.0152609,0.0378632,-4.99855,0.0442081,1038,4796,1,0.214476,2,2.65932,2,2.83531,5,4.67301
0.5,1,3630.09,1074543,-0.00369845,0.0404811,-0.0159129,0.0383783,-4.99842,0.0445988,1039,5190,1,0.216795,2,2.93121,2,2.97977,5,5.11068
0.5,1,3640.09,1077514,-0.00392238,0.0411762,-0.016244,0.0383318,-4.99856,0.0442895,1035,5573,1,0.202485,2,3.09467,2,2.99032,5,5.33638
0.5,1,3650.09,1080520,-0.00345654,0.0410042,-0.0157241,0.0385718,-4.99896,0.0444452,1042,5975,1,0.228035,3,3.04713,3,2.97658,6,5.55617
0.5,1,3660.09,1083513,-0.00295152,0.0405964,-0.0154692,0.038297,-4.99896,0.0443845,1038,6374,1,0.219089,3,3.19562,3,3.0801,6,5.82349
0.5,1,3670.09,1086516,-0.0028033,0.0415817,-0.0154901,0.0385881,-4.99886,0.0441395,1036,6767,1,0.209762,3,3.39588,3,3.15071,6,6.08942
0.5,1,3680.09,1089473,-0.00270949,0.0409597,-0.015604,0.0385109,-4.99921,0.0440555,1038,7157,1,0.214476,3,3.45774,3,3.28146,6,6.29174
0.5,1,3690.09,1092473,-0.00269978,0.0415471,-0.0155803,0.0385891,-4.99929,0.0439777,1039,7533,1,0.221359,3,3.57813,3,3.39809,6,6.53085
0.5,1,3700.09,1095477,-0.00273088,0.0418546,-0.015065,0.0381987,-4.99943,0.0435037,1039,3985,1,0.216795,2,2.39312,2,2.26583,4,4.15656
0.5,1,3710.09,1098479,-0.00291104,0.0419948,-0.0148855,0.0377628,-4.99928,0.042182,1039,4383,1,0.216795,2,2.61381,2,2.43619,4,4.57307
0.5,1,3720.09,1101448,-0.00274521,0.0417865,-0.0151224,0.0379913,-4.99936,0.0419291,1040,4774,1,0.214476,2,2.76206,2,2.58766,5,4.72049
0.5,1,3730.09,1104455,-0.0024342,0.0417346,-0.014641,0.0379257,-4.99899,0.042329,1039,5184,1,0.212132,2,2.93496,2,2.76912,5,5.05312
0.5,1,3740.09,1107442,-0.00241567,0.041891,-0.0147147,0.0380892,-4.99869,0.0419438,1044,5544,1,0.223607,2,3.12138,2,3.01447,5,5.44187
0.5,1,3750.09,1110453,-0.00274441,0.0423801,-0.0147006,0.0380995,-4.99831,0.0421008,1045,5942,1,0.225832,3,3.08561,2,3.1095,6,5.55878
0.5,1,3760.09,1113463,-0.00295191,0.0416616,-0.0149862,0.0384803,-4.9988,0.0436569,1042,6346,1,0.223607,3,3.19108,2,3.19108,6,5.73149
0.5,1,3770.09,1116474,-0.00281733,0.0415285,-0.0147667,0.038465,-4.99899,0.0447787,1044,6754,1,0.223607,3,3.26573,3,3.10628,6,5.91473
0.5,1,3780.09,1119485,-0.00316688,0.0416483,-0.0149069,0.0388578,-4.99918,0.0456922,1043,7135,1,0.221359,3,3.35976,3,3.20796,6,6.12577
0.5,1,3790.09,1122465,-0.00255229,0.0419174,-0.0146081,0.0389693,-4.99885,0.046052,1042,7560,1,0.219089,3,3.50186,3,3.34111,6,6.40016
0.5,1,3800.09,1125458,-0.00211897,0.0416848,-0.0140587,0.0388968,-4.9983,0.0470069,1042,3943,1,0.228035,2,2.39061,2,2.35987,4,4.26989
0.5,1,3810.09,1128465,-0.00240518,0.0424592,-0.0140373,0.0390053,-4.99834,0.0465163,1042,4342,1,0.219089,2,2.5501,2,2.54951,5,4.46733
0.5,1,3820.09,1131466,-0.00291359,0.0429431,-0.0140097,0.0389943,-4.99855,0.0466614,1038,4734,1,0.204939,2,2.77975,2,2.7157,5,4.82804
0.5,1,3830.09,1134453,-0.0033187,0.0435489,-0.0136828,0.0390779,-4.99918,0.046542,1036,5126,1,0.194936,2,2.97758,2,2.88323,5,5.1702
0.5,1,3840.09,1137422,-0.00339264,0.0436612,-0.0140868,0.0392608,-4.99884,0.0476161,1031,5515,1,0.181659,2,3.15626,2,3.0679,5,5.52322
0.5,1,3850.09,1140382,-0.0037685,0.0439775,-0.0141844,0.0391652,-4.99936,0.04739,1032,5915,1,0.184391,3,3.17569,3,3.08042,6,5.77443
0.5,1,3860.09,1143349,-0.00385568,0.0437629,-0.0141789,0.0390917,-4.99916,0.0472456,1034,6309,1,0.189737,3,3.2874,3,3.19421,6,6.01232
0.5,1,3870.09,1146323,-0.00346103,0.0439313,-0.0145241,0.0393728,-4.99988,0.046912,1031,6688,1,0.181659,3,3.40588,3,3.31512,6,6.24868
0.5,1,3880.09,1149295,-0.00361914,0.0439679,-0.0139161,0.0397908,-5.00022,0.0471693,1030,7064,1,0.178885,3,3.57197,3,3.45456,6,6.54561
0.5,1,3890.09,1152256,-0.0032951,0.0430377,-0.0141292,0.0392753,-5.00009,0.0477539,1029,7474,1,0.176068,3,3.7112,3,3.57253,6,6.79912
0.5,1,3900.09,1155230,-0.00395179,0.043492,-0.0138727,0.0396135,-4.99918,0.0479593,1030,3887,1,0.178885,2,2.48656,2,2.41143,4,4.34442
0.5,1,3910.09,1158191,-0.00409484,0.0432614,-0.0142772,0.0405828,-4.9987,0.0472768,1032,4300,1,0.184391,2,2.71882,2,2.60461,5,4.66819
0.5,1,3920.09,1161162,-0.00332346,0.0428646,-0.0144235,0.0406589,-4.99887,0.0467195,1032,4659,1,0.184391,2,2.92985,2,2.77471,5,5.01109
0.5,1,3930.09,1164128,-0.00359622,0.0423514,-0.0140659,0.0403313,-4.9992,0.0467081,1028,5045,1,0.173205,2,3.1618,2,3.00366,5,5.47074
0.5,1,3940.09,1167081,-0.00419411,0.0425414,-0.0141659,0.039953,-4.99922,0.0468924,1029,5418,1,0.176068,3,3.13528,2,3.10145,5,5.70868
0.5,1,3950.09,1170033,-0.00381104,0.0429459,-0.0135134,0.0401025,-4.99993,0.0474356,1030,5809,1,0.178885,3,3.25929,2,3.25761,6,5.89194
0.5,1,3960.09,1172980,-0.00374474,0.0423728,-0.013858,0.0403047,-4.99936,0.0469027,1033,6169,1,0.192354,3,3.43991,3,3.19484,6,6.16198
0.5,1,3970.09,1175968,-0.00396415,0.0426596,-0.0140108,0.040566,-4.99945,0.0462753,1034,6569,1,0.189737,3,3.51696,3,3.45659,6,6.51237
0.5,1,3980.09,1178932,-0.00422973,0.0429133,-0.0142001,0.041094,-4.99982,0.0463704,1033,6966,1,0.187083,3,3.64884,3,3.60208,6,6.79846
0.5,1,3990.09,1181869,-0.00355423,0.0435418,-0.0146911,0.0409832,-4.99954,0.0466386,1034,7343,1,0.189737,3,3.69378,3,3.67451,6,6.91433
0.5,1,4000.09,1184847,-0.00345161,0.0440224,-0.0150243,0.0410135,-4.99901,0.0472218,1033,3884,1,0.197484,2,2.44193,2,2.42796,4,4.33013
0.5,1,4010.09,1187808,-0.00432701,0.0445386,-0.0147559,0.0405013,-4.99873,0.046201,1034,4271,1,0.2,2,2.65556,2,2.71827,5,4.66465
0.5,1,4020.09,1190795,-0.0035356,0.044546,-0.014635,0.0405786,-4.99809,0.0461405,1035,4650,1,0.202485,2,2.82754,2,2.89379,5,5.01488
0.5,1,4030.09,1193784,-0.00343052,0.0444351,-0.0146399,0.0402902,-4.99848,0.0458561,1034,5098,1,0.2,2,3.0705,2,3.11609,5,5.44371
0.5,1,4040.09,1196784,-0.00367288,0.0451471,-0.0146056,0.0400842,-4.99822,0.0465831,1036,5501,1,0.204939,2,3.25469,2,3.22428,5,5.76897
0.5,1,4050.09,1199743,-0.0038531,0.0460285,-0.0150225,0.0402569,-4.99805,0.0468279,1036,5886,1,0.2,3,3.27445,3,3.21403,6,6.01415
0.5,1,4060.09,1202750,-0.0047128,0.0460735,-0.0151026,0.040455,-4.9981,0.046381,1032,6280,1,0.189737,3,3.42695,3,3.37861,6,6.35445
0.5,1,4070.09,1205706,-0.00517358,0.0468081,-0.0147613,0.0407235,-4.99837,0.0464003,1030,6680,1,0.178885,3,3.59694,3,3.55949,6,6.69925
0.5,1,4080.09,1208680,-0.00497996,0.0461801,-0.0147422,0.0408957,-4.99885,0.0460174,1032,7068,1,0.189737,3,3.76005,3,3.75846,6,7.07446
0.5,1,4090.09,1211646,-0.00406265,0.0462179,-0.0151153,0.0410172,-4.99811,0.0459764,1034,7420,1,0.189737,3,3.89076,3,3.8308,6,7.30596
0.5,1,4100.09,1214621,-0.00431752,0.0466211,-0.015275,0.0412042,-4.99845,0.0457982,1036,3901,1,0.194936,2,2.57546,2,2.42734,4,4.52405
0.5,1,4110.09,1217632,-0.00394069,0.0463922,-0.0159778,0.0416543,-4.99885,0.0452433,1040,4304,1,0.204939,2,2.82595,2,2.63211,5,4.88098
0.5,1,4120.09,1220618,-0.00409428,0.0460389,-0.0161031,0.0415766,-4.9994,0.044813,1042,4672,1,0.209762,2,3.09629,2,2.82542,5,5.28602
0.5,1,4130.09,1223596,-0.00334197,0.0456059,-0.0162768,0.0412602,-4.99924,0.0451186,1040,5065,1,0.204939,2,3.23373,2,2.999,5,5.61186
0.5,1,4140.09,1226617,-0.0035966,0.0453626,-0.0161867,0.0417765,-5.00018,0.045011,1037,5503,1,0.197484,2,3.52449,2,3.2173,5,6.12936
0.5,1,4150.09,1229597,-0.00440138,0.0456593,-0.0162114,0.0418903,-5.00072,0.044922,1038,5874,1,0.2,3,3.61635,2,3.39897,6,6.46923
0.5,1,4160.09,1232583,-0.00479089,0.046673,-0.0169972,0.0424335,-5.00092,0.0444034,1037,6271,1,0.197484,3,3.6954,3,3.42199,6,6.70433
0.5,1,4170.09,1235560,-0.0044535,0.0460333,-0.0170978,0.0425008,-5.00098,0.0446235,1037,6663,1,0.192354,3,3.83145,3,3.57547,6,6.97653
0.5,1,4180.09,1238566,-0.00473959,0.0459401,-0.0171355,0.0430104,-5.00216,0.0446368,1040,7058,1,0.2,3,3.91855,3,3.74313,6,7.28643
0.5,1,4190.09,1241570,-0.0051482,0.0459101,-0.0170798,0.0434455,-5.00281,0.0442491,1044,7481,1,0.214476,3,4.06251,3,3.94702,6,7.63669
0.5,1,4200.09,1244571,-0.00516709,0.0459054,-0.0169044,0.0432935,-5.00235,0.0439326,1041,3872,1,0.207364,2,2.60231,2,2.55578,4,4.69532
0.5,1,4210.09,1247565,-0.00497883,0.0468555,-0.0168327,0.0430964,-5.00222,0.0440789,1042,4253,1,0.214476,2,2.78586,2,2.78891,5,4.98768
0.5,1,4220.09,1250546,-0.0042238,0.0474035,-0.0171041,0.0432911,-5.0022,0.0440561,1039,4627,1,0.202485,2,2.9759,2,3.14022,5,5.47421
0.5,1,4230.09,1253535,-0.00430422,0.0479992,-0.0173267,0.0433068,-5.00163,0.044415,1036,5045,1,0.194936,2,3.16417,2,3.30469,5,5.84217
0.5,1,4240.09,1256531,-0.00429113,0.0479398,-0.0173368,0.043521,-5.00122,0.0453945,1039,5464,1,0.202485,2,3.38438,2,3.5181,5,6.28021
0.5,1,4250.09,1259545,-0.00468419,0.0481265,-0.0171292,0.0428888,-5.00095,0.0452879,1039,5852,1,0.197484,2,3.52065,3,3.61787,6,6.5997
0.5,1,4260.09,1262532,-0.00453952,0.0481081,-0.0175455,0.0428989,-5.00036,0.0451011,1039,6253,1,0.197484,2,3.66674,3,3.83354,6,6.95464
0.5,1,4270.09,1265522,-0.0052315,0.047978,-0.0172021,0.0420647,-4.99958,0.0450874,1035,6663,1,0.187083,3,3.64637,3,3.88986,6,7.08075
0.5,1,4280.09,1268462,-0.00539214,0.0474801,-0.0172803,0.0421575,-5.00006,0.0454733,1033,7072,1,0.181659,3,3.83601,3,3.99587,6,7.3755
0.5,1,4290.09,1271442,-0.00519072,0.047298,-0.0178327,0.0424762,-4.99953,0.0455731,1031,7466,1,0.176068,3,3.92772,3,4.12723,6,7.61269
0.5,1,4300.09,1274428,-0.00544666,0.0474642,-0.0179866,0.0428206,-4.99958,0.0464249,1035,3986,1,0.192354,2,2.46211,2,2.54696,4,4.54148
0.5,1,4310.09,1277401,-0.00531396,0.0479243,-0.0184463,0.042775,-4.99909,0.0466656,1038,4385,1,0.2,2,2.69035,2,2.76243,5,4.87309
0.5,1,4320.09,1280397,-0.00565852,0.0476328,-0.0191037,0.0424916,-4.99913,0.0461598,1041,4778,1,0.207364,2,2.77345,2,2.95838,5,5.0709
0.5,1,4330.09,1283415,-0.00552974,0.0468228,-0.0188753,0.0427428,-4.99925,0.0459493,1042,5186,1,0.214476,2,2.96412,2,3.19672,5,5.46141
0.5,1,4340.09,1286399,-0.00545463,0.0472357,-0.0186847,0.042505,-4.99835,0.0453408,1045,5581,1,0.225832,2,3.18936,3,3.25745,5,5.89245
0.5,1,4350.09,1289410,-0.00575325,0.0476893,-0.0185067,0.0430401,-4.99884,0.0457651,1045,6003,1,0.225832,3,3.24869,3,3.38305,6,6.17017
0.5,1,4360.09,1292414,-0.00587616,0.0477337,-0.0188616,0.0431571,-4.99861,0.0454693,1045,6420,1,0.221359,3,3.40617,3,3.46237,6,6.40219
0.5,1,4370.09,1295446,-0.00574401,0.0480733,-0.0187737,0.0433462,-4.9991,0.0466539,1045,6791,1,0.221359,3,3.57519,3,3.59138,6,6.68296
0.5,1,4380.09,1298422,-0.00559059,0.0481716,-0.0189111,0.0434802,-4.99881,0.0465967,1045,7200,1,0.221359,3,3.74313,3,3.74206,6,7.01769
0.5,1,4390.09,1301440,-0.00548361,0.048838,-0.0186399,0.0436529,-4.99899,0.0466321,1044,7615,1,0.214476,3,3.95967,3,3.91267,6,7.43129
0.5,1,4400.09,1304433,-0.00569142,0.0495061,-0.0189848,0.0435109,-4.99907,0.0468927,1041,4070,1,0.207364,2,2.57352,2,2.46374,4,4.5562
0.5,1,4410.09,1307417,-0.00508506,0.0499704,-0.0187695,0.043305,-4.99889,0.0469787,1040,4454,1,0.204939,2,2.8162,2,2.7,5,4.92818
0.5,1,4420.09,1310412,-0.00493836,0.0499694,-0.018589,0.0429641,-4.99924,0.0467291,1041,4815,1,0.207364,2,3.0206,2,2.96564,5,5.30311
0.5,1,4430.09,1313429,-0.00434748,0.0499457,-0.0184961,0.0432623,-4.99905,0.0465191,1042,5217,1,0.214476,2,3.14706,2,3.11721,5,5.58131
0.5,1,4440.09,1316444,-0.00478181,0.0501304,-0.0186905,0.0432498,-4.99914,0.0469569,1038,5608,1,0.204939,2,3.31693,2,3.27643,5,5.93877
0.5,1,4450.09,1319406,-0.0042208,0.0498265,-0.0190766,0.0437925,-4.99913,0.0461419,1040,6004,1,0.204939,2,3.4563,3,3.35201,6,6.24612
0.5,1,4460.09,1322393,-0.00424156,0.0492509,-0.0193995,0.043593,-4.99918,0.046088,1038,6409,1,0.204939,3,3.46208,3,3.52222,6,6.58043
0.5,1,4470.09,1325402,-0.00415445,0.0495297,-0.019235,0.0433548,-4.99931,0.0457383,1039,6827,1,0.212132,3,3.63703,3,3.76019,6,7.00136
0.5,1,4480.09,1328395,-0.00462472,0.0490309,-0.0196587,0.0436705,-4.99964,0.0455996,1041,7224,1,0.216795,3,3.7716,3,3.97844,6,7.35411
0.5,1,4490.09,1331384,-0.00501773,0.0494819,-0.0193524,0.0440401,-5.00006,0.0458214,1040,7623,1,0.223607,3,4.0429,3,4.13558,6,7.79538
0.5,1,4500.09,1334368,-0.00487086,0.0498466,-0.0193296,0.0441412,-5.00052,0.0452735,1040,3990,1,0.223607,2,2.73916,2,2.56729,4,4.82742
0.5,1,4510.09,1337357,-0.00503523,0.0502308,-0.0194677,0.044164,-5.00067,0.0457053,1040,4339,1,0.228035,2,3.03957,2,2.79374,5,5.2144
0.5,1,4520.09,1340362,-0.00536189,0.0499462,-0.0204738,0.044123,-5.00036,0.045967,1043,4737,1,0.238747,2,3.24977,2,3.01529,5,5.57987
0.5,1,4530.09,1343377,-0.00591237,0.0497873,-0.0204755,0.0430418,-5.00056,0.0462421,1040,5154,1,0.228035,2,3.50856,2,3.23172,5,6.06745
0.5,1,4540.09,1346361,-0.006011,0.0503742,-0.0199769,0.0429336,-5.00093,0.0466205,1040,5560,1,0.228035,3,3.63414,2,3.45167,5,6.57396
0.5,1,4550.09,1349352,-0.00596185,0.0507338,-0.0191983,0.0434435,-5.00119,0.0470093,1043,5923,1,0.234521,3,3.83001,3,3.48626,6,6.86462
0.5,1,4560.09,1352348,-0.00612984,0.0502392,-0.0193128,0.04347,-5.00121,0.0466085,1043,6311,1,0.230217,3,4.02902,3,3.71403,6,7.32346
0.5,1,4570.09,1355369,-0.00646821,0.0499841,-0.0196388,0.0432639,-5.00136,0.0474609,1042,6745,1,0.232379,3,4.21616,3,3.89859,6,7.7133
0.5,1,4580.09,1358386,-0.00665666,0.05041,-0.019436,0.042835,-5.00229,0.0479246,1042,7120,1,0.228035,3,4.32666,3,4.03076,6,7.97026
0.5,1,4590.09,1361372,-0.00609328,0.0502515,-0.019529,0.042692,-5.0023,0.0482645,1039,7525,1,0.221359,3,4.496,3,4.13062,6,8.22326
0.5,1,4600.09,1364351,-0.00570888,0.0498065,-0.0204683,0.0434788,-5.00225,0.0479633,1038,3920,1,0.219089,2,2.6,2,2.46435,4,4.62807
0.5,1,4610.09,1367354,-0.00594194,0.04973,-0.0201842,0.0431315,-5.00273,0.0482628,1037,4324,1,0.212132,2,2.80731,2,2.77254,5,5.03249
0.5,1,4620.09,1370348,-0.00604119,0.0497668,-0.0202193,0.0435851,-5.00255,0.0486,1035,4728,1,0.202485,2,2.98044,2,2.96496,5,5.32935
0.5,1,4630.09,1373350,-0.00608715,0.0498854,-0.0201759,0.0434872,-5.00286,0.0497131,1034,5135,1,0.2,2,3.22102,2,3.16354,5,5.75925
0.5,1,4640.09,1376294,-0.00524904,0.0510394,-0.0201706,0.0438045,-5.00247,0.0497638,1031,5547,1,0.187083,2,3.41292,2,3.33871,5,6.114
0.5,1,4650.09,1379276,-0.00519754,0.0511272,-0.0199153,0.0439055,-5.00229,0.0501167,1035,5933,1,0.197484,3,3.49099,3,3.40896,6,6.47441
0.5,1,4660.09,1382241,-0.00538222,0.0510131,-0.0200726,0.0439145,-5.00191,0.049764,1036,6299,1,0.2,3,3.65363,3,3.55598,6,6.79353
0.5,1,4670.09,1385227,-0.005223,0.051397,-0.0204618,0.0441787,-5.00214,0.0499051,1036,6686,1,0.209762,3,3.76829,3,3.67519,6,7.01648
0.5,1,4680.09,1388231,-0.00451571,0.0513929,-0.0204617,0.0441199,-5.00233,0.0504028,1038,7128,1,0.214476,3,3.96321,3,3.813,6,7.36885
0.5,1,4690.09,1391240,-0.00536881,0.0513528,-0.0204016,0.0444531,-5.00261,0.0502176,1038,7572,1,0.214476,3,4.19214,3,3.92759,6,7.72438
0.5,1,4700.09,1394225,-0.00489589,0.0509115,-0.0202475,0.0444196,-5.00253,0.0496733,1038,4019,1,0.214476,2,2.66045,2,2.55969,4,4.71445
0.5,1,4710.09,1397224,-0.00523505,0.0508425,-0.0202432,0.0441723,-5.00333,0.0502694,1040,4396,1,0.223607,2,2.88565,2,2.77975,5,5.0707
0.5,1,4720.09,1400238,-0.00571935,0.0506219,-0.0203984,0.0447109,-5.00378,0.0498081,1042,4799,1,0.232379,2,3.14213,2,3.05139,5,5.56399
0.5,1,4730.09,1403250,-0.00601573,0.0504239,-0.0211142,0.045248,-5.00308,0.0489724,1042,5187,1,0.236643,2,3.31029,2,3.24715,5,5.88167
0.5,1,4740.09,1406227,-0.00615573,0.0506518,-0.0210672,0.0455563,-5.00278,0.0491317,1044,5582,1,0.236643,2,3.53044,2,3.35216,5,6.19798
0.5,1,4750.09,1409227,-0.00544425,0.0500918,-0.0216108,0.045282,-5.00282,0.0491559,1041,5971,1,0.230217,2,3.695,3,3.48898,6,6.55851
0.5,1,4760.09,1412221,-0.00550046,0.0497695,-0.0209995,0.0449847,-5.00245,0.0489329,1039,6388,1,0.216795,3,3.58901,3,3.57687,6,6.67525
0.5,1,4770.09,1415219,-0.00546991,0.0498373,-0.0220816,0.0453345,-5.0012,0.0488244,1037,6785,1,0.212132,3,3.63717,3,3.71308,6,6.88128
0.5,1,4780.09,1418210,-0.00625552,0.0501489,-0.0221079,0.045575,-5.00099,0.0481687,1041,7225,1,0.221359,3,3.72357,3,3.84526,6,7.1279
0.5,1,4790.09,1421207,-0.0065248,0.0507415,-0.0220874,0.0454508,-5.00096,0.0480614,1042,7622,1,0.223607,3,3.82623,3,4.006,6,7.39081
0.5,1,4800.09,1424194,-0.00595644,0.0505234,-0.0227286,0.0456725,-5.00112,0.0486746,1042,4034,1,0.219089,2,2.4952,2,2.5048,4,4.51752
