dBroodingTime,dForagingTime,dDeathTime,gtime,event,dispersal_avg,dispersal_std,num_female,num_male,fem_avg,fem_std,femLarv_avg,femLarv_std,malLarv_avg,malLarv_std,totLarv_avg,totLarv_std,beta0_avg,beta0_std,beta1_avg,beta1_std,beta2_avg,beta2_std,beta3_avg,beta3_std,beta4_avg,beta4_std
4,12,12,52.0002,6918,-4.99972,0.00427395,1000,269,1,0,1,1.50897,1,1.53688,3,2.14919,-1.92082e-05,0.00116556,8.89052e-05,0.0021038,-0.000209452,0.00476695,-1.91976e-05,0.00425665,2.57782e-05,0.00476238
4,12,12,104.005,13531,-4.99986,0.00585189,1002,430,1,0.0447214,1,1.67958,1,1.70529,3,2.44397,-1.25019e-05,0.00534336,-4.77238e-05,0.00156195,-0.000287787,0.00512665,-4.6602e-05,0.00625025,0.0001288,0.00634069
4,12,12,156.006,20120,-5.00005,0.00695432,1005,848,1,0.083666,2,2.08471,2,2.06616,4,3.55176,-0.000308445,0.00558221,-0.000213258,0.00609743,-0.000106071,0.00678075,-0.000131067,0.00827925,0.000191518,0.00805205
4,12,12,208.006,26691,-5.00012,0.00715861,1005,749,1,0.083666,2,1.73061,2,1.68849,4,2.77525,-0.000367049,0.00753618,-0.000223415,0.00711985,0.000181286,0.00809278,-0.000278681,0.00897063,0.000149039,0.00898564
4,12,12,260.006,33287,-5.00007,0.00771103,1006,1159,1,0.0774597,2,2.24187,2,2.23629,5,3.64651,-0.000510016,0.00823464,-0.000312412,0.00733836,0.000293155,0.00815983,-0.00042341,0.00939828,0.000593173,0.00965286
4,12,12,312.006,39863,-5.00034,0.00858568,1005,849,1,0.0948683,2,1.79444,2,1.78466,4,2.8557,-0.000617664,0.00910371,-0.000383677,0.00864758,0.000146336,0.00891893,-0.000662215,0.0105306,0.000342619,0.00973183
4,12,12,364.009,46413,-5.00044,0.00904549,1012,1293,1,0.109545,2,2.19545,2,2.26561,5,3.50243,-0.000576857,0.00988115,-0.000612567,0.00906348,0.000112713,0.00951359,-0.00095079,0.0111804,0.000497442,0.0110803
4,12,12,416.006,52998,-5.00056,0.00952253,1010,916,1,0.141421,2,1.74843,2,1.80555,4,2.87524,-0.000644446,0.0113171,-0.00064057,0.00917069,-8.3381e-05,0.0100025,-0.00048971,0.0115764,0.000220428,0.0117077
4,12,12,468.006,59665,-5.00084,0.00897115,1014,1338,1,0.126491,2,2.34904,2,2.37971,5,3.88497,-0.000645411,0.0111528,-0.000884341,0.00987068,-0.000162384,0.010568,-0.000210572,0.0122993,6.18042e-05,0.0110766
4,12,12,520.009,66277,-5.00119,0.0117253,1014,949,1,0.126491,2,1.94936,2,1.87803,4,3.20858,-0.000770871,0.0126327,-0.00133136,0.0118748,-0.000334383,0.0101422,-0.000344816,0.0122568,-0.000561274,0.010591
