dBroodingTime,dForagingTime,dDeathTime,gtime,event,dispersal_avg,dispersal_std,num_female,num_male,fem_avg,fem_std,femLarv_avg,femLarv_std,malLarv_avg,malLarv_std,totLarv_avg,totLarv_std,beta0_avg,beta0_std,beta1_avg,beta1_std,beta2_avg,beta2_std,beta3_avg,beta3_std,beta4_avg,beta4_std
4,12,12,52.0002,6908,-5.00002,0.000413191,1000,265,1,0.0447214,1,1.41209,1,1.48425,3,2.10499,-1.73234e-05,0.000473966,1.30987e-05,0.000286807,-1.773e-05,0.000296588,1.68894e-05,0.000460251,1.7774e-05,0.000273437
4,12,12,104,13518,-5.00002,0.000644937,1003,446,1,0.0547723,1,1.63432,1,1.68731,3,2.34904,5.64235e-07,0.000583933,1.03853e-05,0.000561078,-1.92363e-05,0.000462065,1.58192e-05,0.000458464,1.05645e-05,0.000270463
4,12,12,156,20100,-5.00001,0.000733744,1004,835,1,0.0632456,2,1.95857,2,2.12038,4,3.4322,-6.22983e-06,0.000702183,4.00038e-06,0.00057784,-1.67584e-05,0.000624069,1.5812e-05,0.000781682,2.27233e-05,0.000484246
4,12,12,208,26625,-5.00002,0.000806276,1006,695,1,0.0774597,2,1.6559,2,1.62049,4,2.60998,6.41606e-06,0.000808125,2.25425e-05,0.000698041,8.14822e-06,0.000683942,1.96671e-05,0.000798598,3.89479e-05,0.000716152
4,12,12,260,33269,-5,0.00083742,1007,1111,1,0.083666,2,2.19499,2,2.17187,5,3.44891,-2.66035e-05,0.000931285,3.46941e-06,0.000850333,7.227e-06,0.000805603,1.64354e-05,0.000769647,2.76428e-05,0.000823353
4,12,12,312,39908,-5.00001,0.000934409,1008,810,1,0.109545,2,1.77848,2,1.7225,4,2.87541,-1.41434e-05,0.000946041,-7.13046e-06,0.000869241,6.1842e-06,0.000913612,1.01312e-05,0.000820779,3.21309e-05,0.000878588
4,12,12,364.002,46623,-5.00006,0.00113922,1012,1236,1,0.109545,2,2.38663,2,2.30499,5,3.80959,-8.39625e-06,0.000934198,2.38559e-05,0.000841379,-5.21634e-06,0.00104091,5.56982e-06,0.000842055,1.27226e-05,0.00100558
4,12,12,416.002,53192,-5.00007,0.00120858,1013,933,1,0.114018,2,1.80167,2,1.76607,4,2.92865,1.45147e-05,0.00089488,4.65098e-05,0.000950199,-3.12057e-05,0.00113115,-8.87184e-06,0.00096428,2.93376e-05,0.00107636
4,12,12,468.004,59831,-5.00007,0.00142648,1014,1364,1,0.118322,2,2.35627,2,2.37002,5,3.82531,3.41234e-05,0.000965541,3.85988e-05,0.00115701,-6.36446e-05,0.00123181,3.51407e-05,0.00107776,3.23011e-05,0.00107133
4,12,12,520.002,66499,-5.00008,0.0014316,1015,976,1,0.122474,2,1.8262,2,1.86253,4,3.00899,4.85722e-05,0.00118476,5.05209e-05,0.00137988,-3.96792e-05,0.00127819,2.151e-05,0.00110653,3.85628e-05,0.00108625
4,12,12,572.002,73165,-5.00008,0.00153553,1013,1366,1,0.114018,2,2.40666,2,2.40832,5,3.91689,3.44664e-05,0.00119583,7.83695e-05,0.00135215,-4.70521e-05,0.00130373,2.17561e-05,0.0011042,5.91332e-05,0.00127773
4,12,12,624.002,79874,-5.00008,0.00160347,1012,959,1,0.109545,2,1.96443,2,1.98494,4,3.22227,3.91328e-05,0.00131474,9.03959e-05,0.00142788,-5.25743e-05,0.00145006,8.94014e-06,0.0011023,5.50085e-05,0.00122674
4,12,12,676.004,86457,-5.00004,0.00159895,1009,1378,1,0.0948683,2,2.45398,2,2.53081,5,4.02455,7.90713e-05,0.00142388,4.71126e-05,0.00153217,-7.40728e-05,0.00153004,-7.14665e-06,0.00130927,4.80391e-05,0.00117514
4,12,12,728.004,93084,-5.00004,0.00158063,1013,1025,1,0.122474,2,2.00898,2,2.03666,4,3.35619,5.24745e-05,0.0014307,5.82061e-05,0.00147566,-6.48736e-05,0.00160382,-8.54119e-06,0.00128024,4.68337e-05,0.00119093
4,12,12,780.002,99698,-5.00004,0.00179331,1011,1420,1,0.122474,2,2.45235,2,2.52488,5,3.99487,7.16046e-05,0.00153616,5.74596e-05,0.00159289,-0.000104247,0.0016532,-5.21133e-05,0.00132391,4.18661e-05,0.00133393
4,12,12,832.002,106334,-5.00005,0.0017822,1013,1055,1,0.130384,2,2.06277,2,2.00873,5,3.25914,0.000113194,0.00172615,1.11539e-05,0.0015135,-0.000105641,0.00160802,-2.44583e-05,0.0013088,5.65999e-05,0.00136917
4,12,12,884.004,113000,-5.00004,0.00171953,1019,1495,1,0.13784,2,2.54205,2,2.49499,5,4.09817,0.000111025,0.00169918,2.7844e-05,0.00154624,-0.000109164,0.00160636,3.99695e-06,0.00139966,5.46418e-05,0.00147475
4,12,12,936.002,119679,-5.00005,0.00171065,1018,1140,1,0.134164,2,2.0601,2,2.1019,5,3.30363,0.000130519,0.0017998,4.22878e-05,0.0016282,-7.6119e-05,0.00163161,9.00327e-06,0.00157397,4.59426e-05,0.00132287
4,12,12,988.002,126385,-5.00004,0.00179608,1019,1558,1,0.13784,3,2.35223,3,2.41557,6,4.11047,0.000124513,0.00172509,4.28467e-05,0.00172717,-9.25939e-05,0.00165799,2.50244e-05,0.00157155,4.02942e-05,0.0013759
4,12,12,1040,133014,-5.00008,0.00172595,1015,1167,1,0.13784,2,2.17002,2,2.09045,5,3.4025,0.000110796,0.00192534,2.50488e-05,0.00181097,-0.000102337,0.00174936,2.64658e-05,0.00157125,1.61017e-05,0.00151323
4,12,12,1092,139638,-5.00003,0.00180572,1017,1627,1,0.130384,3,2.37571,2,2.50639,5,4.19643,0.000117727,0.00203616,2.76209e-05,0.00191753,-0.000124993,0.00185978,7.61725e-08,0.00164208,-3.20863e-06,0.00153839
4,12,12,1144,146411,-5.00006,0.00173368,1019,1198,1,0.13784,2,2.30499,2,2.10262,5,3.48425,9.84119e-05,0.00197254,2.66659e-05,0.00193955,-0.0001479,0.00185065,-3.92976e-05,0.00158877,-6.76379e-06,0.00140871
4,12,12,1196,153101,-5.00004,0.00185352,1017,1632,1,0.130384,3,2.6117,2,2.55832,6,4.32389,9.64436e-05,0.0020296,9.73789e-06,0.00191917,-0.000154054,0.00187076,-1.85655e-05,0.0017474,1.3998e-05,0.00143123
4,12,12,1248,159765,-5.00005,0.00198616,1014,1202,1,0.126491,2,2.21811,2,2.17141,5,3.56581,8.18683e-05,0.00208553,2.77569e-05,0.00193522,-0.000164626,0.00185733,-4.18636e-05,0.00170967,3.05873e-05,0.0014803
4,12,12,1300,166389,-5.00004,0.00196998,1017,1628,1,0.130384,2,2.6857,2,2.47911,5,4.23733,0.00011649,0.00217131,8.82003e-06,0.00185903,-0.00018556,0.00186799,-2.33065e-05,0.00176282,1.93523e-05,0.00157413
4,12,12,1352,173057,-5.00006,0.0020454,1015,1230,1,0.122474,2,2.16241,2,2.18289,5,3.42213,0.000114456,0.00222381,1.98443e-05,0.00186114,-0.000174119,0.0019111,-1.44595e-05,0.00187256,-1.33454e-06,0.00168233
